Geneid	0	15	30	45	60	75	90	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-CCNA_03737	1.0	0.9077387830340033	0.7667393511754069	0.713365558013413	0.6786384879274395	0.7476675745225022	0.7290097887578686	host	gene-CCNA_03737	None	None	3.9747995374031486
gene-CCNA_00209	1.0	0.709418894257345	0.7859325437957119	0.7048161703895386	0.7597212660986528	0.7388218267688162	0.7594639942575753	host	gene-CCNA_00209	None	None	0.6612978521321181
gene-CCNA_01480	0.9349016075101505	0.6987076264971434	0.8442463648777904	0.8133443712325937	0.8669408900689197	1.0	0.9873751070071897	host	gene-CCNA_01480	None	None	5.775120308197497
gene-CCNA_01165	1.0	0.4346736393024051	0.46629277907463873	0.4765219156580185	0.5299700306304521	0.5376822664637	0.5920531250194352	host	gene-CCNA_01165	None	None	2.84355339835944
gene-CCNA_02105	1.0	0.7740314633591491	0.7597030895932179	0.8679310005745614	0.7631172328046149	0.8725109325189824	0.8405441571495098	host	gene-CCNA_02105	None	None	0.48612440931597195
gene-CCNA_00104	1.0	0.8327913138766393	0.7588347540845074	0.7762074139484073	0.676286847394372	0.6331892117089127	0.7079760960484377	host	gene-CCNA_00104	None	None	1.0435484433108895
gene-CCNA_02977	0.7830067063812622	0.8491831389422172	0.9679828707716952	0.957933258281371	0.9420417349074649	1.0	0.9592426800636424	host	sigU	None	None	0.863500486057316
gene-CbK_gp065	5.3957280623918944e-05	0.01755592522151877	0.7907568166919994	1.0	0.7400916135213466	0.497065466343205	0.5603811722197639	phage	gene-CbK_gp065	middle	middle	249.75203311697524
gene-CCNA_00316	1.0	0.5975022433310756	0.5969189966517797	0.572908686255035	0.5850850737465111	0.5738277775569216	0.5480083157840352	host	gene-CCNA_00316	None	None	2.5174014734234142
gene-CCNA_R0062	0.9570885456253252	1.0	0.4804923815465679	0.5404575324389214	0.40056877813423797	0.49783240228687897	0.3398247615770194	host	gene-CCNA_R0062	None	None	49.95598346324222
gene-CCNA_00897	1.0	0.3680495284418599	0.387252022306874	0.658671761898459	0.44572756259604757	0.47855970233288875	0.39765743936586484	host	gene-CCNA_00897	None	None	56.14412358528516
gene-CCNA_03717	1.0	0.7088700744221248	0.6211374570290488	0.5627460068270679	0.5301576354360469	0.477761434123353	0.48729098304774376	host	gene-CCNA_03717	None	None	28.81789625039124
gene-CCNA_03998	0.9054460684841672	0.5722133661124329	1.0	0.8431509514700983	0.6613079659548238	0.6464656354037934	0.7004262637601272	host	gene-CCNA_03998	None	None	0.004643993310235983
gene-CCNA_03781	1.0	0.6150460644447032	0.6503780288898603	0.5406253954116663	0.5967579933886696	0.5040958964285817	0.5514869023210408	host	acnA	None	None	24.735385950449643
gene-CCNA_01374	1.0	0.6206288142421086	0.7483275260233261	0.8281744097147946	0.897956897643143	0.8677415217265956	0.9570825269133819	host	gene-CCNA_01374	None	None	0.4079911952172822
gene-CCNA_01419	0.9636217925337566	0.7130007326212439	1.0	0.9097937208624656	0.966816012121993	0.849529716254038	0.9988565630617124	host	gene-CCNA_01419	None	None	4.865037113784087
gene-CCNA_00846	0.761502388098811	0.6376834661908101	0.7181176617143291	0.9280588001866827	0.8986652101384278	0.9703992645084407	1.0	host	putA	None	None	1.8846402209620523
gene-CCNA_03924	0.41870255665111217	0.5886820431360885	0.6662898284391061	0.8912159747156857	0.8071308243645914	0.9347639067598059	1.0	host	gene-CCNA_03924	None	None	40.19256064015469
gene-CCNA_01129	1.0	0.7115231638761397	0.7152206494425581	0.6823106166556111	0.8120247066124627	0.7366271448360996	0.7418192370104777	host	fliQ	None	None	3.2197166019355032
gene-CCNA_03130	1.0	0.647195722162991	0.645150750692239	0.5890469633661808	0.5756818848479192	0.588393457697914	0.5696867274118769	host	ctrA	None	None	83.30050688945789
gene-CCNA_01134	1.0	0.5777283537019314	0.652434668736568	0.686255209843145	0.7199504748439255	0.6067938260667376	0.6617905254579899	host	gene-CCNA_01134	None	None	1.3413343931453539
gene-CCNA_02356	1.0	0.627831653388441	0.6399468033920165	0.5789437061816025	0.7206120782577528	0.6353189866560229	0.7114765119698894	host	gene-CCNA_02356	None	None	0.9975973739918472
gene-CCNA_00322	1.0	0.38666769092935604	0.521612455765394	0.44484854193117546	0.5049432655003369	0.40857476981509006	0.4411249044285114	host	zrpW	None	None	13.537853999280795
gene-CbK_gp318	1.8603548986108453e-05	0.030561811793345973	0.12072202430231717	1.0	0.8669901800887376	0.6316299042606152	0.603542786508494	phage	gene-CbK_gp318	middle	middle	148.6229189991251
gene-CCNA_02091	1.0	0.6821290910212451	0.7267637627600083	0.8348735915088827	0.8838410216475282	0.8530214352631212	0.8911746913031899	host	gene-CCNA_02091	None	None	1.1527165939751238
gene-CCNA_01346	1.0	0.9582672386629555	0.904509442663349	0.8707663014859973	0.815064907963456	0.8332941913372572	0.7449766912093267	host	gene-CCNA_01346	None	None	1.793924811689046
gene-CCNA_01542	1.0	0.6066390977334732	0.7224445851177984	0.7201842716900922	0.6703395479689094	0.7150319464696273	0.806162087466048	host	gene-CCNA_01542	None	None	1.0454153573861813
gene-CCNA_00888	1.0	0.39644805091295676	0.4760292442747066	0.42043454501148764	0.5107328287206935	0.5611129718579025	0.5854710906398239	host	gene-CCNA_00888	None	None	8.179216753460807
gene-CCNA_03812	1.0	0.24277252553070475	0.21412937411511718	0.2369594818576414	0.22815955457586057	0.2449149631344457	0.2561353450729037	host	gene-CCNA_03812	None	None	15.113066275266672
gene-CCNA_03750	1.0	0.7001366019949907	0.6871759953603905	0.6485949539737692	0.6184727331711475	0.6003665432568814	0.654967866696468	host	gene-CCNA_03750	None	None	2.7559049935224236
gene-CCNA_00939	1.0	0.5508793703024827	0.6612449833396744	0.5929617266453423	0.6701772922729219	0.7411393782874439	0.7557929975881656	host	gene-CCNA_00939	None	None	3.1955606570875585
gene-CbK_gp331	0.00043538155063628335	0.9426103443956787	0.8689911396006365	0.8031954602888598	0.9080600872496033	0.8127843176537581	1.0	phage	gene-CbK_gp331	early	late	29.13460894712772
gene-CCNA_03561	1.0	0.7773642841191153	0.7434564161750219	0.6398227117450751	0.6451215086364951	0.5648113993951784	0.58957041726421	host	gene-CCNA_03561	None	None	29.20907885211624
gene-CCNA_02989	1.0	0.8142039192618509	0.7010317749643491	0.9607264591622354	0.7976083873341653	0.7621396810751522	0.9680823416971606	host	gene-CCNA_02989	None	None	0.25060277432025263
gene-CCNA_01974	1.0	0.6027064731604902	0.6143407624828227	0.5429367734364596	0.5525057820752665	0.5372501682124551	0.5784667140601456	host	gene-CCNA_01974	None	None	5.203381710618483
gene-CCNA_02800	0.9480448002630439	0.9009592426839457	0.7320494581156228	0.8604590781071157	0.6673057269804955	1.0	0.7449452498140758	host	gene-CCNA_02800	None	None	0.46779586285616737
gene-CCNA_03088	1.0	0.6600494040971213	0.7237110549263817	0.6559274719906008	0.7042270156597452	0.7481840751812021	0.7060256205016229	host	gene-CCNA_03088	None	None	0.8395514577162979
gene-CCNA_02505	1.0	0.3579350204838175	0.40444790206875103	0.42866542175660904	0.45895122937530886	0.5361044354968179	0.534774489472424	host	gene-CCNA_02505	None	None	4.0723736636170305
gene-CCNA_01052	0.7848062699175395	0.6598666147888794	0.649649958249651	0.7717491643143802	0.7499343750200641	0.8334248057655984	1.0	host	gene-CCNA_01052	None	None	0.1489809435976344
gene-CCNA_02242	0.8170300348076931	1.0	0.7186050317237481	0.7884123063844762	0.6352833835888742	0.7619052644828035	0.7184217031001406	host	gene-CCNA_02242	None	None	31.082019276550234
gene-CCNA_02462	1.0	0.9061199514626557	0.7983831707695909	0.9712271699845934	0.7664663663593636	0.954913429585205	0.9494479623955056	host	gene-CCNA_02462	None	None	2.2420460265555877
gene-CCNA_03885	0.8926172951347253	0.6546378855412526	0.7605503036832062	0.7246620813225217	0.8379802992859449	1.0	0.8958373719251652	host	gene-CCNA_03885	None	None	0.8162120327616192
gene-CCNA_03866	1.0	0.5955898634132014	0.7071023718571319	0.6387813734345076	0.6368680424664609	0.612709297520866	0.6687909449726046	host	gene-CCNA_03866	None	None	6.147959188641895
gene-CCNA_01403	1.0	0.7707589895962255	0.8102016285996343	0.7859331305445579	0.7668776606886316	0.7480490875500868	0.7844734496478867	host	glyQ	None	None	1.7531743333381629
gene-CCNA_02611	1.0	0.8899613701022779	0.8950481878312205	0.8427236516013684	0.773074427578817	0.7338637787114206	0.7432383717499806	host	gene-CCNA_02611	None	None	0.3248359057505265
gene-CCNA_00117	1.0	0.8390922878646654	0.9285158690597108	0.7507926475543331	0.7424198545811515	0.6646421226211479	0.759146542459808	host	glmS	None	None	0.7446092269893645
gene-CCNA_00810	1.0	0.5456560176431238	0.599552174345605	0.7357027973237414	0.6863843514366763	0.6890200742577207	0.7220940004817128	host	gene-CCNA_00810	None	None	1.119545495818163
gene-CCNA_01344	1.0	0.567035465641609	0.5670224263762753	0.5821361033743188	0.6029897575709589	0.572525424073028	0.6256276550712186	host	gene-CCNA_01344	None	None	1.7017340017786076
gene-CCNA_00256	1.0	0.851755913658418	0.6843190765970487	0.774008800897564	0.6532205729083735	0.6307385372456691	0.6118856323654186	host	gene-CCNA_00256	None	None	2.7178112981437637
gene-CCNA_03814	1.0	0.7506310522632604	0.6564910128774166	0.680286517724595	0.7256345131359627	0.7750925067821209	0.7974788284268465	host	gene-CCNA_03814	None	None	0.6496594119314264
gene-CbK_gp073	9.770229030487653e-06	0.012500329194907664	0.04730150284213193	0.3658535036604981	0.8329381914647733	0.8054374769939401	1.0	phage	gene-CbK_gp073	middle	late	468.87719496456054
gene-CbK_gp154	3.6994017857718924e-05	0.7140136483596912	1.0	0.7041267765562311	0.7291229865363722	0.570741588725039	0.6390211768572612	phage	gene-CbK_gp154	early	middle	131.6118647801575
gene-CCNA_00710	1.0	0.6531437407918566	0.6772989535151033	0.8242703882771426	0.8302981042695283	0.7799352421417186	0.8482430562971651	host	gene-CCNA_00710	None	None	0.2559020927071131
gene-CCNA_01211	1.0	0.5406565593889574	0.5426797598542941	0.6198570038673301	0.5436140771561213	0.5525327916174043	0.5400811159125212	host	gene-CCNA_01211	None	None	4.0281275268130345
gene-CCNA_01498	1.0	0.622665851851572	0.5928425339550909	0.5826933327130874	0.5841168515086655	0.6113972878761061	0.658359288589377	host	gene-CCNA_01498	None	None	0.34304139074489315
gene-CbK_gp243	6.935179839179736e-05	1.0	0.5324941167262893	0.3590203331178994	0.3363474544864741	0.2925548887490303	0.2997179902934435	phage	gene-CbK_gp243	early	early	121.04620839714227
gene-CbK_gp206	6.192247551655511e-05	1.0	0.5947134662888385	0.427601205981078	0.4241892353579667	0.3456988998796229	0.35747295749412156	phage	gene-CbK_gp206	early	early	128.8064400376803
gene-CCNA_01441	1.0	0.733958820171243	0.752223411978604	0.5951339241632387	0.6021355150561886	0.5797889760564371	0.511284053474583	host	gene-CCNA_01441	None	None	135.0890116134818
gene-CCNA_01629	1.0	0.48170576560958683	0.5878482511003033	0.5041032987144703	0.5629450912026356	0.522101179050635	0.5860840706950436	host	gene-CCNA_01629	None	None	22.98705127695881
gene-CCNA_02839	1.0	0.451653917847595	0.5268982622359281	0.5729345412651606	0.5976112716961063	0.6111131120687424	0.5892710977726615	host	glnE	None	None	0.8925806257756136
gene-CCNA_02320	1.0	0.7029593586200662	0.7627136940203699	0.6856474735580473	0.7220931405352653	0.7417167384675505	0.7771364709844131	host	gene-CCNA_02320	None	None	1.4691036216181848
gene-CCNA_02542	1.0	0.651385991810804	0.6735667859022448	0.6755411145358519	0.7393163193024803	0.8275298449667854	0.9872891497628338	host	gene-CCNA_02542	None	None	1.002913814086081
gene-CCNA_02921	1.0	0.6166390299672811	0.5409886046166191	0.7668448345949478	0.5850744008740121	0.6914482037256096	0.6309884757356361	host	gene-CCNA_02921	None	None	0.48740543665036995
gene-CCNA_00337	1.0	0.7351987372370964	0.7319193489289736	0.6474743694962759	0.5988881087246849	0.6893888229603123	0.6992102883037203	host	gene-CCNA_00337	None	None	1.0981626858690332
gene-CCNA_03620	1.0	0.8773939657001986	0.6624199962017644	0.7169754050433468	0.6557736589028429	0.7623071062187627	0.6680584453213478	host	gene-CCNA_03620	None	None	0.5672798031490935
gene-CCNA_R0133	0.7619405968960457	0.7167190986644271	0.7819382099369314	1.0	0.7711802641265978	0.8221325182776854	0.842280586081513	host	gene-CCNA_R0133	None	None	3.5834934948008597
gene-CCNA_02442	1.0	0.7997359986892816	0.7447575260781151	0.8357921578043418	0.7894960641597943	0.829438243226419	0.8542127091830161	host	xynB2	None	None	0.12404340955068126
gene-CCNA_03578	1.0	0.5732875691966488	0.48887250882756716	0.5216481111199885	0.5098207819398785	0.5041386424225847	0.5061702857650213	host	gene-CCNA_03578	None	None	1.9781303386507325
gene-CCNA_03646	1.0	0.8672810574053453	0.7720751123902744	0.7860755251078121	0.7599223351965662	0.686620797701634	0.7319476997380674	host	zapE	None	None	0.8280551276421665
gene-CCNA_01560	1.0	0.9438854865556666	0.9026760689766112	0.7495731891112636	0.7503559274946372	0.6292211933342738	0.6701148486679811	host	gene-CCNA_01560	None	None	0.524441689044192
gene-CbK_gp129	0.00018169726176225432	0.575830927801235	0.8092561578847649	0.9796787266234397	0.9261235786442265	1.0	0.8679364447876207	phage	gene-CbK_gp129	early	late	60.51004096397221
gene-CCNA_02593	0.6702130866964974	0.6663722897836756	0.7382551215665258	1.0	0.9208572827240629	0.9243641708443945	0.8933948932095961	host	gene-CCNA_02593	None	None	1.8283736957357264
gene-CCNA_00676	0.779667454894379	0.7982085061275295	0.7763764734020276	0.9321149256696318	0.789077685200657	0.9914504139472043	1.0	host	gene-CCNA_00676	None	None	7.869226009916963
gene-CCNA_02309	1.0	0.462554190033161	0.2859117925438359	0.396476604650653	0.18304616294450846	0.2289234524551334	0.22562860372330684	host	gene-CCNA_02309	None	None	35.306922251992106
gene-CCNA_03045	1.0	0.6832138632412234	0.6375215479141232	0.7117362924259723	0.5731385373018393	0.6414877860560385	0.6592740943815928	host	cpaJ	None	None	2.7353441839382926
gene-CCNA_03782	1.0	0.6383053804270181	0.5512965111712457	0.6454772318136155	0.5695515243693053	0.5803636603755709	0.6021762741081406	host	ccmA	None	None	2.066003882765572
gene-CCNA_03137	1.0	0.5880178780745241	0.5958797599550678	0.6984957906055561	0.642181112472155	0.6653051199602147	0.6779920811304279	host	gene-CCNA_03137	None	None	2.6097925133252873
gene-CCNA_03935	1.0	0.5775961007325527	0.36998710187440315	0.3287171755797105	0.2953158350193986	0.3566323315065631	0.39821564530573683	host	gene-CCNA_03935	None	None	10.467241989043803
gene-CCNA_03743	1.0	0.7893079779021959	0.8874402876904739	0.857764248605261	0.9544626245857842	0.9225149394792626	0.9556338333133635	host	gene-CCNA_03743	None	None	0.23285235181358643
gene-CCNA_01389	1.0	0.6655570350086731	0.721205914702656	0.6371766935506172	0.6953805182794205	0.654352599684691	0.6981287373674442	host	gene-CCNA_01389	None	None	0.6324359374429009
gene-CCNA_01734	0.9834992388298955	0.7020659259014809	0.9299940101795595	0.9620489613926677	0.8977400893219126	1.0	0.9989337701619933	host	gene-CCNA_01734	None	None	0.3521320909936652
gene-CCNA_00167	1.0	0.5935555043785307	0.6680818338546758	0.6964496802811851	0.689646178639628	0.6650683415409174	0.7004307883992261	host	gene-CCNA_00167	None	None	5.481029260926663
gene-CCNA_02467	1.0	0.6035262420181304	0.5577701499325723	0.5204635794147842	0.5031693719389906	0.4730552798060395	0.4542862785782161	host	pssZ	None	None	30.846411402973693
gene-CCNA_02701	1.0	0.5951292937233517	0.6662599493681286	0.6676580175682242	0.7033110232343296	0.6740393816559167	0.7173076620435823	host	gene-CCNA_02701	None	None	1.8636337833056513
gene-CCNA_02717	0.9446383995711733	0.6873567124044301	0.8171694298396965	0.9953044687383802	0.9674656815097136	0.9624509634818125	1.0	host	malK	None	None	0.560608955973542
gene-CCNA_01973	1.0	0.5033433002338215	0.5307671276647618	0.4456930598264132	0.4830580385630171	0.4317368332250891	0.4273683967326306	host	gene-CCNA_01973	None	None	14.623605602232496
gene-CCNA_00538	1.0	0.7414083713687124	0.7580531451290223	0.7692071702119726	0.7983086050556029	0.7897481088350347	0.7764067199089587	host	gene-CCNA_00538	None	None	0.43296594364973157
gene-CbK_gp267	8.504529638254758e-05	1.0	0.7569422950660932	0.59132003604412	0.6434152692840731	0.5710320761526524	0.5822607611323667	phage	gene-CbK_gp267	early	early	118.82803389007513
gene-CCNA_01557	1.0	0.5603839737698192	0.5512044590575481	0.5138405781717579	0.5371561237759619	0.5123296920891673	0.56691391008589	host	gene-CCNA_01557	None	None	1.1205103470009643
gene-CCNA_01637	1.0	0.6415701769211605	0.7294273783310548	0.6697011295017896	0.708668680880602	0.6929896974483771	0.7197235608211475	host	gene-CCNA_01637	None	None	2.932934785998839
gene-CCNA_03872	1.0	0.585843831079288	0.633883024064331	0.6276419604936758	0.7150461067069084	0.7073201796511599	0.8355720303151277	host	mnmE	None	None	0.8026036010418414
gene-CCNA_01545	1.0	0.8032891352099726	0.5553714998014354	0.5361086681110996	0.5408395191002267	0.4596507525839391	0.437487012421876	host	gene-CCNA_01545	None	None	2.8868756641650295
gene-CCNA_01659	1.0	0.673120051773397	0.6763053280961336	0.5651261730371092	0.6187513128601608	0.5586439079480143	0.5621199544632011	host	gene-CCNA_01659	None	None	2.618411082901986
gene-CCNA_00195	1.0	0.9121446803262295	0.8746183879756191	0.8026669782626837	0.7563723694894923	0.7479628703640682	0.7117919403304036	host	leuD	None	None	0.784252545777028
gene-CCNA_02339	1.0	0.5067069705332791	0.6043585037614202	0.6532392916740043	0.7081536346525981	0.7386117167567179	0.8118048731724399	host	gene-CCNA_02339	None	None	7.449362701597784
gene-CCNA_00350	0.7648820300546354	0.8122069842474366	0.7495260028945835	0.9775944226114757	0.6588389189707636	1.0	0.6543605885094856	host	gene-CCNA_00350	None	None	6.076722010597312
gene-CCNA_03772	1.0	0.6144378555112657	0.6284067118256418	0.6451422528328489	0.5808658422734541	0.5938568267495479	0.6850468235443277	host	gene-CCNA_03772	None	None	1.8436531558811406
gene-CCNA_03829	1.0	0.8385755443118517	0.922274294642255	0.8357840266220586	0.8936115425305506	0.9114602826280455	0.9917679394298594	host	gene-CCNA_03829	None	None	1.4670598236307129
gene-CCNA_02023	1.0	0.5638751066277017	0.639515871653108	0.5369760084296331	0.6035874812612358	0.5547116768695767	0.5742630275449183	host	nuoG	None	None	19.9458980144296
gene-CCNA_03253	0.8095541469652305	0.7686663444966142	0.8578023022041742	1.0	0.9253209947014018	0.9665278512838082	0.9551365189782693	host	gene-CCNA_03253	None	None	0.4591394516581334
gene-CCNA_00491	0.8146610670861935	0.37768567523334406	0.6962187635045477	0.949733757179856	0.9829915715620687	0.9545613943642868	1.0	host	gene-CCNA_00491	None	None	18.58585700663133
gene-CCNA_03201	1.0	0.6127665978741218	0.5581819100647698	0.5379767020532482	0.5320574645103251	0.46640261567345564	0.5126045698714098	host	gene-CCNA_03201	None	None	8.03124257573367
gene-CCNA_03581	1.0	0.7597043833925218	0.7587113551430787	0.6739916800002228	0.6758037430898807	0.592684165348358	0.6175345718161953	host	gene-CCNA_03581	None	None	0.8011681209369905
gene-CCNA_00149	0.6678879976529617	0.4650670815225493	0.7793175837772036	0.8570243177766105	1.0	0.8600771190615942	0.9390944616439587	host	gene-CCNA_00149	None	None	10.115711974215401
gene-CCNA_02308	1.0	0.622963397708183	0.4726567510532603	0.4843046884815066	0.4453405651538804	0.5344337970899556	0.47967615418610726	host	gene-CCNA_02308	None	None	1.4512739522446043
gene-CbK_gp303	0.0003038198698844353	1.0	0.7444995366350708	0.41413586206507563	0.4087759454410867	0.31681206269885276	0.3180827078934877	phage	gene-CbK_gp303	early	early	58.3046130141132
gene-CCNA_01031	1.0	0.8524051721653565	0.7309151577647351	0.7484591588821979	0.6968126503556722	0.764953095828033	0.831545354678186	host	gene-CCNA_01031	None	None	0.28429475095895024
gene-CCNA_03415	0.6632276352298299	0.923248088400437	0.7460782496086341	0.9220093123149582	0.7551890326008464	1.0	0.8152510792030534	host	gene-CCNA_03415	None	None	57.9985737176305
gene-CCNA_03300	0.8384864073185002	0.6527665639525153	0.7057910292298442	1.0	0.8156376606314844	0.7250431012719525	0.7903796589421533	host	gene-CCNA_03300	None	None	1.0830622899079687
gene-CCNA_03158	1.0	0.1306706972710896	0.2595914811954511	0.3768210946636236	0.43533760659726495	0.43821823293699413	0.5416933695600255	host	gene-CCNA_03158	None	None	5.007518178471229
gene-CCNA_02450	0.7663887586504281	0.46646416442929345	0.7168471924645691	0.7269365954955039	0.8245032384897065	0.8483223048001801	1.0	host	gene-CCNA_02450	None	None	5.626315466282184
