ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-JD032_11	91	6412	hypothetical protein	unknown function	6412	123	0.664	1.866e-36	6412	117.178093	5.890029023426016e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_12	110	12681	hypothetical protein	unknown function	12681	205	0.887	4.3570000000000005e-65	12681	226.957932	8.53254978139487e-68	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_13	53	2065	hypothetical protein	unknown function	2065	77	0.7	1.144e-21	2065	87.609917	8.15358439800679e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_14	144	4206	hypothetical protein	unknown function	4206	152	0.46	3.419e-45	4206	201.92569	9.421893134225745e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_15	82	8465	hypothetical protein	unknown function	8465	79	0.821	2.2299999999999996e-22	8465	85.36454	4.641324353114756e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_16	129	8	transcriptional regulator	transcription regulation	8	46	0.311	4.385e-10	8	69.458252	7.010896854230712e-19	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_17	44	8998	hypothetical protein	unknown function	8998	68	0.82	6.013e-19	8998	84.466705	6.054120075063086e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_18	715	5173	hypothetical protein	unknown function	5173	779	0.838	3.938e-257	5173	1464.702515	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_19	240	14632	DNA polymerase	DNA, RNA and nucleotide metabolism	14632	117	0.388	9.09e-31	192	199.449158	2.2195323153613312e-58	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_20	60	2329	hypothetical protein	unknown function	2329	90	0.744	4.122e-26	2329	114.880966	2.5843563515344827e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_21	269	164	ParA-like partition protein	DNA, RNA and nucleotide metabolism	164	121	0.302	3.171e-33	164	199.977402	1.6130320360122273e-58	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_22	111	4741	hypothetical protein	unknown function	4741	195	0.839	1.916e-61	4741	213.225159	1.1319412823209771e-63	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_23	99	4021	hypothetical protein	unknown function	4021	189	0.903	1.228e-59	4021	190.5961	8.886016848285509e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_24	156	4337	hypothetical protein	unknown function	4337	275	0.837	2.154e-88	4337	287.515289	5.389070103617553e-86	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_25	211	374	HNH endonuclease	DNA, RNA and nucleotide metabolism	374	114	0.401	1.9060000000000002e-32	374	179.476364	2.5657720479329375e-52	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_26	149	18831	hypothetical protein	unknown function	18831	313	0.987	1.154e-101	18831	332.898224	5.518515634454883e-100	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_27	69	27252	hypothetical protein	unknown function	27252	66	0.598	8.39e-16	2655	74.806732	1.3064364677861836e-20	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_28	279	9482	hypothetical protein	unknown function	9482	227	0.825	4.0150000000000003e-72	435	325.899139	1.1966373402548975e-96	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_29	85	1129	holin	lysis	1129	88	0.537	9.892e-25	1129	125.818985	1.0082918251667014e-36	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_30	76	1193	hemolysin	other	1193	64	0.445	1.522e-16	1193	99.478264	1.6231372294128671e-28	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_31	60	1243	hypothetical protein	unknown function	1243	113	0.888	3.213e-34	1243	131.160934	1.80370088198379e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_32	97	1626	rhodanese-related sulfurtransferase	other	1626	167	0.824	3.989e-52	1626	167.599579	1.334099699851295e-49	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_33	565	2674	hypothetical protein	unknown function	2674	287	0.581	4.787e-91	1589	800.097961	2.877815542403626e-240	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_34	259	2137	tail fiber protein	tail	2137	388	0.691	3.5879999999999995e-125	2137	444.522034	2.5986816632205775e-133	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_35	205	521	tail protein	tail	521	146	0.449	3.001e-43	521	260.798615	4.621032106160466e-77	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_36	350	1608	tail protein	tail	1608	124	0.359	1.164e-34	6	250.318512	7.433581404338445e-74	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_37	142	120	baseplate wedge subunit	tail	120	66	0.35	1.068e-16	120	181.860687	4.98991696067669e-53	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_38	108	24335	hypothetical protein	unknown function	24335	106	0.917	1.03e-31	24335	117.843903	2.8194684319440526e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_39	515	12508	hypothetical protein	unknown function	12508	282	0.599	2.995e-89	400	651.90802	3.017988747841353e-195	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_40	212	21966	hypothetical protein	unknown function	21966	176	0.675	1.656e-54	380	282.678131	5.9923758998459475e-84	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_41	584	23574	tail length tape measure protein	tail	23574	108	0.246	2.566e-26	991	361.803619	1.6896397200706125e-107	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_42	59	10264	hypothetical protein	unknown function	10264	113	0.93	2.755e-34	10264	145.470184	6.111572591963677e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_43	127	4976	tail assembly chaperone	tail	4976	134	0.543	7.934e-40	4976	166.592926	6.0835543752688446e-49	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_44	149	365	tail protein	tail	365	128	0.522	1.439e-37	365	150.132065	8.047403681294503e-44	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_45	355	1480	tail sheath	tail	1480	443	0.633	1.267e-142	1480	478.662384	1.9378323801415363e-143	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_46	138	525	hypothetical protein	unknown function	525	70	0.325	1.225e-17	525	111.47757	7.507193397602826e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_47	137	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_48	112	25	head closure Hc1	connector	25	71	0.385	1.99e-18	25	86.226265	7.336476427232261e-24	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_49	95	40	head-tail adaptor Ad1	connector	40	61	0.378	7.938e-15	40	87.378098	1.687375054990845e-24	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_50	422	10	major head protein	head and packaging	10	92	0.206	1.5869999999999998e-22	10	170.045441	2.2908387926538533e-49	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_51	245	94	head maturation protease	head and packaging	94	183	0.475	4.169e-55	94	285.394135	3.6058610999606896e-84	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_52	384	12	portal protein	head and packaging	12	135	0.263	2.5960000000000003e-36	12	227.068451	1.2156957484002435e-66	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_53	549	9	terminase large subunit	head and packaging	9	207	0.271	4.517e-59	9	508.708374	8.866322566516541e-152	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-JD032_54	79	1066	hypothetical protein	unknown function	1066	72	0.509	1.438e-18	1066	87.225739	1.7143032954505738e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
