	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
4083	NC_016163.1	RefSeq	gene	34674.0	35429.0	.	-	.	gene-phiR1-37_gp080	g080	Gene	protein_coding	phiR1-37_gp080	g080	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4084	NC_016163.1	RefSeq	gene	35431.0	36822.0	.	-	.	gene-phiR1-37_gp081	g081	Gene	protein_coding	phiR1-37_gp081	g081	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4085	NC_016163.1	RefSeq	gene	36917.0	37495.0	.	+	.	gene-phiR1-37_gp082	g082	Gene	protein_coding	phiR1-37_gp082	g082	hypothetical protein	hypothetical protein	10766	unknown function	early	late
4086	NC_016163.1	RefSeq	gene	37498.0	45159.0	.	+	.	gene-phiR1-37_gp083	g083	Gene	protein_coding	phiR1-37_gp083	g083	putative tape measure tail fibre protein	transglycosylase	4067	other	early	late
4087	NC_016163.1	RefSeq	gene	45243.0	45602.0	.	+	.	gene-phiR1-37_gp084	g084	Gene	protein_coding	phiR1-37_gp084	g084	endolysin	endolysin	894	lysis	early	late
4088	NC_016163.1	RefSeq	gene	45613.0	46986.0	.	+	.	gene-phiR1-37_gp085	g085	Gene	protein_coding	phiR1-37_gp085	g085	virion structural protein	virion structural protein	20401	head and packaging	early	late
4089	NC_016163.1	RefSeq	gene	47029.0	47565.0	.	+	.	gene-phiR1-37_gp086	g086	Gene	protein_coding	phiR1-37_gp086	g086	RusA-like Holliday junction resolvase	RusA-like Holliday junction resolvase	140	DNA, RNA and nucleotide metabolism	early	late
4090	NC_016163.1	RefSeq	gene	47567.0	48997.0	.	+	.	gene-phiR1-37_gp087	g087	Gene	protein_coding	phiR1-37_gp087	g087	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4091	NC_016163.1	RefSeq	gene	48997.0	49257.0	.	+	.	gene-phiR1-37_gp088	g088	Gene	protein_coding	phiR1-37_gp088	g088	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4092	NC_016163.1	RefSeq	gene	49250.0	50344.0	.	+	.	gene-phiR1-37_gp089	g089	Gene	protein_coding	phiR1-37_gp089	g089	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4093	NC_016163.1	RefSeq	gene	50400.0	51002.0	.	+	.	gene-phiR1-37_gp090	g090	Gene	protein_coding	phiR1-37_gp090	g090	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4094	NC_016163.1	RefSeq	gene	51124.0	51738.0	.	+	.	gene-phiR1-37_gp091	g091	Gene	protein_coding	phiR1-37_gp091	g091	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4095	NC_016163.1	RefSeq	gene	51728.0	52423.0	.	+	.	gene-phiR1-37_gp092	g092	Gene	protein_coding	phiR1-37_gp092	g092	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4096	NC_016163.1	RefSeq	gene	52512.0	53009.0	.	+	.	gene-phiR1-37_gp093	g093	Gene	protein_coding	phiR1-37_gp093	g093	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4097	NC_016163.1	RefSeq	gene	53055.0	53420.0	.	-	.	gene-phiR1-37_gp094	g094	Gene	protein_coding	phiR1-37_gp094	g094	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4098	NC_016163.1	RefSeq	gene	53555.0	54064.0	.	+	.	gene-phiR1-37_gp095	g095	Gene	protein_coding	phiR1-37_gp095	g095	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4099	NC_016163.1	RefSeq	gene	54169.0	56241.0	.	+	.	gene-phiR1-37_gp096	g096	Gene	protein_coding	phiR1-37_gp096	g096	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4100	NC_016163.1	RefSeq	gene	56337.0	56996.0	.	+	.	gene-phiR1-37_gp097	g097	Gene	protein_coding	phiR1-37_gp097	g097	head maturation protease	head maturation protease	94	head and packaging	middle	late
4101	NC_016163.1	RefSeq	gene	56998.0	57396.0	.	+	.	gene-phiR1-37_gp098	g098	Gene	protein_coding	phiR1-37_gp098	g098	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4102	NC_016163.1	RefSeq	gene	57452.0	61633.0	.	-	.	gene-phiR1-37_gp099	g099	Gene	protein_coding	phiR1-37_gp099	g099	RNA polymerase beta subunit	RNA polymerase beta subunit	14872	DNA, RNA and nucleotide metabolism	early	late
4103	NC_016163.1	RefSeq	gene	62220.0	63296.0	.	+	.	gene-phiR1-37_gp100	g100	Gene	protein_coding	phiR1-37_gp100	g100	non-canonical purine NTP pyrophosphatase	hypothetical protein	No_PHROG	unknown function	middle	late
4104	NC_016163.1	RefSeq	gene	63492.0	64535.0	.	+	.	gene-phiR1-37_gp101	g101	Gene	protein_coding	phiR1-37_gp101	g101	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4105	NC_016163.1	RefSeq	gene	64634.0	66445.0	.	+	.	gene-phiR1-37_gp102	g102	Gene	protein_coding	phiR1-37_gp102	g102	RNA polymerase beta subunit	RNA polymerase beta subunit	3015	DNA, RNA and nucleotide metabolism	middle	late
4106	NC_016163.1	RefSeq	gene	66467.0	66982.0	.	+	.	gene-phiR1-37_gp103	g103	Gene	protein_coding	phiR1-37_gp103	g103	dCMP deaminase	dCMP deaminase	174	DNA, RNA and nucleotide metabolism	middle	late
4107	NC_016163.1	RefSeq	gene	66984.0	67211.0	.	+	.	gene-phiR1-37_gp104	g104	Gene	protein_coding	phiR1-37_gp104	g104	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4108	NC_016163.1	RefSeq	gene	67220.0	67480.0	.	+	.	gene-phiR1-37_gp105	g105	Gene	protein_coding	phiR1-37_gp105	g105	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4109	NC_016163.1	RefSeq	gene	67659.0	67732.0	.	+	.	gene-phiR1-37_gt001	tRNA-Arg (UCU)	Gene	tRNA	phiR1-37_gt001	tRNA-Arg (UCU)	tRNA-Arg	tRNA-Arg	No_PHROG	tRNA	early	late
4110	NC_016163.1	RefSeq	gene	67747.0	67828.0	.	+	.	gene-phiR1-37_gt002	tRNA-Leu (UAG)	Gene	tRNA	phiR1-37_gt002	tRNA-Leu (UAG)	tRNA-Leu	tRNA-Leu	No_PHROG	tRNA	early	late
4111	NC_016163.1	RefSeq	gene	67838.0	67922.0	.	+	.	gene-phiR1-37_gt003	tRNA-Leu (UAA)	Gene	tRNA	phiR1-37_gt003	tRNA-Leu (UAA)	tRNA-Leu	tRNA-Leu	No_PHROG	tRNA	early	late
4112	NC_016163.1	RefSeq	gene	67943.0	68035.0	.	+	.	gene-phiR1-37_gp106	g106	Gene	protein_coding	phiR1-37_gp106	g106	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4113	NC_016163.1	RefSeq	gene	68043.0	68117.0	.	+	.	gene-phiR1-37_gt004	tRNA-Met (CAU)	Gene	tRNA	phiR1-37_gt004	tRNA-Met (CAU)	tRNA-Met	tRNA-Met	No_PHROG	tRNA	early	late
4114	NC_016163.1	RefSeq	gene	68223.0	68750.0	.	+	.	gene-phiR1-37_gp107	g107	Gene	protein_coding	phiR1-37_gp107	g107	HNH endonuclease	HNH endonuclease	6254	DNA, RNA and nucleotide metabolism	early	late
4115	NC_016163.1	RefSeq	gene	68750.0	69037.0	.	+	.	gene-phiR1-37_gp108	g108	Gene	protein_coding	phiR1-37_gp108	g108	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4116	NC_016163.1	RefSeq	gene	69009.0	69218.0	.	+	.	gene-phiR1-37_gp109	g109	Gene	protein_coding	phiR1-37_gp109	g109	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4117	NC_016163.1	RefSeq	gene	69206.0	69445.0	.	+	.	gene-phiR1-37_gp110	g110	Gene	protein_coding	phiR1-37_gp110	g110	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4118	NC_016163.1	RefSeq	gene	69531.0	69965.0	.	+	.	gene-phiR1-37_gp111	g111	Gene	protein_coding	phiR1-37_gp111	g111	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4119	NC_016163.1	RefSeq	gene	70144.0	70431.0	.	+	.	gene-phiR1-37_gp112	g112	Gene	protein_coding	phiR1-37_gp112	g112	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4120	NC_016163.1	RefSeq	gene	70483.0	70689.0	.	+	.	gene-phiR1-37_gp113	g113	Gene	protein_coding	phiR1-37_gp113	g113	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4121	NC_016163.1	RefSeq	gene	70664.0	70873.0	.	+	.	gene-phiR1-37_gp114	g114	Gene	protein_coding	phiR1-37_gp114	g114	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4122	NC_016163.1	RefSeq	gene	70867.0	71133.0	.	+	.	gene-phiR1-37_gp115	g115	Gene	protein_coding	phiR1-37_gp115	g115	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4123	NC_016163.1	RefSeq	gene	71536.0	71610.0	.	+	.	gene-phiR1-37_gt005	tRNA-Asn (GUU)	Gene	tRNA	phiR1-37_gt005	tRNA-Asn (GUU)	tRNA-Asn	tRNA-Asn	No_PHROG	tRNA	early	late
4124	NC_016163.1	RefSeq	gene	72088.0	72246.0	.	-	.	gene-phiR1-37_gp116	g116	Gene	protein_coding	phiR1-37_gp116	g116	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4125	NC_016163.1	RefSeq	gene	72586.0	72741.0	.	+	.	gene-phiR1-37_gp117	g117	Gene	protein_coding	phiR1-37_gp117	g117	hypothetical protein	hypothetical protein	No_PHROG	unknown function	middle	late
4126	NC_016163.1	RefSeq	gene	72910.0	73338.0	.	+	.	gene-phiR1-37_gp118	g118	Gene	protein_coding	phiR1-37_gp118	g118	hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	middle
