Geneid	0_R1	2_R1	5_R1	10_R1	15_R1	21_R1	28_R1	35_R1	42_R1	49_R1	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-Y11_RS01820	120.63968828260393	177.85455237521504	234.71326289329565	242.10537337092256	258.9781826491191	245.86595817006807	244.29168128783454	201.88393080940668	198.3722559137997	181.90181624593026	host	cspD	None	None	7.836043760371752
gene-Y11_RS16240	12.450527237672627	6.470647110711461	6.323335145225922	6.081143113231974	6.388475422735141	7.179146284044512	8.634082881051322	12.031532990555192	12.72800743448056	12.085642904592435	host	livH	None	None	0.8504024948964882
gene-Y11_RS22520	5.0289362384629195	2.1845158046593602	2.7122811150463377	1.7709114024831698	2.522333864079241	3.503045139029802	4.3576287156417495	4.236374786152126	4.350429580545053	4.242770035789086	host	phnF	None	None	0.32043454342203637
gene-Y11_RS20585	21.04565990644327	15.468263516819121	10.802261688023837	9.00914448966881	8.437698595318558	8.037925555559918	9.031451222235553	8.700199284094962	8.522357202596806	10.133733160948251	host	baeR	None	None	1.430643712779334
gene-phiR1-37_gp173	0.02861246460967759	192.3194824573593	315.0954030646586	428.2606130476239	428.4307478052805	523.0824472217455	543.8089718736604	459.5706021587268	556.1412712732157	568.2415264437259	phage	g173	early	late	75.7079555675542
gene-Y11_RS09865	12.48720147972958	5.709201903835562	5.973896232343962	5.627757820187412	6.798393910980244	6.435530974224099	7.2206981057421045	8.694495064406881	9.925711295950705	8.473616615193636	host	malZ	None	None	0.5601415475178805
gene-Y11_RS17100	78.01197887823533	48.67713500252619	46.279329959148264	44.068686363141595	37.95733893485974	37.47787088621795	35.031293298988096	35.264286571925346	34.40995298509182	35.73241854402003	host	frdA	None	None	3.6381398436263956
gene-Y11_RS07710	232.64364448203474	290.2784137321248	279.3099252880517	224.56467767168192	195.1075784020237	201.2475930199064	161.3890480454509	170.47894324494445	158.69414486057113	153.51179260578832	host	gene-Y11_RS07710	None	None	10.599942703801068
gene-Y11_RS04230	39.67158580542689	21.377197812576803	24.381280298987967	21.25812105455456	20.675336403111547	21.573736042213948	21.73316928827214	24.342985048840482	24.03752343451399	25.68276318073527	host	uspE	None	None	1.1560712097456958
gene-Y11_RS08620	18.812023826764197	10.950338823631405	10.699196038115385	11.068393773323924	11.34525762807583	11.179998798951218	14.38346805710881	13.761162370403962	16.37367326165114	13.320154404810516	host	gene-Y11_RS08620	None	None	0.5055211237621615
gene-Y11_RS00010	120.50487022901936	80.21647113208249	77.46658960922905	68.0852211671923	60.1009961850723	48.06444722566942	52.80855138447205	58.114960582724656	52.487039818593686	45.97044833887748	host	arsC	None	None	6.75441693489886
gene-phiR1-37_gp063	0.04322970196462157	325.7853529115676	478.023838335131	964.5879696825165	1018.631945304732	1102.2732483315076	1402.6770148573773	991.4472567920121	1196.2533309312466	964.3150518725943	phage	g063	early	late	201.1961563425502
gene-Y11_RS04600	325.4518184151329	177.5882737814945	157.10431210247523	142.29165249305407	94.02614253322244	92.78380502888541	98.54781428255632	75.16563394869611	77.34390849956235	81.10092951415469	host	gene-Y11_RS04600	None	None	40.21855077482767
gene-Y11_RS18265	52.55974875227223	68.92682983652386	59.45259698553952	63.06278719280062	63.48615191226126	57.68225071013115	54.49988217530264	61.988116111363965	65.55938007012716	58.20424118254741	host	satP	None	None	0.3760133159956239
gene-Y11_RS10910	939.1978088746347	922.2651932624831	885.6763809501128	833.1161698024296	755.0128690363447	775.3144488182822	695.0056217974574	658.7254339180041	650.4869875001833	646.0552497204249	host	pgk	None	None	15.038498129371508
gene-phiR1-37_gp168	0.016571385753104937	24.162239789398843	32.10584228977172	56.9030493887826	58.67069766341784	89.65485476936814	103.0433051261859	118.67053371333132	156.6117605147611	289.41714750511426	phage	g168	middle	late	67.76526081078974
gene-Y11_RS01335	13.98705466318752	5.177361253636616	3.6423502195243445	3.7606116466016464	4.109612426318996	4.459070815182504	5.8408662176479815	6.7324282437619445	7.909182624551687	8.74294481978746	host	gene-Y11_RS01335	None	None	1.4110834480074208
gene-Y11_RS07440	11.920131077700864	7.571665158631467	7.157654891352556	5.05946797595598	3.944869895071906	4.380727338474287	4.298916796927583	5.225153406722157	5.712971592807525	5.276738486186581	host	cobT	None	None	0.8366536488187838
gene-Y11_RS20160	203.71314982196918	254.4769309645288	233.48513151603896	182.48729159467982	144.3009404440693	146.48493534956046	127.39120129607679	124.71085234673214	119.93454722420248	133.39173040002868	host	lepA	None	None	12.75053714558626
gene-Y11_RS00470	12.209633354880278	8.912190822114471	6.7446044209542295	5.961207714140598	5.664640943427296	5.741130133237721	7.072453711926838	7.408205509570667	9.678618151824509	7.558550895908478	host	gene-Y11_RS00470	None	None	0.49558521627986374
gene-Y11_RS09315	78.32443082440516	92.48944288012082	88.26839315450856	76.04761791497434	67.04664579246935	64.21663681480315	63.00608322273311	60.67416254135641	53.8402790256924	58.177959073225466	host	gene-Y11_RS09315	None	None	2.170506511435423
gene-Y11_RS07680	5.684038257039444	2.519326471206024	2.8095414207371823	3.0419850905101007	2.3738899807046203	3.732081246708564	4.6690091825819415	4.364852537069112	5.874827740624785	5.080192004740529	host	gene-Y11_RS07680	None	None	0.38206020902171745
gene-Y11_RS09790	7.615184586222574	3.1107407946599537	3.6055740819164583	5.245796452164085	4.829070624323411	5.726590315109402	6.682465072836575	8.058650352407923	11.072170794850981	6.461000480683502	host	gene-Y11_RS09790	None	None	0.7814529189791424
gene-Y11_RS02930	682.6029981466476	479.64537885983873	490.70391253881496	465.5869312609336	436.6266967632065	441.9082120842673	494.1398918904373	456.3452885361051	424.53411212234516	423.9741099871614	host	gene-Y11_RS02930	None	None	10.774647950289825
gene-Y11_RS11600	20.167729044204304	9.017197236230311	8.276768798211313	10.170422440774866	11.99248441759195	15.7409128894864	19.676039156615914	24.71020703237458	22.67474465648686	21.749089479261507	host	gene-Y11_RS11600	None	None	2.0778407321118495
gene-Y11_RS14710	68.38984596519498	61.6456916304645	45.254552526283355	35.6133424712255	21.07822191177896	23.203897797562984	23.56797257356378	27.30921514413689	21.264627335137693	36.10476714165753	host	bcsF	None	None	7.222940921916554
gene-Y11_RS12455	57.54905764986327	74.39997265745716	110.39059168426692	101.60305212821689	124.94213988794476	135.23245763602537	134.39055639599303	136.71575086914135	150.6769130149759	143.9996504993709	host	mlaE	None	None	7.333689285550506
gene-Y11_RS08230	9.502451637366656	4.650705515165763	5.505450390094057	4.007655306615004	6.312578004662312	6.051062121291736	7.315734174586221	8.424371120884727	8.315862016713893	8.43179515294084	host	gene-Y11_RS08230	None	None	0.43831916586761416
gene-Y11_RS08190	17.040759057679367	8.445035309705029	8.863042957471883	5.943349325677526	7.508856698073675	9.056478733132506	10.755903073730368	12.555456546179517	9.226281100267798	12.196906796658123	host	gene-Y11_RS08190	None	None	0.8771219688197746
gene-Y11_RS05420	153.88099235275118	106.65049908487362	94.4438049303249	73.17159239251797	57.22975771336293	55.9039113033752	45.80896146046005	46.16284696524893	44.68737621148615	54.05726393183294	host	gene-Y11_RS05420	None	None	15.42977961797636
gene-Y11_RS06050	12.761515757531278	6.8727903387022256	5.61325627223208	7.194931368975686	7.389119041075601	7.04939821708065	8.063649399038004	11.816288340971584	12.62753480989295	10.72804516148384	host	gene-Y11_RS06050	None	None	0.7185600326221293
gene-Y11_RS20260	124.99909608367952	114.1331964041265	109.72246486893819	97.55083701287401	80.10229180922879	80.32733130401384	78.95125028041171	71.63808652662657	65.8946989487571	76.06615623452933	host	gene-Y11_RS20260	None	None	4.090880582789483
gene-Y11_RS07770	126.09097039134734	96.06997364875082	85.64607530001258	74.89458718159776	65.98314274553113	60.934930425070064	60.71298318854853	58.33166281804634	54.94787579643284	62.87897204758459	host	hisF	None	None	5.996640366240087
gene-Y11_RS01620	8.083209682851916	7.4956293601317165	7.0019384249177135	6.406983015428733	6.7959995729943605	6.850932226444565	6.019723736916625	9.254129012533038	11.710125773375067	12.529316732814776	host	gene-Y11_RS01620	None	None	0.5584775804956075
gene-phiR1-37_gp337	0.037031029615876954	17.183980429879192	25.30715479263108	41.69254310913997	58.62207548908263	89.31822555833182	112.85599296270769	133.6906278137971	182.22500738331607	217.70708065203647	phage	g337	middle	late	54.74315884451202
gene-Y11_RS04855	156.48253144913625	128.13280755146613	130.87450518848755	132.23839254543947	131.7336253783472	131.1951939191355	157.64884660718883	151.1182133329291	137.6701124133476	147.52016457040486	host	yciH	None	None	0.8520682361671789
gene-Y11_RS20505	6.562738868463685	2.757872944878802	2.9176883132312046	2.9385804753377003	3.0187215678268995	3.834628403153079	3.499068067463934	5.020037823121962	6.178164313461802	5.649393119057556	host	gene-Y11_RS20505	None	None	0.46228306015547266
gene-Y11_RS01110	12.71642652614735	5.408716598702442	4.95918908154691	5.36128461321362	3.9540121634011207	4.005056332182104	5.82267557699811	7.650053590456152	8.651025742162455	7.304661512250443	host	idnO	None	None	0.9599852234641089
gene-Y11_RS02390	45.251403320671145	32.84239682792017	24.441330411467987	17.76897714650201	12.279380867713966	13.344238492401157	14.198242199745211	13.95457871688047	14.0288976969043	14.617421318860366	host	solA	None	None	5.254659578275046
gene-Y11_RS08110	6.291615911582643	3.037549239069464	2.750960827203429	3.5974011123281566	4.131588176411393	4.2545135225740225	8.169954260795915	5.780219704064924	11.89035388408532	7.230180287167535	host	darC	None	None	1.2579649256623295
gene-Y11_RS15310	74.01829699219773	120.57964930883875	102.77526558845025	82.80578447122329	73.62909643741935	76.28759199260512	59.284738185696	66.71371250708994	59.82096510259583	60.65958708231092	host	tsgA	None	None	4.62989884083259
gene-Y11_RS20110	43.66267709723978	27.90932510433235	29.19610766395678	24.815903566055812	25.13931595120249	24.835275785344912	27.295511061148225	27.997372632268164	28.374576954706438	29.69077661015942	host	gene-Y11_RS20110	None	None	0.9367406443501827
gene-Y11_RS19960	23.693699711480242	14.699031767236914	15.01804650265089	15.013866674921664	16.018311269475888	17.022624631822747	21.12170185452486	21.538204083961794	22.576184535029753	19.941925906732997	host	kch	None	None	0.5816899957828809
gene-Y11_RS18720	15.523814230202772	9.547292040393389	10.30597009531893	9.20924208028609	9.030439246710936	8.932119096682094	9.429372259863081	10.231910496504918	10.248484331742517	9.545549542566839	host	gene-Y11_RS18720	None	None	0.33099414377194625
gene-Y11_RS11915	0.0426273588504307	0.028489077838342623	0.05704110800740538	0.056117982200293084	0.08200764831398083	0.05008109025593914	0.037592279720852675	0.007119809284123636	0.04612018707745529	0.08764906371063587	host	gene-Y11_RS11915	None	None	0.010207404161861283
gene-Y11_RS18360	87.00825884838441	72.42302792662223	53.842105838438144	38.3535657302113	26.630169172491204	27.49774171185324	29.16814492839033	31.188579715852676	34.198921492520455	33.29570885093628	host	apaH	None	None	9.112034861387894
gene-Y11_RS06120	0.04276486645962564	0.04763496348239009	0.04087507970115916	0.09383167991554381	0.13712031519165613	0.0358876015428504	0.03771354513930704	0.17856941027116538	0.04626896187447934	0.04885100145879526	host	gene-Y11_RS06120	None	None	0.031229769913200284
gene-Y11_RS11065	121.97278471867544	143.87590064985585	113.94264348272262	98.27200061988513	67.64698976975505	70.95928496928647	67.6526372937128	62.030138531487935	62.81520661924091	61.59607805666066	host	mltC	None	None	9.383477106776212
gene-Y11_RS12120	106.84024341910927	111.05706806921411	98.31757238846541	82.9590524796735	75.6243469248382	72.19552302498296	75.63261005237827	63.022556078944895	69.59436069985765	71.78013186573028	host	rlmG	None	None	3.0463588922155935
gene-Y11_RS10605	28.939488249304667	18.3195663383246	17.493812787160216	14.983079445651258	16.247789442104015	14.508512889620464	15.618066419719733	17.30379601859421	18.502957853604286	18.145848171285554	host	gene-Y11_RS10605	None	None	0.8376262975134857
gene-Y11_RS00220	23.16961333532162	11.215076173612129	9.093503025281407	7.642682320964098	7.3901576409829834	7.954850449177962	8.390154571579954	8.234734190256434	15.805840270140765	14.787485500409433	host	gene-Y11_RS00220	None	None	2.07502931312337
gene-Y11_RS06290	0.04771195898066203	0.022776614929883175	0.032573970970075423	0.03489541481006513	0.0305965124900662	0.028599373980163555	0.01803269767586403	0.03984530799881016	0.03687243748351824	0.023358062394179733	host	gene-Y11_RS06290	None	None	0.002242567121410134
gene-Y11_RS00730	36.57779183926984	48.18710406282909	42.893913563276634	32.5192464710522	27.527030709962133	29.53749723713815	26.103100800397844	22.82581742028281	25.967379829703145	25.18714050678866	host	gene-Y11_RS00730	None	None	1.9822781823746025
gene-Y11_RS13530	4.313335911298092	1.612862207361963	1.5519572768379595	1.6625603612317055	2.040840287719963	2.7604494892801728	3.3119448444671566	4.540191582300817	5.435602970643084	3.1116820900396296	host	gene-Y11_RS13530	None	None	0.5574696256409633
gene-Y11_RS19705	23.912262307614707	16.45290309593627	16.82253560029273	15.17342292604417	11.832255257918805	14.238539821086876	12.153612087691759	16.730887656376726	18.057670889176464	19.540036023805722	host	dkgB	None	None	0.6932186458696407
gene-Y11_RS15015	156.0231993406467	84.99760242120541	91.84608194133234	85.18199688564808	82.61662938500228	70.80799321585842	77.63845679224441	69.82743281750336	71.662323705841	67.74386077841118	host	asd	None	None	7.050065475251803
gene-phiR1-37_gp076	0.15213075445473384	34.88363038888275	51.993771463148235	93.41482114083705	87.64865419491831	125.6413163588457	153.57635661048008	167.39447802904823	191.04909462515548	266.0097196649299	phage	g076	middle	late	49.22412309168382
gene-Y11_RS07275	7.237399288911607	2.1767414053545515	3.088036576830535	3.7993721455185256	4.754519966015869	5.3647976795278804	7.265863670579532	8.553607025626059	9.806620786033166	8.222528193690403	host	gene-Y11_RS07275	None	None	0.9784637907538715
gene-phiR1-37_gp241	0.07241277808079469	15.52999882978611	21.706213017606732	38.22563337825486	29.565790179900393	41.0836135662331	48.34163415627537	68.88862714107255	110.95627550084963	210.3017139733357	phage	g241	late	late	58.446594312242524
gene-Y11_RS03935	111.03132516704217	67.2907226800732	65.15825205022853	53.131973541901644	39.5356866218379	37.83573859174073	37.701435285363225	37.12441657022824	41.7273873506715	43.7503294624416	host	pdxH	None	None	9.035987166137279
gene-Y11_RS06730	25.434008355876614	18.92343030785615	19.804733061132	16.188629141774587	15.32781668514255	13.432596340446151	11.86440194123237	14.679728260662174	15.703342927147364	13.304117923215305	host	flgC	None	None	0.8692298446908218
gene-Y11_RS03330	74.91286137988237	63.633715602144825	56.474896657261546	45.1830816019982	49.24306950028967	38.458810164158926	49.2649139112834	45.35827854189389	48.56888519473231	41.30765527968867	host	gene-Y11_RS03330	None	None	2.1266868039253386
gene-Y11_RS17245	7070.201865021547	6710.079097551022	6241.633074588997	6410.683849757336	5876.510756342384	5975.664656788735	5588.677203951696	5238.79592812375	4970.985916722508	4816.212928999977	host	priB	None	None	84.5534576360055
gene-Y11_RS14365	64.63675975765703	43.60560598311498	37.75826900192959	43.78654029089665	41.85004201373843	37.63855460636123	43.36550618144487	51.52342725467753	44.66937776396163	57.9028046702779	host	gene-Y11_RS14365	None	None	1.4770226331092497
gene-Y11_RS02550	86.51232450006923	82.32296674389687	71.42597479779923	52.5225114674233	39.13157196149624	34.96942460279209	31.15601977306718	29.75008145739901	30.08754241845894	30.721566350160135	host	nagZ	None	None	9.635127475061779
gene-Y11_RS20240	10.661311113885693	4.688213119238867	5.405229070971466	5.790442643552696	7.835610962378582	7.888747320964751	10.644714048340633	7.447967766582788	11.976219264489359	15.821575395542961	host	gene-Y11_RS20240	None	None	1.2174779467330255
gene-Y11_RS20885	3.3624848182663833	0.20136598199373992	0.011519340643053945	0.008814491143581387	0.054100197084707966	0.09102400754959328	0.3507359697955555	0.21136124743005208	0.27382812891169134	0.013767100411115027		yopE	None	None	2.0756513953824065
gene-Y11_RS20870	0.25526109731490837	0.027515848471194274	0.007870356961092758	0.006022323141577346	0.1848143378670148	0.006910035079679269	0.00726161428148148	0.336952713294286	0.008908930547259998	0.009406093448587907		gene-Y11_RS20870	None	late	0.1663702135586348
gene-Y11_RS14760	10.932883604942083	5.441737147439337	5.10086207368593	7.632974245611968	7.010990890284525	8.019580882643599	9.88030689381522	10.769787087894812	12.95176531926383	12.901237670364898	host	gene-Y11_RS14760	None	None	0.8063430361177252
gene-Y11_RS11550	9.112957330683848	4.383541875737739	5.138351554559102	6.374889854629531	6.928354823502814	7.752569671874808	9.141228819081011	9.824692104950715	13.677032265589203	11.554608132446855	host	gene-Y11_RS11550	None	None	0.8861924353705896
gene-Y11_RS05195	33.95227636777748	31.96432514173195	24.66226269001679	17.406929914401168	14.781003699072718	12.792289071489545	10.642784688191584	15.55207875106193	13.903345340134845	15.894300173752798	host	ansA	None	None	3.130700697320147
gene-Y11_RS00275	22.632101443557925	13.254875674809774	11.06249853290962	9.139995560555963	10.578949313892235	8.998846707690166	10.797400844900718	12.340913660282874	12.894354310234595	12.66291317677645	host	gene-Y11_RS00275	None	None	1.090353594082246
gene-Y11_RS14985	85.49644290344438	43.52238322197631	44.599851934046825	44.34586328751024	48.08669870216993	40.94324054822224	48.85100992481809	52.4925632411254	60.070411376367446	45.14125055759501	host	gene-Y11_RS14985	None	None	3.043459292172314
gene-Y11_RS16110	29.703608549913312	21.358413046640354	19.845542319448782	15.279302957197457	14.497658059345827	15.037771896733128	16.796920679097937	20.655736170516388	21.521996439836318	18.801735682232934	host	rhtB	None	None	0.947959545201324
gene-Y11_RS04885	50.043885345068894	50.38142447947989	54.473485062458124	45.14330338555536	42.06696570237229	41.996039403408076	41.25494372928576	39.271900447400185	43.27286863556113	44.351949483418316	host	lapB	None	None	0.46770921620114403
gene-Y11_RS00185	40.91007744381906	32.581704317294786	28.96523436310474	25.470489216048836	23.03023591281808	22.720992653725396	18.75088453907008	23.71813851655548	20.724342577034417	19.08508419812651	host	napB	None	None	1.6645142423527581
gene-Y11_RS11925	1.1489494122152755	0.4528497195059218	0.9292268118730181	0.34905384928582295	0.5100875725129608	0.6378423047549278	0.514412755700148	0.7823721095347325	1.0135987247969274	0.706711154437238	host	gene-Y11_RS11925	None	None	0.08767660340310955
gene-Y11_RS01145	16.49708767192618	15.38996681722705	11.846945627495963	8.783882580928951	7.873659452635959	6.616411742908897	7.312780732880226	9.387492013015752	10.157003186696144	10.124718988060023	host	menF	None	None	0.9440199179706072
gene-Y11_RS19655	188.3117545800541	249.9118102032032	259.94713186354323	234.17030026629178	221.2953317264562	242.80398849714595	209.89456247489986	204.3315699434423	208.32111925212254	239.9251951371559	host	gene-Y11_RS19655	None	None	2.103263898417624
gene-Y11_RS07400	7.131137224380918	4.769468492914412	2.9730214686520715	3.4442295244621004	3.7507931948962985	3.2345977342830596	4.4321858869687105	4.871373512197391	6.43097135164032	6.554783628575662	host	gene-Y11_RS07400	None	None	0.42077016563448577
gene-Y11_RS17970	8.871712123599984	3.3621383567951315	3.9548407564145758	5.240504734568007	5.583311491520182	7.321815786053788	10.687940394462023	8.190466002735155	10.908908388246621	9.631253844703238	host	gene-Y11_RS17970	None	None	0.908838793071579
gene-Y11_RS17890	9.986854108512576	5.576092784115075	6.881439888512794	7.009778440749448	8.307877920435635	8.95501210263361	8.16831018840756	10.810802179475495	10.097520503195197	9.741464408547994	host	lsrK	None	None	0.2964734789490663
gene-Y11_RS19270	22.75386753218786	8.832241247951837	9.316176184215765	7.921400248467576	8.31432049536325	7.68965218215956	8.772075722559698	8.682965651386716	9.481063187625228	10.524472043842964	host	gene-Y11_RS19270	None	None	1.762229594887718
gene-Y11_RS20080	193.48431603153648	172.41735048627308	215.69940202719727	312.97140261413705	319.6920030522642	357.08351592436804	314.8250991763133	307.37612659635346	282.42049003724225	277.60125552994117	host	ung	None	None	12.18645946200401
gene-phiR1-37_gp172	0.04276486645962564	40.632623850478744	64.37825052932567	107.12450123691251	107.58459929937338	176.8182128016239	243.06379842283386	273.5326226533711	364.27553683777586	546.8869613312129	phage	g172	middle	late	132.76453225430097
gene-Y11_RS17450	382.7344470561275	546.6798745441477	481.73882569251595	489.0531529063057	596.2724987258649	444.8039835590125	536.8537844169372	623.1274653825577	632.2635613279339	532.7867859101515	host	gene-Y11_RS17450	None	None	10.765286112476788
gene-Y11_RS00025	398.54077185989644	324.5506595390059	265.4188153033243	232.34437221923622	180.02517447734496	179.5189262553104	169.79791047299906	153.23530170823582	159.09273098438013	161.21888401179248	host	bcp	None	None	28.03646948244064
gene-Y11_RS08615	9.962297067276191	4.815769646650906	5.855813195518458	5.733642569841828	6.798539670742038	6.358706129318831	9.132506910596277	8.449783055792722	9.395245244428667	7.972151221063919	host	gene-Y11_RS08615	None	None	0.37919572358043546
