Geneid	0_R1	0_R2	0_R3	0_R4	2_R1	2_R2	2_R3	2_R4	5_R1	5_R2	5_R3	5_R4	10_R1	10_R2	10_R3	10_R4	20_R1	20_R2	20_R3	20_R4	30_R1	30_R2	30_R3	30_R4	40_R1	40_R2	40_R3	40_R4	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-NRS_1254	191.67640962137477	95.23482524642574	96.90676174146061	101.19571417967977	239.84127978670023	93.70304871295384	94.3543330900574	89.6005100492583	194.22120478206995	65.19140262963244	71.64133301669314	64.3701601411331	42.517961490888034	70.98171244859215	106.21722697046576	58.49477213943489	62.479884799217004	66.65908696821653	23.38359999236742	46.73354245688119	83.63452150105006	63.51354370745844	67.62974030914256	68.75991496778424	57.801986887475685	64.86311938099358	57.167360395787334	52.384970705599066	host	gene-NRS_1254	None	None	26.029694831728598
gene-NRS_2153	295.4391691425837	490.06239226394507	567.2214294504803	934.0718903024015	332.43365123661647	660.3619074322537	576.6401986368066	496.04077665498244	220.52707537471332	345.06089423333697	482.61403752229506	388.42858270365514	191.7794994553897	318.91791019248785	130.4979979692026	194.0542651386442	144.73232598665143	177.7527470998988	200.48844641188842	176.64938406115198	236.58846451202433	174.28961946362202	196.99903075699476	197.6124682373734	146.26415812396021	253.18392785284055	216.57135350665664	247.95294205212952	host	gene-NRS_2153	None	None	109.52964335301169
gene-CPT_phageK_gp212	6.8810748806351825	21.356425964723996	12.57761316138155	5.545729253962272	78.56887765571292	59.08860058126382	86.96956483670746	102.60837221929792	738.3514704521264	819.6587332152752	730.7005407417748	943.7931435713342	2718.8091211818078	1339.4077279111789	1448.3157194400585	968.3283484679621	2040.657961133422	2237.709307554673	3148.2999510378695	1984.7782945098447	1211.812105898376	1505.6921691289047	9110.748904551654	1673.683338538708	597.9920496421792	2975.3382461966667	881.1088761191806	3456.3208637637986	phage	gene-CPT_phageK_gp212	early	late	2191.2003218715113
gene-NRS_2409	5.475432195737458	4.622352248543336	5.520835509944399	5.135797508610252	6.321212223467722	4.329261609625788	3.8900024862190494	4.2289299988866835	4.360552493343769	3.495330961937574	3.6391860345945	3.2908619588726356	1.688911570726441	2.1729863713403206	2.534007313507196	1.8495255572245077	2.444274312085418	1.9125612500184743	1.395868652710677	1.9478938161933295	2.486660480241961	2.413009044408961	2.6315150543288928	2.095524554160548	1.8077254506149856	2.362890443993474	2.723130944562751	2.771531232291985	host	gene-NRS_2409	None	None	0.5460725770929841
gene-NRS_1774	16.82791163149372	20.02295612269535	17.514142794951596	10.909994655727951	13.423532488199736	17.355884346546798	16.134487511749196	12.786706382654193	5.996940798515458	10.453141894593864	11.602072155834785	10.204017203370736	5.037511857878675	3.2863304714079344	2.875102990102432	4.483067191527047	2.00274807329088	3.348920220067091	1.1157522743177355	1.8212945705796266	2.6157853524212102	3.365024653012636	3.6184850225499114	4.558816590743124	2.207012305799341	4.314591281125932	2.6198578782960986	2.0969701661039535	host	gene-NRS_1774	None	None	4.496552509613279
gene-NRS_1351	4.4037832585261	3.474576548955662	4.345814230808623	2.7374295215148856	4.506731056634397	5.0454963976803375	6.416371819826111	3.5487949046978966	2.667726836980278	3.6256687930332094	3.903076291230662	2.859504701961149	2.234150739228678	1.6224964906007726	1.714552212124272	1.5629535672826549	1.3658750782757918	1.5404292510325188	1.560280443310478	2.13390483269404	1.5852224665342127	1.6004628115444315	1.6894520184400077	0.8250788672604501	1.0039096362024922	1.467625777619389	2.067237841524838	2.0357153872646694	host	gene-NRS_1351	None	None	0.7111572636273961
gene-NRS_1641	67.91870987465464	41.163539887331005	39.61729023654676	37.64528862282118	83.81119660453527	36.746519510417436	38.98875616683095	40.18528121197279	62.33000994951059	26.860390702086356	26.869114020789148	26.4816203715412	15.555423863506624	19.00142948885397	34.7335162886719	20.545159603731477	25.924470051431737	23.38884820440677	15.622649017439413	21.373535677771816	35.51689523415655	26.321737023462052	28.575279957539323	27.725715248436302	26.835020277126223	26.68119828236952	26.0804950436031	27.716210566715766	host	gene-NRS_1641	None	None	6.989053250781208
gene-NRS_1371	292.8297156970784	227.39925745210653	233.22734472561245	235.1867557834296	319.87540333294754	234.49230962437264	233.54423813039688	236.51726771467997	235.14336947195144	150.77475191355364	163.33513971961185	144.96333488686545	80.62640509968179	113.13807315200842	134.88993238973248	126.65244512093143	117.41227615279989	107.43325705819868	96.50843807549566	114.6869050235942	155.44595878565048	124.43433069472682	133.04906135676802	127.2749391309087	130.702780932252	139.47325622762204	150.5704359754638	152.48858445072764	host	gene-NRS_1371	None	None	22.28912660901214
gene-NRS_1518	111.09856794216509	77.09966290289975	69.38522415584794	57.08122197294943	110.09681212950017	72.7258075351451	72.87477484007464	67.35146663897214	93.0027697724151	56.55052988096297	57.884910169579314	50.91456978423835	31.745136209944206	29.21410347765346	53.44035310655176	26.254637912798724	39.62541515294001	34.798988093813286	18.85178052188551	30.42522314185796	48.017811529605765	41.033555222977185	41.978407348282346	44.201214380685244	32.89973953984675	35.328353595220115	40.14532710186678	33.29443648475672	host	gene-NRS_1518	None	None	10.618300161592162
gene-NRS_367	16.13879897079957	11.055387053105502	12.161369493044457	10.814072037793476	18.99271420384584	8.707992991554239	10.466622061325504	11.547275992396404	17.11040841833217	7.501704346225853	8.315959883433132	8.305410606116576	5.7793239849226365	8.267525859238932	13.572911672240966	9.9212014959311	9.960796141459909	10.017112675001936	6.320012676308426	9.19362916553242	10.78140925512029	11.116289414812726	10.99767666296626	10.987920748225482	8.432775433459478	11.107017636694625	11.964331870770572	11.558615673120814	host	gene-NRS_367	None	None	0.7887001181433212
gene-NRS_2124	131.4281464682674	123.12090532168595	111.1557342534684	104.03274280752936	139.17631495098908	99.25712451139498	101.78192060430864	153.9572188359315	232.05621955265823	76.32507084018272	94.58767059028263	80.46057638952986	47.473129302227804	46.25984233800452	59.15953418372929	54.609623617269406	44.15102827463121	40.12228198865735	24.4388228011312	33.894450494112554	51.32663009846612	48.87284915751927	49.47592773487179	48.254606475652224	43.08484074633092	51.07032107301906	46.98065745612019	45.97003123121252	host	gene-NRS_2124	None	None	26.868850137997992
gene-NRS_805	17.76759808743921	11.901828072496997	12.279643669053685	11.090548551528784	20.059590390071264	11.05825418160293	12.17975377623145	11.783318556359921	14.893930407321443	7.667023923487944	8.949538255771774	7.894033342995199	4.543084766799738	5.688920749470492	8.51596097995389	5.932984177279422	5.517719150026464	6.469389381576374	4.421294509609178	6.035250320863534	8.157078730166099	6.850353223981687	8.310551454093066	6.987642166285486	6.634942778837469	7.89329307888711	7.621547097230789	6.1791055139625035	host	gene-NRS_805	None	None	1.5705426469461738
gene-NRS_910	77.46656043733267	28.90564297371834	26.974893126144305	21.270448349169875	95.62674140364265	19.960732707406294	22.875030651935795	24.260800643608697	101.32665278347274	17.096975040844065	16.028847864568977	16.930774095769763	12.911124743006308	15.21972251509203	57.305290028936646	15.518599018460737	37.89262820509464	36.343199468730504	17.904263923663507	31.023230766135214	38.2851647213475	33.914791354601796	36.345970792388016	37.496561892952556	27.12484917464949	33.054075736278875	30.337872868622906	29.156459876294342	host	gene-NRS_910	None	None	14.462855673701576
gene-NRS_1811	16.73064238493567	34.30638818281356	27.360661458509632	34.78497692098434	25.81489355937574	16.77782512191786	34.85650637256887	19.74035113600444	14.49224579008205	14.733378506696985	20.325824510846868	17.605274894777022	9.23851521897264	12.760715642292563	14.354808997597521	15.450180345433457	15.410819230359088	10.262982235971371	6.643443903620728	9.016228527328872	24.30388823016147	17.176753483688127	20.26050133485653	17.69283630718533	18.344166988790995	31.595823422682887	29.60670608906211	15.634977172831446	host	gene-NRS_1811	None	None	3.1642715011072178
gene-NRS_1087	5.402644067640077	6.083233285139792	5.3129740261299	6.27492137985319	5.659626735560819	4.871274025426693	5.133341388535896	4.95438349957028	4.685625562241514	3.6338648188575835	4.27416805740906	4.043028484927178	2.006000471060817	3.720174997716608	3.9007763192126186	2.97029799832996	4.1504625544405345	2.8440847763455666	2.6021736956445016	3.317945625966661	5.066060135182212	4.787323556313881	5.11091941187577	4.339006175681211	4.5006241424008735	4.869882495379031	5.094769036653437	4.9478798948186915	host	gene-NRS_1087	None	None	0.23344012235055212
gene-NRS_229	9.898999717854071	7.670278293400891	6.698219075857696	6.823786488495069	12.680656593252925	7.573498842698783	7.460483137492354	6.9381141072585	7.43538847800573	5.057251578454308	5.192712366960233	4.530521175149061	2.6699138865085748	4.008520741484262	4.493744238937839	5.112856378502575	3.6759464081690796	3.6535141334436783	1.7669513446376044	2.6951651130785823	4.720440233679655	4.129563865474079	4.139201855097307	4.629960246165127	4.3288952715206825	4.6228276701301025	3.820288113552515	4.630399491946306	host	gene-NRS_229	None	None	0.9561763021061034
gene-NRS_1516	12.796284259244187	11.783552667629566	11.353395969699323	8.61517234052706	14.628180263552196	10.760867819782238	8.972325641855663	11.57643152917569	11.43431897666866	8.830847428936137	8.933176867650712	7.400861390620943	6.222214208319121	6.702275222855528	9.270835479697356	7.091360033937266	7.412318960611929	7.243358562516866	5.9676096167232275	7.066925537308237	8.955601564831495	8.261700667935992	9.540890555908954	6.4715728565347455	7.581493729531481	10.278968495794642	10.27705836027386	12.922823621765858	host	gene-NRS_1516	None	None	0.5399131424024871
gene-NRS_642	91.61791289846684	70.47548566432413	67.0102863530571	54.684441381820065	87.861596356324	50.6638324974264	60.5674223413025	59.22714067392236	68.02756504380812	43.3881860256194	41.78595610023672	39.946134422742176	21.773502967059148	22.357451641668277	37.83354045477411	29.591023373457297	30.557571738884818	24.941291814313853	19.139106558628892	28.127625170083437	32.122995827497995	30.453783692674097	30.66028544753821	30.85372978525333	27.165028202484596	35.57526113345112	32.27276443333768	35.57960930015104	host	gene-NRS_642	None	None	8.734273933744994
gene-NRS_548	717.4141466846523	132.12062597023345	117.12810955628021	112.59803811349107	187.28513214743322	123.7233862446671	131.9951178831506	125.22686864985269	488.6743082668643	95.57009750079517	97.74371587043355	99.09249745226609	61.145771999394974	73.34831357256321	102.55477410221043	72.49099768135193	72.65864633888823	70.92037040748028	54.32421135609614	72.99415450314115	78.39983691139166	72.31950860369379	81.72913305024164	81.80365274338331	58.39868649125214	73.37113135127025	77.64670619909202	73.51726250089484	host	gene-NRS_548	None	None	147.89461069720224
gene-NRS_2686	50.04174978507054	81.53498157568517	91.34795172661093	76.57984302258836	42.509183390993904	87.4723742707451	77.99376216257278	75.7975480877863	27.862429421037035	55.405038543798426	55.66366207646749	51.49185585589605	25.560199135243348	22.082452236481704	18.256305797651844	22.142348856638154	17.380033210272448	19.9684361018878	14.318414164378748	17.824334265407053	25.64239143888694	24.69105897644756	24.289317042854947	26.579904668489416	25.529829387413457	28.70300131935472	28.526183404338887	28.139511761657918	host	gene-NRS_2686	None	None	14.335636375732449
gene-NRS_874	334.6613287516075	257.92512157478654	256.19131475798906	245.65864079176987	357.84677027369156	231.59358446460038	244.8484128403516	247.55455699668263	285.62498856521177	184.74536351127966	202.75100203100789	186.57247777537992	112.1142526820416	145.88306974715925	193.09851907217927	159.5576812564839	152.89722134778228	142.23316079348453	99.36715988168187	146.5053087010334	194.28555071512685	171.08305946382052	176.22106190120658	169.64277762080474	153.9557977067028	189.36899981273726	188.34703485241772	181.40764149566746	host	gene-NRS_874	None	None	17.92879291527618
gene-NRS_641	71.97116494856546	81.31443654427795	51.44512445852464	39.6372291364115	79.67406647184188	39.13832770539222	47.157486853906725	48.46227761989834	51.6757720177122	33.525179067727265	31.23763033696372	32.06005036213802	18.63815969954359	15.246176262221391	25.788115007894973	17.68000709818623	17.73905513796948	17.303765617756078	7.4166033234386575	12.725855885700364	21.177844635339977	19.999208481108433	21.508117057151907	20.57198215746329	17.71275544388696	19.693895423711066	20.780302393470276	18.122673920770914	host	gene-NRS_641	None	None	12.179323234802876
gene-NRS_627	34.093831922014694	32.452523620579555	33.101413356171236	30.50990064005461	53.53802102454333	24.609962498519806	28.982508813919114	29.188670942231592	26.768529340375476	18.66756300757114	20.015490920544153	18.173231619544673	10.18128012225654	13.636774111382046	23.936466679253545	15.309129934798236	24.461944634488198	16.67917871468106	9.976566508940865	14.351282120854535	29.67539281172962	24.72828083024899	22.418664803699734	24.22047254279021	27.587731873145046	26.90178856174865	31.978852512478777	28.822443703621666	host	gene-NRS_627	None	None	3.095391233106079
gene-NRS_107	19.90105922073757	11.029736028512023	11.767799295021682	10.704161383355997	21.82297812612179	9.711711354653927	10.319448172395685	9.821425417235956	16.3884607583318	7.902168997328851	8.075381480872798	7.406183253354534	5.089017002581784	6.357222215313017	8.556313181897561	6.628272739377203	5.889701056013396	5.962439888302555	4.98405421110245	5.447401756432651	7.172733637665471	6.375480806963122	5.97026860351941	6.394784730627466	5.371957137007195	5.5096089822671015	7.292045440354978	6.202322986061607	host	gene-NRS_107	None	None	2.031673095846748
gene-CPT_phageK_gp095	16.775227289388262	43.279577279129555	42.88669877083476	32.62717725978654	415.2228141767231	313.4382466790004	362.28494420327377	521.4421703608286	2213.459991568442	1942.6671160528037	1911.6563920766685	2203.8529210438955	3818.3520356933113	3768.2969697965173	4783.1962756706625	4636.419179805135	3885.526819135179	3968.5750678368013	3548.32769812323	4157.316244549162	2407.936374141722	2266.1885572153137	2717.719572630366	2738.6350514270925	1138.6153234300982	1627.96700458845	1761.4753264338465	1695.080239443526	phage	gene-CPT_phageK_gp095	early	middle	1075.971872745602
gene-NRS_694	127.10946534189716	94.08540669920683	108.07701614792632	67.55661757355449	143.6066978866143	79.9420977636115	86.30130440600894	87.31983063016297	108.54288488485858	80.09426930598575	70.65129962857404	71.83398381436106	45.65910005899385	40.467897906343545	74.75075554718704	45.650532865309856	61.66975281847202	54.09054072956044	46.05631800297182	63.69717435326514	74.5417091269899	55.43104221626808	73.0499988797578	78.16072872894614	67.18279064395408	64.03355231175973	68.41711871334321	72.92250107865162	host	gene-NRS_694	None	None	7.360301446444342
gene-NRS_32	241.5773726179045	203.0953686845062	206.27412225621777	206.40879304257518	254.4414022483477	150.73703893934032	164.265201389867	173.5697723117963	176.75629693688285	104.71421250561882	107.75683850286372	104.94087141643712	48.70958303702372	77.20122084934627	114.27377366341805	89.88127729472696	96.0192735391511	79.15213734608085	66.15454393008908	86.7131656584887	123.03656958887467	95.36727907833104	94.73512199993654	97.19683333185333	114.65298117117617	103.05291641767555	127.89244753458503	130.79558108619432	host	gene-NRS_32	None	None	21.394353952849006
gene-NRS_1130	101.39936109290225	75.31494418266078	79.41176313948591	49.628995732837154	93.60458317658623	72.21389324450581	71.76349433897225	76.76099817747743	119.48329536799538	76.3045035885416	63.02520299706908	67.21724816155312	47.32555866968275	23.482583616652043	62.92330705368406	21.449354314687785	57.476716210896335	47.699240184233965	40.891953193439555	55.138877132107076	71.11114803639997	51.2391548010687	61.224041070763036	63.63333212932633	46.6822887528373	41.431350407139796	44.13744763889102	52.6961194091567	host	gene-NRS_1130	None	None	7.186665353648716
gene-NRS_1568	2287.3485689825116	1525.9224280617982	1552.0437673549397	1558.8029731570882	1921.5172438268014	1364.9283149069731	1498.3304948735524	1538.2706551881163	1517.6532614766975	986.2612496383366	1131.7596062167652	1110.2688116789489	695.3657055304708	875.4736137482919	1052.5412034144272	1007.3607493527952	968.1649736611871	843.6773506708485	699.6288673553873	919.8335122311994	1158.1766217203779	1098.5752814266639	1132.296379565517	1099.9200365761474	933.4475574594506	1269.7725283517802	1244.0646147558507	1220.323771923322	host	gene-NRS_1568	None	None	101.47656644733604
gene-NRS_2106	286.22561470145035	315.95133815581386	561.53524553206	307.18976034504175	239.33811378475434	277.3766974588967	273.16230271101557	277.2774029536144	158.88909785907552	179.85987813038795	201.86159353842265	180.67534436692623	146.31462092207573	107.70532480633496	90.08008999729167	131.7676735436569	79.29498536455847	81.81910704751253	76.65652609769268	88.78291007229498	114.62582957879484	106.59539555540462	104.94820567499185	104.67204140936148	117.63329039381424	124.40451069199928	137.61869107753358	138.69768853794704	host	gene-NRS_2106	None	None	61.9758629697832
gene-NRS_2432	15.814266684076708	10.644173307415903	10.909605834228326	9.927845277751723	17.40701727182198	10.389154455491802	10.869146873669497	11.828762144751348	13.947437027584275	7.716490866330811	5.81173686828117	7.200398636876813	4.162403088734114	6.021881840420472	9.126556739894866	5.951740214567955	8.364796746062881	6.770441318580624	5.733641409667329	5.981426260183946	10.652729427105921	8.530393295379463	8.511558561324595	7.640075296657763	8.162930053691836	8.744088600261712	9.995095729586417	7.658518844155136	host	gene-NRS_2432	None	None	0.9918034585417631
gene-NRS_424	8.332648714662131	5.820549766316238	5.74165522547232	4.867863801302558	5.656407346592151	4.357474161633019	3.524688555734074	3.5594200391431	4.076737490314932	3.1260687624971375	2.3283868909755325	1.865486400803226	1.5172217706702216	1.7072537699605146	1.5027545859206854	0.9352099214068345	1.8737004278911504	1.5258968996076836	0.7379704799441451	1.6359937050654307	1.4971545517267564	1.6590163290399598	1.864772510919631	2.366673592931291	1.566707462558435	0.7338128888096945	2.161203197957785	2.1410110107438767	host	gene-NRS_424	None	None	1.1941670036406156
gene-NRS_608	78.82055449655513	59.50888719404593	57.482055025863765	61.07755856310063	68.0104371042024	38.434333084273916	54.10393731312063	59.08848506522896	50.064782568504285	28.9580800064888	23.750416921974264	25.718167907280932	12.848024132418924	19.633651895163062	26.588278517986485	26.70288340612007	34.132223652014865	17.832273265885764	20.84236355751703	26.341095738256442	35.42431261417166	27.147287203475592	24.83014901475912	27.817128750739094	53.695850486807274	36.505316160620495	39.92867753216601	51.609644801086475	host	gene-NRS_608	None	None	7.47755524899925
gene-NRS_1629	1961.3765320040934	1024.0496884275644	291.8361729608997	313.24930967133093	213.15812880999752	274.99250175896935	271.5811669437591	266.65754468650516	136.05816604102628	157.28965554012387	167.63673636950068	149.9249909959539	78.40780529367281	103.86236235655525	70.58376442635357	84.08180126117563	70.74353687885942	60.823723884156394	63.67904954933874	61.25775682903123	100.66256656090421	89.57863989639898	76.7373468964957	81.37117408952867	100.13389838119632	101.3475242453713	111.30643404472588	103.64509625826615	host	gene-NRS_1629	None	None	608.7395786340772
gene-NRS_1520	68.63183245398909	55.91215901706135	63.34251920594196	33.68848047478129	93.13742861148171	52.03333096945256	54.66469732119192	56.28759579707938	58.00440057238191	44.80561682858535	46.10017988495416	33.54331451691256	22.83118426663827	14.980310063903026	32.10205429495144	26.103044419225473	22.307853666901217	28.756537370140787	14.320382150931785	25.6783129486744	36.53491413738363	25.294050087428904	40.666494307913645	37.06608811751885	28.53537087145266	32.62730914445783	33.92192273784842	31.054035293493264	host	gene-NRS_1520	None	None	7.683412330755536
gene-NRS_76	3.2874318328550762	1.984353765136193	3.7012530463911655	1.5627391642520345	4.549323091000617	1.072514304424545	2.6652651114226376	2.312428589188269	3.142566579303169	2.285035460852616	2.0092577880614404	1.8368822150661266	1.6493730289607689	0.7186897206687987	1.578227373781663	0.80649710975417	1.165377497520457	1.3853524807943458	0.872262711097931	2.0896672828440073	2.059252450934078	1.7904015148297014	3.0100784980943276	1.9917304764598787	1.395305766485221	1.5154157296124642	2.8731957309295795	2.335819692214356	host	gene-NRS_76	None	None	0.3855286683136586
gene-NRS_2523	296.7439740805703	268.34099986784764	276.4720317831602	313.9272059233363	357.2212694463081	290.6314405005119	289.02956525857024	291.51009607978546	254.24125445090993	179.81858227237294	204.16995193308153	182.885785728343	103.68986489983175	166.11194147729145	173.60664329865241	193.00148164158435	163.84504809837932	150.8308644978346	128.19493074666892	168.00493009829185	209.41037818151622	193.0548106110738	192.58835230587306	193.1332020290564	171.64188009677676	214.5997820620432	227.72339068130842	223.2148117311038	host	gene-NRS_2523	None	None	16.657718359070245
gene-NRS_1413	4.558164252140503	4.634305815129981	5.679646918867765	1.4498638572450384	3.9587883691054406	3.203542726549213	4.135983335307398	3.675910149515056	3.570176811794861	3.54728998304781	2.426514388955689	3.251170194472192	2.3560135068229693	1.002997830553205	1.3268983750728591	1.0612245085752272	0.5972917591714185	1.9119289983655756	0.1027408252597563	1.0397936275672777	1.6306975352711537	1.997207251302009	1.4755899962086654	3.9145847118443173	3.3353030888710897	0.9270255753582405	4.120807994841247	2.223333043645802	host	gene-NRS_1413	None	None	0.7746640492409308
gene-NRS_2680	6.92490338305961	6.97720486611236	5.463446367429383	7.080168502879938	6.131142364101979	5.742784926469034	5.169979169134247	5.846077761259274	4.844150161302856	3.9124521871850844	4.727330960465475	5.556847016062164	2.4711061206620224	3.908741545538225	3.952027567732435	3.2513005777427306	3.7330734948213653	3.4520940248267338	2.2688598911529514	2.455068287311628	4.112504749039093	3.6060686481841833	4.756836171988461	3.306237087706349	2.686771932701711	3.034905157422811	4.387897401914291	5.344550585687024	host	gene-NRS_2680	None	None	0.4271925446408257
gene-NRS_1070	235.79525951529334	236.71152877450842	209.05907807728286	233.08641530611905	245.22815180240892	175.33220687594618	198.41496642420762	202.32009401439672	174.03193740469447	126.67045539685006	141.8602909240912	131.88805987786716	64.35416204032894	113.64086625338588	103.47813181622867	128.4338138279326	84.33866841999044	75.98243643413417	64.4031473655024	82.36848501342936	110.26916328556601	99.18945981393546	87.27816175859358	89.10247205005344	112.54272756262229	126.24793243652078	123.94684601725385	124.5510764537872	host	gene-NRS_1070	None	None	22.16354542815822
gene-NRS_568	875.737514660515	541.4553063063097	510.5451264501978	507.6158891817465	815.3075617093774	474.4036139841165	493.64185389855527	474.10800149814696	677.6546142057266	352.65389464868156	383.9981554439786	354.77502475640233	218.9891260129266	342.63127311938024	536.5274101061455	379.47725733107285	434.58131518941707	336.9166579593079	275.0118692065595	361.65270776200583	457.5247545923348	446.1533828915649	412.5891704165838	418.663004749324	363.34781312079224	410.54931227180464	512.6055126810813	480.79678387334985	host	gene-NRS_568	None	None	42.865743879732534
gene-NRS_2461	128.09257665456508	99.566995080409	88.11885150226114	89.65533133107228	144.1226268289041	86.20760451641628	97.36995542709909	85.14378210874375	127.67288462736563	61.3235657186033	61.085464454960345	60.732076587538906	33.87819957157969	57.4447679904946	74.73865248803983	54.03123413905895	58.2377854716738	49.06948681708841	29.203636731700986	42.75454113735088	65.82165584462795	62.431173714499074	55.510370036592995	52.29555007347939	45.77256226609247	53.52944786281957	56.40783549132547	57.12771691556082	host	gene-NRS_2461	None	None	11.017159336816347
