	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
2656	NC_005880.2	RefSeq	gene	11004.0	11492.0	.	-	.	gene-CPT_phageK_gp028	CPT_phageK_gp028	Gene	protein_coding	CPT_phageK_gp028	gene-CPT_phageK_gp028	NADAR family protein	hypothetical protein	1017.0	unknown function	early	middle
2657	NC_005880.2	RefSeq	gene	11505.0	11903.0	.	-	.	gene-CPT_phageK_gp029	CPT_phageK_gp029	Gene	protein_coding	CPT_phageK_gp029	gene-CPT_phageK_gp029	hypothetical protein	hypothetical protein	3857.0	unknown function	early	middle
2658	NC_005880.2	RefSeq	gene	11900.0	12607.0	.	-	.	gene-CPT_phageK_gp030	CPT_phageK_gp030	Gene	protein_coding	CPT_phageK_gp030	gene-CPT_phageK_gp030	NinI-like serine-threonine phosphatase	NinI-like serine-threonine phosphatase	246.0	other	early	middle
2659	NC_005880.2	RefSeq	gene	12707.0	13261.0	.	-	.	gene-CPT_phageK_gp031	CPT_phageK_gp031	Gene	protein_coding	CPT_phageK_gp031	gene-CPT_phageK_gp031	hypothetical protein	hypothetical protein	2981.0	unknown function	middle	late
2660	NC_005880.2	RefSeq	gene	13277.0	13594.0	.	-	.	gene-CPT_phageK_gp032	CPT_phageK_gp032	Gene	protein_coding	CPT_phageK_gp032	gene-CPT_phageK_gp032	major tail protein	major tail protein	4178.0	tail	middle	late
2661	NC_005880.2	RefSeq	gene	14229.0	14300.0	.	-	.	gene-CPT_phageK_gt001	tRNA-Met	Gene	tRNA	CPT_phageK_gt001	tRNA-Met	tRNA-Met	tRNA-Met	No_PHROG	tRNA	early	middle
2662	NC_005880.2	RefSeq	gene	14580.0	15128.0	.	-	.	gene-CPT_phageK_gp233	CPT_phageK_gp233	Gene	protein_coding	CPT_phageK_gp233	gene-CPT_phageK_gp233	hypothetical protein	hypothetical protein	2948.0	unknown function	early	middle
2663	NC_005880.2	RefSeq	gene	15132.0	15350.0	.	-	.	gene-CPT_phageK_gp232	CPT_phageK_gp232	Gene	protein_coding	CPT_phageK_gp232	gene-CPT_phageK_gp232	hypothetical protein	hypothetical protein	3686.0	unknown function	early	middle
2664	NC_005880.2	RefSeq	gene	15351.0	15545.0	.	-	.	gene-CPT_phageK_gp231	CPT_phageK_gp231	Gene	protein_coding	CPT_phageK_gp231	gene-CPT_phageK_gp231	hypothetical protein	hypothetical protein	3950.0	unknown function	early	middle
2665	NC_005880.2	RefSeq	gene	15535.0	16272.0	.	-	.	gene-CPT_phageK_gp230	CPT_phageK_gp230	Gene	protein_coding	CPT_phageK_gp230	gene-CPT_phageK_gp230	nucleotidyltransferase	nucleotidyltransferase	3464.0	DNA, RNA and nucleotide metabolism	early	middle
2666	NC_005880.2	RefSeq	gene	16451.0	16690.0	.	-	.	gene-CPT_phageK_gp229	CPT_phageK_gp229	Gene	protein_coding	CPT_phageK_gp229	gene-CPT_phageK_gp229	hypothetical protein	hypothetical protein	3697.0	unknown function	early	early
2667	NC_005880.2	RefSeq	gene	16692.0	17081.0	.	-	.	gene-CPT_phageK_gp228	CPT_phageK_gp228	Gene	protein_coding	CPT_phageK_gp228	gene-CPT_phageK_gp228	hypothetical protein	hypothetical protein	2164.0	unknown function	early	early
2668	NC_005880.2	RefSeq	gene	17180.0	17353.0	.	-	.	gene-CPT_phageK_gp227	CPT_phageK_gp227	Gene	protein_coding	CPT_phageK_gp227	gene-CPT_phageK_gp227	hypothetical protein	hypothetical protein	3504.0	unknown function	middle	late
2669	NC_005880.2	RefSeq	gene	17394.0	17876.0	.	-	.	gene-CPT_phageK_gp226	CPT_phageK_gp226	Gene	protein_coding	CPT_phageK_gp226	gene-CPT_phageK_gp226	hypothetical protein	hypothetical protein	3319.0	unknown function	middle	late
2670	NC_005880.2	RefSeq	gene	17926.0	18468.0	.	-	.	gene-CPT_phageK_gp225	CPT_phageK_gp225	Gene	protein_coding	CPT_phageK_gp225	gene-CPT_phageK_gp225	hypothetical protein	hypothetical protein	3635.0	unknown function	early	middle
2671	NC_005880.2	RefSeq	gene	18468.0	19001.0	.	-	.	gene-CPT_phageK_gp224	CPT_phageK_gp224	Gene	protein_coding	CPT_phageK_gp224	gene-CPT_phageK_gp224	hypothetical protein	hypothetical protein	3702.0	unknown function	early	middle
2672	NC_005880.2	RefSeq	gene	19004.0	19168.0	.	-	.	gene-CPT_phageK_gp223	CPT_phageK_gp223	Gene	protein_coding	CPT_phageK_gp223	gene-CPT_phageK_gp223	RinB-like transcriptional activator	RinB-like transcriptional activator	152.0	transcription regulation	early	middle
2673	NC_005880.2	RefSeq	gene	19171.0	19446.0	.	-	.	gene-CPT_phageK_gp222	CPT_phageK_gp222	Gene	protein_coding	CPT_phageK_gp222	gene-CPT_phageK_gp222	membrane protein	membrane protein	3751.0	moron, auxiliary metabolic gene and host takeover	early	middle
2674	NC_005880.2	RefSeq	gene	19446.0	20291.0	.	-	.	gene-CPT_phageK_gp221	CPT_phageK_gp221	Gene	protein_coding	CPT_phageK_gp221	gene-CPT_phageK_gp221	hypothetical protein	hypothetical protein	1909.0	unknown function	early	middle
2675	NC_005880.2	RefSeq	gene	20303.0	20887.0	.	-	.	gene-CPT_phageK_gp220	CPT_phageK_gp220	Gene	protein_coding	CPT_phageK_gp220	gene-CPT_phageK_gp220	porphyrin biosynthesis	porphyrin biosynthesis	249.0	moron, auxiliary metabolic gene and host takeover	early	middle
2676	NC_005880.2	RefSeq	gene	21156.0	21422.0	.	-	.	gene-CPT_phageK_gp219	CPT_phageK_gp219	Gene	protein_coding	CPT_phageK_gp219	gene-CPT_phageK_gp219	hypothetical protein	hypothetical protein	20349.0	unknown function	early	middle
2677	NC_005880.2	RefSeq	gene	21576.0	21902.0	.	-	.	gene-CPT_phageK_gp218	CPT_phageK_gp218	Gene	protein_coding	CPT_phageK_gp218	gene-CPT_phageK_gp218	hypothetical protein	hypothetical protein	2861.0	unknown function	early	middle
2678	NC_005880.2	RefSeq	gene	21895.0	22311.0	.	-	.	gene-CPT_phageK_gp217	CPT_phageK_gp217	Gene	protein_coding	CPT_phageK_gp217	gene-CPT_phageK_gp217	nucleotide kinase	nucleotide kinase	2708.0	other	early	middle
2679	NC_005880.2	RefSeq	gene	22445.0	22747.0	.	-	.	gene-CPT_phageK_gp216	CPT_phageK_gp216	Gene	protein_coding	CPT_phageK_gp216	gene-CPT_phageK_gp216	MazG-like pyrophosphatase	MazG-like pyrophosphatase	1992.0	other	early	middle
2680	NC_005880.2	RefSeq	gene	22747.0	22935.0	.	-	.	gene-CPT_phageK_gp215	CPT_phageK_gp215	Gene	protein_coding	CPT_phageK_gp215	gene-CPT_phageK_gp215	hypothetical protein	hypothetical protein	3048.0	unknown function	early	middle
2681	NC_005880.2	RefSeq	gene	22979.0	23140.0	.	-	.	gene-CPT_phageK_gp214	CPT_phageK_gp214	Gene	protein_coding	CPT_phageK_gp214	gene-CPT_phageK_gp214	hypothetical protein	hypothetical protein	2966.0	unknown function	early	middle
2682	NC_005880.2	RefSeq	gene	23140.0	25188.0	.	-	.	gene-CPT_phageK_gp213	CPT_phageK_gp213	Gene	protein_coding	CPT_phageK_gp213	gene-CPT_phageK_gp213	PcfJ domain-containing protein	hypothetical protein	3200.0	unknown function	early	middle
2683	NC_005880.2	RefSeq	gene	25266.0	25529.0	.	-	.	gene-CPT_phageK_gp212	CPT_phageK_gp212	Gene	protein_coding	CPT_phageK_gp212	gene-CPT_phageK_gp212	virion structural protein	virion structural protein	2811.0	head and packaging	middle	late
2684	NC_005880.2	RefSeq	gene	25546.0	25719.0	.	-	.	gene-CPT_phageK_gp211	CPT_phageK_gp211	Gene	protein_coding	CPT_phageK_gp211	gene-CPT_phageK_gp211	lysM motif protein	lysM motif protein	1274.0	lysis	middle	late
2685	NC_005880.2	RefSeq	gene	25726.0	26304.0	.	-	.	gene-CPT_phageK_gp210	CPT_phageK_gp210	Gene	protein_coding	CPT_phageK_gp210	gene-CPT_phageK_gp210	hypothetical protein	hypothetical protein	2642.0	unknown function	middle	late
2686	NC_005880.2	RefSeq	gene	26297.0	26923.0	.	-	.	gene-CPT_phageK_gp209	CPT_phageK_gp209	Gene	protein_coding	CPT_phageK_gp209	gene-CPT_phageK_gp209	nucleoside 2-deoxyribosyltransferase	nucleoside 2-deoxyribosyltransferase	1817.0	DNA, RNA and nucleotide metabolism	early	middle
2687	NC_005880.2	RefSeq	gene	26916.0	27812.0	.	-	.	gene-CPT_phageK_gp208	CPT_phageK_gp208	Gene	protein_coding	CPT_phageK_gp208	gene-CPT_phageK_gp208	RNA ligase	RNA ligase	548.0	DNA, RNA and nucleotide metabolism	early	middle
2688	NC_005880.2	RefSeq	gene	27812.0	28036.0	.	-	.	gene-CPT_phageK_gp207	CPT_phageK_gp207	Gene	protein_coding	CPT_phageK_gp207	gene-CPT_phageK_gp207	hypothetical protein	hypothetical protein	3093.0	unknown function	early	middle
2689	NC_005880.2	RefSeq	gene	28105.0	28845.0	.	-	.	gene-CPT_phageK_gp206	CPT_phageK_gp206	Gene	protein_coding	CPT_phageK_gp206	gene-CPT_phageK_gp206	PhoH family protein	PhoH-like phosphate starvation-inducible	170.0	other	early	middle
2690	NC_005880.2	RefSeq	gene	28897.0	29511.0	.	-	.	gene-CPT_phageK_gp205	CPT_phageK_gp205	Gene	protein_coding	CPT_phageK_gp205	gene-CPT_phageK_gp205	hypothetical protein	hypothetical protein	2995.0	unknown function	early	middle
2691	NC_005880.2	RefSeq	gene	29527.0	29952.0	.	-	.	gene-CPT_phageK_gp204	CPT_phageK_gp204	Gene	protein_coding	CPT_phageK_gp204	gene-CPT_phageK_gp204	Rnase H	Rnase H	25616.0	DNA, RNA and nucleotide metabolism	early	middle
2692	NC_005880.2	RefSeq	gene	29942.0	30133.0	.	-	.	gene-CPT_phageK_gp203	CPT_phageK_gp203	Gene	protein_coding	CPT_phageK_gp203	gene-CPT_phageK_gp203	hypothetical protein	hypothetical protein	2706.0	unknown function	early	middle
2693	NC_005880.2	RefSeq	gene	30156.0	30797.0	.	-	.	gene-CPT_phageK_gp202	CPT_phageK_gp202	Gene	protein_coding	CPT_phageK_gp202	gene-CPT_phageK_gp202	hypothetical protein	hypothetical protein	2896.0	unknown function	early	middle
2694	NC_005880.2	RefSeq	gene	30787.0	31017.0	.	-	.	gene-CPT_phageK_gp201	CPT_phageK_gp201	Gene	protein_coding	CPT_phageK_gp201	gene-CPT_phageK_gp201	helix-turn-helix transcriptional regulator	transcriptional repressor	3.0	transcription regulation	early	middle
2695	NC_005880.2	RefSeq	gene	31020.0	31247.0	.	-	.	gene-CPT_phageK_gp200	CPT_phageK_gp200	Gene	protein_coding	CPT_phageK_gp200	gene-CPT_phageK_gp200	hypothetical protein	hypothetical protein	2770.0	unknown function	early	middle
2696	NC_005880.2	RefSeq	gene	31357.0	32049.0	.	-	.	gene-CPT_phageK_gp199	CPT_phageK_gp199	Gene	protein_coding	CPT_phageK_gp199	gene-CPT_phageK_gp199	transglycosylase	transglycosylase	3310.0	other	middle	middle
2697	NC_005880.2	RefSeq	gene	32236.0	32871.0	.	-	.	gene-CPT_phageK_gp198	CPT_phageK_gp198	Gene	protein_coding	CPT_phageK_gp198	gene-CPT_phageK_gp198	HNH endonuclease	HNH endonuclease	3377.0	DNA, RNA and nucleotide metabolism	early	middle
2698	NC_005880.2	RefSeq	gene	32938.0	33729.0	.	-	.	gene-CPT_phageK_gp197	CPT_phageK_gp197	Gene	protein_coding	CPT_phageK_gp197	gene-CPT_phageK_gp197	lipoprotein	lipoprotein	200.0	other	early	middle
2699	NC_005880.2	RefSeq	gene	33729.0	34037.0	.	-	.	gene-CPT_phageK_gp196	CPT_phageK_gp196	Gene	protein_coding	CPT_phageK_gp196	gene-CPT_phageK_gp196	hypothetical protein	hypothetical protein	3667.0	unknown function	early	middle
2700	NC_005880.2	RefSeq	gene	34150.0	36513.0	.	-	.	gene-CPT_phageK_gp195	CPT_phageK_gp195	Gene	protein_coding	CPT_phageK_gp195	gene-CPT_phageK_gp195	endolysin	endolysin	635.0	lysis	middle	late
2701	NC_005880.2	RefSeq	gene	35050.0	35550.0	.	-	.	gene-CPT_phageK_gp194	CPT_phageK_gp194	Gene	protein_coding	CPT_phageK_gp194	gene-CPT_phageK_gp194	HNH endonuclease	HNH endonuclease	59.0	DNA, RNA and nucleotide metabolism	middle	late
2702	NC_005880.2	RefSeq	gene	36513.0	37016.0	.	-	.	gene-CPT_phageK_gp193	CPT_phageK_gp193	Gene	protein_coding	CPT_phageK_gp193	gene-CPT_phageK_gp193	holin	holin	962.0	lysis	middle	late
2703	NC_005880.2	RefSeq	gene	37101.0	37286.0	.	-	.	gene-CPT_phageK_gp192	CPT_phageK_gp192	Gene	protein_coding	CPT_phageK_gp192	gene-CPT_phageK_gp192	hypothetical protein	hypothetical protein	987.0	unknown function	middle	middle
2704	NC_005880.2	RefSeq	gene	37448.0	37519.0	.	-	.	gene-CPT_phageK_gt002	tRNA-Trp	Gene	tRNA	CPT_phageK_gt002	tRNA-Trp	tRNA-Trp	tRNA-Trp	No_PHROG	tRNA	early	middle
2705	NC_005880.2	RefSeq	gene	37526.0	37598.0	.	-	.	gene-CPT_phageK_gt003	tRNA-Phe	Gene	tRNA	CPT_phageK_gt003	tRNA-Phe	tRNA-Phe	tRNA-Phe	No_PHROG	tRNA	middle	middle
2706	NC_005880.2	RefSeq	gene	37605.0	37678.0	.	-	.	gene-CPT_phageK_gt004	tRNA-Asp	Gene	tRNA	CPT_phageK_gt004	tRNA-Asp	tRNA-Asp	tRNA-Asp	No_PHROG	tRNA	middle	middle
2707	NC_005880.2	RefSeq	gene	38833.0	39051.0	.	-	.	gene-CPT_phageK_gp191	CPT_phageK_gp191	Gene	protein_coding	CPT_phageK_gp191	gene-CPT_phageK_gp191	ribosome associated inhibitor A%3B zinc finger domain	ribosome associated inhibitor A zinc finger domain	1257.0	moron, auxiliary metabolic gene and host takeover	early	late
2708	NC_005880.2	RefSeq	gene	39529.0	39738.0	.	-	.	gene-CPT_phageK_gp190	CPT_phageK_gp190	Gene	protein_coding	CPT_phageK_gp190	gene-CPT_phageK_gp190	hypothetical protein	hypothetical protein	1215.0	unknown function	middle	late
2709	NC_005880.2	RefSeq	gene	39751.0	40083.0	.	-	.	gene-CPT_phageK_gp189	CPT_phageK_gp189	Gene	protein_coding	CPT_phageK_gp189	gene-CPT_phageK_gp189	hypothetical protein	hemolysin	937.0	other	middle	late
2710	NC_005880.2	RefSeq	gene	40096.0	40422.0	.	-	.	gene-CPT_phageK_gp188	CPT_phageK_gp188	Gene	protein_coding	CPT_phageK_gp188	gene-CPT_phageK_gp188	hypothetical protein	hypothetical protein	1481.0	unknown function	middle	late
2711	NC_005880.2	RefSeq	gene	40455.0	40721.0	.	-	.	gene-CPT_phageK_gp187	CPT_phageK_gp187	Gene	protein_coding	CPT_phageK_gp187	gene-CPT_phageK_gp187	hypothetical protein	hypothetical protein	4526.0	unknown function	middle	late
2712	NC_005880.2	RefSeq	gene	40862.0	41248.0	.	+	.	gene-CPT_phageK_gp186	CPT_phageK_gp186	Gene	protein_coding	CPT_phageK_gp186	gene-CPT_phageK_gp186	membrane protein	membrane protein	3395.0	moron, auxiliary metabolic gene and host takeover	middle	middle
2713	NC_005880.2	RefSeq	gene	41226.0	41504.0	.	+	.	gene-CPT_phageK_gp185	CPT_phageK_gp185	Gene	protein_coding	CPT_phageK_gp185	gene-CPT_phageK_gp185	hypothetical protein	hypothetical protein	1321.0	unknown function	middle	middle
2714	NC_005880.2	RefSeq	gene	41501.0	41911.0	.	+	.	gene-CPT_phageK_gp184	CPT_phageK_gp184	Gene	protein_coding	CPT_phageK_gp184	gene-CPT_phageK_gp184	terminase small subunit	terminase small subunit	1063.0	head and packaging	middle	middle
2715	NC_005880.2	RefSeq	gene	41926.0	43743.0	.	+	.	gene-CPT_phageK_gp183	CPT_phageK_gp183	Gene	protein_coding	CPT_phageK_gp183	gene-CPT_phageK_gp183	terminase large subunit	terminase large subunit	675.0	head and packaging	middle	middle
2716	NC_005880.2	RefSeq	gene	43736.0	44557.0	.	+	.	gene-CPT_phageK_gp182	CPT_phageK_gp182	Gene	protein_coding	CPT_phageK_gp182	gene-CPT_phageK_gp182	virion structural protein	virion structural protein	1917.0	head and packaging	middle	middle
2717	NC_005880.2	RefSeq	gene	44544.0	44717.0	.	+	.	gene-CPT_phageK_gp181	CPT_phageK_gp181	Gene	protein_coding	CPT_phageK_gp181	gene-CPT_phageK_gp181	hypothetical protein	hypothetical protein	3863.0	unknown function	middle	middle
2718	NC_005880.2	RefSeq	gene	44714.0	45193.0	.	+	.	gene-CPT_phageK_gp180	CPT_phageK_gp180	Gene	protein_coding	CPT_phageK_gp180	gene-CPT_phageK_gp180	hypothetical protein	hypothetical protein	1116.0	unknown function	middle	middle
2719	NC_005880.2	RefSeq	gene	45235.0	46428.0	.	+	.	gene-CPT_phageK_gp179	CPT_phageK_gp179	Gene	protein_coding	CPT_phageK_gp179	gene-CPT_phageK_gp179	hypothetical protein	hypothetical protein	3094.0	unknown function	middle	middle
2720	NC_005880.2	RefSeq	gene	46513.0	46854.0	.	+	.	gene-CPT_phageK_gp178	CPT_phageK_gp178	Gene	protein_coding	CPT_phageK_gp178	gene-CPT_phageK_gp178	hypothetical protein	hypothetical protein	3937.0	unknown function	middle	late
2721	NC_005880.2	RefSeq	gene	46872.0	47243.0	.	+	.	gene-CPT_phageK_gp177	CPT_phageK_gp177	Gene	protein_coding	CPT_phageK_gp177	gene-CPT_phageK_gp177	portal protein	portal protein	1108.0	head and packaging	middle	middle
2722	NC_005880.2	RefSeq	gene	47247.0	48938.0	.	+	.	gene-CPT_phageK_gp176	CPT_phageK_gp176	Gene	protein_coding	CPT_phageK_gp176	gene-CPT_phageK_gp176	portal protein	portal protein	15361.0	head and packaging	middle	middle
2723	NC_005880.2	RefSeq	gene	49132.0	49905.0	.	+	.	gene-CPT_phageK_gp175	CPT_phageK_gp175	Gene	protein_coding	CPT_phageK_gp175	gene-CPT_phageK_gp175	head maturation protease	head maturation protease	1028.0	head and packaging	middle	late
2724	NC_005880.2	RefSeq	gene	49924.0	50874.0	.	+	.	gene-CPT_phageK_gp174	CPT_phageK_gp174	Gene	protein_coding	CPT_phageK_gp174	gene-CPT_phageK_gp174	hypothetical protein	hypothetical protein	1133.0	unknown function	middle	late
2725	NC_005880.2	RefSeq	gene	50990.0	52381.0	.	+	.	gene-CPT_phageK_gp173	CPT_phageK_gp173	Gene	protein_coding	CPT_phageK_gp173	gene-CPT_phageK_gp173	major head protein	major head protein	752.0	head and packaging	middle	late
2726	NC_005880.2	RefSeq	gene	52473.0	52769.0	.	+	.	gene-CPT_phageK_gp172	CPT_phageK_gp172	Gene	protein_coding	CPT_phageK_gp172	gene-CPT_phageK_gp172	hypothetical protein	hypothetical protein	1205.0	unknown function	middle	late
2727	NC_005880.2	RefSeq	gene	52782.0	53690.0	.	+	.	gene-CPT_phageK_gp171	CPT_phageK_gp171	Gene	protein_coding	CPT_phageK_gp171	gene-CPT_phageK_gp171	tail fiber protein	tail fiber protein	772.0	tail	middle	late
2728	NC_005880.2	RefSeq	gene	53704.0	54582.0	.	+	.	gene-CPT_phageK_gp170	CPT_phageK_gp170	Gene	protein_coding	CPT_phageK_gp170	gene-CPT_phageK_gp170	virion structural protein	virion structural protein	1004.0	head and packaging	middle	late
2729	NC_005880.2	RefSeq	gene	54582.0	55202.0	.	+	.	gene-CPT_phageK_gp169	CPT_phageK_gp169	Gene	protein_coding	CPT_phageK_gp169	gene-CPT_phageK_gp169	hypothetical protein	hypothetical protein	1127.0	unknown function	middle	late
2730	NC_005880.2	RefSeq	gene	55221.0	56057.0	.	+	.	gene-CPT_phageK_gp168	CPT_phageK_gp168	Gene	protein_coding	CPT_phageK_gp168	gene-CPT_phageK_gp168	hypothetical protein	hypothetical protein	1000.0	unknown function	middle	late
2731	NC_005880.2	RefSeq	gene	56059.0	56274.0	.	+	.	gene-CPT_phageK_gp167	CPT_phageK_gp167	Gene	protein_coding	CPT_phageK_gp167	gene-CPT_phageK_gp167	hypothetical protein	hypothetical protein	1151.0	unknown function	middle	late
2732	NC_005880.2	RefSeq	gene	56301.0	58064.0	.	+	.	gene-CPT_phageK_gp166	CPT_phageK_gp166	Gene	protein_coding	CPT_phageK_gp166	gene-CPT_phageK_gp166	tail sheath	tail sheath	279.0	tail	middle	late
