ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-PBI_KAMPY_22	196	117	major tail protein	tail	117	110	0.349	1.992e-30	117	241.811783	2.28643381988352e-71	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_24	289	393	tail assembly chaperone	tail	393	369	0.645	2.938e-118	393	395.939362	1.8217521937354674e-118	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_23	123	330	tail assembly chaperone	tail	330	127	0.545	1.8649999999999999e-37	330	164.75293	2.320552203705056e-48	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_25	866	305	tail length tape measure protein	tail	305	273	0.231	3.776e-77	305	923.219177	6.00861192626581e-277	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_26	446	106	minor tail protein	tail	106	199	0.297	3.381e-59	106	360.894989	1.2479055396954055e-107	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_27	592	110	minor tail protein	tail	110	746	0.644	5.578e-243	110	866.41394	2.174180077091368e-260	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_28	148	352	minor tail protein	tail	352	239	0.792	7.488e-76	352	252.437958	2.0477749820811116e-75	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_29	121	1298	minor tail protein	tail	1298	100	0.446	3.839e-27	1298	158.746429	1.7431540092070023e-46	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_30	142	726	hypothetical protein	unknown function	726	97	0.411	6.045e-27	726	197.258438	2.684880145944212e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_31	618	737	minor tail protein	tail	737	319	0.349	4.789e-97	737	809.37207	3.6653662473254703e-243	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_32	66	1712	hypothetical protein	unknown function	1712	104	0.763	2.08e-30	1712	112.620384	1.342738986701996e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_33	350	1	integrase	integration and excision	1	111	0.245	9.134e-29	1	203.569534	1.798576788870497e-59	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_34	148	733	excisionase	integration and excision	733	202	0.69	3.8460000000000003e-63	733	254.867874	2.9866857367370306e-75	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_35	57	28156	hypothetical protein	unknown function	28156	43	0.591	4.935e-08	66	38.669205	1.9362788152189833e-09	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_36	97	20806	deoxycytidinylate deaminase	DNA, RNA and nucleotide metabolism	20806	136	0.959	2.817e-41	20806	211.482681	2.3737398335527546e-63	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_37	52	542	hypothetical protein	unknown function	542	65	0.631	6.242e-17	542	67.2537	2.985939916438593e-18	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_38	88	980	hypothetical protein	unknown function	980	79	0.525	1.133e-21	980	119.928673	1.2630199850928354e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_39	28	3211	hypothetical protein	unknown function	3211	52	0.85	3.129e-13	3211	74.373138	9.0316580936577e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_40	85	1123	hypothetical protein	unknown function	1123	86	0.486	1.031e-23	1123	128.240997	2.3325178041449576e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_41	118	383	hypothetical protein	unknown function	383	176	0.729	1.1809999999999999e-54	383	190.692291	2.2437505383252465e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_42	91	2019	hypothetical protein	unknown function	2019	154	0.809	2.1819999999999998e-47	2019	176.178955	2.7981990512077677e-52	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_43	77	896	hypothetical protein	unknown function	896	127	0.81	1.62e-38	896	135.369858	1.5487727220074343e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_44	56	1868	hypothetical protein	unknown function	1868	81	0.735	5.1289999999999995e-23	1868	110.471344	6.728653880779716e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_45	608	17	DNA polymerase	DNA, RNA and nucleotide metabolism	17	106	0.183	4.6570000000000004e-26	17	618.439209	6.920821718706624e-185	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_46	100	517	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	517	116	0.556	5.2820000000000005e-34	517	110.619652	1.8833160654873468e-31	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_47	57	690	hypothetical protein	unknown function	690	57	0.521	4.01e-14	690	81.734077	4.0112725203726256e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_48	239	85	thymidylate synthase	DNA, RNA and nucleotide metabolism	85	160	0.37	6.175e-45	85	333.578369	6.614742832006922e-99	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_49	179	364	ribonucleoside reductase class II	DNA, RNA and nucleotide metabolism	364	162	0.485	1.194e-48	364	228.766418	1.2189964687344284e-67	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_50	677	367	ribonucleotide reductase	DNA, RNA and nucleotide metabolism	367	1030	0.753	0.0	367	1081.039062	0.0	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_51	298	354	sigma-K factor	transcription regulation	354	175	0.48	2.747e-52	354	271.885681	8.233050615292557e-81	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_52	255	221	metallo-phosphoesterase	other	221	342	0.67	2.554e-109	221	415.362946	4.5440427140618495e-124	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_53	121	1167	phosphofructokinase	other	1167	152	0.817	1.032e-45	474	180.630188	1.0932404115029524e-52	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_54	219	849	DNA primase	DNA, RNA and nucleotide metabolism	849	147	0.395	9.701e-43	47	194.559586	7.320081728407621e-57	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_55	137	360	DNA primase	DNA, RNA and nucleotide metabolism	360	157	0.614	7.963e-48	360	203.280899	2.6593347637625837e-60	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_56	44	1370	hypothetical protein	unknown function	1370	53	0.599	3.421e-13	1370	86.952652	1.4848486684131626e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_57	156	307	endonuclease VII	DNA, RNA and nucleotide metabolism	307	194	0.633	8.955e-60	307	324.937683	1.9442415572145505e-96	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_58	28	1019	hypothetical protein	unknown function	1019	51	0.837	7.886e-13	1019	62.103275	5.967953720769977e-17	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_59	272	789	esterase/lipase	other	789	261	0.516	2.671e-81	789	392.856598	6.2123275515040746e-117	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_60	126	16939	hypothetical protein	unknown function	16939	115	0.497	2.87e-30	289	127.092812	1.7742750780067902e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_61	74	397	hypothetical protein	unknown function	397	100	0.596	8.658e-29	397	119.41523	1.5934932196817283e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_62	178	2068	phosphoribosyl transferase	other	2068	314	0.848	2.028e-101	2068	350.289276	3.579720911820325e-105	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_63	268	243	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	243	326	0.617	3.1099999999999996e-103	243	419.166626	1.0456689223572626e-125	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_64	26	2179	hypothetical protein	unknown function	2179	41	0.776	2.018e-09	2179	66.387032	2.9778133504104116e-18	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_65	64	666	hypothetical protein	unknown function	666	113	0.839	6.134e-34	666	132.19725	1.2292564159914724e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_66	65	642	hypothetical protein	unknown function	642	83	0.563	1.7839999999999998e-22	642	86.485542	2.398199154877031e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_67	263	69	exonuclease	DNA, RNA and nucleotide metabolism	69	110	0.288	1.69e-28	69	236.207214	1.6293931516389779e-69	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_68	140	1439	hypothetical protein	unknown function	1439	208	0.727	3.504e-65	1439	226.935211	1.270623441194795e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_69	170	357	transcriptional repressor	transcription regulation	357	285	0.823	1.926e-91	357	288.246521	3.1412185683159395e-86	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_70	42	4131	hypothetical protein	unknown function	4131	83	0.917	4.302e-23	4131	84.972137	6.910563999542715e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_71	82	2372	hypothetical protein	unknown function	2372	160	0.921	6.461e-50	2372	188.520706	3.748419927258448e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_72	104	1342	hypothetical protein	unknown function	1342	84	0.389	1.871e-21	1342	140.639938	8.716554177696915e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_73	46	2007	hypothetical protein	unknown function	2007	80	0.82	9.237999999999999e-23	2007	110.070824	7.968277619438293e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_74	99	439	site-specific recombination directionality factor RDF	integration and excision	439	92	0.525	7.400000000000001e-26	439	105.686249	2.6789840573737356e-30	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_75	52	2090	hypothetical protein	unknown function	2090	114	1.0	1.7590000000000001e-34	2090	137.732147	2.0698826137677037e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_76	47	2656	hypothetical protein	unknown function	2656	108	1.0	2.974e-32	2656	131.346725	1.713652657108791e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_77	194	1008	DNA methyltransferase	other	1008	206	0.465	5.708e-60	1008	268.578247	1.730974177548501e-79	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_78	177	363	DNA methyltransferase	other	363	177	0.489	1.4549999999999998e-53	363	248.189774	2.2767416663149578e-73	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_79	56	865	HNH endonuclease	DNA, RNA and nucleotide metabolism	865	68	0.607	2.554e-18	865	89.513763	2.260591225896016e-25	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_80	156	1006	hypothetical protein	unknown function	1006	276	0.89	9.396e-89	1006	291.440125	2.4538975060437645e-87	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_81	56	855	hypothetical protein	unknown function	855	72	0.726	1.065e-19	855	89.918549	1.5152106899351803e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_82	117	586	hypothetical protein	unknown function	586	162	0.669	2.258e-49	586	174.962036	1.0591803523562228e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_83	58	519	hypothetical protein	unknown function	519	51	0.459	2.879e-12	519	77.884377	2.0287921305131655e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_84	70	2464	hypothetical protein	unknown function	2464	132	0.889	2.8199999999999998e-40	2464	159.394791	3.518076343133382e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_85	32	2001	hypothetical protein	unknown function	2001	49	0.686	3.541e-12	2001	75.203743	7.07815074822274e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_86	68	2246	hypothetical protein	unknown function	2246	116	0.811	1.12e-34	2246	142.494186	6.622005523941894e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_87	294	1617	hypothetical protein	unknown function	1617	477	0.79	2.31e-155	1617	468.67868	9.391249530593856e-141	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PBI_KAMPY_88	39	1765	hypothetical protein	unknown function	1765	79	0.937	1.6499999999999998e-22	1765	107.500244	3.7755748146810557e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
