Geneid	-1	0	2	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SAURSH1000_RS02025	0.6344573306692547	1.0	0.9219214209959403	0.6570718895285438	0.44227697773719454	0.26604123538158136	0.22021091263107376	host	gene-SAURSH1000_RS02025	None	None	12.671340051753498
gene-SAURSH1000_RS00435	0.839438518258066	0.7705727591348908	0.5466458002252249	0.4411361354153432	0.821930124361969	1.0	0.6705190139118521	host	gene-SAURSH1000_RS00435	None	None	85.02443539868001
gene-SAURSH1000_RS10950	0.7446909166336735	1.0	0.9338455582213407	0.7484549586017829	0.8434366370088358	0.42202540269993255	0.35899103784648817	host	modA	None	None	13.015833507976673
gene-SAURSH1000_RS01290	0.3724688424967748	0.8687304682895395	0.9053101128782688	1.0	0.5706942777953568	0.18782055878980425	0.2791435979817083	host	gene-SAURSH1000_RS01290	None	None	2.1344744564682423
gene-SAURSH1000_RS12915	0.7215972761769173	1.0	0.8683818951464886	0.8022898370295434	0.7070359661999045	0.43458917949566095	0.2458840307952023	host	gtfB	None	None	7.230384333677789
gene-SAURSH1000_RS07390	0.6176368857269319	1.0	0.829722601251415	0.7026082976160245	0.5383875263704077	0.30085390171617105	0.20615689787363126	host	recO	None	None	17.494647008517784
gene-SAURSH1000_RS02810	0.4190179314362541	0.9674554511200886	0.7259535306832018	1.0	0.5616940150971668	0.2898138919221564	0.19772660096493497	host	gene-SAURSH1000_RS02810	None	None	3.4724031897796426
gene-SAURSH1000_RS13010	0.6677790450224058	1.0	0.8913778968870535	0.9023862082471044	0.766685044053722	0.4206075418157585	0.27265339832810015	host	icaA	None	None	0.281791983568215
gene-SAURSH1000_RS10610	0.4996354677519004	1.0	0.8101539180258104	0.8986929401922534	0.6716842969733363	0.36028163561973386	0.24430887972779622	host	gene-SAURSH1000_RS10610	None	None	3.2897624934785057
gene-SAURSH1000_RS05755	0.6276577388333902	1.0	0.8373176418534513	0.6753512686724652	0.48539019221997604	0.2314743781377931	0.21128017743324876	host	rpsB	None	None	273.6530755641502
gene-CPT_phageK_gp099	0.00033626533056311977	0.0013369617173881042	0.017147797961755903	0.3343868371040894	1.0	0.705814171860159	0.552656406739399	phage	gene-CPT_phageK_gp099	early	early	617.535166329625
gene-SAURSH1000_RS09715	1.0	0.718677977724196	0.6405879093471585	0.46457197309265785	0.4495530955948547	0.17859379354293092	0.30358754616208655	host	ilvD	None	None	0.9554232237648843
gene-SAURSH1000_RS01505	0.8106178795460411	1.0	0.734335805683941	0.5279228931868737	0.5740130077588188	0.352138504040677	0.21856296787165683	host	gene-SAURSH1000_RS01505	None	None	1.8841652066124441
gene-SAURSH1000_RS07705	0.6400257317085808	0.90715346159683	1.0	0.8190034710377025	0.44724359380591205	0.20952633183178138	0.19479406029776536	host	aspS	None	None	27.472465443624344
gene-SAURSH1000_RS00040	0.9284463158100705	1.0	0.8615694660502009	0.5987804967252676	0.42848910075197905	0.2716031400962727	0.2136640379577336	host	hutH	None	None	2.484766376548502
gene-SAURSH1000_RS04190	0.6766659175987118	1.0	0.8828268191790809	0.7536825808854303	0.5012189201677162	0.24027338526113498	0.20932364601202508	host	mnhA1	None	None	27.617631198920026
gene-CPT_phageK_gp019	0.0007671509545296398	0.0022363294478211	0.1134415202587305	0.6492277926888435	1.0	0.5835197316366315	0.4036164737170146	phage	gene-CPT_phageK_gp019	early	early	443.7611836946631
gene-SAURSH1000_RS01375	0.4506882991246397	1.0	0.5625015884912488	0.6263785395419111	0.4744337032749329	0.39418217031936054	0.5322498753147498	host	gene-SAURSH1000_RS01375	None	None	0.33052100286244135
gene-SAURSH1000_RS02195	0.8076018080135172	1.0	0.7974941292818998	0.5543757158395841	0.3946498215368366	0.19129626900939808	0.17743827795053108	host	ispE	None	None	40.22269089627412
gene-SAURSH1000_RS01525	0.7203604544211228	0.9099050367487274	1.0	0.7549617655867265	0.7555513924969214	0.2512317437123017	0.20720061475681203	host	gene-SAURSH1000_RS01525	None	None	3.2267033194768744
gene-SAURSH1000_RS00260	0.6611019761501701	1.0	0.8673681483339071	0.8660821949421537	0.6721467021727227	0.486487306954326	0.3423539787851476	host	gene-SAURSH1000_RS00260	None	None	0.8875025565803968
gene-SAURSH1000_RS04440	0.6692780223569924	1.0	0.9119902458869595	0.6877236058937375	0.5208989041915996	0.2456076237421702	0.22374722754675166	host	gene-SAURSH1000_RS04440	None	None	6.9717553265104595
gene-SAURSH1000_RS09735	1.0	0.5200426081412868	0.5232517106281578	0.3603356463121382	0.2803669263895328	0.2299793900843972	0.14421420029563675	host	gene-SAURSH1000_RS09735	None	None	2.731262543879249
gene-CPT_phageK_gp216	3.5000572990474204e-05	0.00223619132581528	0.0032945379943000886	0.1309152951248604	0.5147417361401754	1.0	0.6569031289486486	phage	gene-CPT_phageK_gp216	early	middle	4009.6084877112635
gene-CPT_phageK_gp225	8.671429106558859e-05	0.0020992908846123298	0.0029010823893334766	0.17731503042452373	0.6989904997967571	1.0	0.6504706008488649	phage	gene-CPT_phageK_gp225	early	middle	1855.7322510059257
gene-SAURSH1000_RS07330	0.4985190592506376	1.0	0.8182121807069319	0.7405317898503071	0.32438793580697484	0.1913361757307922	0.15711954334314257	host	gene-SAURSH1000_RS07330	None	None	13.803161086923996
gene-SAURSH1000_RS09385	1.0	0.8158122111259656	0.8051554498200477	0.6062123928105727	0.6430092536089999	0.3418305466793873	0.312931702858918	host	gene-SAURSH1000_RS09385	None	None	10.636983367933246
gene-SAURSH1000_RS07290	0.5657713185848222	1.0	0.8744551922238275	0.6728989345428813	0.5471554040187766	0.289681684332233	0.22691986910103365	host	gene-SAURSH1000_RS07290	None	None	37.04735064602993
gene-CPT_phageK_gp158	9.937859746267793e-06	0.0023831739895123546	0.000759448714137962	0.015889673683428564	0.05845697076575993	0.5894426541471535	1.0	phage	gene-CPT_phageK_gp158	middle	late	989.5411444744996
gene-SAURSH1000_RS07780	0.6448373943803513	0.9481858944766403	1.0	0.8482329875717363	0.5254834836429098	0.3582758322564241	0.2763050233224332	host	rpmA	None	None	466.1844211163421
gene-SAURSH1000_RS01430	0.16365761914201982	0.9920190406279088	0.6635796031442125	1.0	0.28413036044233825	0.3684930949782996	0.3908340780750506	host	gene-SAURSH1000_RS01430	None	None	1.309373567892082
gene-SAURSH1000_RS04755	0.8445267422622492	1.0	0.9525497258498614	0.7787934509767044	0.6868352108512487	0.4015885695523422	0.3179140904499394	host	qoxA	None	None	190.91709431765108
gene-SAURSH1000_RS10595	1.0	0.6162345970034134	0.7980469548221506	0.5999279420717933	0.33510687237156267	0.13944924606557155	0.09134181667159347	host	alsS	None	None	77.35654959444285
gene-SAURSH1000_RS06500	1.0	0.43948625332924257	0.3016520188125723	0.21082852487498677	0.4845063880278565	0.19960885585869537	0.10984142057518771	host	gene-SAURSH1000_RS06500	None	None	12.258776349446675
gene-CPT_phageK_gp137	0.00016459943343492825	0.0011590808097997687	0.006163351796540445	0.24378057087104438	1.0	0.762119633499765	0.29853091627585265	phage	gene-CPT_phageK_gp137	early	early	754.7228038259533
gene-CPT_phageK_gp189	6.766103280049548e-05	0.0018890440511684199	0.00015028536030380768	0.0006670675402783948	0.0019848873325001614	0.22443357938124367	1.0	phage	gene-CPT_phageK_gp189	middle	late	2204.796939594243
gene-SAURSH1000_RS00600	0.6594068809632898	1.0	0.8002391548035821	0.5714747080484562	0.40357487862065283	0.16456337293716147	0.14873289286566516	host	isdI	None	None	7.898869531327431
gene-SAURSH1000_RS07555	0.551344653489097	0.9107224663052025	1.0	0.8830811648518584	0.418387473354526	0.21610610277624956	0.23127202748389655	host	gene-SAURSH1000_RS07555	None	None	2.793709649713455
gene-SAURSH1000_RS09855	1.0	0.01986500620911724	0.01923491910025345	0.015897633306878534	0.011317980783624176	0.004239743070069184	0.004651480821702698	host	kdpB	None	None	412.38577779172033
gene-SAURSH1000_RS04685	0.7715399657031002	1.0	0.8424576931635055	0.8397853781052552	0.5881811521581396	0.3056910869182081	0.1359918896390684	host	sspB	None	None	1.0360543754553857
gene-SAURSH1000_RS07500	0.6050534522608942	1.0	0.9828207899064341	0.8783420295537386	0.590172236253077	0.364924582001567	0.261605528362665	host	gene-SAURSH1000_RS07500	None	None	11.049371771539453
gene-SAURSH1000_RS00210	0.6222421782540136	0.9498068905008387	1.0	0.784104370847971	0.6703373711454083	0.29367663312359404	0.19872158078187052	host	gene-SAURSH1000_RS00210	None	None	1.3059679791431025
gene-SAURSH1000_RS08505	0.7587878441064205	1.0	0.6590909715928435	0.4942408421869896	0.3769466601528426	0.18661712856796114	0.15860616817378906	host	pckA	None	None	71.0833168729452
gene-SAURSH1000_RS10845	0.7723421658021592	0.9750747302916936	1.0	0.6677225967639381	0.3813852348043272	0.21571919993004532	0.19099526891143828	host	gene-SAURSH1000_RS10845	None	None	30.198304403024764
gene-SAURSH1000_RS05985	0.6303861761234808	1.0	0.9594181619689726	0.9768988266268261	0.647056266091248	0.43794259542142794	0.22532308032596812	host	gene-SAURSH1000_RS05985	None	None	3.9360841623158387
gene-SAURSH1000_RS11365	0.7336103613995687	0.8473937222603991	1.0	0.555341416840907	0.14774123602092618	0.143264760333006	0.1231889036902718	host	gene-SAURSH1000_RS11365	None	None	29.97341026682568
gene-SAURSH1000_RS03430	0.6529893591169246	1.0	0.9824950366436555	0.840147054612983	0.572167896637038	0.2968568898030174	0.3213895968375853	host	gene-SAURSH1000_RS03430	None	None	2.346797428046985
gene-SAURSH1000_RS05235	1.0	0.876267389217425	0.7648907364700062	0.8107637744501773	0.8349625453200381	0.4695787739524937	0.5433983072672154	host	gene-SAURSH1000_RS05235	None	None	2.7759463615355333
gene-SAURSH1000_RS00375	0.7044398098877815	1.0	0.7806287809149013	0.5737820840426692	0.3294808140906447	0.20792636653159974	0.10582035684501673	host	sbnI	None	None	6.282544212567481
gene-SAURSH1000_RS05995	0.6554771912683834	1.0	0.9413492918837252	0.6686374085899152	0.5459406362213233	0.3645254642475856	0.2598627913689456	host	hfq	None	None	12.32259774455101
gene-SAURSH1000_RS09580	0.7249482252334891	1.0	0.5336435978508152	0.36224127158688657	0.28861009082671224	0.16343917532182095	0.14473250326912088	host	groL	None	None	275.94807618967127
gene-SAURSH1000_RS12300	0.6889155022568728	1.0	0.7739339165250737	0.47736246095746226	0.32946278467438406	0.18137614920503423	0.16352803945460453	host	gene-SAURSH1000_RS12300	None	None	9.065269468714382
gene-SAURSH1000_RS09775	0.9812921415052045	0.9147154505023175	1.0	0.9354272563714617	0.652814358453604	0.49862175276464893	0.45581925513596	host	gene-SAURSH1000_RS09775	None	None	69.14007306487095
gene-SAURSH1000_RS02535	0.6778871635647821	1.0	0.9949947587540983	0.7213141050622587	0.4485917169164503	0.16484027718633928	0.1573373679540569	host	gene-SAURSH1000_RS02535	None	None	1090.0996770886652
gene-SAURSH1000_RS12635	0.7673804021794519	0.9086417484260302	1.0	0.7953872733739843	0.6576055699272457	0.5256638735311957	0.33136179490673323	host	budA	None	None	5.7202004982359425
gene-SAURSH1000_RS09540	0.5948169096137526	1.0	0.8877228562351722	0.9340991249375619	0.5223393030107731	0.3882991869673957	0.3341191860002583	host	gene-SAURSH1000_RS09540	None	None	0.6722446278656996
gene-SAURSH1000_RS11660	0.9115164859580688	1.0	0.8856234577964887	0.5981376473687133	0.46582184690859907	0.2268966334072513	0.17662458101379955	host	gene-SAURSH1000_RS11660	None	None	81.39437377909564
gene-SAURSH1000_RS12790	0.6157729598704803	1.0	0.7685160864691207	0.6159587798277456	0.4248175971596938	0.18558411851850998	0.16297552878465238	host	nsaS	None	None	9.694274136284978
gene-SAURSH1000_RS07325	0.6868436629757133	1.0	0.954104234436331	0.8179633035710548	0.6328805286600699	0.43572968840975046	0.3237657237825722	host	gene-SAURSH1000_RS07325	None	None	108.2918070334467
gene-SAURSH1000_RS03010	0.7655875097328951	1.0	0.8978068723998587	0.4049971616272021	0.23258270983029433	0.1261815624633419	0.12843996866241225	host	gene-SAURSH1000_RS03010	None	None	191.66564013783974
gene-SAURSH1000_RS09490	0.5755782882249614	1.0	0.8355490223686876	0.854355749913117	0.5260582434077384	0.2484511266361264	0.21463199612760617	host	pmtA	None	None	10.477049369139058
gene-SAURSH1000_RS01655	0.5612286977470814	0.9021423353877608	1.0	0.5886133340516633	0.5369165521724306	0.337257884593406	0.23410127088134736	host	gene-SAURSH1000_RS01655	None	None	0.6153017110167485
gene-SAURSH1000_RS08755	1.0	0.8868152852610472	0.9003455087772996	0.8273855696411416	0.5441872853127586	0.39191407911930565	0.3636787486815693	host	gene-SAURSH1000_RS08755	None	None	239.4174081746231
gene-SAURSH1000_RS10960	0.6033241401959447	0.8702959614501914	1.0	0.8538160689915939	0.4531290837297662	0.21857883333990885	0.17939540791768557	host	gene-SAURSH1000_RS10960	None	None	6.3829235337808905
gene-SAURSH1000_RS04315	0.6587865892744965	1.0	0.8633514300009485	0.3635800081798029	0.46749154861103376	0.16671610840754436	0.12042802396291594	host	gene-SAURSH1000_RS04315	None	None	0.9393444482884645
gene-SAURSH1000_RS11275	0.7074680811524322	0.8883060732145133	1.0	0.9328306125582262	0.68072590610045	0.3903481245064497	0.3223126128373638	host	gene-SAURSH1000_RS11275	None	None	3.3784114254157354
gene-SAURSH1000_RS02715	0.7191641652239206	1.0	0.8778016244753255	0.7234017126713562	0.44975939221608613	0.18690583280127593	0.15518941932723387	host	gene-SAURSH1000_RS02715	None	None	19.094949885651943
gene-SAURSH1000_RS03545	0.5931610256907436	1.0	0.5638977225292103	0.4310787728926078	0.2986905641278199	0.10538244101458263	0.0750542546933239	host	gene-SAURSH1000_RS03545	None	None	16.876842729718074
gene-SAURSH1000_RS04265	0.7176641467692528	1.0	0.9381465039731858	0.7400667398175086	0.5294266880066555	0.2538936553572933	0.20460531868245904	host	addA	None	None	9.101960433822022
gene-CPT_phageK_gp032	9.761861556219812e-05	0.002812612230120839	0.0005673677603079593	0.030000712551494238	0.11791529279924991	0.518111803662695	1.0	phage	gene-CPT_phageK_gp032	middle	late	1210.5980732883604
gene-SAURSH1000_RS03140	0.8658459538748543	1.0	0.9300053924618807	0.5784850675869941	0.4402916909741862	0.2795580557265248	0.18096596645839938	host	gene-SAURSH1000_RS03140	None	None	17.89445600467397
gene-SAURSH1000_RS03765	0.9699892754324732	1.0	0.9115230614940076	0.6646973694195403	0.6766503547528525	0.5255509488082502	0.3548303781086223	host	eno	None	None	408.8201082105517
gene-SAURSH1000_RS10715	0.7793668808725436	0.9743967078785819	0.9696939841639098	1.0	0.6194163391182808	0.2111724419636347	0.1759218684699326	host	rplR	None	None	600.8329120409136
gene-SAURSH1000_RS00955	0.9419204231545077	0.40896289964735294	0.1873635506429504	0.21933106677877254	1.0	0.7145931663860673	0.45153120827352494	host	gene-SAURSH1000_RS00955	None	None	1391.2143666997765
gene-SAURSH1000_RS03410	0.6829184268172372	1.0	0.9651949649595762	0.7819728176267071	0.4783623442730267	0.31605086514983594	0.24926061513320788	host	queE	None	None	8.528250553596386
gene-SAURSH1000_RS08125	0.7248795446082822	1.0	0.9083240888137262	0.7070886667682168	0.5650369129392014	0.3138145012685298	0.25746913627297724	host	ezrA	None	None	41.709487262828794
gene-SAURSH1000_RS12195	0.7748623391030822	0.9185692525239859	1.0	0.5396939859197715	0.4614259029445078	0.3873767502288079	0.3002363886831842	host	gene-SAURSH1000_RS12195	None	None	1.5536016476170376
gene-CPT_phageK_gp117	5.205857551793963e-05	0.0016880113897137581	0.0008911764088465041	0.080212805772045	0.5050496875613102	1.0	0.7247022030496594	phage	gene-CPT_phageK_gp117	early	middle	1619.7574440743224
gene-SAURSH1000_RS11095	0.7171074396060764	0.909830026413079	0.799415383258055	0.7045701212412572	1.0	0.6671620805037348	0.38185768457284297	host	gene-SAURSH1000_RS11095	None	None	28.361128052261872
gene-SAURSH1000_RS07305	0.635403542680006	1.0	0.8887427664865034	0.7599891246211214	0.5671705715959283	0.27086919917701185	0.1989921726884524	host	gene-SAURSH1000_RS07305	None	None	16.12138830239387
gene-SAURSH1000_RS08905	0.7286898817530754	1.0	0.7697012248326992	0.7000948010017692	0.7137553554350545	0.3492178191015461	0.24968733872487417	host	gene-SAURSH1000_RS08905	None	None	48.82184642916249
gene-SAURSH1000_RS00570	0.45119317607747733	1.0	0.5708115229164864	0.5646681096582559	0.5716929166281561	0.24976523412559515	0.17688911603051674	host	gene-SAURSH1000_RS00570	None	None	0.7879717280847626
gene-SAURSH1000_RS09185	0.6622972459677768	1.0	0.9066692602592841	0.6779758205348796	0.4639803431615581	0.23881518632555881	0.18709846502558017	host	gene-SAURSH1000_RS09185	None	None	38.12238641444029
gene-SAURSH1000_RS12705	0.5614734030381017	1.0	0.9815429848128432	0.7880467550189765	0.5348527099174694	0.3025600405996772	0.2775935711586916	host	gene-SAURSH1000_RS12705	None	None	8.881942802081438
