Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA3404	14.318284801980042	0.619418435392181	0.3974476915401618	1.1712715694792297	0.25485606758250123	0.2575283963638365	host	gene-PA3404	None	None	9.329959207108125
gene-PA5190	18.199057213159143	3.6215947526014483	0.2979209893468543	0.2926560250992879	0.9006001194173392	1.0755059396118716	host	gene-PA5190	None	None	10.142155533414
gene-PA4163	20.24000411520169	2.2594645804691624	0.3151690466248301	0.30959926865766774	0.02887091291912044	0.02917364289635441	host	gene-PA4163	None	None	14.036155900470646
gene-PA4313a	3.9631749727464665	8.675347776816688	0.843410124770672	0.8285050851402376	0.23178056850561482	0.7026328077854372	host	gene-PA4313a	None	None	3.5539436509383266
gene-PA3163	15.904393477586906	9.494876677472492	0.781071115548492	1.278779587933845	0.07154965375608109	0.07229989761270442	host	cmk	None	None	7.911133420640546
gene-PA3661	30.483420832041567	3.2663998826347678	1.4970529714679428	2.450994210206536	0.6856841818291105	0.9700236263037842	host	gene-PA3661	None	None	17.570211351012397
gene-PA2515	7.754716383681077	1.5431810469140634	0.23575637345951855	0.2315900041140034	0.19436716965234627	0.06546841122410242	host	xylL	None	None	4.580307287417551
gene-PHIKZ069	4.538474565564502	0.7024515876633909	17169.104928046007	16668.341915991674	3622.0935122454134	3610.1865487348487	phage	gene-PHIKZ069	middle	middle	7731.537447851773
gene-PA2717	9.14248666998192	1.4150468805637983	0.21618093450800618	0.21236050918756993	0.05940945979746806	0.18009721788002184	host	cpo	None	None	5.764773452719559
gene-PA0898	21.29092158160525	3.0917720186201136	0.12245832077447386	0.12029419436596497	0.03365321137811585	0.03400608681170146	host	aruD	None	None	14.630368942422928
gene-PHIKZ_p04	17.96077168499994	3.5741761633693505	36.94854142346412	41.30185988262929	106.79166406359764	119.23329923320678	phage	gene-PHIKZ_p04	middle	late	34.79135304879103
gene-PA2760	13.871112404612633	8.80679244010179	7.731259477064493	6.766124861978606	1.352053316282753	1.2100898356304752	host	gene-PA2760	None	None	2.909983740408442
gene-PA2092	10.60497825621856	1.547612291844183	0.15045758507215506	0.4433959375248005	0.12404336957712551	0.04178134786663823	host	gene-PA2092	None	None	6.761728558967358
gene-PA2478	10.049479395178539	0.6666122209458709	0.10184033819509815	0.30012174002529013	0.027987109462412674	0.028280572195445604	host	gene-PA2478	None	None	7.2243783878108765
gene-PA0339	21.215567612043582	0.6666122209458709	1.1881372789428117	1.1671401000983506	0.45712278788607363	0.32994000894686537	host	gene-PA0339	None	None	13.95692258677396
gene-PA4169	13.774111618566389	5.090493323586651	0.4187560759350889	0.41135567164305503	0.11507986268460596	0.11628654860784625	host	gene-PA4169	None	None	7.519581772107869
gene-PA4618	9.553208807762315	3.9749839841587122	107.01156425678258	169.75404344763786	0.15237426262869122	0.15397200417520382	host	gene-PA4618	None	None	90.50332831148992
gene-PA2558	3.654356143701287	1.2120222199015835	0.25922995176934077	0.2546487491123674	0.07123991499523226	0.07198691104295245	host	gene-PA2558	None	None	1.7888723666212767
gene-PA1794	15.66058907543083	5.328110606195723	11.288370700476408	8.76549455427544	4.165808386552442	4.030362335501745	host	glnS	None	None	2.1817433862311053
gene-PA0815	6.194018746713817	1.232603729296139	0.9415427493509075	0.18498069510992726	0.05174974957200834	0.05229237877648433	host	gene-PA0815	None	None	3.27128882329026
gene-PA0101	29.08551248027635	2.8266922061262414	0.43184220330806045	0.7070175606365008	0.19779351398916648	0.19986750541973575	host	gene-PA0101	None	None	19.97843287714206
gene-PA3007	17.84395365778043	9.013897933960752	0.2921078968717937	0.8608369909018078	0.2408256638619315	0.4055847914859028	host	lexA	None	None	9.206525855494421
gene-PA4020	34.23937670038706	6.318068041000247	0.9273779469270442	0.1301412854976922	0.18204004827321518	0.4046874800003145	host	mpl	None	None	21.717051714933582
gene-PA2299	12.38095861485996	2.9117621810915644	0.7185854263046125	0.23529544417982745	0.0658256814555946	0.06651590580368806	host	gene-PA2299	None	None	7.182108723118556
gene-PA0683	3.6830552757198833	0.732924431406455	6.740657358442046	6.00557743652701	3.058654046693205	3.3519141013638616	host	gene-PA0683	None	None	1.000455021140057
gene-PA3507	7.404879554342081	0.6315273672118777	0.675362242767493	0.22114233475547693	0.1855987259086314	0.18754484719084977	host	gene-PA3507	None	None	4.445700022461005
gene-PA2512	13.917988667731139	2.0471446269047395	0.12877875023380153	0.12650292697840188	0.03539015132021216	0.03576123967940218	host	antA	None	None	9.434358169267682
gene-PA0050	41.90846726499987	10.722528490108052	3.822262905875599	1.251571511594827	0.3501366034872054	0.3538080095940854	host	gene-PA0050	None	None	22.584254779448806
gene-PA3241	15.151522780423027	2.15367025228666	0.1535438945095326	0.15083041293578683	0.21097974825511095	0.042638401156210294	host	gene-PA3241	None	None	10.139141286775342
gene-PHIKZ025	0.3919017034331464	0.0779880592750044	65.30320204230637	62.838302815434425	1587.0819332843482	1504.4591661217871	phage	gene-PHIKZ025	late	late	950.9516781793378
gene-PA5232	18.077834442723407	3.597471538735818	0.5018054652965172	0.1643124610194326	0.1379029639432848	0.23224827445421808	host	gene-PA5232	None	None	11.189553674863218
gene-PA3438	49.656251129117486	6.288256458548216	1.601126172692987	2.8310949166022024	0.2640067438058607	0.6224750543125888	host	folE1	None	None	30.863403164911226
gene-PA1768	20.32228055469438	7.777142577701828	4.990176571559809	4.248389964357996	1.371368363658221	1.0162152275563454	host	gene-PA1768	None	None	6.452338922642578
gene-PA5218	21.219228624573702	0.9179578124500518	0.196334815930222	0.19286511818018645	0.053955476602946396	0.05452123426531808	host	gene-PA5218	None	None	16.160488016098547
gene-PA2733	7.993904064346566	10.499142479897468	4.423111052064376	4.344944281729768	1.0285262727436657	1.228276669670376	host	gene-PA2733	None	None	2.368924668767335
gene-PHIKZ103	10.739901643702256	1.2823380128119044	115.65019901721818	105.52372019515163	179.26192258994942	175.55629337118432	phage	gene-PHIKZ103	middle	late	50.943049606658576
gene-PA1678	13.838627363852416	3.8554228122902177	0.5890044477906661	0.19286511818018645	0.053955476602946396	0.05452123426531808	host	gene-PA1678	None	None	8.028164978044813
gene-PA2621	38.89066822849581	76.93680559794784	43.32933803598274	34.91172240879554	15.118500009110143	12.302738675072385	host	gene-PA2621	None	None	12.333101545673136
gene-PA2112	7.942330489737878	1.5805160722426297	0.2414601566883779	0.2371929880845035	0.06635653372539779	0.06705232439887909	host	gene-PA2112	None	None	4.793601422917715
gene-PA0376	85.89660283036814	63.854433795867635	1.0505634887494335	0.6191985373153355	1.443545645956022	0.9919038584760501	host	rpoH	None	None	48.84350893455249
gene-PA4598	16.980154840129256	1.4481575834341336	0.057358351397239195	0.05634469448750658	0.14186569279222977	0.0796406918147606	host	mexD	None	None	12.352556292065193
gene-PA3944	16.037511159145026	0.29013174383136353	0.3102700459000918	0.3047868447925226	0.08526642675595156	0.25848149923712976	host	gene-PA3944	None	None	12.017832914810104
gene-PA0785	22.457991512229974	2.366003939131824	0.2811367082568907	0.2761683617134125	0.0772601895018716	0.0780703119761597	host	azoR1	None	None	15.720168437078167
gene-PA4455	43.371437389717904	10.314946997794003	2.9265697186591364	3.3171350213321538	0.4330636937868066	0.43760464344531613	host	gene-PA4455	None	None	22.883019716187736
gene-PA5558	120.08167735894865	159.42646924888894	10.298198784620244	9.366856854292495	1.9915413179240407	2.012423901703938	host	atpF	None	None	81.5325784191019
gene-PA0914	10.739901643702256	4.701906046976983	0.4571154111352498	0.4490371072134112	0.12562152949540956	0.12693875153375583	host	gene-PA0914	None	None	5.539967504473465
gene-PA3202	25.324688075849917	6.159496921539848	1.7964635657615315	1.7647158313487061	0.49369261091695954	0.16628976450922014	host	gene-PA3202	None	None	13.258896158541045
gene-PA3934	19.477341508181087	2.7214272112841744	0.08819163307616747	0.2598992387847873	0.12118129870323013	0.1714327469167218	host	gene-PA3934	None	None	13.133058283107372
gene-PA2465	3.673438943407299	0.14620215811867665	0.46905053936332414	0.15358710455602315	0.21483577498562206	0.4775946239168202	host	gene-PA2465	None	None	1.8772574220528175
gene-PA4782	44.60988414445108	25.266229057314234	5.11188819525639	0.71736415908484	0.6020641596548287	1.013961978714757	host	gene-PA4782	None	None	21.469191572837044
gene-PA5322	28.818530095264578	6.636972307967406	5.030373621043029	7.1076011619337995	2.0641539927099575	1.9327118774949639	host	algC	None	None	9.978261271568751
gene-PA3167	14.768848171919842	13.457464394122722	2.8121437033099483	2.112459098299556	0.5909764219079626	0.5053003893926579	host	serC	None	None	6.328083141911692
gene-PA3126	16.883125383899948	26.504501904807828	7.58506838877091	6.666704251761779	0.9873852218339191	0.3325795290184403	host	ibpA	None	None	8.67079407837036
gene-PA4749	30.914541995930392	5.900863336982733	1.4769132453943832	1.7145968466018817	0.5534670525974883	0.2609929039382379	host	glmM	None	None	17.596023285452304
gene-PA3726	20.32228055469438	3.4219427341888045	0.3326784381039873	0.32679922802753814	0.2742736727316442	0.0923832025051223	host	gene-PA3726	None	None	13.029454133875186
gene-PA1281	12.582275015101585	2.959107907613378	0.24342324739316143	0.2391213863616133	0.06689601773942541	0.06759746524765047	host	cobV	None	None	7.654193471241013
gene-PA4035	29.486496428966973	2.514764665843705	0.5378633430423747	0.17611934444597863	0.14781215895717353	0.04978735464347908	host	gene-PA4035	None	None	21.133987320311544
gene-PA3619	14.23676247650293	2.8331019390199517	0.5346617755242653	1.225497105103268	0.04897744155922218	0.0494910013420298	host	gene-PA3619	None	None	8.071947611086113
gene-PA0258	59.00016935233852	8.128368371533524	8.692565640781604	14.23157928507021	7.166505642342962	6.705232439887909	host	gene-PA0258	None	None	20.413491797167193
gene-PA5348	95.85657269247223	43.6887394035294	1.9741357865511335	1.9392481663172596	2.3509171948426646	2.3755680644174304	host	gene-PA5348	None	None	50.31682959669235
gene-PA5149.1	8252.73826331425	5956.881891226037	2.3637678496862256	2.321994514932508	0.6495955406802099	0.6564069651679743	host	gene-PA5149.1	None	None	4917.940868800221
gene-PA1324.1	32.974854265429585	19.685892149807753	4.2104614822535895	1.3786842432411766	0.38569735227887464	0.38974163556848473	host	gene-PA1324.1	None	None	15.487246081210763
gene-PA3459	11.923111146821995	1.0439825290745506	0.5074755835484552	0.49850729699115987	0.2510301411442167	0.19729294094314254	host	gene-PA3459	None	None	7.571780043398235
gene-PA5186	10.878302438079862	1.2988629872038104	0.4630060736498792	0.15160788929112595	0.04241345454613055	0.04285818672918045	host	gene-PA5186	None	None	7.193347054427477
gene-PA0986	9.592684877215879	0.6363116654483314	0.6804786233945195	0.6684529664199644	0.18700477686248468	0.18896564148775016	host	gene-PA0986	None	None	5.821457016005831
gene-PA3254	17.798475555316205	2.1925920038340094	0.18036782788770395	0.17718030435227972	0.0495675312165622	0.05008727846663257	host	gene-PA3254	None	None	12.322482486571635
gene-PA5030	18.588103118189007	4.719432306833182	1.2276516394725727	0.9379658936553487	0.11245845351183588	0.18939608714034184	host	gene-PA5030	None	None	10.067926327335973
gene-PA2338	17.38536938845532	1.1532238879521246	0.6851501013583262	0.13460837767724684	0.03765771250320058	0.03805257769089706	host	gene-PA2338	None	None	12.40730228137497
gene-PHIKZ_p78	1.8271780718506434	1.0908199979114253	3032.6015907736323	2875.8756481005207	444.6439294427421	425.55062463041344	phage	gene-PHIKZ_p78	middle	middle	1501.291909874897
gene-PA2695	2.2939029054211884	2.5867452486703906	0.1627231490726025	0.15984744849173063	0.13415560079265204	0.04518743600794026	host	gene-PA2695	None	None	1.3370305000475853
gene-PA3784	4.41966633086386	2.638527953063238	0.3135189469042812	0.3079783300783082	0.08615926892093535	0.08706270393152887	host	gene-PA3784	None	None	2.091629616501991
gene-PA4979	26.902482308539966	1.3022192223128641	0.1547341572576685	0.151999640943041	0.04252305003591383	0.0429689313977313	host	gene-PA4979	None	None	20.603355342671147
gene-PA3236	20.661167427849584	1.370517433273329	0.6281341139026334	0.20567783582152752	0.05753993134230298	0.1744298229117694	host	gene-PA3236	None	None	14.733964670123578
gene-PA2943	14.647460378725981	1.687533403161602	0.8203029980646261	0.4834837894106044	0.04508608318876343	0.1366765187747015	host	gene-PA2943	None	None	9.281120292749865
gene-PA0578	13.131319743033291	14.558810905457824	1.9960706286239238	2.74511351543132	0.5485473454632884	0.7760189010430273	host	gene-PA0578	None	None	6.129411084650822
gene-PA4056	21.818655799157685	7.336299201639585	0.16011261726929868	0.15728305092234454	0.044001123967643455	0.04446250387947062	host	ribD	None	None	12.999947149810643
gene-PA2786	1.8037527119551227	0.3589450420477767	0.3838597362738315	0.3770760323394671	0.10548987412755548	0.10659600289052575	host	gene-PA2786	None	None	0.6555438229373669
gene-PA0199	27.29858581973872	2.925134223255016	0.44688148402028144	0.43898403764893185	0.12280910719327352	0.12409683918598519	host	exbD1	None	None	18.82610165772262
gene-PA0266	21.74641442891094	9.835262276250555	1.5426306965946017	1.515368785701465	0.5010151398845023	0.5062686038922394	host	gene-PA0266	None	None	10.184262817722521
gene-PA3359	25.884119035652738	1.4954268220625475	0.5330752420657363	0.8727575822693896	0.34182475533320644	0.14803243131384583	host	gene-PA3359	None	None	18.123462742555546
gene-PA4268	338.11635513455536	387.90380173040535	393.58005540205596	393.2659742441068	93.5627125528109	107.95424228219534	host	rpsL	None	None	61.19514362706144
gene-PA0830	25.304444520233734	1.8128015792628722	1.9386297472246743	2.3275628471026097	0.5327618103420427	0.41871523437573416	host	gene-PA0830	None	None	14.813038686869843
gene-PA5189	12.07264191367983	1.2936237158949575	0.19763075530929938	0.19413815526388403	0.16293485508810546	0.054881110399082556	host	gene-PA5189	None	None	8.226646819382042
gene-PA1763	17.278052293464857	0.8186465871265082	0.17509391479157224	0.17199959369870427	0.1443545645956022	0.14586821448177206	host	gene-PA1763	None	None	12.854144787303893
gene-PA0987	9.01234451097862	2.1919917870248566	0.21310362583173564	0.6280127513696462	0.17569132061101764	0.05917785213851251	host	gene-PA0987	None	None	4.997180110864072
gene-PA1232	12.827864875022017	0.7411159397574684	0.08806193949811428	0.0865056780072895	0.024200618182203898	0.024454377133708845	host	gene-PA1232	None	None	9.673265531085445
gene-PA2108	7.141762006725865	1.042216061174255	0.10132338216365096	0.09953275980534158	0.027845042916918195	0.25323314392267027	host	gene-PA2108	None	None	4.576519242492067
gene-PA0273	13.200797625271564	1.2443428124322926	0.14785708360177213	0.1452441013455725	0.12189941010295298	0.04105920111338769	host	gene-PA0273	None	None	9.318801144933712
gene-PA0448	36.21792574103949	4.25047792365486	0.19763075530929938	0.5824144657916521	0.05431161836270182	0.054881110399082556	host	gene-PA0448	None	None	25.270134844655974
gene-PA0087	44.69062601620574	0.32938486211443035	0.3522477579924571	0.346022712029158	0.09680247272881559	0.09781750853483538	host	gene-PA0087	None	None	35.85682523936841
gene-PA0949	4.241991302487424	4.220760795938681	0.30091517014431013	0.2955972916832003	0.24808673915425103	0.08356269573327646	host	wrbA	None	None	2.27427899208481
gene-PA0451a	21.911159992766326	1.6064261717875907	0.24541851991277752	0.7232441931756992	0.067444345753683	0.06815154283164761	host	gene-PA0451a	None	None	15.524134770290113
gene-PA1195	9.931250225823497	0.6587697242288607	0.23483183866163806	0.2306818080194387	0.0645349818192104	0.06521167235655692	host	gene-PA1195	None	None	7.002840805677608
gene-PA1052	8.102721606583744	1.9056035216567828	0.47027842035642187	0.1539891650391541	0.043079634460467676	0.04353135196576444	host	gene-PA1052	None	None	4.700332933978114
gene-PA5222	47.18885976866444	7.303751290363456	0.37193862645166287	0.36536559655252715	0.10221379108011586	0.10328556801814917	host	gene-PA5222	None	None	31.89739556349433
gene-PA3156	33.70762880466135	31.205784593028586	42.72838689398087	39.5222816395804	8.313920704677965	8.227878973112455	host	wbpD	None	None	7.134427122760502
gene-PA0391	21.87600087852889	3.1582786321642793	0.4564185888621777	0.089670519885605	0.07525801995685359	0.07604714840360678	host	gene-PA0391	None	None	14.70595245732829
gene-PA3773	5.102844459727963	2.46611982256659	0.1551350229500459	0.1523934223962613	0.2131660668898789	1.7662902447870532	host	gene-PA3773	None	None	1.9423116810194372
gene-PA2323	19.208967995212117	1.7563141171784202	0.7733852989133284	0.5426555446951741	0.2732615927584647	0.2761269152367124	host	gene-PA2323	None	None	12.537456166335586
gene-PA3776	10.215312388498317	0.9240169399249697	0.19763075530929938	0.19413815526388403	0.27155809181350915	0.054881110399082556	host	gene-PA3776	None	None	6.909224264881663
gene-PA4714	9.379514102166636	4.852936968485941	0.39921412572478476	0.39215907363304575	0.10970946909265768	0.11085984300614676	host	gene-PA4714	None	None	4.7972945420343365
gene-PA2961	9.408023263571398	2.5529829738352507	0.18201251932740947	0.5363877906834973	0.2500975739194324	0.2527200068529182	host	holB	None	None	5.045737421521008
gene-PHIKZ139	2.8232651143645393	0.18727567411188348	253.74797523075367	232.34441436151857	4583.085552248176	4550.4999404377595	phage	gene-PHIKZ139	late	late	2743.2473074453487
gene-PA5282	12.265518441294834	1.0050461177337748	0.1535438945095326	0.15083041293578683	0.042195949651022184	0.042638401156210294	host	gene-PA5282	None	None	8.814549731667002
gene-PA2344	4.523881399758828	0.5401488092551752	0.19254700597658428	0.9457212386649014	0.05291453493215	0.1604081329670934	host	mtlZ	None	None	2.3157890258386815
gene-PA4435	21.361720599175325	1.9056035216567828	0.1567594734521406	0.1539891650391541	0.12923890338140304	0.04353135196576444	host	gene-PA4435	None	None	15.410157219677203
gene-PA5208	36.10697906586272	5.20311485729432	1.8547558938540885	0.7808477129861531	0.8009762124021468	0.662215876364151	host	gene-PA5208	None	None	21.851559810124222
gene-PA2640	15.164483877754442	8.382548886145683	1.7928778101412488	3.87462557781153	0.6897900751334765	1.294471220730456	host	nuoE	None	None	5.07647142409299
gene-PA1325	14.483073245992601	0.41173107764303796	0.4403096974905714	0.43252839003644755	0.1210030909110195	0.12227188566854422	host	gene-PA1325	None	None	10.46876715870239
gene-PA5121	22.55671190330835	2.9671489617101536	0.08136157453630125	0.2397711727375959	0.022359266798775344	0.02259371800397013	host	gene-PA5121	None	None	15.680196733042488
gene-PA5400	11.638813119476849	0.6812095688497951	9.470408092011319	14.169251200610049	4.924914123502516	2.387128006336737	host	gene-PA5400	None	None	3.333858401585827
gene-PA1339	24.118750548428494	5.713819036678895	0.7332504350047068	0.7202921760606964	0.3358453135489521	0.4751136128834862	host	gene-PA1339	None	None	13.834695193917863
gene-PA2875	11.954282679231987	5.672739291970745	0.19569319888469844	0.19223484001619892	0.161337454548026	0.05434306029713077	host	gene-PA2875	None	None	6.571162202376635
gene-PA1906	4.715956811145237	0.9384708361919525	0.33453697686434475	0.3286249220388652	0.0919353092955232	0.09289930978168723	host	gene-PA1906	None	None	2.508456453642719
gene-PA5362	127.78801092213605	5.63712347913958	3.349111792993161	3.8163131326705795	0.6258593874413357	1.0044348191832089	host	gene-PA5362	None	None	91.53092129714331
gene-PA1180	11.90717825887524	3.1177854431766794	0.4001032440448845	0.39303247914225076	0.03665127029821526	0.11110674688812036	host	phoQ	None	None	6.848674329018956
gene-PA4941	61.12855742446533	32.63181754671581	6.401192015931893	5.476704304185639	2.0996122533250006	2.5803584147982437	host	hflC	None	None	25.881665178297425
gene-PA2318	11.532189469877013	1.3769367186750778	0.49083703982555504	0.48216279545046614	0.134888691507366	0.13630308566329521	host	gene-PA2318	None	None	7.207600233334709
gene-PA2230	6.280924621986586	2.749775411401718	0.801992663286398	0.26260652252212885	0.3673308116941663	0.22270950603913411	host	gene-PA2230	None	None	2.702633003294623
gene-PA1507	6.787806258146908	1.3507668687587384	0.6566021804683959	0.12899969527402821	0.03608864114890055	0.10940116086132903	host	gene-PA1507	None	None	3.820441080107985
gene-PA4231	8.848598209591167	1.2912991449769073	1.6320074322082394	1.1098841706595637	0.10349949914401668	0.38347744436088504	host	pchA	None	None	4.056536364971618
gene-PA2899	17.173758215234685	2.8917825922722287	0.2811367082568907	0.8285050851402376	0.0772601895018716	0.0780703119761597	host	gene-PA2899	None	None	10.700450623681032
gene-PA3085	15.987808128693132	17.180414967104948	0.6804786233945195	0.6684529664199644	0.18700477686248468	0.18896564148775016	host	gene-PA3085	None	None	9.997256734704388
gene-PA4912	17.52892799421306	1.2851409374300726	0.196334815930222	0.19286511818018645	0.1618664298088392	0.16356370279595425	host	gene-PA4912	None	None	12.570316192303233
gene-PA0556	5.243206640962716	4.521369846415473	0.37193862645166287	0.36536559655252715	0.10221379108011586	0.10328556801814917	host	gene-PA0556	None	None	2.719521387635757
gene-PA0412	18.309325473407476	8.629432175258193	0.20507574951615654	0.6043547367632555	0.2817880199297714	0.17084564846837685	host	pilK	None	None	9.84604878770978
