	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
5694	NC_004629.1	RefSeq	gene	8438.0	8917.0	.	+	.	gene-PHIKZ016	PHIKZ016	Gene	protein_coding	PHIKZ016	gene-PHIKZ016	PHIKZ016	hypothetical protein	21432	unknown function	middle	middle
5695	NC_004629.1	RefSeq	gene	8975.0	9118.0	.	+	.	gene-PHIKZ_p03	PHIKZ_p03	Gene	protein_coding	PHIKZ_p03	gene-PHIKZ_p03	PHIKZ016.1	hypothetical protein	29556	unknown function	middle	middle
5696	NC_004629.1	RefSeq	gene	9147.0	9539.0	.	+	.	gene-PHIKZ017	PHIKZ017	Gene	protein_coding	PHIKZ017	gene-PHIKZ017	PHIKZ017	hypothetical protein	19033	unknown function	middle	middle
5697	NC_004629.1	RefSeq	gene	9602.0	9931.0	.	+	.	gene-PHIKZ018	PHIKZ018	Gene	protein_coding	PHIKZ018	gene-PHIKZ018	PHIKZ018	hypothetical protein	25238	unknown function	middle	middle
5698	NC_004629.1	RefSeq	gene	9960.0	10169.0	.	+	.	gene-PHIKZ019	PHIKZ019	Gene	protein_coding	PHIKZ019	gene-PHIKZ019	PHIKZ019	hypothetical protein	19022	unknown function	middle	middle
5699	NC_004629.1	RefSeq	gene	10255.0	10512.0	.	+	.	gene-PHIKZ020	PHIKZ020	Gene	protein_coding	PHIKZ020	gene-PHIKZ020	PHIKZ020	hypothetical protein	24176	unknown function	middle	middle
5700	NC_004629.1	RefSeq	gene	10659.0	10994.0	.	+	.	gene-PHIKZ021	PHIKZ021	Gene	protein_coding	PHIKZ021	gene-PHIKZ021	PHIKZ021	hypothetical protein	21910	unknown function	middle	middle
5701	NC_004629.1	RefSeq	gene	11002.0	11565.0	.	+	.	gene-PHIKZ022	PHIKZ022	Gene	protein_coding	PHIKZ022	gene-PHIKZ022	PHIKZ022	hypothetical protein	21532	unknown function	middle	middle
5702	NC_004629.1	RefSeq	gene	11569.0	11985.0	.	+	.	gene-PHIKZ023	PHIKZ023	Gene	protein_coding	PHIKZ023	gene-PHIKZ023	PHIKZ023	hypothetical protein	24036	unknown function	middle	middle
5703	NC_004629.1	RefSeq	gene	12196.0	12336.0	.	-	.	gene-PHIKZ_p04	PHIKZ_p04	Gene	protein_coding	PHIKZ_p04	gene-PHIKZ_p04	PHIKZ024.1	hypothetical protein	No_PHROG	unknown function	middle	late
5704	NC_004629.1	RefSeq	gene	12408.0	12536.0	.	-	.	gene-PHIKZ_p05	PHIKZ_p05	Gene	protein_coding	PHIKZ_p05	gene-PHIKZ_p05	PHIKZ024.2	hypothetical protein	No_PHROG	unknown function	late	late
5705	NC_004629.1	RefSeq	gene	12584.0	14737.0	.	-	.	gene-PHIKZ025	PHIKZ025	Gene	protein_coding	PHIKZ025	gene-PHIKZ025	terminase large subunit	terminase large subunit	32359	head and packaging	late	late
5706	NC_004629.1	RefSeq	gene	14877.0	16535.0	.	-	.	gene-PHIKZ026	PHIKZ026	Gene	protein_coding	PHIKZ026	gene-PHIKZ026	virion structural protein	virion structural protein	3430	head and packaging	late	late
5707	NC_004629.1	RefSeq	gene	16532.0	19228.0	.	-	.	gene-PHIKZ027	PHIKZ027	Gene	protein_coding	PHIKZ027	gene-PHIKZ027	PHIKZ027	hypothetical protein	3184	unknown function	late	late
5708	NC_004629.1	RefSeq	gene	19245.0	20207.0	.	-	.	gene-PHIKZ028	PHIKZ028	Gene	protein_coding	PHIKZ028	gene-PHIKZ028	PHIKZ028	hypothetical protein	3227	unknown function	late	late
5709	NC_004629.1	RefSeq	gene	20336.0	22423.0	.	+	.	gene-PHIKZ029	PHIKZ029	Gene	protein_coding	PHIKZ029	gene-PHIKZ029	tail sheath	tail sheath	3242	tail	late	late
5710	NC_004629.1	RefSeq	gene	22455.0	23336.0	.	+	.	gene-PHIKZ030	PHIKZ030	Gene	protein_coding	PHIKZ030	gene-PHIKZ030	virion structural protein	virion structural protein	3185	head and packaging	late	late
5711	NC_004629.1	RefSeq	gene	23336.0	23518.0	.	+	.	gene-PHIKZ_p06	PHIKZ_p06	Gene	protein_coding	PHIKZ_p06	gene-PHIKZ_p06	PHIKZ030.1	hypothetical protein	33442	unknown function	middle	late
5712	NC_004629.1	RefSeq	gene	23646.0	24842.0	.	+	.	gene-PHIKZ031	PHIKZ031	Gene	protein_coding	PHIKZ031	gene-PHIKZ031	PHIKZ031	hypothetical protein	26476	unknown function	middle	middle
5713	NC_004629.1	RefSeq	gene	24833.0	25195.0	.	+	.	gene-PHIKZ_p07	PHIKZ_p07	Gene	protein_coding	PHIKZ_p07	gene-PHIKZ_p07	PHIKZ031.1	hypothetical protein	29869	unknown function	middle	middle
5714	NC_004629.1	RefSeq	gene	25242.0	26480.0	.	-	.	gene-PHIKZ_p08	PHIKZ_p08	Gene	protein_coding	PHIKZ_p08	gene-PHIKZ_p08	PHIKZ032	hypothetical protein	2921	unknown function	late	late
5715	NC_004629.1	RefSeq	gene	26571.0	27440.0	.	+	.	gene-PHIKZ033	PHIKZ033	Gene	protein_coding	PHIKZ033	gene-PHIKZ033	PHIKZ033	hypothetical protein	26450	unknown function	middle	late
5716	NC_004629.1	RefSeq	gene	27448.0	27651.0	.	+	.	gene-PHIKZ_p09	PHIKZ_p09	Gene	protein_coding	PHIKZ_p09	gene-PHIKZ_p09	PHIKZ033.1	hypothetical protein	36306	unknown function	middle	late
5717	NC_004629.1	RefSeq	gene	27747.0	28517.0	.	+	.	gene-PHIKZ034	PHIKZ034	Gene	protein_coding	PHIKZ034	gene-PHIKZ034	PHIKZ034	hypothetical protein	16168	unknown function	late	late
5718	NC_004629.1	RefSeq	gene	28527.0	29342.0	.	+	.	gene-PHIKZ035	PHIKZ035	Gene	protein_coding	PHIKZ035	gene-PHIKZ035	virion structural protein	virion structural protein	25388	head and packaging	late	late
5719	NC_004629.1	RefSeq	gene	29446.0	30261.0	.	+	.	gene-PHIKZ036	PHIKZ036	Gene	protein_coding	PHIKZ036	gene-PHIKZ036	PHIKZ036	hypothetical protein	25830	unknown function	middle	middle
5720	NC_004629.1	RefSeq	gene	30298.0	31119.0	.	+	.	gene-PHIKZ037	PHIKZ037	Gene	protein_coding	PHIKZ037	gene-PHIKZ037	PHIKZ037	hypothetical protein	23014	unknown function	middle	middle
5721	NC_004629.1	RefSeq	gene	31367.0	31879.0	.	+	.	gene-PHIKZ038	PHIKZ038	Gene	protein_coding	PHIKZ038	gene-PHIKZ038	PHIKZ038	hypothetical protein	15678	unknown function	middle	middle
5722	NC_004629.1	RefSeq	gene	31930.0	32913.0	.	+	.	gene-PHIKZ039	PHIKZ039	Gene	protein_coding	PHIKZ039	gene-PHIKZ039	tubulin PhuZ	tubulin PhuZ	4733	DNA, RNA and nucleotide metabolism	middle	middle
5723	NC_004629.1	RefSeq	gene	32968.0	33450.0	.	+	.	gene-PHIKZ040	PHIKZ040	Gene	protein_coding	PHIKZ040	gene-PHIKZ040	dual specificity protein phosphatase family protein	hypothetical protein	5614	unknown function	middle	middle
5724	NC_004629.1	RefSeq	gene	33490.0	33963.0	.	+	.	gene-PHIKZ041	PHIKZ041	Gene	protein_coding	PHIKZ041	gene-PHIKZ041	PHIKZ041	hypothetical protein	14072	unknown function	middle	middle
5725	NC_004629.1	RefSeq	gene	33975.0	34292.0	.	+	.	gene-PHIKZ_p10	PHIKZ_p10	Gene	protein_coding	PHIKZ_p10	gene-PHIKZ_p10	PHIKZ041.1	hypothetical protein	37925	unknown function	middle	middle
5726	NC_004629.1	RefSeq	gene	34271.0	34558.0	.	+	.	gene-PHIKZ_p11	PHIKZ_p11	Gene	protein_coding	PHIKZ_p11	gene-PHIKZ_p11	PHIKZ041.2	hypothetical protein	35604	unknown function	middle	middle
5727	NC_004629.1	RefSeq	gene	34626.0	34853.0	.	+	.	gene-PHIKZ_p12	PHIKZ_p12	Gene	protein_coding	PHIKZ_p12	gene-PHIKZ_p12	PHIKZ041.3	hypothetical protein	28361	unknown function	middle	middle
5728	NC_004629.1	RefSeq	gene	34962.0	35762.0	.	-	.	gene-PHIKZ042	PHIKZ042	Gene	protein_coding	PHIKZ042	gene-PHIKZ042	PHIKZ042	hypothetical protein	3179	unknown function	late	late
5729	NC_004629.1	RefSeq	gene	36341.0	37414.0	.	+	.	gene-PHIKZ043	PHIKZ043	Gene	protein_coding	PHIKZ043	gene-PHIKZ043	PHIKZ043	hypothetical protein	14023	unknown function	middle	middle
5730	NC_004629.1	RefSeq	gene	37494.0	37853.0	.	+	.	gene-PHIKZ_p13	PHIKZ_p13	Gene	protein_coding	PHIKZ_p13	gene-PHIKZ_p13	PHIKZ044	hypothetical protein	23197	unknown function	middle	middle
5731	NC_004629.1	RefSeq	gene	37963.0	38229.0	.	+	.	gene-PHIKZ_p14	PHIKZ_p14	Gene	protein_coding	PHIKZ_p14	gene-PHIKZ_p14	PHIKZ044.1	hypothetical protein	No_PHROG	unknown function	middle	middle
5732	NC_004629.1	RefSeq	gene	38102.0	38560.0	.	+	.	gene-PHIKZ045	PHIKZ045	Gene	protein_coding	PHIKZ045	gene-PHIKZ045	PHIKZ045	hypothetical protein	25526	unknown function	middle	middle
5733	NC_004629.1	RefSeq	gene	38502.0	38936.0	.	+	.	gene-PHIKZ046	PHIKZ046	Gene	protein_coding	PHIKZ046	gene-PHIKZ046	PHIKZ046	hypothetical protein	26237	unknown function	middle	middle
5734	NC_004629.1	RefSeq	gene	38933.0	39469.0	.	+	.	gene-PHIKZ047	PHIKZ047	Gene	protein_coding	PHIKZ047	gene-PHIKZ047	PHIKZ047	hypothetical protein	17816	unknown function	middle	middle
5735	NC_004629.1	RefSeq	gene	39542.0	39925.0	.	+	.	gene-PHIKZ048	PHIKZ048	Gene	protein_coding	PHIKZ048	gene-PHIKZ048	PHIKZ048	hypothetical protein	26533	unknown function	middle	middle
5736	NC_004629.1	RefSeq	gene	39960.0	40376.0	.	+	.	gene-PHIKZ049	PHIKZ049	Gene	protein_coding	PHIKZ049	gene-PHIKZ049	PHIKZ049	hypothetical protein	3235	unknown function	middle	late
5737	NC_004629.1	RefSeq	gene	40578.0	42773.0	.	+	.	gene-PHIKZ050	PHIKZ050	Gene	protein_coding	PHIKZ050	gene-PHIKZ050	DNA polymerase	DNA polymerase	2927	DNA, RNA and nucleotide metabolism	middle	late
5738	NC_004629.1	RefSeq	gene	42872.0	43048.0	.	+	.	gene-PHIKZ_p15	PHIKZ_p15	Gene	protein_coding	PHIKZ_p15	gene-PHIKZ_p15	PHIKZ050.1	hypothetical protein	17259	unknown function	middle	middle
5739	NC_004629.1	RefSeq	gene	43035.0	43754.0	.	+	.	gene-PHIKZ051	PHIKZ051	Gene	protein_coding	PHIKZ051	gene-PHIKZ051	PHIKZ051	hypothetical protein	22239	unknown function	middle	middle
5740	NC_004629.1	RefSeq	gene	43798.0	44844.0	.	-	.	gene-PHIKZ_p16	PHIKZ_p16	Gene	protein_coding	PHIKZ_p16	gene-PHIKZ_p16	PHIKZ052	hypothetical protein	3938	unknown function	middle	late
5741	NC_004629.1	RefSeq	gene	44971.0	45336.0	.	+	.	gene-PHIKZ053	PHIKZ053	Gene	protein_coding	PHIKZ053	gene-PHIKZ053	PHIKZ053	hypothetical protein	24470	unknown function	middle	middle
5742	NC_004629.1	RefSeq	gene	45648.0	47528.0	.	+	.	gene-PHIKZ054	PHIKZ054	Gene	protein_coding	PHIKZ054	gene-PHIKZ054	nuclear shell protein	nuclear shell protein	4795	DNA, RNA and nucleotide metabolism	middle	middle
5743	NC_004629.1	RefSeq	gene	47923.0	49185.0	.	+	.	gene-PHIKZ055	PHIKZ055	Gene	protein_coding	PHIKZ055	gene-PHIKZ055	RNA polymerase beta subunit	RNA polymerase beta subunit	2987	DNA, RNA and nucleotide metabolism	middle	middle
5744	NC_004629.1	RefSeq	gene	49201.0	50205.0	.	+	.	gene-PHIKZ056	PHIKZ056	Gene	protein_coding	PHIKZ056	gene-PHIKZ056	HNH endonuclease	HNH endonuclease	59	DNA, RNA and nucleotide metabolism	middle	middle
5745	NC_004629.1	RefSeq	gene	50576.0	50761.0	.	+	.	gene-PHIKZ_p17	PHIKZ_p17	Gene	protein_coding	PHIKZ_p17	gene-PHIKZ_p17	PHIKZ056.1	hypothetical protein	35368	unknown function	middle	middle
5746	NC_004629.1	RefSeq	gene	50810.0	51193.0	.	+	.	gene-PHIKZ057	PHIKZ057	Gene	protein_coding	PHIKZ057	gene-PHIKZ057	PHIKZ057	hypothetical protein	26652	unknown function	middle	middle
5747	NC_004629.1	RefSeq	gene	51206.0	51631.0	.	+	.	gene-PHIKZ058	PHIKZ058	Gene	protein_coding	PHIKZ058	gene-PHIKZ058	PHIKZ058	hypothetical protein	26219	unknown function	middle	middle
5748	NC_004629.1	RefSeq	gene	51754.0	51936.0	.	+	.	gene-PHIKZ_p18	PHIKZ_p18	Gene	protein_coding	PHIKZ_p18	gene-PHIKZ_p18	PHIKZ058.1	hypothetical protein	31844	unknown function	middle	middle
5749	NC_004629.1	RefSeq	gene	52006.0	52617.0	.	+	.	gene-PHIKZ059	PHIKZ059	Gene	protein_coding	PHIKZ059	gene-PHIKZ059	PHIKZ059	hypothetical protein	3254	unknown function	middle	middle
5750	NC_004629.1	RefSeq	gene	52669.0	53004.0	.	+	.	gene-PHIKZ060	PHIKZ060	Gene	protein_coding	PHIKZ060	gene-PHIKZ060	PHIKZ060	hypothetical protein	26086	unknown function	middle	middle
5751	NC_004629.1	RefSeq	gene	52991.0	53455.0	.	+	.	gene-PHIKZ061	PHIKZ061	Gene	protein_coding	PHIKZ061	gene-PHIKZ061	PHIKZ061	hypothetical protein	25720	unknown function	middle	middle
5752	NC_004629.1	RefSeq	gene	53549.0	53959.0	.	+	.	gene-PHIKZ062	PHIKZ062	Gene	protein_coding	PHIKZ062	gene-PHIKZ062	PHIKZ062	hypothetical protein	3294	unknown function	late	late
5753	NC_004629.1	RefSeq	gene	53960.0	54517.0	.	+	.	gene-PHIKZ063	PHIKZ063	Gene	protein_coding	PHIKZ063	gene-PHIKZ063	PHIKZ063	hypothetical protein	16420	unknown function	late	late
5754	NC_004629.1	RefSeq	gene	54552.0	55100.0	.	+	.	gene-PHIKZ064	PHIKZ064	Gene	protein_coding	PHIKZ064	gene-PHIKZ064	PHIKZ064	hypothetical protein	5171	unknown function	late	late
5755	NC_004629.1	RefSeq	gene	55066.0	56229.0	.	+	.	gene-PHIKZ_p19	PHIKZ_p19	Gene	protein_coding	PHIKZ_p19	gene-PHIKZ_p19	SbcD-like subunit of palindrome specific endonuclease	SbcD-like subunit of palindrome specific endonuclease	100	DNA, RNA and nucleotide metabolism	late	late
5756	NC_004629.1	RefSeq	gene	56242.0	57072.0	.	+	.	gene-PHIKZ066	PHIKZ066	Gene	protein_coding	PHIKZ066	gene-PHIKZ066	PHIKZ066	hypothetical protein	3229	unknown function	late	late
5757	NC_004629.1	RefSeq	gene	57159.0	57899.0	.	+	.	gene-PHIKZ067	PHIKZ067	Gene	protein_coding	PHIKZ067	gene-PHIKZ067	PHIKZ067	hypothetical protein	3284	unknown function	middle	late
5758	NC_004629.1	RefSeq	gene	58025.0	59590.0	.	+	.	gene-PHIKZ068	PHIKZ068	Gene	protein_coding	PHIKZ068	gene-PHIKZ068	PHIKZ068	hypothetical protein	3209	unknown function	middle	middle
5759	NC_004629.1	RefSeq	gene	59607.0	61280.0	.	+	.	gene-PHIKZ069	PHIKZ069	Gene	protein_coding	PHIKZ069	gene-PHIKZ069	PHIKZ069	hypothetical protein	3141	unknown function	middle	middle
5760	NC_004629.1	RefSeq	gene	61327.0	62628.0	.	+	.	gene-PHIKZ070	PHIKZ070	Gene	protein_coding	PHIKZ070	gene-PHIKZ070	PHIKZ070	hypothetical protein	3520	unknown function	middle	middle
5761	NC_004629.1	RefSeq	gene	63101.0	63271.0	.	+	.	gene-PHIKZ_p20	PHIKZ_p20	Gene	protein_coding	PHIKZ_p20	gene-PHIKZ_p20	PHIKZ070.1	hypothetical protein	No_PHROG	unknown function	middle	middle
5762	NC_004629.1	RefSeq	gene	63275.0	64459.0	.	+	.	gene-PHIKZ071	PHIKZ071	Gene	protein_coding	PHIKZ071	gene-PHIKZ071	RNA polymerase beta subunit	RNA polymerase beta subunit	18919	DNA, RNA and nucleotide metabolism	middle	middle
5763	NC_004629.1	RefSeq	gene	64486.0	65436.0	.	+	.	gene-PHIKZ072	PHIKZ072	Gene	protein_coding	PHIKZ072	gene-PHIKZ072	PHIKZ072	HNH endonuclease	59	DNA, RNA and nucleotide metabolism	middle	middle
5764	NC_004629.1	RefSeq	gene	65464.0	65574.0	.	+	.	gene-PHIKZ_p21	PHIKZ_p21	Gene	protein_coding	PHIKZ_p21	gene-PHIKZ_p21	PHIKZ072.1	hypothetical protein	No_PHROG	unknown function	middle	middle
5765	NC_004629.1	RefSeq	gene	65708.0	66595.0	.	+	.	gene-PHIKZ_p22	PHIKZ_p22	Gene	protein_coding	PHIKZ_p22	gene-PHIKZ_p22	RNA polymerase	RNA polymerase	23982	DNA, RNA and nucleotide metabolism	middle	middle
5766	NC_004629.1	RefSeq	gene	66626.0	68659.0	.	+	.	gene-PHIKZ074	PHIKZ074	Gene	protein_coding	PHIKZ074	gene-PHIKZ074	RNA polymerase beta subunit	RNA polymerase beta subunit	3015	DNA, RNA and nucleotide metabolism	middle	middle
5767	NC_004629.1	RefSeq	gene	68643.0	70256.0	.	+	.	gene-PHIKZ075	PHIKZ075	Gene	protein_coding	PHIKZ075	gene-PHIKZ075	DNA helicase	DNA helicase	16	DNA, RNA and nucleotide metabolism	middle	late
5768	NC_004629.1	RefSeq	gene	70441.0	70698.0	.	+	.	gene-PHIKZ076	PHIKZ076	Gene	protein_coding	PHIKZ076	gene-PHIKZ076	PHIKZ076	hypothetical protein	24742	unknown function	middle	middle
5769	NC_004629.1	RefSeq	gene	70711.0	70902.0	.	+	.	gene-PHIKZ_p23	PHIKZ_p23	Gene	protein_coding	PHIKZ_p23	gene-PHIKZ_p23	PHIKZ076.1	hypothetical protein	38157	unknown function	middle	middle
5770	NC_004629.1	RefSeq	gene	70958.0	71152.0	.	+	.	gene-PHIKZ_p24	PHIKZ_p24	Gene	protein_coding	PHIKZ_p24	gene-PHIKZ_p24	PHIKZ076.2	hypothetical protein	No_PHROG	unknown function	middle	middle
5771	NC_004629.1	RefSeq	gene	71248.0	71391.0	.	+	.	gene-PHIKZ_p25	PHIKZ_p25	Gene	protein_coding	PHIKZ_p25	gene-PHIKZ_p25	PHIKZ076.3	hypothetical protein	35523	unknown function	middle	middle
5772	NC_004629.1	RefSeq	gene	71442.0	71684.0	.	-	.	gene-PHIKZ_p26	PHIKZ_p26	Gene	protein_coding	PHIKZ_p26	gene-PHIKZ_p26	PHIKZ076.4	hypothetical protein	12109	unknown function	late	late
5773	NC_004629.1	RefSeq	gene	71903.0	73504.0	.	-	.	gene-PHIKZ077	PHIKZ077	Gene	protein_coding	PHIKZ077	gene-PHIKZ077	PHIKZ077	hypothetical protein	4585	unknown function	late	late
5774	NC_004629.1	RefSeq	gene	73516.0	74010.0	.	-	.	gene-PHIKZ078	PHIKZ078	Gene	protein_coding	PHIKZ078	gene-PHIKZ078	PHIKZ078	hypothetical protein	14050	unknown function	middle	late
5775	NC_004629.1	RefSeq	gene	74181.0	75038.0	.	+	.	gene-PHIKZ_p27	PHIKZ_p27	Gene	protein_coding	PHIKZ_p27	gene-PHIKZ_p27	PHIKZ079	hypothetical protein	5038	unknown function	late	late
5776	NC_004629.1	RefSeq	gene	75025.0	76374.0	.	+	.	gene-PHIKZ080	PHIKZ080	Gene	protein_coding	PHIKZ080	gene-PHIKZ080	RNA polymerase beta subunit	RNA polymerase beta subunit	2962	DNA, RNA and nucleotide metabolism	late	late
5777	NC_004629.1	RefSeq	gene	76437.0	77858.0	.	+	.	gene-PHIKZ081	PHIKZ081	Gene	protein_coding	PHIKZ081	gene-PHIKZ081	virion structural protein	virion structural protein	18270	head and packaging	late	late
5778	NC_004629.1	RefSeq	gene	77960.0	79876.0	.	+	.	gene-PHIKZ082	PHIKZ082	Gene	protein_coding	PHIKZ082	gene-PHIKZ082	DNA polymerase	DNA polymerase	3011	DNA, RNA and nucleotide metabolism	middle	late
5779	NC_004629.1	RefSeq	gene	80128.0	80244.0	.	+	.	gene-PHIKZ_p28	PHIKZ_p28	Gene	protein_coding	PHIKZ_p28	gene-PHIKZ_p28	PHIKZ082.1	hypothetical protein	33573	unknown function	middle	late
5780	NC_004629.1	RefSeq	gene	80347.0	81861.0	.	-	.	gene-PHIKZ083	PHIKZ083	Gene	protein_coding	PHIKZ083	gene-PHIKZ083	virion structural protein	virion structural protein	16120	head and packaging	late	late
5781	NC_004629.1	RefSeq	gene	81963.0	83204.0	.	+	.	gene-PHIKZ084	PHIKZ084	Gene	protein_coding	PHIKZ084	gene-PHIKZ084	PHIKZ084	hypothetical protein	2767	unknown function	late	late
5782	NC_004629.1	RefSeq	gene	83216.0	83665.0	.	+	.	gene-PHIKZ085	PHIKZ085	Gene	protein_coding	PHIKZ085	gene-PHIKZ085	virion structural protein	virion structural protein	14569	head and packaging	late	late
5783	NC_004629.1	RefSeq	gene	83676.0	84944.0	.	+	.	gene-PHIKZ_p29	PHIKZ_p29	Gene	protein_coding	PHIKZ_p29	gene-PHIKZ_p29	virion structural protein	virion structural protein	14440	head and packaging	late	late
5784	NC_004629.1	RefSeq	gene	84986.0	87901.0	.	-	.	gene-PHIKZ087	PHIKZ087	Gene	protein_coding	PHIKZ087	gene-PHIKZ087	PHIKZ087	hypothetical protein	3248	unknown function	late	late
5785	NC_004629.1	RefSeq	gene	87905.0	88954.0	.	-	.	gene-PHIKZ088	PHIKZ088	Gene	protein_coding	PHIKZ088	gene-PHIKZ088	PHIKZ088	hypothetical protein	3196	unknown function	late	late
5786	NC_004629.1	RefSeq	gene	88994.0	90157.0	.	+	.	gene-PHIKZ089	PHIKZ089	Gene	protein_coding	PHIKZ089	gene-PHIKZ089	PHIKZ089	hypothetical protein	3239	unknown function	late	late
5787	NC_004629.1	RefSeq	gene	90168.0	91097.0	.	+	.	gene-PHIKZ090	PHIKZ090	Gene	protein_coding	PHIKZ090	gene-PHIKZ090	PHIKZ090	hypothetical protein	3187	unknown function	late	late
5788	NC_004629.1	RefSeq	gene	91112.0	91642.0	.	+	.	gene-PHIKZ_p30	PHIKZ_p30	Gene	protein_coding	PHIKZ_p30	gene-PHIKZ_p30	virion structural protein	virion structural protein	8047	head and packaging	late	late
5789	NC_004629.1	RefSeq	gene	91652.0	92974.0	.	+	.	gene-PHIKZ092	PHIKZ092	Gene	protein_coding	PHIKZ092	gene-PHIKZ092	internal head protein	internal head protein	2497	head and packaging	late	late
5790	NC_004629.1	RefSeq	gene	92980.0	94287.0	.	+	.	gene-PHIKZ093	PHIKZ093	Gene	protein_coding	PHIKZ093	gene-PHIKZ093	internal head protein	internal head protein	6807	head and packaging	late	late
5791	NC_004629.1	RefSeq	gene	94357.0	95874.0	.	+	.	gene-PHIKZ094	PHIKZ094	Gene	protein_coding	PHIKZ094	gene-PHIKZ094	internal head protein	internal head protein	6807	head and packaging	late	late
5792	NC_004629.1	RefSeq	gene	95962.0	97605.0	.	+	.	gene-PHIKZ095	PHIKZ095	Gene	protein_coding	PHIKZ095	gene-PHIKZ095	internal head protein	internal head protein	6807	head and packaging	late	late
5793	NC_004629.1	RefSeq	gene	97667.0	98782.0	.	+	.	gene-PHIKZ096	PHIKZ096	Gene	protein_coding	PHIKZ096	gene-PHIKZ096	internal head protein	internal head protein	12254	head and packaging	late	late
5794	NC_004629.1	RefSeq	gene	98882.0	101332.0	.	+	.	gene-PHIKZ097	PHIKZ097	Gene	protein_coding	PHIKZ097	gene-PHIKZ097	virion structural protein	virion structural protein	27812	head and packaging	late	late
