ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-SAM1_00011	94	3164	hypothetical protein	unknown function	3164	188	0.94	1.1140000000000001e-58	3164	201.409088	2.865713576601296e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00012	63	3388	hypothetical protein	unknown function	3388	118	0.88	4.875e-35	3388	144.587738	1.550073936646931e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00013	162	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	102	0.384	8.693e-28	59	145.678665	5.1962330402537216e-42	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00014	52	3325	TreN-like membrane protein	other	3325	91	0.821	8.922000000000001e-26	3325	119.484055	1.0787038165419318e-34	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00015	43	3837	hypothetical protein	unknown function	3837	87	0.934	1.3319999999999999e-24	3837	116.128838	8.583300826111489e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00016	107	3276	hypothetical protein	unknown function	3276	203	0.899	8.849000000000001e-64	3276	219.443497	1.0526512887213203e-65	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00017	78	3480	hypothetical protein	unknown function	3480	150	0.907	5.431e-46	3480	173.429413	1.5267631514923344e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00018	156	2543	hypothetical protein	unknown function	2543	98	0.453	2.1089999999999998e-27	2543	269.689514	1.721287790289343e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00019	41	7733	hypothetical protein	unknown function	7733	82	0.929	3.9469999999999997e-23	7733	112.365273	1.2309085310621251e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00020	59	4863	hypothetical protein	unknown function	4863	121	0.956	3.148e-36	4863	146.481216	3.3648112988386904e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00021	78	2884	hypothetical protein	unknown function	2884	151	0.909	4.827e-46	2884	159.691208	3.8794161747806247e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00022	161	7534	hypothetical protein	unknown function	7534	325	0.954	4.961e-105	7534	361.863678	6.092535702716966e-109	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00023	135	5770	hypothetical protein	unknown function	5770	257	0.897	7.848e-82	5770	283.449432	5.866460595845187e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00024	143	16296	hypothetical protein	unknown function	16296	166	0.932	1.6949999999999998e-51	4355	290.86145	3.4673029928797716e-87	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00025	63	4249	hypothetical protein	unknown function	4249	122	0.907	2.0480000000000002e-36	4249	156.693954	2.261655031525773e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00026	161	3619	hypothetical protein	unknown function	3619	268	0.804	3.7200000000000003e-85	3619	304.373627	3.6378942524444454e-91	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00027	143	2349	hypothetical protein	unknown function	2349	128	0.488	4.895e-37	2349	214.826645	1.0130884770094792e-63	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00028	180	4045	hypothetical protein	unknown function	4045	372	0.974	8.284e-121	4045	405.907104	3.3137355515257424e-122	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00029	162	1017	hypothetical protein	unknown function	1017	144	0.478	1.54e-41	1017	222.897095	4.870052387444701e-66	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00030	132	3857	hypothetical protein	unknown function	3857	260	0.933	3.775e-83	3857	283.226318	5.16645628602862e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00031	235	246	NinI-like serine-threonine phosphatase	other	246	84	0.251	2.893e-20	246	231.393173	3.9778187858851275e-68	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00032	152	2981	hypothetical protein	unknown function	2981	203	0.665	2.957e-62	2981	216.67897	5.237574226673099e-64	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00033	105	4178	major tail protein	tail	4178	177	0.809	9.251e-55	4178	197.939804	5.152333275706192e-59	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00034	182	2948	hypothetical protein	unknown function	2948	286	0.765	6.745e-91	2948	294.625519	4.754957282085399e-88	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00035	72	3686	hypothetical protein	unknown function	3686	147	0.958	3.689e-45	3686	172.980621	1.9208841134464687e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00036	64	3950	hypothetical protein	unknown function	3950	140	1.0	7.354e-43	3950	163.11174	2.4811719050223193e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00037	245	3464	nucleotidyltransferase	DNA, RNA and nucleotide metabolism	3464	452	0.884	1.484e-147	3464	515.330627	5.302907058885672e-155	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00038	34	5230	hypothetical protein	unknown function	5230	70	0.947	5.159e-19	5230	93.843307	6.614555350280793e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00039	79	3697	hypothetical protein	unknown function	3697	158	0.937	1.395e-48	3697	184.77858	5.460179944413385e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00040	129	2164	hypothetical protein	unknown function	2164	92	0.396	4.34e-24	2164	180.663849	2.514418819182303e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00041	57	3504	hypothetical protein	unknown function	3504	120	0.977	7.353e-36	3504	145.407791	6.8303525103121065e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00042	160	3319	hypothetical protein	unknown function	3319	277	0.832	2.4979999999999998e-88	3319	290.863892	4.4253701128088e-87	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00043	180	3635	hypothetical protein	unknown function	3635	355	0.935	4.715e-115	3635	395.270874	6.353657550849664e-119	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00044	177	3702	hypothetical protein	unknown function	3702	359	0.959	1.2710000000000002e-116	3702	398.655029	5.754385694541204e-120	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00045	54	152	RinB-like transcriptional activator	transcription regulation	152	56	0.536	1.231e-13	152	71.552628	9.148350774019284e-20	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00046	91	3751	membrane protein	moron, auxiliary metabolic gene and host takeover	3751	147	0.771	1.36e-44	3751	171.273285	9.430110008762299e-51	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00047	281	1909	hypothetical protein	unknown function	1909	251	0.487	3.056e-77	1909	373.097504	1.6655051267387016e-111	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00048	372	20349	hypothetical protein	unknown function	20349	164	0.903	1.005e-50	249	288.068604	2.5566714740643807e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00049	108	2861	hypothetical protein	unknown function	2861	124	0.828	6.286e-37	2861	196.833298	1.1768632741103655e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00050	138	2708	nucleotide kinase	other	2708	214	0.754	7.674e-67	2708	245.69812	3.068760709564925e-73	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00051	100	1992	MazG-like pyrophosphatase	other	1992	110	0.365	5.2750000000000004e-30	1992	151.045319	1.0226433934467301e-43	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00052	62	3048	hypothetical protein	unknown function	3048	107	0.819	2.422e-31	3048	135.540115	8.077184041390012e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00053	53	2966	hypothetical protein	unknown function	2966	99	0.875	1.195e-28	2966	125.453522	1.5153400584637575e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00054	682	3200	hypothetical protein	unknown function	3200	1207	0.854	0.0	3200	1401.937256	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00055	87	2811	virion structural protein	head and packaging	2811	136	0.755	7.530999999999999e-41	2811	162.541245	3.8584002577343835e-48	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00056	57	1274	lysM motif protein	lysis	1274	90	0.764	3.978e-25	1274	106.136864	1.2553076623513481e-30	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00057	192	2642	hypothetical protein	unknown function	2642	278	0.715	3.12e-88	2642	322.77359	1.5127574172844525e-96	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00058	208	1817	nucleoside 2-deoxyribosyltransferase	DNA, RNA and nucleotide metabolism	1817	307	0.727	6.532000000000001e-98	1817	301.462982	4.358088267724499e-90	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00059	298	548	RNA ligase	DNA, RNA and nucleotide metabolism	548	201	0.386	2.979e-59	548	261.827942	1.785060351668826e-77	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00060	74	3093	hypothetical protein	unknown function	3093	85	0.574	5.556e-23	3093	105.962601	1.9858922255513413e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00061	246	170	PhoH-like phosphate starvation-inducible	other	170	132	0.381	9.165e-37	170	220.895706	5.507901876406331e-65	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00062	204	2995	hypothetical protein	unknown function	2995	344	0.815	9.987e-111	2995	327.844421	2.7367006409614883e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00063	141	25616	Rnase H	DNA, RNA and nucleotide metabolism	25616	99	0.681	2.272e-28	531	150.163193	1.4905566414973515e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00064	63	2706	hypothetical protein	unknown function	2706	108	0.811	1.855e-31	2706	127.120163	3.788527675544965e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00065	213	2896	hypothetical protein	unknown function	2896	260	0.621	2.0819999999999999e-81	2896	350.249512	7.631158057433394e-105	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00066	76	3	transcriptional repressor	transcription regulation	3	38	0.363	5.951e-07	3	45.717278	1.5147038351500886e-11	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00067	75	2770	hypothetical protein	unknown function	2770	120	0.769	1.328e-35	2770	132.594788	1.1081583305887814e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00068	230	3310	transglycosylase	other	3310	309	0.691	3.4920000000000004e-98	3310	447.709808	1.5878102369311073e-134	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00069	211	3377	HNH endonuclease	DNA, RNA and nucleotide metabolism	3377	109	0.605	2.716e-29	374	260.845947	5.954526452477304e-77	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00070	263	200	lipoprotein	other	200	151	0.349	9.296e-43	200	308.464661	1.3808262190752694e-91	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00071	102	3667	hypothetical protein	unknown function	3667	191	0.887	1.2509999999999999e-59	3667	222.954102	7.82736045451834e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00072	284	635	endolysin	lysis	635	230	0.314	6.211999999999999e-67	635	365.419281	9.16285722146861e-109	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00073	167	962	holin	lysis	962	153	0.554	1.2669999999999999e-45	962	206.501862	4.018988416223223e-61	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00074	61	987	hypothetical protein	unknown function	987	68	0.555	1.839e-17	987	71.48996	1.0804927883635772e-19	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00075	72	1257	ribosome associated inhibitor A zinc finger domain	moron, auxiliary metabolic gene and host takeover	1257	103	0.711	1.185e-29	1257	92.776291	2.4821099356944125e-26	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00076	69	1215	hypothetical protein	unknown function	1215	82	0.571	3.519e-22	1215	104.092262	4.741272153472172e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00077	110	937	hemolysin	other	937	41	0.306	1.459e-07	937	115.18708	3.984511952653515e-33	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00078	108	1481	hypothetical protein	unknown function	1481	149	0.668	1.442e-44	1481	158.516312	1.0453359842629428e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00079	134	3395	membrane protein	moron, auxiliary metabolic gene and host takeover	3395	166	0.629	2.618e-50	3395	196.253723	2.6616823474405936e-58	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00080	92	1321	hypothetical protein	unknown function	1321	126	0.676	2.313e-37	1321	143.640045	3.743961661782787e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00081	136	1063	terminase small subunit	head and packaging	1063	145	0.535	6.658e-43	1063	172.420837	1.1485607476304891e-50	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00082	65	5340	terminase large subunit	head and packaging	5340	126	0.911	6.943e-38	5340	142.464035	5.5809175289824986e-42	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00083	323	559	HNH endonuclease	DNA, RNA and nucleotide metabolism	559	182	0.405	1.635e-53	559	289.25824	1.455412770639759e-85	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00084	515	675	terminase large subunit	head and packaging	675	661	0.66	5.798e-213	675	779.08667	4.2986228906582533e-234	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00085	273	1917	virion structural protein	head and packaging	1917	307	0.597	8.571e-97	1917	390.916473	8.114792536954618e-117	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00086	57	3863	hypothetical protein	unknown function	3863	94	0.782	9.101e-27	3863	127.233711	3.4146411734219225e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00087	159	1116	hypothetical protein	unknown function	1116	160	0.543	7.724e-47	1116	192.813965	1.3966140820681973e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00088	399	3094	hypothetical protein	unknown function	3094	344	0.644	1.394e-109	3094	751.922485	4.1551857032951615e-226	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00089	113	3937	hypothetical protein	unknown function	3937	181	0.775	5.753e-56	3937	206.149643	2.558624940482086e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00090	123	1108	portal protein	head and packaging	1108	143	0.655	9.922e-43	1108	152.386795	8.675775583275223e-45	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00091	563	15361	portal protein	head and packaging	15361	435	0.734	1.934e-140	15361	570.514832	1.9166318427185206e-171	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00092	257	1028	head maturation protease	head and packaging	1028	376	0.722	9.230000000000001e-121	1028	547.691406	1.2353426814666608e-163	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00093	318	1133	hypothetical protein	unknown function	1133	160	0.324	1.179e-45	1133	309.684174	5.6761057541736035e-92	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00094	463	752	major head protein	head and packaging	752	494	0.544	1.629e-157	752	734.204224	1.3670098179187007e-220	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00095	98	1205	hypothetical protein	unknown function	1205	77	0.512	2.0820000000000003e-20	1205	99.235252	2.951836512325588e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00096	302	772	tail fiber protein	tail	772	371	0.733	3.8629999999999997e-119	772	475.353882	1.6198920032495798e-142	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00097	292	1004	virion structural protein	head and packaging	1004	302	0.643	1.103e-95	1004	383.306213	1.0381229302006685e-114	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00098	206	1127	hypothetical protein	unknown function	1127	268	0.653	2.1320000000000003e-84	1127	317.498566	7.621145340774737e-95	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00099	278	1000	hypothetical protein	unknown function	1000	270	0.516	1.202e-83	1000	409.626068	1.3621748915363344e-122	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00100	71	1151	hypothetical protein	unknown function	1151	94	0.701	1.6260000000000002e-26	1151	117.169037	5.249551149146609e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00101	587	279	tail sheath	tail	279	247	0.289	7.780999999999999e-73	279	503.257172	1.4358376485601286e-150	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00102	142	985	virion structural protein	head and packaging	985	225	0.769	1.339e-70	985	251.688599	2.8119262991512055e-75	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00103	46	2701	hypothetical protein	unknown function	2701	64	0.666	1.234e-16	2701	104.215805	5.111292145453632e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00104	152	1905	hypothetical protein	unknown function	1905	147	0.519	1.248e-43	1905	206.519455	4.1868178519064776e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00105	64	4320	hypothetical protein	unknown function	4320	110	0.829	2.0150000000000002e-32	4320	139.582336	5.743098309600259e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00106	103	2754	virion structural protein	head and packaging	2754	181	0.838	4.88e-56	2754	195.09729	4.275619054150919e-58	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00107	152	1038	tail assembly chaperone	tail	1038	203	0.664	1.013e-62	1038	215.406387	5.382114144771619e-64	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00108	178	1316	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	1316	156	0.472	4.433e-46	1316	218.349747	1.608703236518509e-64	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00109	1351	1047	tail associated lysin	tail	1047	956	0.484	8.412e-308	1047	1503.271973	0.0	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00110	808	1015	tail protein with lysin activity	tail	1015	608	0.464	2.098e-192	1015	887.747375	1.8162847796665377e-266	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00111	295	2677	tail protein with lysin activity	tail	2677	449	0.748	1.839e-145	2677	524.653259	1.886362382022826e-157	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00112	848	2204	glycerophosphoryl diester phosphodiesterase	other	2204	1245	0.728	0.0	2204	1061.86377	3.84185e-319	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00113	263	1011	virion structural protein	head and packaging	1011	249	0.504	9.373e-77	1011	376.656677	3.4454296394964368e-112	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00114	174	1073	hypothetical protein	unknown function	1073	203	0.604	1.99e-62	1073	239.3405	3.2934155914686465e-71	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00115	234	975	baseplate protein	tail	975	308	0.661	8.955e-98	975	361.963318	2.033359537880566e-108	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00116	348	6	baseplate wedge subunit	tail	6	76	0.238	9.208e-17	6	231.500778	3.735002212958567e-68	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00117	1019	2386	virion structural protein	head and packaging	2386	1343	0.67	0.0	2386	1815.812866	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00118	173	1394	virion structural protein	head and packaging	1394	168	0.511	2.271e-50	1394	274.115021	9.787947320463956e-82	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00119	1152	877	hypothetical protein	unknown function	877	1486	0.654	0.0	877	1766.316284	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-SAM1_00120	52	1074	hypothetical protein	unknown function	1074	53	0.471	3.347e-12	1074	76.220161	2.8272315811205786e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
