ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-FDH45_gp048	101	9725	hypothetical protein	unknown function	9725	115	0.576	1.506e-33	9725	141.032059	2.7037702780813896e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp049	187	33492	hypothetical protein	unknown function	33492	383	0.967	1.171e-124	33492	422.673645	3.0132426536777623e-127	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp050	344	100	SbcD-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	100	138	0.266	7.752e-37	100	353.531006	6.508098938977961e-105	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp051	101	2773	hypothetical protein	unknown function	2773	87	0.746	6.3069999999999996e-24	2773	143.959763	5.628356681035399e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp052	637	21388	exonuclease	DNA, RNA and nucleotide metabolism	21388	228	0.754	1.768e-71	77	556.074524	4.354792807665801e-166	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp053	199	1070	anti-sigma factor	moron, auxiliary metabolic gene and host takeover	1070	150	0.423	1.377e-43	1070	187.979584	3.275939492232046e-55	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp054	351	47	DNA primase	DNA, RNA and nucleotide metabolism	47	121	0.262	4.505e-32	47	265.300507	3.092666531558474e-78	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp055	369	506	transposase	integration and excision	506	206	0.305	9.484e-59	506	380.44223	2.1656480961609815e-113	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp056	103	1291	hypothetical protein	unknown function	1291	91	0.471	5.0100000000000005e-25	1291	95.893112	2.82511545229238e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp057	144	1095	hypothetical protein	unknown function	1095	74	0.373	1.083e-18	1095	93.145767	2.786509028473876e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp058	203	244	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	244	113	0.407	1.244e-31	244	204.730087	2.982811142913205e-60	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp059	132	883	flavodoxin	moron, auxiliary metabolic gene and host takeover	883	98	0.438	5.769e-27	883	140.080399	8.074032027440001e-41	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp060	705	3987	ribonucleotide reductase large subunit	DNA, RNA and nucleotide metabolism	3987	385	0.388	9e-118	84	656.109985	1.943888114770412e-196	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp061	348	86	ribonucleoside diphosphate reductase small subunit	DNA, RNA and nucleotide metabolism	86	197	0.346	5.706000000000001e-57	86	288.432251	1.981551337903432e-85	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp062	103	2797	hypothetical protein	unknown function	2797	155	0.74	3.6329999999999995e-47	2797	147.34697	3.317803876334865e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp063	369	506	transposase	integration and excision	506	245	0.343	8.541000000000001e-72	506	423.131775	2.357961148443244e-126	#fea328	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp064	107	22	thioredoxin domain	DNA, RNA and nucleotide metabolism	22	38	0.285	1.34e-06	22	39.740425	9.79675278519312e-10	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp065	243	1054	hypothetical protein	unknown function	1054	287	0.61	3.174e-90	1054	329.158691	3.023274172746193e-98	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp066	99	379	DNA binding protein	DNA, RNA and nucleotide metabolism	379	78	0.417	3.9580000000000004e-20	379	115.269783	3.0176283912045902e-33	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp067	1072	4008	DNA polymerase	DNA, RNA and nucleotide metabolism	4008	520	0.695	2.191e-168	17	744.206787	7.724694685706526e-223	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp068	269	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	90	0.339	1.8969999999999998e-23	59	150.400528	1.9161436354917174e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp069	160	1069	hypothetical protein	unknown function	1069	204	0.64	5.389e-63	1069	166.75975	1.783137472232221e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp070	411	2672	hypothetical protein	unknown function	2672	541	0.651	7.192e-175	2672	533.093933	1.0851407195184808e-159	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp071	409	97	UvsX-like recombinase	other	97	338	0.457	7.514999999999999e-105	97	298.842346	1.9445310640997346e-88	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp072	122	1089	hypothetical protein	unknown function	1089	136	0.582	3.098e-40	1089	141.71521	2.0587097517997068e-41	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp073	218	1025	RNA polymerase sigma factor	transcription regulation	1025	207	0.552	2.214e-63	1025	264.285004	1.7808249717180803e-78	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp074	115	263	holin	lysis	263	61	0.436	5.012e-15	263	90.84803	1.1454191284094058e-25	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp075	219	1240	Ig domain containing protein	other	1240	135	0.479	3.3419999999999996e-39	1240	168.25975	2.1267245378179638e-49	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp076	87	2673	hypothetical protein	unknown function	2673	131	0.739	3.0529999999999996e-39	2673	133.351028	5.428971717821903e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp077	246	2721	hypothetical protein	unknown function	2721	262	0.553	1.6199999999999998e-81	2721	284.196045	1.565690623489685e-84	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp078	421	284	exonuclease	DNA, RNA and nucleotide metabolism	284	186	0.366	4.558999999999999e-53	284	365.431854	6.600600020130757e-109	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp079	112	2892	hypothetical protein	unknown function	2892	155	0.698	5.225e-47	2892	150.769119	3.5238524345862433e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp080	179	1080	hypothetical protein	unknown function	1080	191	0.556	3.2940000000000004e-58	1080	216.367294	4.7574898896171215e-64	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp081	249	984	hypothetical protein	unknown function	984	206	0.497	3.35e-63	984	314.468567	9.89842724782386e-94	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp082	137	2356	hypothetical protein	unknown function	2356	146	0.588	7.337e-43	2356	179.8638	5.780235946336168e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp083	281	1113	hypothetical protein	unknown function	1113	199	0.394	5.563e-59	1113	235.55658	1.4013842557304075e-69	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp084	166	24278	membrane protein	moron, auxiliary metabolic gene and host takeover	24278	269	0.785	2.3810000000000002e-85	24278	305.522156	2.0560545178302997e-91	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp085	241	1007	hypothetical protein	unknown function	1007	251	0.572	3.733e-78	1007	318.60968	4.2315029804931256e-95	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp086	162	1104	virion structural protein	head and packaging	1104	140	0.529	4.895999999999999e-41	1104	158.37822	2.3352770007337486e-46	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp087	146	1303	DNA binding protein	DNA, RNA and nucleotide metabolism	1303	128	0.495	4.6430000000000004e-36	1303	149.835068	1.3467859627589165e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp088	233	2726	hypothetical protein	unknown function	2726	271	0.6	5.615e-85	2726	289.492615	3.403547271552233e-86	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp089	127	2863	hypothetical protein	unknown function	2863	192	0.72	1.408e-59	2863	181.700928	1.1852918080279839e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp090	60	3524	hypothetical protein	unknown function	3524	79	0.653	1.161e-21	3524	96.255203	2.196707033130333e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp091	93	3128	hypothetical protein	unknown function	3128	127	0.68	1.064e-37	3128	120.359818	6.650265597824749e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp092	61	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp093	56	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp094	166	32295	hypothetical protein	unknown function	32295	333	0.95	7.942000000000001e-108	32295	376.752228	2.373370477079231e-113	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp095	110	2988	hypothetical protein	unknown function	2988	137	0.691	6.167e-41	2988	146.187088	8.289844716799083e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp096	186	11752	hypothetical protein	unknown function	11752	323	0.835	1.0249999999999999e-103	11752	322.892303	9.155078335639707e-97	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp097	115	18936	membrane protein	moron, auxiliary metabolic gene and host takeover	18936	209	0.868	7.906e-66	18936	232.491577	1.9307551074454686e-69	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp098	75	30853	hypothetical protein	unknown function	30853	155	0.968	7.27e-48	30853	183.527084	9.816956488509259e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp099	778	8238	RNA ligase	DNA, RNA and nucleotide metabolism	8238	1120	0.73	0.0	8238	1166.23645	0.0	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp100	90	22697	membrane protein	moron, auxiliary metabolic gene and host takeover	22697	142	0.763	5.503e-43	22697	148.552048	1.0317294068168562e-43	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp101	268	200	lipoprotein	other	200	156	0.358	2.1159999999999999e-44	200	285.197418	1.6194994940686332e-84	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp102	62	3204	hypothetical protein	unknown function	3204	66	0.537	4.893e-17	3204	72.986221	4.580668755038569e-20	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp103	58	31953	hypothetical protein	unknown function	31953	120	0.962	7.374e-36	31953	145.197144	9.586000260935361e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp104	169	4855	endolysin	lysis	4855	327	0.919	1.4289999999999999e-105	4855	332.504059	8.474516107262027e-100	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp105	131	19507	membrane protein	moron, auxiliary metabolic gene and host takeover	19507	211	0.779	6.577e-66	19507	209.330109	4.923324327197528e-62	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp106	178	29989	hypothetical protein	unknown function	29989	364	0.965	3.947e-118	29989	400.663055	1.5606804978832747e-120	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp107	66	987	hypothetical protein	unknown function	987	94	0.689	1.366e-26	987	102.106834	2.989004650496709e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp108	85	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp109	166	25651	membrane protein	moron, auxiliary metabolic gene and host takeover	25651	325	0.93	4.376e-105	25651	358.613831	8.587640606417514e-108	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp110	97	38153	hypothetical protein	unknown function	38153	207	0.997	3.003e-65	38153	223.092285	6.736842518397054e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp111	72	29703	hypothetical protein	unknown function	29703	145	0.944	2.349e-44	29703	171.827744	5.08401362741638e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp112	71	35794	hypothetical protein	unknown function	35794	155	1.0	8.158e-48	35794	177.61882	1.1601149450047558e-52	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp113	117	12588	hypothetical protein	unknown function	12588	192	0.782	7.628999999999999e-60	12588	195.931992	3.5791815311608685e-58	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp114	132	2131	hypothetical protein	unknown function	2131	93	0.431	1.603e-24	2131	149.895279	7.821173582110551e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp115	67	15201	hypothetical protein	unknown function	15201	141	0.984	3.155e-43	15201	163.386734	1.7992008668839276e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp116	138	467	hypothetical protein	unknown function	467	86	0.384	1.473e-22	467	113.102463	2.698039863519606e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-FDH45_gp117	84	419	hypothetical protein	unknown function	419	85	0.534	4.189e-23	419	105.672668	6.209628939606695e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
