hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
gene-SAURSH1000_RS08625	NZ_CP059180.1	1669	518	RM_Type_II__Type_II_MTases_FAM_33	4.599999999999999e-41	138.3	0.501	0.498	154	411
gene-SAURSH1000_RS08625	NZ_CP059180.1	1669	518	RM__Type_I_MTases_FAM_3	9.8e-50	166.6	0.686	0.851	9	449
gene-SAURSH1000_RS08625	NZ_CP059180.1	1669	518	RM__Type_I_MTases_FAM_1	1.3e-56	189.3	0.961	0.936	25	509
gene-SAURSH1000_RS08625	NZ_CP059180.1	1669	518	PrrC__EcoprrI	1.9e-157	522.5	0.956	0.988	2	513
gene-SAURSH1000_RS08625	NZ_CP059180.1	1669	518	RM__Type_I_MTases_FAM_0	2.3e-181	601.3	0.992	0.981	7	514
gene-SAURSH1000_RS09200	NZ_CP059180.1	1743	154	Veles__VlsC1	9.299999999999999e-29	97.6	0.953	0.929	3	145
gene-SAURSH1000_RS09200	NZ_CP059180.1	1743	154	Veles__VlsC2	4e-30	102.1	0.966	0.935	4	147
gene-SAURSH1000_RS09275	NZ_CP059180.1	1758	184	DEDDh_I_II_III_IV_V_VI_1	5.5e-37	124.6	0.988	0.826	7	158
gene-SAURSH1000_RS09335	NZ_CP059180.1	1770	730	Gabija__GajB_3	4.7e-16	56.1	0.66	0.386	24	305
gene-SAURSH1000_RS09335	NZ_CP059180.1	1770	730	Gabija__GajB_1	2.9999999999999997e-44	148.8	0.927	0.827	11	614
gene-SAURSH1000_RS09335	NZ_CP059180.1	1770	730	UG35__UvrD	2.3999999999999997e-103	343.9	0.535	0.597	6	441
gene-SAURSH1000_RS09335	NZ_CP059180.1	1770	730	Gabija__GajB_2	1.6e-115	384.0	0.777	0.895	8	660
gene-SAURSH1000_RS09815	NZ_CP059180.1	1860	120	MazEF__MazF	1.5e-09	34.9	0.856	0.842	4	104
gene-SAURSH1000_RS09915	NZ_CP059180.1	1880	494	DISARM__drmC	3.7e-14	50.1	0.494	0.253	335	459
gene-SAURSH1000_RS10050	NZ_CP059180.1	1907	139	Veles__VlsC2	4.1000000000000004e-26	89.0	0.919	0.942	3	133
gene-SAURSH1000_RS10050	NZ_CP059180.1	1907	139	Veles__VlsC1	3.1000000000000004e-26	89.5	0.926	0.957	2	134
gene-SAURSH1000_RS10615	NZ_CP059180.1	2004	378	Dodola__DolB	3.2e-153	507.4	0.995	0.987	1	373
gene-SAURSH1000_RS10620	NZ_CP059180.1	2005	255	Dodola__DolA	4.3e-94	312.3	0.969	1.0	1	255
gene-SAURSH1000_RS10935	NZ_CP059180.1	2067	334	CBASS__AG_E1_ThiF	2.1e-48	162.0	0.992	0.701	6	239
gene-SAURSH1000_RS11115	NZ_CP059180.1	2103	230	WYL_I_II_III_IV_V_VI_1	2.5e-50	169.0	0.735	0.987	1	227
gene-SAURSH1000_RS12370	NZ_CP059180.1	2345	701	Dodola__DolB	1.9000000000000002e-31	106.7	0.685	0.404	397	679
