replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NC_002505.1	gene-VC_RS08510	Zorya__ZorB	1596	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeI	NC_002505.1_Zorya_TypeI_9	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	244	2.2e-61	204.7	0.872	0.955	9	241			Zorya	Zorya_TypeI	Defense
NC_002505.1	gene-VC_RS08515	Zorya__ZorA	1597	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeI	NC_002505.1_Zorya_TypeI_9	1	1	0.75	3.0	1	Zorya__ZorA	mandatory	706	1.1999999999999999e-54	183.4	0.453	0.466	29	357			Zorya	Zorya_TypeI	Defense
NC_002505.1	gene-VC_RS08520	RM__Type_I_REases_FAM_1.einsi_trimmed	1598	defense-finder-models/RM/RM/RM_Type_I	NC_002505.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1019	1.1999999999999999e-257	854.7	0.969	0.957	40	1014		NC_002505.1_PrrC_12	RM	RM_Type_I	Defense
NC_002505.1	gene-VC_RS08525	TgvAB__TgvB	1599	defense-finder-models/DefenseFinder/TgvAB/TgvAB	NC_002505.1_TgvAB_8	1	1	1.0	2.0	1	TgvAB__TgvB	mandatory	663	9.900000000000001e-168	556.9	0.918	0.989	7	662			TgvAB	TgvAB	Defense
NC_002505.1	gene-VC_RS08530	TgvAB__TgvA	1600	defense-finder-models/DefenseFinder/TgvAB/TgvAB	NC_002505.1_TgvAB_8	1	1	1.0	2.0	1	TgvAB__TgvA	mandatory	470	2.7000000000000004e-110	366.7	0.911	0.936	3	442			TgvAB	TgvAB	Defense
NC_002505.1	gene-VC_RS08535	RM__Type_I_S_04	1601	defense-finder-models/RM/RM/RM_Type_I	NC_002505.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	442	1.8e-54	182.8	0.769	0.971	11	439		NC_002505.1_PrrC_12	RM	RM_Type_I	Defense
NC_002505.1	gene-VC_RS08540	RM__Type_I_MTases_FAM_3	1602	defense-finder-models/RM/RM/RM_Type_I	NC_002505.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	793	1.9e-267	886.0	0.995	0.986	3	784		NC_002505.1_PrrC_12	RM	RM_Type_I	Defense
NC_002505.1	gene-VC_RS08545	DdmDE__DdmE	1603	defense-finder-models/DefenseFinder/DdmDE/DdmDE	NC_002505.1_DdmDE_4	1	1	1.0	2.0	1	DdmDE__DdmE	mandatory	687	6.6e-302	1000.1	0.996	0.984	11	686			DdmDE	DdmDE	Defense
NC_002505.1	gene-VC_RS08550	DdmDE__DdmD	1604	defense-finder-models/DefenseFinder/DdmDE/DdmDE	NC_002505.1_DdmDE_4	1	1	1.0	2.0	1	DdmDE__DdmD	mandatory	1205	0.0	1222.5	0.998	0.965	42	1204			DdmDE	DdmDE	Defense
NC_002505.1	gene-VC_RS09525	dGTPase__Sp_dGTPase	1796	defense-finder-models/DefenseFinder/dGTPase/dGTPase	NC_002505.1_dGTPase_11	1	1	1.0	1.0	1	dGTPase__Sp_dGTPase	mandatory	441	1.1e-159	529.2	0.966	0.973	9	437			dGTPase	dGTPase	Defense
NC_002505.1	gene-VC_RS11485	Retron__RT_Tot_1	2166	defense-finder-models/DefenseFinder/Retron/Retron_I_A	NC_002505.1_Retron_I_A_7	1	1	1.0	2.0	1	Retron__RT_Tot_1	mandatory	315	9.5e-128	422.9	0.984	0.975	7	313			Retron	Retron_I_A	Defense
NC_002505.1	gene-VC_RS11490	Retron_I_A__ATPase_TypeIA	2167	defense-finder-models/DefenseFinder/Retron/Retron_I_A	NC_002505.1_Retron_I_A_7	1	1	1.0	2.0	1	Retron_I_A__ATPase_TypeIA	accessory	540	3.7999999999999994e-198	657.0	0.996	0.987	7	539			Retron	Retron_I_A	Defense
NC_002505.1	gene-VC_RS11495	Septu__PtuB	2168	defense-finder-models/DefenseFinder/Retron/Retron_I_A	NC_002505.1_Retron_I_A_7	1	1	1.0	2.0	1	Retron_I_A__HNH_TIGR02646	accessory	205	2.7e-42	142.7	0.897	0.985	1	202			Retron	Retron_I_A	Defense
