hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
gene-FTB24_03520	CP045224.1	666	304	cas7_I-B_1	1.6000000000000002e-46	156.1	0.987	0.697	12	223
gene-FTB24_03520	CP045224.1	666	304	cas7_I-B_6	6.1e-59	197.3	0.99	0.954	9	298
gene-FTB24_03525	CP045224.1	667	233	cas5_I_9	2.6e-22	77.2	0.881	0.73	4	173
gene-FTB24_03525	CP045224.1	667	233	cas5_I-B_6	9.1e-65	215.8	0.972	0.751	4	178
gene-FTB24_03530	CP045224.1	668	773	cas3HD_I_1	1.1e-23	81.9	0.98	0.265	5	209
gene-FTB24_03530	CP045224.1	668	773	cas3_I_2	7e-67	223.7	0.994	0.448	249	594
gene-FTB24_03530	CP045224.1	668	773	cas3_I_5	2.1999999999999998e-67	225.6	0.74	0.777	79	679
gene-FTB24_03535	CP045224.1	669	172	cas4_I_II_III_IV_V_VI_1	7.2e-22	76.1	0.989	0.913	11	167
gene-FTB24_03535	CP045224.1	669	172	cas4_I_II_III_IV_V_VI_4	1.6e-33	114.1	0.929	0.948	8	170
gene-FTB24_03535	CP045224.1	669	172	cas4_I_II_III_IV_V_VI_6	1.1999999999999999e-52	176.0	0.994	0.919	11	168
gene-FTB24_03540	CP045224.1	670	326	cas1_I_II_III_IV_V_VI_2	3.7999999999999996e-73	243.6	0.996	0.776	6	258
gene-FTB24_03540	CP045224.1	670	326	cas1_I_II_III_IV_V_VI_10	5.8e-85	282.6	0.996	0.847	5	280
gene-FTB24_03540	CP045224.1	670	326	cas1_I_II_III_IV_V_VI_1	6.1e-106	351.7	0.994	0.954	4	314
gene-FTB24_03540	CP045224.1	670	326	cas1_I_II_III_IV_V_VI_8	4.3e-106	352.4	0.985	0.988	4	325
gene-FTB24_03540	CP045224.1	670	326	cas1_I_II_III_IV_V_VI_7	5.7e-138	457.2	0.994	0.975	5	322
gene-FTB24_03545	CP045224.1	671	88	cas2_I_II_III_IV_V_VI_5	9.3e-22	74.9	0.978	0.977	1	86
gene-FTB24_03545	CP045224.1	671	88	cas2_I_II_III_IV_V_VI_13	1.8e-24	83.4	0.958	0.773	1	68
gene-FTB24_03545	CP045224.1	671	88	cas2_I_II_III_IV_V_VI_3	7.6e-27	91.1	0.987	0.886	3	80
gene-FTB24_04070	CP045224.1	771	372	cas12f2_V-F_1	2e-47	159.6	0.54	0.72	95	362
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_10	1.2e-08	31.9	0.6	0.575	13	344
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_32	6.7e-17	58.8	0.409	0.456	4	266
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_33	1.4e-17	61.3	0.444	0.456	10	272
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_13	1.1e-24	84.6	0.536	0.614	6	359
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_31	6.500000000000001e-26	88.5	0.91	0.886	25	535
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_6	3.1000000000000003e-30	103.0	0.572	0.61	22	373
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_14	1.4e-33	113.8	0.972	0.962	20	574
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_28	6e-35	118.4	0.812	0.738	148	573
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_29	3.4e-48	162.3	0.886	0.958	14	566
gene-FTB24_04340	CP045224.1	824	577	RM_Type_II__Type_II_MTases_FAM_30	4.1e-280	928.6	0.861	0.984	10	577
gene-FTB24_04440	CP045224.1	843	268	UG6__Nitrilase	2.1e-05	21.5	0.438	0.507	19	154
gene-FTB24_04475	CP045224.1	849	372	cas12f2_V-F_1	7.4e-46	154.4	0.553	0.726	93	362
gene-FTB24_04615	CP045224.1	870	279	Retron_VII_2__DUF3800	1.6e-05	23.2	0.991	0.753	10	219
gene-FTB24_04940	CP045224.1	929	360	pAgo__GbbAgaS	1.8e-13	47.8	0.835	0.894	2	323
gene-FTB24_05080	CP045224.1	956	165	ardu	2.8e-38	129.3	0.759	0.952	3	159
gene-FTB24_05900	CP045224.1	1117	372	cas12f2_V-F_1	1e-44	150.7	0.453	0.586	146	363
gene-FTB24_05990	CP045224.1	1132	372	cas12f2_V-F_1	7e-46	154.5	0.54	0.72	95	362
gene-FTB24_06280	CP045224.1	1187	235	CBASS__AG_E1_ThiF	5e-39	131.8	0.709	0.817	12	203
gene-FTB24_06400	CP045224.1	1211	245	cas6_I_II_III_IV_V_VI_7	1e-15	56.3	0.881	0.694	66	235
gene-FTB24_06400	CP045224.1	1211	245	cas6_I_II_III_IV_V_VI_20	1.1e-26	91.6	1.0	0.596	98	243
gene-FTB24_06405	CP045224.1	1212	488	cas8b11_I-B_1	1.3e-198	658.7	1.0	1.0	1	488
gene-FTB24_06410	CP045224.1	1213	337	cas7_I-B_1	1.1e-17	61.7	0.97	0.703	21	257
gene-FTB24_06410	CP045224.1	1213	337	cas7_I-B_6	7.2e-23	78.9	0.826	0.795	21	288
gene-FTB24_06415	CP045224.1	1214	265	cas5_I_9	1.9e-09	35.2	0.706	0.589	7	162
gene-FTB24_06415	CP045224.1	1214	265	cas5_I-B_6	5.7e-17	60.1	0.945	0.755	4	203
gene-FTB24_06420	CP045224.1	1215	802	cas3HD_I_1	6.8e-24	82.5	0.97	0.283	20	246
gene-FTB24_06420	CP045224.1	1215	802	cas3_I_2	1.8999999999999997e-51	172.9	0.98	0.441	300	653
gene-FTB24_06420	CP045224.1	1215	802	cas3_I_5	9.899999999999999e-53	177.2	0.511	0.496	301	698
gene-FTB24_06710	CP045224.1	1273	342	DEDDh_I_II_III_IV_V_VI_1	3.8e-09	34.6	0.944	0.497	6	175
gene-FTB24_06725	CP045224.1	1276	168	DEDDh_I_II_III_IV_V_VI_1	1.5000000000000001e-46	156.2	0.994	0.935	5	161
gene-FTB24_07720	CP045224.1	1466	372	cas12f2_V-F_1	6.499999999999999e-47	157.9	0.54	0.72	95	362
gene-FTB24_07765	CP045224.1	1475	1062	Zorya_TypeI__ZorD	9.100000000000001e-72	240.0	0.426	0.387	601	1011
gene-FTB24_07835	CP045224.1	1489	307	CBASS__Phospholipase	3e-57	192.0	0.891	0.919	8	289
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2641389401	1.0999999999999998e-22	78.1	0.911	0.883	6	337
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2676476075	4.2e-24	83.0	0.855	0.832	5	317
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2617826694	1.3000000000000001e-30	103.8	0.874	0.848	6	324
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2734955840	7.6e-33	111.7	0.879	0.878	4	333
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2585209417	8.100000000000001e-34	114.8	0.897	0.883	6	337
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2634932349	1.4e-38	130.3	0.882	0.878	6	335
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2753529055	2.9e-39	132.8	0.927	0.981	4	372
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2603008502	4.5e-40	135.5	0.949	0.955	6	364
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2664250653	1.4e-47	159.9	0.929	0.957	8	367
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2662548665	3e-52	175.5	0.927	0.979	4	371
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2634882613	6.1e-56	187.5	0.952	0.987	3	373
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2677172838	9.5e-59	196.7	0.903	0.886	2	334
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2623274509	6.6e-65	216.9	0.974	0.992	3	375
gene-FTB24_07845	CP045224.1	1491	376	RosmerTA__RmrA_2600853143	4.0999999999999995e-103	342.9	0.99	0.992	3	375
gene-FTB24_08035	CP045224.1	1529	231	cas6_I_II_III_IV_V_VI_20	3.9e-15	54.1	0.854	0.541	103	227
gene-FTB24_08035	CP045224.1	1529	231	cas6_I_II_III_IV_V_VI_7	3.2e-21	74.3	1.0	0.775	49	227
gene-FTB24_08035	CP045224.1	1529	231	cas6_I-B_III_1	4.6e-82	272.6	0.987	0.987	3	230
gene-FTB24_08040	CP045224.1	1530	586	cas8b1_I-B_3	1.7e-21	74.6	0.971	0.662	180	567
gene-FTB24_08040	CP045224.1	1530	586	cas8b1_I-B_9	5.1e-191	634.1	0.997	0.988	8	586
gene-FTB24_08045	CP045224.1	1531	329	cas7b_I-B_I-C_2	3.5e-45	152.2	0.949	0.821	4	273
gene-FTB24_08050	CP045224.1	1532	246	cas5_I_9	4e-08	30.9	0.896	0.772	4	193
gene-FTB24_08050	CP045224.1	1532	246	cas5_I-B_8	7.500000000000001e-42	140.8	0.963	0.764	4	191
gene-FTB24_08050	CP045224.1	1532	246	cas5_I-B_17	5.2000000000000005e-55	184.4	1.0	1.0	1	246
gene-FTB24_08055	CP045224.1	1533	852	cas3HD_I_1	5.7e-24	82.7	0.985	0.262	27	249
gene-FTB24_08055	CP045224.1	1533	852	cas3_I_5	5e-39	131.9	0.559	0.489	299	715
gene-FTB24_08055	CP045224.1	1533	852	cas3_I_2	1.9e-45	153.2	0.963	0.42	323	680
gene-FTB24_08060	CP045224.1	1534	164	cas4_I_II_III_IV_V_VI_1	8.000000000000001e-20	69.4	1.0	0.982	3	163
gene-FTB24_08060	CP045224.1	1534	164	cas4_I_II_III_IV_V_VI_6	2.9e-46	155.2	1.0	0.982	4	164
gene-FTB24_08065	CP045224.1	1535	332	cas1_I_II_III_IV_V_VI_2	7.5e-66	219.7	0.988	0.765	6	259
gene-FTB24_08065	CP045224.1	1535	332	cas1_I_II_III_IV_V_VI_10	8.8e-76	252.4	0.996	0.843	6	285
gene-FTB24_08065	CP045224.1	1535	332	cas1_I_II_III_IV_V_VI_8	1e-82	275.5	0.979	0.976	3	326
gene-FTB24_08065	CP045224.1	1535	332	cas1_I_II_III_IV_V_VI_1	2.8e-91	303.6	0.994	0.949	4	318
gene-FTB24_08065	CP045224.1	1535	332	cas1_I_II_III_IV_V_VI_7	4.7000000000000005e-116	385.2	0.994	0.97	5	326
gene-FTB24_08070	CP045224.1	1536	96	cas2_I_II_III_IV_V_VI_13	1.1000000000000001e-20	71.3	0.958	0.698	11	77
gene-FTB24_08070	CP045224.1	1536	96	cas2_I_II_III_IV_V_VI_5	3.2e-22	76.4	0.921	0.833	11	90
gene-FTB24_08070	CP045224.1	1536	96	cas2_I_II_III_IV_V_VI_3	7.5e-27	91.1	0.987	0.802	12	88
gene-FTB24_08275	CP045224.1	1577	328	WYL_I_II_III_IV_V_VI_4	1.2e-13	49.2	0.953	0.524	147	318
gene-FTB24_08275	CP045224.1	1577	328	WYL_I_II_III_IV_V_VI_1	5.2000000000000004e-30	102.7	0.981	0.982	1	322
gene-FTB24_08285	CP045224.1	1579	644	RM_Type_IV__FAM_1	2.1e-179	595.9	1.0	1.0	1	644
gene-FTB24_08290	CP045224.1	1580	422	RM_Type_IV__Type_IV_01	1.4999999999999998e-29	101.8	0.66	0.789	53	385
gene-FTB24_08290	CP045224.1	1580	422	RM_Type_IV__FAM_2	8.4e-120	397.6	1.0	0.998	1	421
gene-FTB24_08655	CP045224.1	1652	864	Dodola__DolB	2e-25	87.4	0.475	0.22	540	729
gene-FTB24_08920	CP045224.1	1702	210	Zorya__ZorB	1.4e-18	64.9	0.826	0.938	11	207
gene-FTB24_08925	CP045224.1	1703	452	Zorya__ZorA2	1.2e-09	35.3	0.735	0.723	105	431
gene-FTB24_09095	CP045224.1	1737	127	MazEF__MazF	3.9e-09	34.1	0.892	0.85	4	111
gene-FTB24_09305	CP045224.1	1772	131	acriia21	5.6e-18	62.9	0.775	0.763	14	113
gene-FTB24_09315	CP045224.1	1774	266	Eleos__LeoC	0.00061	17.5	0.556	0.47	116	240
gene-FTB24_09350	CP045224.1	1780	275	WYL_I_II_III_IV_V_VI_1	3.2e-17	60.7	0.696	0.811	11	233
gene-FTB24_09350	CP045224.1	1780	275	WYL_I_II_III_IV_V_VI_4	1.4e-20	71.8	0.663	0.462	144	270
gene-FTB24_09375	CP045224.1	1785	556	RT_I_II_III_IV_V_VI_1	2.3e-49	165.6	0.848	0.462	73	329
gene-FTB24_09410	CP045224.1	1791	186	RM_Type_II__Type_II_MTases_FAM_17	7e-70	232.3	0.894	0.946	2	177
gene-FTB24_09455	CP045224.1	1800	628	RT_I_II_III_IV_V_VI_1	3.6e-58	194.5	0.724	0.349	45	263
gene-FTB24_09480	CP045224.1	1805	270	acriia21	1.3999999999999999e-24	84.2	0.806	0.404	10	118
gene-FTB24_09485	CP045224.1	1806	307	acriia21	2.2e-16	57.7	0.806	0.326	12	111
gene-FTB24_09710	CP045224.1	1849	605	Gao_Iet__IetA	7.2e-31	105.2	0.612	0.41	176	423
gene-FTB24_09895	CP045224.1	1885	329	DEDDh_I_II_III_IV_V_VI_1	1.8e-11	42.2	0.994	0.541	10	187
gene-FTB24_10130	CP045224.1	1930	372	cas12f2_V-F_1	1.7999999999999997e-51	173.0	0.762	0.957	7	362
gene-FTB24_10250	CP045224.1	1951	372	cas12f2_V-F_1	2.5e-45	152.7	0.54	0.72	95	362
gene-FTB24_10425	CP045224.1	1985	267	CBASS__AG_E1_ThiF	4e-30	102.6	0.623	0.573	80	232
gene-FTB24_10440	CP045224.1	1988	827	PsyrTA__PsyrT	1.5e-111	371.4	0.514	0.417	3	347
gene-FTB24_10660	CP045224.1	2029	372	cas12f2_V-F_1	8.699999999999999e-47	157.5	0.54	0.72	95	362
gene-FTB24_11530	CP045224.1	2197	192	WYL_I_II_III_IV_V_VI_1	1.6e-19	68.2	0.514	0.859	16	180
gene-FTB24_11530	CP045224.1	2197	192	WYL_I_II_III_IV_V_VI_4	2.0000000000000002e-21	74.5	0.936	0.839	18	178
gene-FTB24_11705	CP045224.1	2231	596	UG6__DnaG	4e-39	132.2	0.907	0.523	33	344
gene-FTB24_11730	CP045224.1	2236	190	Dpd__FolE	7.2e-54	179.9	0.989	0.947	8	187
gene-FTB24_11820	CP045224.1	2254	1039	DEDDh_I_II_III_IV_V_VI_1	1.7e-19	68.2	0.969	0.142	12	159
gene-FTB24_11820	CP045224.1	2254	1039	csf4_IV-A_1	1.1e-23	81.3	0.401	0.265	261	535
gene-FTB24_12085	CP045224.1	2304	830	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4.9e-06	23.5	0.468	0.412	460	801
gene-FTB24_12295	CP045224.1	2346	258	DEDDh_I_II_III_IV_V_VI_1	3.2e-16	57.6	0.919	0.593	27	179
gene-FTB24_12345	CP045224.1	2356	372	cas12f2_V-F_1	1.0999999999999999e-47	160.4	0.54	0.72	95	362
gene-FTB24_12485	CP045224.1	2382	1432	DEDDh_I_II_III_IV_V_VI_1	1.3e-48	162.8	0.994	0.108	419	573
gene-FTB24_12620	CP045224.1	2409	397	Dnd__DndA	4.6e-117	388.8	0.987	0.932	6	375
gene-FTB24_12650	CP045224.1	2415	369	PsyrTA__PsyrA	1.4e-33	114.1	0.774	0.794	73	365
gene-FTB24_12650	CP045224.1	2415	369	ShosTA__ShosA	6.7e-70	233.3	0.908	0.756	13	291
gene-FTB24_12770	CP045224.1	2439	1184	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.4e-11	40.6	0.645	0.33	765	1155
gene-FTB24_12770	CP045224.1	2439	1184	Wadjet__JetC_I	9.6e-17	57.8	0.402	0.427	303	807
gene-FTB24_13415	CP045224.1	2563	882	UG9__DNA_pol	2.1000000000000002e-36	123.5	0.831	0.502	419	861
gene-FTB24_13755	CP045224.1	2629	1175	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	5.6e-08	29.0	0.833	0.754	6	891
gene-FTB24_13755	CP045224.1	2629	1175	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.7e-14	51.4	0.768	0.394	16	478
gene-FTB24_13765	CP045224.1	2631	1275	Gabija__GajB_2	1.4e-61	206.4	0.777	0.767	1	978
gene-FTB24_13780	CP045224.1	2634	739	Gabija__GajB_1	4.1000000000000005e-31	106.0	0.906	0.93	20	706
gene-FTB24_13780	CP045224.1	2634	739	Gabija__GajB_2	6.8e-69	230.6	0.758	0.97	1	717
gene-FTB24_14160	CP045224.1	2706	304	Lamassu-Fam__LmuA_effector_Hydrolase	6e-11	39.6	0.414	0.474	151	294
gene-FTB24_14295	CP045224.1	2733	309	MADS__mad1	2.4e-06	25.1	0.789	0.181	11	66
gene-FTB24_14310	CP045224.1	2736	284	DarTG__DarG	9.4e-50	167.2	0.722	0.63	105	283
gene-FTB24_14390	CP045224.1	2751	372	cas12f2_V-F_1	9.3e-47	157.4	0.54	0.72	95	362
gene-FTB24_14410	CP045224.1	2754	372	cas12f2_V-F_1	1e-46	157.2	0.54	0.72	95	362
gene-FTB24_14525	CP045224.1	2774	372	cas12f2_V-F_1	2.1000000000000003e-46	156.2	0.485	0.632	128	362
gene-FTB24_14885	CP045224.1	2842	383	Dnd__DndA	1.9e-113	376.9	0.987	0.963	1	369
gene-FTB24_14905	CP045224.1	2846	688	Gabija__GajB_3	1.4e-13	48.5	0.66	0.404	31	308
gene-FTB24_14905	CP045224.1	2846	688	Gabija__GajB_1	5.2e-33	112.2	0.908	0.85	31	615
gene-FTB24_14905	CP045224.1	2846	688	UG35__UvrD	4.3e-56	188.1	0.52	0.615	14	436
gene-FTB24_14905	CP045224.1	2846	688	Gabija__GajB_2	4.4e-101	336.9	0.779	0.903	14	634
gene-FTB24_14925	CP045224.1	2850	248	Zorya__ZorB	3.2e-15	53.8	0.815	0.907	10	234
gene-FTB24_15160	CP045224.1	2896	372	cas12f2_V-F_1	6.9000000000000005e-46	154.5	0.54	0.72	95	362
gene-FTB24_15240	CP045224.1	2910	372	cas12f2_V-F_1	3.6999999999999995e-47	158.7	0.54	0.72	95	362
gene-FTB24_15800	CP045224.1	3016	372	cas12f2_V-F_1	7.9e-48	160.9	0.54	0.72	95	362
gene-FTB24_16005	CP045224.1	3054	303	WYL_I_II_III_IV_V_VI_4	5.1e-37	125.3	0.983	0.548	132	297
gene-FTB24_16005	CP045224.1	3054	303	WYL_I_II_III_IV_V_VI_1	1.7e-70	235.7	0.981	0.993	1	301
gene-FTB24_16245	CP045224.1	3098	135	WYL_I_II_III_IV_V_VI_4	6.5e-15	53.3	0.715	0.904	6	127
gene-FTB24_16315	CP045224.1	3112	167	ardu	2.7e-40	135.9	0.759	0.934	4	159
gene-FTB24_16650	CP045224.1	3175	704	Gabija__GajB_3	1.6e-11	41.8	0.579	0.304	482	695
gene-FTB24_17065	CP045224.1	3249	754	Gabija__GajB_1	1.6e-40	137.0	0.919	0.816	16	630
gene-FTB24_17065	CP045224.1	3249	754	UG35__UvrD	6.099999999999999e-103	343.1	0.519	0.564	4	428
gene-FTB24_17065	CP045224.1	3249	754	Gabija__GajB_2	1.2000000000000001e-116	388.3	0.822	0.889	1	670
gene-FTB24_17340	CP045224.1	3299	372	cas12f2_V-F_1	2.5e-46	156.0	0.54	0.72	95	362
gene-FTB24_17360	CP045224.1	3301	410	Veles__VlsA2	2.7e-44	149.1	0.931	0.685	1	281
gene-FTB24_17360	CP045224.1	3301	410	Veles__VlsA1	1.3999999999999999e-45	153.5	0.956	0.717	1	294
gene-FTB24_17500	CP045224.1	3329	455	ShosTA__ShosT	3.4e-05	21.3	0.477	0.213	276	372
gene-FTB24_17595	CP045224.1	3347	372	cas12f2_V-F_1	2.6e-45	152.6	0.489	0.637	126	362
gene-FTB24_17660	CP045224.1	3357	496	DISARM__drmC	1.1e-12	45.7	0.596	0.304	316	466
gene-FTB24_17725	CP045224.1	3369	372	cas12f2_V-F_1	3.3e-46	155.6	0.491	0.64	125	362
gene-FTB24_17935	CP045224.1	3407	260	ShosTA__ShosT	2e-08	31.9	0.633	0.546	114	255
gene-FTB24_17940	CP045224.1	3408	739	recD_IV-D_1	1.4e-92	308.8	0.872	0.866	96	735
gene-FTB24_18745	CP045224.1	3524	815	Dodola__DolB	7.899999999999999e-23	78.8	0.408	0.204	501	666
gene-FTB24_19215	CP045224.1	3552	371	Retron_I_A__ATPase_TypeIA	5.4e-08	30.0	0.446	0.668	1	248
