Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-VC_RS14070	95.57967714466623	107.08093106089288	111.72053995699105	193.80263572700508	161.91637812994466	175.7964458431547	173.98929052401613	166.68766435889322	193.82705968674713	host	def	None	None	8.45200240089375
gene-VC_RS09915	192.0487615840372	235.27026157004033	217.13642197761132	126.51822568691907	139.84014260022926	130.96922076630986	92.18217873493462	84.62838967646525	99.70944911427226	host	flrD	None	None	18.658119937729282
gene-VC_RS02825	85.18196371048147	116.89078772357271	105.45059907380761	91.41715613327374	103.2445616581841	86.39944621739686	81.73077894096306	67.31747600176372	65.8587136662608	host	oadA	None	None	2.907823660236357
gene-VC_RS16220	19.520089102516017	23.34849144676549	20.596572206768478	12.549827048365833	14.96372147375632	10.81270026887203	13.150181862956751	13.101127930481479	12.886944956411051	host	gene-VC_RS16220	None	None	1.0826256712929712
gene-VC_RS12430	694.4697471975664	1012.7657614729476	789.8642589912184	536.3412546105283	778.7007262736762	611.9698078348848	360.7390369369937	391.9805737507808	394.56517911336016	host	rpmD	None	None	70.1683130102986
gene-VC_RS06770	22.328082868302282	33.517992236130745	27.249634516124406	23.804305535256706	20.723634035891358	16.055771372402262	14.77840182997006	13.37278901853448	15.633586450577003	host	gene-VC_RS06770	None	None	1.8954377573364396
gene-VC_RS06040	155.26030930796702	232.16424717442257	222.26240524976174	108.9430204815446	133.08548069041353	111.31066651015645	43.28029830673938	40.1691616083469	42.36291730992392	host	gene-VC_RS06040	None	None	39.425874657856895
gene-VC_RS07640	5.516750741252141	7.310371795041935	7.122574504084372	6.108256418547539	6.384656413961399	6.534108891205872	6.231885455815745	4.118377609910679	5.672534765284003	host	gene-VC_RS07640	None	None	0.1317508556338353
gene-VC_RS14205	12.462988659384807	16.214849153238234	18.30901659796114	19.60636787788023	19.716466755743436	19.537841888402156	52.396827403191985	49.44949384914616	60.231963576845	host	gene-VC_RS14205	None	None	10.267341788154678
gene-VC_RS03810	230.07392183503848	293.0145803913018	272.9312454892189	199.86602827291898	261.3780821398537	222.36673997182365	198.06378620311543	200.80939306654597	212.10579616706946	host	hisS	None	None	4.74017845767365
gene-VC_RS02005	11.583361630123582	14.183593631406218	13.535062885237378	12.410052086502876	12.352310270531877	14.397919630693748	10.751686049394845	9.90326150848289	15.490022210064847	host	gene-VC_RS02005	None	None	0.23231124177524673
gene-VC_RS11260	24.06470171943958	30.93385728861348	27.619502071236404	32.44407153125636	36.094021058393196	32.06097338615128	48.31774051722048	51.48074128745986	51.272355805203475	host	chrA	None	None	2.6306181232229346
gene-VC_RS04015	28.90491802514136	32.34252746822666	33.719181229815185	52.873942711054106	59.904061086413996	53.31826770851624	63.21063684681231	67.9630297691625	72.02412093714283	host	gene-VC_RS04015	None	None	4.52089038244689
gene-VC_RS03575	121.17910441530523	162.59956800759798	146.74124577191745	111.18465046690244	127.85870380888095	100.58622643465807	167.52818109315146	163.10999249422977	69.34618282488326	host	clpB	None	None	7.544522733100385
gene-VC_RS12870	210.8786576098616	203.23884889790088	247.68844343897078	258.4678118740847	1135.2748321008573	243.9730468541311	275.12896101786936	211.24295717691325	244.00638220207873	host	rraA	None	None	238.33421475053532
gene-VC_RS14360	31.17879499552468	38.22648539644706	40.95623339038146	55.398666362554785	53.51522724700274	59.299721820196886	116.61357906893713	101.86220497097409	120.82427899359963	host	gene-VC_RS14360	None	None	15.722307614679853
gene-VC_RS12365	50.36497405991724	52.98311520612169	49.006335903120934	47.34804574645937	45.37348626904281	53.347976346701905	70.66587437128166	222.86293613736586	70.14180040560873	host	gene-VC_RS12365	None	None	38.91558768376294
gene-VC_RS10850	8.132705929551319	13.139130018909404	15.923694538496754	13.636894734836005	18.543323257147104	15.947181614328041	13.713102616878533	13.03524870743006	14.487807683915532	host	rnhB	None	None	0.5108148785096727
gene-VC_RS07175	295.71106188853776	334.7770631970618	319.4401652178295	340.8683779728685	386.7616429502416	369.969520225112	187.82846788408656	192.21285925344105	194.90041030278152	host	fabA	None	None	19.171951231651324
gene-VC_RS07510	3.8490213510187186	5.588179663589823	5.915708493938704	7.0337018771744715	6.303843991717521	6.617911855020627	11.338884599710942	9.438434396345274	11.816926684105713	host	gene-VC_RS07510	None	None	0.8693832217722515
gene-VC_RS12805	17.282525197528575	18.856837877178723	18.424784766578505	14.400175551008868	10.836011049886185	11.94147995822418	9.07652252915032	9.735331058796275	8.931688412869715	host	frdC	None	None	1.1026558830273654
gene-VC_RS15445	61.62860610786698	62.76716464950566	66.33590245586686	48.92627359476035	53.230026111636555	52.01165374158479	50.18643500944449	44.29213944283668	59.62480870677509	host	gene-VC_RS15445	None	None	0.8800752738311903
gene-VC_RS00135	364.2270732393549	458.9391242298681	454.54380679175955	256.30086469116935	322.67350798962593	262.7062212764429	128.47194644841395	101.11511028925642	118.77306110953886	host	ilvM	None	None	61.96414016293903
gene-VC_RS14650	547.2072158813386	885.2769328140962	644.5153792639112	913.3395194257853	911.8890558716648	632.8249541865886	283.7763459004224	281.92079783582943	283.23736502060245	host	gcvH	None	None	108.5008815478831
gene-VC_RS10115	9.376136174978587	11.2109200291214	13.971542864948827	15.859895383391464	16.688990931432393	21.72415674387645	20.15305333948858	20.263886627004908	23.124462098802194	host	gene-VC_RS10115	None	None	1.1982603922390134
gene-VC_RS12960	10.389165678600023	13.830623959676597	12.105336256659562	12.777094109692909	12.254475378443441	10.601015858110138	9.989772781374286	9.897681420296676	8.175934510711192	host	gene-VC_RS12960	None	None	0.24588252709945319
gene-VC_RS16690	14.230727756603294	16.076442786849324	15.501546589337183	18.735226516860326	23.170320528132773	19.968874542119874	26.00610467779354	24.8260883539159	25.81293216041785	host	secD	None	None	0.9311621421251743
gene-VC_RS00530	98.60726890033006	96.83010125708942	103.62579870635021	142.91330936236062	145.29903341276625	131.46430505140736	144.4471471125485	143.10488448339953	143.8690084478021	host	yihI	None	None	3.2285722850940695
gene-VC_RS01815	1158.1445015115219	1585.4437913271317	1463.5841394376823	965.5756748426866	1309.4853608089588	2028.5495601463138	1052.8551572903575	1120.003966688403	1299.6583660089345	host	rpsG	None	None	71.40241102197345
gene-VC_RS01890	239.14057246287027	296.10909840304373	320.3424566752703	239.96543561016392	302.94139982977896	294.1750941842222	258.75562847595654	218.09371568796578	255.95767946355943	host	gene-VC_RS01890	None	None	4.022135821823464
gene-VPVV882_gp04	129.7132989540586	151.3047608800905	137.77660224333655	2076.861706760086	1967.415432334136	2053.4447354415315	4900.455332751387	5199.116057094137	5488.517839680917	phage	gene-VPVV882_gp04	middle	late	1779.6342331855267
gene-VC_RS12230	48.726472659339315	54.060648799103326	61.35437934802165	54.34951371799351	611.448623517055	58.57489448896039	57.77427153311882	50.658764317200855	53.81203577940139	host	pmbA	None	None	262.1323618971788
gene-VPVV882_gp01	68.62481533473866	52.02846448168707	66.16265369000531	2245.066568006995	2216.512530531087	2426.070448346664	5118.015605804621	4381.847855288911	4544.588602359992	phage	gene-VPVV882_gp01	middle	late	1531.4375558948204
gene-VC_RS10595	72.94311195552237	85.35228143605971	87.20025183176456	77.37918680319588	105.14985802396924	85.4803112299397	86.74908604521337	85.80002872416924	92.05548859552232	host	flgJ	None	None	0.8341261255188651
gene-VC_RS00495	27.22812932063464	26.81350361559804	27.421682591194322	29.7570061211407	30.954031564984955	29.954048466637968	28.58636734696312	563.3077187839718	28.15423521448062	host	gene-VC_RS00495	None	None	320.82674669918634
gene-VC_RS12510	1360.8543808815775	1657.3398215301036	1354.4494431567716	909.040618817353	1140.032528870488	923.9222100633855	466.63905965932764	1419.4351000864785	483.45182613704435	host	rplW	None	None	143.2820954449938
gene-VC_RS01385	24.726527114914784	32.582575797824006	32.29431326812949	24.184079357839167	26.454205194165308	23.463681728381918	20.456223072740535	20.838329270313437	22.556710584948625	host	gene-VC_RS01385	None	None	0.6992842005036999
gene-VC_RS04495	76.55856989933352	100.29958707469025	93.2964677550862	100.15340674166386	119.42206830321857	105.43576067010683	162.62182092693203	183.9091720164369	180.6633513331545	host	gmhB	None	None	11.561661567719261
gene-VC_RS18585	27.697128665035308	34.922341366997905	36.990572145622345	20.726903806131386	23.063727222649895	23.429533039727744	18.668270850333357	16.26246028136047	22.245321650947652	host	gene-VC_RS18585	None	None	1.7762448949629606
gene-VC_RS11040	67.18289314482585	82.87631250140436	115.21663937042433	74.17828178587224	99.36196902740025	87.91315749122357	243.5066896985733	64.94237448358085	74.59241680439594	host	gene-VC_RS11040	None	None	27.34000252521488
gene-VC_RS08420	56.98399851025078	66.26020790552806	76.73440285018238	72.26441318024507	72.6332655562221	65.72617897979138	86.77147574259432	83.81942264594707	101.35249262830881	host	gene-VC_RS08420	None	None	2.0621824845997203
gene-VC_RS08665	9.460823856559038	8.194721818546821	11.364321046202152	15.570718492302065	15.912976227057667	17.571436189957033	16.384901040663273	21.586371859504176	23.72670665688938	host	gene-VC_RS08665	None	None	1.5518476890008313
