	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
83	NC_002505.1	RefSeq	gene	82472.0	83077.0	.	+	.	gene-VC_RS00415	VC_RS00415	Gene	protein_coding	VC_RS00415	gene-VC_RS00415	ubiquinone biosynthesis accessory factor UbiJ	ubiquinone biosynthesis accessory factor UbiJ	No_PHROG	protein_coding	None	None
84	NC_002505.1	RefSeq	gene	83074.0	84708.0	.	+	.	gene-VC_RS00420	ubiB	Gene	protein_coding	VC_RS00420	ubiB	ubiquinone biosynthesis regulatory protein kinase UbiB	ubiquinone biosynthesis regulatory protein kinase UbiB	No_PHROG	protein_coding	None	None
85	NC_002505.1	RefSeq	gene	84768.0	85016.0	.	+	.	gene-VC_RS00425	tatA	Gene	protein_coding	VC_RS00425	tatA	Sec-independent protein translocase subunit TatA	Sec-independent protein translocase subunit TatA	No_PHROG	protein_coding	None	None
86	NC_002505.1	RefSeq	gene	85020.0	85421.0	.	+	.	gene-VC_RS00430	tatB	Gene	protein_coding	VC_RS00430	tatB	Sec-independent protein translocase protein TatB	Sec-independent protein translocase protein TatB	No_PHROG	protein_coding	None	None
87	NC_002505.1	RefSeq	gene	85510.0	86262.0	.	+	.	gene-VC_RS00435	tatC	Gene	protein_coding	VC_RS00435	tatC	twin-arginine translocase subunit TatC	twin-arginine translocase subunit TatC	No_PHROG	protein_coding	None	None
88	NC_002505.1	RefSeq	gene	86574.0	87575.0	.	+	.	gene-VC_RS00440	VC_RS00440	Gene	protein_coding	VC_RS00440	gene-VC_RS00440	cytochrome-c peroxidase	cytochrome-c peroxidase	No_PHROG	protein_coding	None	None
89	NC_002505.1	RefSeq	gene	87681.0	89036.0	.	-	.	gene-VC_RS00445	dinF	Gene	protein_coding	VC_RS00445	dinF	MATE family efflux transporter DinF	MATE family efflux transporter DinF	No_PHROG	protein_coding	None	None
90	NC_002505.1	RefSeq	gene	89116.0	89928.0	.	-	.	gene-VC_RS00450	VC_RS00450	Gene	protein_coding	VC_RS00450	gene-VC_RS00450	class I SAM-dependent methyltransferase	class I SAM-dependent methyltransferase	No_PHROG	protein_coding	None	None
91	NC_002505.1	RefSeq	gene	90013.0	90642.0	.	-	.	gene-VC_RS00455	lexA	Gene	protein_coding	VC_RS00455	lexA	transcriptional repressor LexA	transcriptional repressor LexA	No_PHROG	protein_coding	None	None
92	NC_002505.1	RefSeq	gene	90962.0	93388.0	.	+	.	gene-VC_RS00460	plsB	Gene	protein_coding	VC_RS00460	plsB	glycerol-3-phosphate 1-O-acyltransferase PlsB	glycerol-3-phosphate 1-O-acyltransferase PlsB	No_PHROG	protein_coding	None	None
93	NC_002505.1	RefSeq	gene	93464.0	94318.0	.	-	.	gene-VC_RS00465	ubiA	Gene	protein_coding	VC_RS00465	ubiA	4-hydroxybenzoate octaprenyltransferase	4-hydroxybenzoate octaprenyltransferase	No_PHROG	protein_coding	None	None
94	NC_002505.1	RefSeq	gene	94319.0	94858.0	.	-	.	gene-VC_RS00470	VC_RS00470	Gene	protein_coding	VC_RS00470	gene-VC_RS00470	chorismate lyase	chorismate lyase	No_PHROG	protein_coding	None	None
95	NC_002505.1	RefSeq	gene	95062.0	95472.0	.	+	.	gene-VC_RS00475	VC_RS00475	Gene	protein_coding	VC_RS00475	gene-VC_RS00475	flagellar basal body-associated protein FliL	flagellar basal body-associated protein FliL	No_PHROG	protein_coding	None	None
96	NC_002505.1	RefSeq	gene	95592.0	97571.0	.	-	.	gene-VC_RS00480	VC_RS00480	Gene	protein_coding	VC_RS00480	gene-VC_RS00480	methyl-accepting chemotaxis protein	methyl-accepting chemotaxis protein	No_PHROG	protein_coding	None	None
97	NC_002505.1	RefSeq	gene	97946.0	98779.0	.	-	.	gene-VC_RS00485	glpG	Gene	protein_coding	VC_RS00485	glpG	rhomboid family intramembrane serine protease GlpG	rhomboid family intramembrane serine protease GlpG	No_PHROG	protein_coding	None	None
98	NC_002505.1	RefSeq	gene	98786.0	99106.0	.	-	.	gene-VC_RS00490	glpE	Gene	protein_coding	VC_RS00490	glpE	thiosulfate sulfurtransferase GlpE	thiosulfate sulfurtransferase GlpE	No_PHROG	protein_coding	None	None
99	NC_002505.1	RefSeq	gene	99867.0	100634.0	.	-	.	gene-VC_RS00495	VC_RS00495	Gene	protein_coding	VC_RS00495	gene-VC_RS00495	TatD family hydrolase	TatD family hydrolase	No_PHROG	protein_coding	None	None
100	NC_002505.1	RefSeq	gene	100811.0	101854.0	.	+	.	gene-VC_RS00500	hemB	Gene	protein_coding	VC_RS00500	hemB	porphobilinogen synthase	porphobilinogen synthase	No_PHROG	protein_coding	None	None
101	NC_002505.1	RefSeq	gene	101961.0	102389.0	.	+	.	gene-VC_RS00505	VC_RS00505	Gene	protein_coding	VC_RS00505	gene-VC_RS00505	GNAT family N-acetyltransferase	GNAT family N-acetyltransferase	No_PHROG	protein_coding	None	None
102	NC_002505.1	RefSeq	gene	103098.0	105902.0	.	+	.	gene-VC_RS00510	polA	Gene	protein_coding	VC_RS00510	polA	DNA polymerase I	DNA polymerase I	No_PHROG	protein_coding	None	None
103	NC_002505.1	RefSeq	gene	106649.0	107311.0	.	-	.	gene-VC_RS00515	yihA	Gene	protein_coding	VC_RS00515	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	ribosome biogenesis GTP-binding protein YihA/YsxC	No_PHROG	protein_coding	None	None
104	NC_002505.1	RefSeq	gene	107463.0	108080.0	.	+	.	gene-VC_RS00520	VC_RS00520	Gene	protein_coding	VC_RS00520	gene-VC_RS00520	c-type cytochrome	c-type cytochrome	No_PHROG	protein_coding	None	None
105	NC_002505.1	RefSeq	gene	108282.0	108920.0	.	+	.	gene-VC_RS00525	VC_RS00525	Gene	protein_coding	VC_RS00525	gene-VC_RS00525	class I SAM-dependent methyltransferase	class I SAM-dependent methyltransferase	No_PHROG	protein_coding	None	None
106	NC_002505.1	RefSeq	gene	108920.0	109468.0	.	+	.	gene-VC_RS00530	yihI	Gene	protein_coding	VC_RS00530	yihI	Der GTPase-activating protein YihI	Der GTPase-activating protein YihI	No_PHROG	protein_coding	None	None
107	NC_002505.1	RefSeq	gene	109478.0	109966.0	.	+	.	gene-VC_RS00535	VC_RS00535	Gene	protein_coding	VC_RS00535	gene-VC_RS00535	DUF2489 domain-containing protein	DUF2489 domain-containing protein	No_PHROG	protein_coding	None	None
108	NC_002505.1	RefSeq	gene	110105.0	111493.0	.	+	.	gene-VC_RS00540	hemN	Gene	protein_coding	VC_RS00540	hemN	oxygen-independent coproporphyrinogen III oxidase	oxygen-independent coproporphyrinogen III oxidase	No_PHROG	protein_coding	None	None
109	NC_002505.1	RefSeq	gene	111557.0	112753.0	.	-	.	gene-VC_RS00545	VC_RS00545	Gene	protein_coding	VC_RS00545	gene-VC_RS00545	heme biosynthesis protein HemY	heme biosynthesis protein HemY	No_PHROG	protein_coding	None	None
