	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
10	CT971583.1	EMBL	gene	12566.0	14032.0	.	+	.	gene-SynWH7803_0011	ftsY	Gene	protein_coding	SynWH7803_0011	ftsY	Signal recognition particle GTPase%2C FtsY	Signal recognition particle GTPase%2C FtsY	No_PHROG	protein_coding	None	None
11	CT971583.1	EMBL	gene	14107.0	15519.0	.	+	.	gene-SynWH7803_0012	rsbU	Gene	protein_coding	SynWH7803_0012	rsbU	Serine phosphatase RsbU%2C regulator of sigma subunit	Serine phosphatase RsbU%2C regulator of sigma subunit	No_PHROG	protein_coding	None	None
12	CT971583.1	EMBL	gene	15551.0	16963.0	.	+	.	gene-SynWH7803_0013	argH	Gene	protein_coding	SynWH7803_0013	argH	Argininosuccinate lyase	Argininosuccinate lyase	No_PHROG	protein_coding	None	None
13	CT971583.1	EMBL	gene	17083.0	17706.0	.	+	.	gene-SynWH7803_0014	SynWH7803_0014	Gene	protein_coding	SynWH7803_0014	gene-SynWH7803_0014	RNA-binding protein%2C RRM domain	RNA-binding protein%2C RRM domain	No_PHROG	protein_coding	None	None
14	CT971583.1	EMBL	gene	17725.0	18729.0	.	-	.	gene-SynWH7803_0015	dusA	Gene	protein_coding	SynWH7803_0015	dusA	tRNA-dihydrouridine synthase A	tRNA-dihydrouridine synthase A	No_PHROG	protein_coding	None	None
15	CT971583.1	EMBL	gene	18790.0	19308.0	.	+	.	gene-SynWH7803_0016	msrB	Gene	protein_coding	SynWH7803_0016	msrB	Peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase	No_PHROG	protein_coding	None	None
16	CT971583.1	EMBL	gene	19343.0	20539.0	.	+	.	gene-SynWH7803_0017	SynWH7803_0017	Gene	protein_coding	SynWH7803_0017	gene-SynWH7803_0017	Predicted flavoprotein	Predicted flavoprotein	No_PHROG	protein_coding	None	None
17	CT971583.1	EMBL	gene	20602.0	23637.0	.	-	.	gene-SynWH7803_0018	SynWH7803_0018	Gene	protein_coding	SynWH7803_0018	gene-SynWH7803_0018	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
18	CT971583.1	EMBL	gene	24364.0	25599.0	.	-	.	gene-SynWH7803_0019	pilC%2CpulF	Gene	protein_coding	SynWH7803_0019	pilC%2CpulF	Type II secretory pathway%2C component PulF	Type II secretory pathway%2C component PulF	No_PHROG	protein_coding	None	None
19	CT971583.1	EMBL	gene	25800.0	26873.0	.	-	.	gene-SynWH7803_0020	pilT	Gene	protein_coding	SynWH7803_0020	pilT	Tfp pilus assembly protein%2C pilus retraction ATPase PilT	Tfp pilus assembly protein%2C pilus retraction ATPase PilT	No_PHROG	protein_coding	None	None
20	CT971583.1	EMBL	gene	26884.0	28569.0	.	-	.	gene-SynWH7803_0021	pilB%2C gspE	Gene	protein_coding	SynWH7803_0021	pilB%2C gspE	Type II secretory pathway%2C ATPase PulE/Tfp pilus assembly pathway%2C ATPase PilB	Type II secretory pathway%2C ATPase PulE/Tfp pilus assembly pathway%2C ATPase PilB	No_PHROG	protein_coding	None	None
21	CT971583.1	EMBL	gene	28665.0	29387.0	.	+	.	gene-SynWH7803_0022	grpE	Gene	protein_coding	SynWH7803_0022	grpE	Molecular chaperone GrpE%2C heat shock protein	Molecular chaperone GrpE%2C heat shock protein	No_PHROG	protein_coding	None	None
22	CT971583.1	EMBL	gene	29438.0	30568.0	.	+	.	gene-SynWH7803_0023	SynWH7803_0023	Gene	protein_coding	SynWH7803_0023	gene-SynWH7803_0023	DnaJ-class molecular chaperone	DnaJ-class molecular chaperone	No_PHROG	protein_coding	None	None
23	CT971583.1	EMBL	gene	30571.0	30813.0	.	+	.	gene-SynWH7803_0024	SynWH7803_0024	Gene	protein_coding	SynWH7803_0024	gene-SynWH7803_0024	Conserved hypothetical protein with conserved cysteine containing domain 1 Ccd1	Conserved hypothetical protein with conserved cysteine containing domain 1 Ccd1	No_PHROG	protein_coding	None	None
24	CT971583.1	EMBL	gene	30806.0	31714.0	.	+	.	gene-SynWH7803_0025	engC	Gene	protein_coding	SynWH7803_0025	engC	Probable GTPase engC	Probable GTPase engC	No_PHROG	protein_coding	None	None
25	CT971583.1	EMBL	gene	31689.0	32030.0	.	-	.	gene-SynWH7803_0026	SynWH7803_0026	Gene	protein_coding	SynWH7803_0026	gene-SynWH7803_0026	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
26	CT971583.1	EMBL	gene	32055.0	32987.0	.	-	.	gene-SynWH7803_0027	murB	Gene	protein_coding	SynWH7803_0027	murB	UDP-N-acetylmuramate dehydrogenase	UDP-N-acetylmuramate dehydrogenase	No_PHROG	protein_coding	None	None
27	CT971583.1	EMBL	gene	32963.0	34423.0	.	-	.	gene-SynWH7803_0028	murC	Gene	protein_coding	SynWH7803_0028	murC	UDP-N-acetylmuramate-alanine ligase	UDP-N-acetylmuramate-alanine ligase	No_PHROG	protein_coding	None	None
28	CT971583.1	EMBL	gene	34586.0	35611.0	.	+	.	gene-SynWH7803_0029	gap1	Gene	protein_coding	SynWH7803_0029	gap1	Glyceraldehyde-3-phosphate dehydrogenase	Glyceraldehyde-3-phosphate dehydrogenase	No_PHROG	protein_coding	None	None
29	CT971583.1	EMBL	gene	35675.0	36661.0	.	-	.	gene-SynWH7803_0030	thiL	Gene	protein_coding	SynWH7803_0030	thiL	Thiamine monophosphate kinase	Thiamine monophosphate kinase	No_PHROG	protein_coding	None	None
30	CT971583.1	EMBL	gene	36668.0	37786.0	.	-	.	gene-SynWH7803_0031	SynWH7803_0031	Gene	protein_coding	SynWH7803_0031	gene-SynWH7803_0031	Peptidyl-prolyl cis-trans isomerase	Peptidyl-prolyl cis-trans isomerase	No_PHROG	protein_coding	None	None
31	CT971583.1	EMBL	gene	37819.0	38382.0	.	+	.	gene-SynWH7803_0032	efp	Gene	protein_coding	SynWH7803_0032	efp	Translation elongation factor P	Translation elongation factor P	No_PHROG	protein_coding	None	None
32	CT971583.1	EMBL	gene	38385.0	38864.0	.	+	.	gene-SynWH7803_0033	accB	Gene	protein_coding	SynWH7803_0033	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	No_PHROG	protein_coding	None	None
33	CT971583.1	EMBL	gene	38851.0	39879.0	.	-	.	gene-SynWH7803_0034	pdxA	Gene	protein_coding	SynWH7803_0034	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4-hydroxythreonine-4-phosphate dehydrogenase	No_PHROG	protein_coding	None	None
34	CT971583.1	EMBL	gene	39878.0	40069.0	.	+	.	gene-SynWH7803_0035	SynWH7803_0035	Gene	protein_coding	SynWH7803_0035	gene-SynWH7803_0035	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
35	CT971583.1	EMBL	gene	40035.0	40961.0	.	-	.	gene-SynWH7803_0036	wcaG	Gene	protein_coding	SynWH7803_0036	wcaG	Nucleoside-diphosphate-sugar epimerase	Nucleoside-diphosphate-sugar epimerase	No_PHROG	protein_coding	None	None
36	CT971583.1	EMBL	gene	41034.0	41228.0	.	+	.	gene-SynWH7803_0037	SynWH7803_0037	Gene	protein_coding	SynWH7803_0037	gene-SynWH7803_0037	Conserved hypothetical protein with transmembrane domains	Conserved hypothetical protein with transmembrane domains	No_PHROG	protein_coding	None	None
37	CT971583.1	EMBL	gene	41229.0	41663.0	.	-	.	gene-SynWH7803_0038	SynWH7803_0038	Gene	protein_coding	SynWH7803_0038	gene-SynWH7803_0038	McrA/HNH family nuclease	McrA/HNH family nuclease	No_PHROG	protein_coding	None	None
38	CT971583.1	EMBL	gene	41916.0	43424.0	.	+	.	gene-SynWH7803_0039	hepA	Gene	protein_coding	SynWH7803_0039	hepA	Superfamily II DNA/RNA helicases%2C SNF2 family	Superfamily II DNA/RNA helicases%2C SNF2 family	No_PHROG	protein_coding	None	None
39	CT971583.1	EMBL	gene	43379.0	43771.0	.	-	.	gene-SynWH7803_0040	SynWH7803_0040	Gene	protein_coding	SynWH7803_0040	gene-SynWH7803_0040	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
40	CT971583.1	EMBL	gene	43771.0	44175.0	.	-	.	gene-SynWH7803_0041	SynWH7803_0041	Gene	protein_coding	SynWH7803_0041	gene-SynWH7803_0041	Conserved hypothetical protein a with signal peptide	Conserved hypothetical protein a with signal peptide	No_PHROG	protein_coding	None	None
41	CT971583.1	EMBL	gene	44239.0	44757.0	.	-	.	gene-SynWH7803_0042	SynWH7803_0042	Gene	protein_coding	SynWH7803_0042	gene-SynWH7803_0042	Uncharacterized AbrB family conserved membrane protein	Uncharacterized AbrB family conserved membrane protein	No_PHROG	protein_coding	None	None
42	CT971583.1	EMBL	gene	44887.0	45156.0	.	+	.	gene-SynWH7803_0043	SynWH7803_0043	Gene	protein_coding	SynWH7803_0043	gene-SynWH7803_0043	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
43	CT971583.1	EMBL	gene	45279.0	45440.0	.	+	.	gene-SynWH7803_0044	SynWH7803_0044	Gene	protein_coding	SynWH7803_0044	gene-SynWH7803_0044	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
44	CT971583.1	EMBL	gene	45605.0	45781.0	.	+	.	gene-SynWH7803_0045	SynWH7803_0045	Gene	protein_coding	SynWH7803_0045	gene-SynWH7803_0045	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
45	CT971583.1	EMBL	gene	45805.0	45876.0	.	-	.	gene-RNA_1	RNA_1	Gene	tRNA	RNA_1	gene-RNA_1	tRNA-Gly	tRNA-Gly	No_PHROG	tRNA	None	None
46	CT971583.1	EMBL	gene	45936.0	47066.0	.	-	.	gene-SynWH7803_0046	SynWH7803_0046	Gene	protein_coding	SynWH7803_0046	gene-SynWH7803_0046	DHSS soluble hydrogenase%2C small subunit	DHSS soluble hydrogenase%2C small subunit	No_PHROG	protein_coding	None	None
47	CT971583.1	EMBL	gene	47188.0	48285.0	.	+	.	gene-SynWH7803_0047	cbiD	Gene	protein_coding	SynWH7803_0047	cbiD	Cobalamin biosynthesis protein CbiD	Cobalamin biosynthesis protein CbiD	No_PHROG	protein_coding	None	None
48	CT971583.1	EMBL	gene	48299.0	49918.0	.	+	.	gene-SynWH7803_0048	guaA	Gene	protein_coding	SynWH7803_0048	guaA	GMP synthase (glutamine-hydrolyzing)	GMP synthase (glutamine-hydrolyzing)	No_PHROG	protein_coding	None	None
49	CT971583.1	EMBL	gene	49961.0	50593.0	.	+	.	gene-SynWH7803_0049	SynWH7803_0049	Gene	protein_coding	SynWH7803_0049	gene-SynWH7803_0049	Conserved hyothetical protein	Conserved hyothetical protein	No_PHROG	protein_coding	None	None
50	CT971583.1	EMBL	gene	50612.0	50989.0	.	+	.	gene-SynWH7803_0050	SynWH7803_0050	Gene	protein_coding	SynWH7803_0050	gene-SynWH7803_0050	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
51	CT971583.1	EMBL	gene	50994.0	52808.0	.	+	.	gene-SynWH7803_0051	SynWH7803_0051	Gene	protein_coding	SynWH7803_0051	gene-SynWH7803_0051	Cell division protein FtsI / penicillin-binding protein 2	Cell division protein FtsI / penicillin-binding protein 2	No_PHROG	protein_coding	None	None
52	CT971583.1	EMBL	gene	52818.0	53966.0	.	-	.	gene-SynWH7803_0052	SynWH7803_0052	Gene	protein_coding	SynWH7803_0052	gene-SynWH7803_0052	Glycosyltransferase of family GT4%3B possible alpha-mannosyltransferase	Glycosyltransferase of family GT4%3B possible alpha-mannosyltransferase	No_PHROG	protein_coding	None	None
53	CT971583.1	EMBL	gene	53980.0	55173.0	.	-	.	gene-SynWH7803_0053	SynWH7803_0053	Gene	protein_coding	SynWH7803_0053	gene-SynWH7803_0053	sulfolipid biosynthesis protein (UDP-sulfoquinovose synthase)	sulfolipid biosynthesis protein (UDP-sulfoquinovose synthase)	No_PHROG	protein_coding	None	None
54	CT971583.1	EMBL	gene	55232.0	55399.0	.	-	.	gene-SynWH7803_0054	SynWH7803_0054	Gene	protein_coding	SynWH7803_0054	gene-SynWH7803_0054	HLIP family protein	HLIP family protein	No_PHROG	protein_coding	None	None
55	CT971583.1	EMBL	gene	55500.0	56312.0	.	-	.	gene-SynWH7803_0055	thiG	Gene	protein_coding	SynWH7803_0055	thiG	Thiazole biosynthesis protein ThiG	Thiazole biosynthesis protein ThiG	No_PHROG	protein_coding	None	None
56	CT971583.1	EMBL	gene	56426.0	56929.0	.	+	.	gene-SynWH7803_0056	SynWH7803_0056	Gene	protein_coding	SynWH7803_0056	gene-SynWH7803_0056	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
57	CT971583.1	EMBL	gene	56897.0	57490.0	.	-	.	gene-SynWH7803_0057	SynWH7803_0057	Gene	protein_coding	SynWH7803_0057	gene-SynWH7803_0057	Tetratricopeptide repeat domain containing protein	Tetratricopeptide repeat domain containing protein	No_PHROG	protein_coding	None	None
58	CT971583.1	EMBL	gene	57525.0	57872.0	.	-	.	gene-SynWH7803_0058	rplT	Gene	protein_coding	SynWH7803_0058	rplT	50S ribosomal protein L20	50S ribosomal protein L20	No_PHROG	protein_coding	None	None
59	CT971583.1	EMBL	gene	57916.0	58113.0	.	-	.	gene-SynWH7803_0059	rpmI	Gene	protein_coding	SynWH7803_0059	rpmI	50S ribosomal protein L35	50S ribosomal protein L35	No_PHROG	protein_coding	None	None
60	CT971583.1	EMBL	gene	58173.0	59750.0	.	+	.	gene-SynWH7803_0060	SynWH7803_0060	Gene	protein_coding	SynWH7803_0060	gene-SynWH7803_0060	SpoIID sporulation protein homolog	SpoIID sporulation protein homolog	No_PHROG	protein_coding	None	None
61	CT971583.1	EMBL	gene	59781.0	61115.0	.	+	.	gene-SynWH7803_0061	SynWH7803_0061	Gene	protein_coding	SynWH7803_0061	gene-SynWH7803_0061	Glycosyltransferase of family GT2%3B possible processive Glycosyltransferase	Glycosyltransferase of family GT2%3B possible processive Glycosyltransferase	No_PHROG	protein_coding	None	None
62	CT971583.1	EMBL	gene	61131.0	62996.0	.	-	.	gene-SynWH7803_0062	dnaX	Gene	protein_coding	SynWH7803_0062	dnaX	DNA polymerase III gamma/tau subunit	DNA polymerase III gamma/tau subunit	No_PHROG	protein_coding	None	None
63	CT971583.1	EMBL	gene	63024.0	63698.0	.	-	.	gene-SynWH7803_0063	SynWH7803_0063	Gene	protein_coding	SynWH7803_0063	gene-SynWH7803_0063	Conserved hypothetical protein with NC domain	Conserved hypothetical protein with NC domain	No_PHROG	protein_coding	None	None
64	CT971583.1	EMBL	gene	63703.0	65058.0	.	-	.	gene-SynWH7803_0064	clpX	Gene	protein_coding	SynWH7803_0064	clpX	ATP-dependent Clp protease ATP-binding subunit%2C ClpX	ATP-dependent Clp protease ATP-binding subunit%2C ClpX	No_PHROG	protein_coding	None	None
65	CT971583.1	EMBL	gene	65425.0	66303.0	.	+	.	gene-SynWH7803_0065	SynWH7803_0065	Gene	protein_coding	SynWH7803_0065	gene-SynWH7803_0065	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
66	CT971583.1	EMBL	gene	66313.0	67197.0	.	+	.	gene-SynWH7803_0066	SynWH7803_0066	Gene	protein_coding	SynWH7803_0066	gene-SynWH7803_0066	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
67	CT971583.1	EMBL	gene	67241.0	68863.0	.	+	.	gene-SynWH7803_0067	SynWH7803_0067	Gene	protein_coding	SynWH7803_0067	gene-SynWH7803_0067	Monoamine oxidase	Monoamine oxidase	No_PHROG	protein_coding	None	None
68	CT971583.1	EMBL	gene	68830.0	70071.0	.	-	.	gene-SynWH7803_0068	SynWH7803_0068	Gene	protein_coding	SynWH7803_0068	gene-SynWH7803_0068	Uncharacterized conserved membrane protein	Uncharacterized conserved membrane protein	No_PHROG	protein_coding	None	None
69	CT971583.1	EMBL	gene	70114.0	70749.0	.	+	.	gene-SynWH7803_0069	SynWH7803_0069	Gene	protein_coding	SynWH7803_0069	gene-SynWH7803_0069	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
70	CT971583.1	EMBL	gene	70751.0	71440.0	.	-	.	gene-SynWH7803_0070	clpP	Gene	protein_coding	SynWH7803_0070	clpP	Protease subunit of ATP-dependent Clp protease	Protease subunit of ATP-dependent Clp protease	No_PHROG	protein_coding	None	None
71	CT971583.1	EMBL	gene	71487.0	72932.0	.	-	.	gene-SynWH7803_0071	tig	Gene	protein_coding	SynWH7803_0071	tig	Trigger factor	Trigger factor	No_PHROG	protein_coding	None	None
72	CT971583.1	EMBL	gene	73098.0	74126.0	.	+	.	gene-SynWH7803_0072	asd	Gene	protein_coding	SynWH7803_0072	asd	Aspartate-semialdehyde dehydrogenase	Aspartate-semialdehyde dehydrogenase	No_PHROG	protein_coding	None	None
73	CT971583.1	EMBL	gene	74133.0	75041.0	.	+	.	gene-SynWH7803_0073	dapA	Gene	protein_coding	SynWH7803_0073	dapA	Dihydrodipicolinate synthase	Dihydrodipicolinate synthase	No_PHROG	protein_coding	None	None
74	CT971583.1	EMBL	gene	75108.0	77150.0	.	+	.	gene-SynWH7803_0074	SynWH7803_0074	Gene	protein_coding	SynWH7803_0074	gene-SynWH7803_0074	Predicted hydrolase of the metallo-beta-lactamase superfamily	Predicted hydrolase of the metallo-beta-lactamase superfamily	No_PHROG	protein_coding	None	None
75	CT971583.1	EMBL	gene	77153.0	77818.0	.	-	.	gene-SynWH7803_0075	SynWH7803_0075	Gene	protein_coding	SynWH7803_0075	gene-SynWH7803_0075	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
76	CT971583.1	EMBL	gene	77824.0	78876.0	.	-	.	gene-SynWH7803_0076	mesJ	Gene	protein_coding	SynWH7803_0076	mesJ	tRNA(Ile)-lysidine synthase	tRNA(Ile)-lysidine synthase	No_PHROG	protein_coding	None	None
77	CT971583.1	EMBL	gene	78916.0	79692.0	.	+	.	gene-SynWH7803_0077	SynWH7803_0077	Gene	protein_coding	SynWH7803_0077	gene-SynWH7803_0077	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
78	CT971583.1	EMBL	gene	79755.0	80141.0	.	+	.	gene-SynWH7803_0078	SynWH7803_0078	Gene	protein_coding	SynWH7803_0078	gene-SynWH7803_0078	Uncharacterized conserved membrane protein	Uncharacterized conserved membrane protein	No_PHROG	protein_coding	None	None
79	CT971583.1	EMBL	gene	80134.0	80676.0	.	+	.	gene-SynWH7803_0079	SynWH7803_0079	Gene	protein_coding	SynWH7803_0079	gene-SynWH7803_0079	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
80	CT971583.1	EMBL	gene	80713.0	82749.0	.	+	.	gene-SynWH7803_0080	uvrB	Gene	protein_coding	SynWH7803_0080	uvrB	Helicase subunit of the DNA excision repair complex	Helicase subunit of the DNA excision repair complex	No_PHROG	protein_coding	None	None
81	CT971583.1	EMBL	gene	82767.0	84569.0	.	-	.	gene-SynWH7803_0081	lysC	Gene	protein_coding	SynWH7803_0081	lysC	Aspartokinase	Aspartokinase	No_PHROG	protein_coding	None	None
82	CT971583.1	EMBL	gene	84625.0	85605.0	.	-	.	gene-SynWH7803_0082	holA	Gene	protein_coding	SynWH7803_0082	holA	DNA polymerase III%2C delta subunit	DNA polymerase III%2C delta subunit	No_PHROG	protein_coding	None	None
83	CT971583.1	EMBL	gene	85674.0	86309.0	.	+	.	gene-SynWH7803_0083	cobH	Gene	protein_coding	SynWH7803_0083	cobH	Precorrin-8X methylmutase	Precorrin-8X methylmutase	No_PHROG	protein_coding	None	None
84	CT971583.1	EMBL	gene	86294.0	89026.0	.	-	.	gene-SynWH7803_0084	mutS	Gene	protein_coding	SynWH7803_0084	mutS	DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	No_PHROG	protein_coding	None	None
85	CT971583.1	EMBL	gene	89122.0	90003.0	.	-	.	gene-SynWH7803_0085	SynWH7803_0085	Gene	protein_coding	SynWH7803_0085	gene-SynWH7803_0085	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
86	CT971583.1	EMBL	gene	90026.0	90940.0	.	-	.	gene-SynWH7803_0086	SynWH7803_0086	Gene	protein_coding	SynWH7803_0086	gene-SynWH7803_0086	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
87	CT971583.1	EMBL	gene	91067.0	91255.0	.	+	.	gene-SynWH7803_0087	psbZ	Gene	protein_coding	SynWH7803_0087	psbZ	Photosystem II protein PsbZ (ycf9)	Photosystem II protein PsbZ (ycf9)	No_PHROG	protein_coding	None	None
88	CT971583.1	EMBL	gene	91288.0	91773.0	.	+	.	gene-SynWH7803_0088	ribH	Gene	protein_coding	SynWH7803_0088	ribH	ribH Riboflavin synthase beta-chain	ribH Riboflavin synthase beta-chain	No_PHROG	protein_coding	None	None
89	CT971583.1	EMBL	gene	91897.0	93081.0	.	+	.	gene-SynWH7803_0089	SynWH7803_0089	Gene	protein_coding	SynWH7803_0089	gene-SynWH7803_0089	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
90	CT971583.1	EMBL	gene	93071.0	93910.0	.	-	.	gene-SynWH7803_0090	SynWH7803_0090	Gene	protein_coding	SynWH7803_0090	gene-SynWH7803_0090	Possible glycosyltransferase	Possible glycosyltransferase	No_PHROG	protein_coding	None	None
91	CT971583.1	EMBL	gene	93911.0	94438.0	.	-	.	gene-SynWH7803_0091	SynWH7803_0091	Gene	protein_coding	SynWH7803_0091	gene-SynWH7803_0091	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
92	CT971583.1	EMBL	gene	94448.0	95503.0	.	-	.	gene-SynWH7803_0092	galE	Gene	protein_coding	SynWH7803_0092	galE	UDP-glucose-4-epimerase	UDP-glucose-4-epimerase	No_PHROG	protein_coding	None	None
93	CT971583.1	EMBL	gene	95561.0	96175.0	.	-	.	gene-SynWH7803_0093	SynWH7803_0093	Gene	protein_coding	SynWH7803_0093	gene-SynWH7803_0093	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
94	CT971583.1	EMBL	gene	96399.0	97148.0	.	-	.	gene-SynWH7803_0094	SynWH7803_0094	Gene	protein_coding	SynWH7803_0094	gene-SynWH7803_0094	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
95	CT971583.1	EMBL	gene	97155.0	98078.0	.	-	.	gene-SynWH7803_0095	SynWH7803_0095	Gene	protein_coding	SynWH7803_0095	gene-SynWH7803_0095	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
96	CT971583.1	EMBL	gene	98537.0	99292.0	.	-	.	gene-SynWH7803_0096	SynWH7803_0096	Gene	protein_coding	SynWH7803_0096	gene-SynWH7803_0096	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
97	CT971583.1	EMBL	gene	100017.0	100739.0	.	-	.	gene-SynWH7803_0097	SynWH7803_0097	Gene	protein_coding	SynWH7803_0097	gene-SynWH7803_0097	Hypothetical protein	Hypothetical protein	No_PHROG	protein_coding	None	None
98	CT971583.1	EMBL	gene	100928.0	100999.0	.	+	.	gene-RNA_2	RNA_2	Gene	tRNA	RNA_2	gene-RNA_2	tRNA-Gly	tRNA-Gly	No_PHROG	tRNA	None	None
99	CT971583.1	EMBL	gene	101009.0	101464.0	.	-	.	gene-SynWH7803_0098	SynWH7803_0098	Gene	protein_coding	SynWH7803_0098	gene-SynWH7803_0098	Possible acetyltransferase	Possible acetyltransferase	No_PHROG	protein_coding	None	None
100	CT971583.1	EMBL	gene	101493.0	102401.0	.	-	.	gene-SynWH7803_0099	SynWH7803_0099	Gene	protein_coding	SynWH7803_0099	gene-SynWH7803_0099	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
101	CT971583.1	EMBL	gene	102513.0	102677.0	.	+	.	gene-SynWH7803_0100	SynWH7803_0100	Gene	protein_coding	SynWH7803_0100	gene-SynWH7803_0100	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
102	CT971583.1	EMBL	gene	102623.0	102820.0	.	+	.	gene-SynWH7803_0101	SynWH7803_0101	Gene	protein_coding	SynWH7803_0101	gene-SynWH7803_0101	Conserved hypothetical protein	Conserved hypothetical protein	No_PHROG	protein_coding	None	None
103	CT971583.1	EMBL	gene	102879.0	103820.0	.	+	.	gene-SynWH7803_0102	rmlA%2C rfbA	Gene	protein_coding	SynWH7803_0102	rmlA%2C rfbA	glucose-1-phosphate thymidylyltransferase	glucose-1-phosphate thymidylyltransferase	No_PHROG	protein_coding	None	None
