ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-VPVV882_gp42	64	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp43	94	19384	hypothetical protein	unknown function	19384	156	0.796	4.49e-48	19384	131.651306	1.9115721387774402e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp44	98	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp45	100	10957	hypothetical protein	unknown function	10957	155	0.764	1.0259999999999999e-47	10957	131.030853	2.9005157059582577e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp46	206	192	DNA polymerase exonuclease subunit	DNA, RNA and nucleotide metabolism	192	104	0.359	1.238e-28	192	190.314697	1.3195217192997694e-55	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp47	74	32786	hypothetical protein	unknown function	32786	153	0.969	1.118e-47	32786	178.590256	4.361217761650587e-53	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp48	40	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp49	76	22479	hypothetical protein	unknown function	22479	158	0.97	4.639e-49	22479	164.936539	5.966516229341406e-49	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp50	63	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp51	48	27476	hypothetical protein	unknown function	27476	98	0.945	7.563e-29	27476	118.397064	1.840885139248073e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp52	87	15913	hypothetical protein	unknown function	15913	120	0.691	6.852e-36	15913	135.271805	1.755776736806383e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp53	212	164	ParA-like partition protein	DNA, RNA and nucleotide metabolism	164	131	0.321	1.363e-36	164	176.162216	2.674423535801977e-51	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp54	538	5272	hypothetical protein	unknown function	5272	465	0.468	1.1489999999999999e-146	5272	618.059326	3.611055849892187e-185	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp55	79	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp56	235	27555	transcriptional regulator	transcription regulation	27555	307	0.718	2.238e-98	27555	327.232697	6.78162976382777e-98	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp57	1239	4913	replication	DNA, RNA and nucleotide metabolism	4913	755	0.368	1.518e-237	4913	1412.756348	0.0	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp58	174	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp59	243	4	transcriptional repressor	transcription regulation	4	75	0.257	3.642e-18	4	139.220596	3.4773508071268506e-40	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp60	199	4834	CII-like transcriptional activator	transcription regulation	4834	209	0.562	1.232e-64	4834	251.656036	1.0559858763614523e-74	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp61	73	54	DksA-like zinc-finger protein	other	54	53	0.418	6.628e-13	54	79.566673	3.246600617530917e-22	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp62	256	304	anti-termination protein Q-like	transcription regulation	304	176	0.457	1.219e-52	304	169.205414	2.0248726761398825e-49	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp63	252	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp64	93	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp65	132	6795	Lar-like restriction alleviation protein	moron, auxiliary metabolic gene and host takeover	6795	123	0.617	1.1640000000000001e-36	6795	132.753189	9.497025816493762e-39	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp66	63	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp67	58	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp68	123	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp69	90	7885	hypothetical protein	unknown function	7885	79	0.478	1.299e-21	7885	104.983353	3.0418525444332595e-30	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp70	184	315	endolysin	lysis	315	149	0.444	6.403999999999999e-44	315	153.254395	1.9194697741882472e-44	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-VPVV882_gp71	182	1544	hypothetical protein	unknown function	1544	95	0.343	1.425e-25	1544	159.504166	1.6360728259094884e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
