ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-BSV9_gp62	281	67	DNA methyltransferase	other	67	225	0.449	5.296e-68	67	209.755722	2.3740401350491275e-61	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp63	62	1195	hypothetical protein	unknown function	1195	123	0.878	1.2270000000000001e-36	1195	128.594772	1.7208660838397159e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp64	64	11592	hypothetical protein	unknown function	11592	110	0.853	2.4230000000000002e-32	11592	127.03138	3.678264394769037e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp65	68	711	hypothetical protein	unknown function	711	81	0.591	7.492999999999999e-22	711	41.15173	3.4183625591591274e-10	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp66	41	1100	hypothetical protein	unknown function	1100	66	0.764	3.676e-17	1100	69.548615	3.028759913686226e-19	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp67	55	1078	hypothetical protein	unknown function	1078	93	0.827	1.8600000000000002e-26	1078	98.745941	2.4452221087284977e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp68	61	336	hypothetical protein	unknown function	336	74	0.599	1.924e-19	336	81.390366	7.325670289605184e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp69	157	818	hypothetical protein	unknown function	818	143	0.52	1.2150000000000001e-42	818	162.675903	1.1130398362070914e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp70	50	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp71	59	710	hypothetical protein	unknown function	710	101	0.838	1.693e-28	710	102.641296	2.0056486906822652e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp72	90	744	hypothetical protein	unknown function	744	103	0.642	5.232e-29	744	125.552681	1.297122568681047e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp73	101	500	hypothetical protein	unknown function	500	95	0.549	9.911e-27	500	129.861359	6.274523869390104e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp74	58	1792	hypothetical protein	unknown function	1792	78	0.733	1.829e-21	1792	108.757385	2.0435944711003393e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp75	412	16	DNA helicase	DNA, RNA and nucleotide metabolism	16	72	0.192	3.887e-15	16	276.618286	9.587262098964578e-82	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp76	97	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp77	100	1940	hypothetical protein	unknown function	1940	42	0.702	6.321e-09	1940	45.305298	1.5392003060257333e-11	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp78	42	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp79	67	714	hypothetical protein	unknown function	714	107	0.794	5.6940000000000005e-31	714	116.814415	6.095628681795205e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp80	52	649	hypothetical protein	unknown function	649	70	0.604	1.265e-17	649	67.825226	1.7678292725949623e-18	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp81	41	2128	hypothetical protein	unknown function	2128	44	0.545	5.673e-09	2128	44.500023	2.421308062393405e-11	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp82	72	1352	hypothetical protein	unknown function	1352	72	0.583	8.345e-19	1352	84.675262	1.0802007223813555e-23	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp83	68	17038	hypothetical protein	unknown function	17038	116	0.811	4.9760000000000006e-34	17038	129.02652	1.393245100835894e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp84	73	18655	hypothetical protein	unknown function	18655	40	0.486	6.878e-08	18655	30.091911	6.793284075880659e-07	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp85	74	522	hypothetical protein	unknown function	522	81	0.562	9.354e-22	522	83.88829	9.758478501581571e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp86	52	10461	hypothetical protein	unknown function	10461	36	0.412	1.237e-06	10461	32.895863	8.60074781901077e-08	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp87	53	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp88	70	718	hypothetical protein	unknown function	718	106	0.8	1.074e-30	718	112.795227	1.300784402513018e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp89	40	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp90	107	554	hypothetical protein	unknown function	554	154	0.666	8.049e-46	554	157.850067	1.8782888407607383e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp91	71	707	hypothetical protein	unknown function	707	104	0.806	5.3220000000000004e-30	707	126.513947	6.809501988820917e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp92	57	661	hypothetical protein	unknown function	661	78	0.687	2.372e-21	661	83.905907	9.820101053822715e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp93	82	699	hypothetical protein	unknown function	699	91	0.624	3.832e-25	699	100.400993	8.088416296475378e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp94	983	719	baseplate wedge subunit	tail	719	775	0.44	2.095e-245	719	859.732117	4.691408189170884e-258	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp95	173	281	PAAR motif of membran proteins	moron, auxiliary metabolic gene and host takeover	281	58	0.341	2.018e-13	281	94.681244	1.004822260472082e-26	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp96	48	516	hypothetical protein	unknown function	516	68	0.82	3.999e-18	516	89.894669	1.6732555446109823e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp97	54	1308	hypothetical protein	unknown function	1308	102	0.984	4.6209999999999996e-29	1308	108.371147	2.370121864825228e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp98	54	1414	hypothetical protein	unknown function	1414	53	0.603	1.364e-12	1414	75.170837	7.418798416005096e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp99	138	261	baseplate wedge subunit	tail	261	162	0.596	9.876e-49	261	213.154266	1.4748971171110898e-62	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp100	676	219	baseplate wedge subunit	tail	219	730	0.564	3.802e-235	219	724.433289	2.091937881716732e-217	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp101	6076	701	virion structural protein	head and packaging	701	4923	0.712	0.0	701	9696.669922	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp102	406	677	baseplate wedge tail fiber protein connector	tail	677	503	0.63	3.5390000000000003e-162	677	633.772766	3.440818368737598e-190	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp103	1386	708	baseplate wedge subunit	tail	708	1678	0.621	0.0	708	2334.76709	0.0	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp104	510	438	baseplate wedge subunit	tail	438	761	0.737	3.7489999999999996e-249	438	765.242371	6.490086275117137e-230	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp105	2391	358	hypothetical protein	unknown function	358	468	0.251	1.9179999999999998e-145	358	2911.291748	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp106	78	473	virion structural protein	head and packaging	473	81	0.546	9.557e-22	473	106.58876	1.3497726671939135e-30	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp107	73	580	hypothetical protein	unknown function	580	69	0.559	5.629e-18	580	95.021111	3.717702535834135e-27	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp108	1779	697	structural protein	head and packaging	697	2454	0.697	0.0	697	2777.452393	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp109	268	211	head-tail adaptor Ad2	connector	211	241	0.493	2.806e-74	211	164.427094	7.849539993487153e-48	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp110	390	460	head closure Hc2	connector	460	552	0.759	1.0139999999999999e-179	460	639.412842	3.1302483567002793e-192	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp111	262	227	tail sheath stabilizer	tail	227	256	0.656	2.4590000000000003e-78	227	365.04776	4.749880906235018e-109	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp112	143	445	terminase small subunit	head and packaging	445	196	0.687	1.664e-60	445	228.372162	5.060606302543692e-68	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp113	181	682	hypothetical protein	unknown function	682	170	0.468	1.7340000000000001e-50	682	189.264771	1.173606506441147e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp114	443	727	hypothetical protein	unknown function	727	434	0.482	3.126e-134	727	621.278931	2.429210727043281e-186	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp115	79	1181	hypothetical protein	unknown function	1181	108	0.736	2.054e-31	1181	120.92041	3.337781219997502e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp116	91	484	hypothetical protein	unknown function	484	138	0.82	2.324e-41	484	142.631271	5.3733004095017084e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp117	107	515	PetE plastocyanine	other	515	175	0.976	2.1409999999999998e-54	515	206.140106	1.547460519765511e-61	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp118	42	2505	hypothetical protein	unknown function	2505	74	0.824	9.147000000000001e-20	2505	77.596123	1.0108824219145778e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp119	168	4235	plastoquinol terminal oxidase	moron, auxiliary metabolic gene and host takeover	4235	317	0.909	3.372e-102	4235	334.843445	1.6112831828583694e-100	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp120	62	1096	hypothetical protein	unknown function	1096	97	0.752	1.4769999999999999e-27	1096	98.865036	2.9800342157271544e-28	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp121	345	1319	dehydrogenase	other	1319	589	0.834	1.02e-192	1319	614.816284	7.138187900355926e-185	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-BSV9_gp122	481	4941	dehydrogenase	other	4941	805	0.85	2.096e-265	4941	843.091675	1.0694151342685773e-253	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
