ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-PHIKZ_p04	46	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p05	42	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ025	717	32359	terminase large subunit	head and packaging	32359	139	0.397	3.175e-39	2	183.977448	1.2518137083921937e-53	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ026	552	3430	virion structural protein	head and packaging	3430	619	0.583	5.266e-199	3430	759.779785	3.2171602214949854e-228	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ027	898	3184	hypothetical protein	unknown function	3184	941	0.553	5.415e-305	3184	1098.520386	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ028	320	3227	hypothetical protein	unknown function	3227	250	0.436	6.196e-76	3227	332.757812	3.7914785299490505e-99	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ029	695	3242	tail sheath	tail	3242	771	0.578	4.4509999999999995e-249	3242	901.341797	8.335516648651753e-271	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ030	293	3185	virion structural protein	head and packaging	3185	394	0.673	6.355e-126	3185	409.751068	1.1868024135050346e-122	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p06	60	33442	hypothetical protein	unknown function	33442	130	1.0	6.095e-39	33442	159.003265	3.4963490112698847e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ031	398	26476	hypothetical protein	unknown function	26476	847	1.0	5.0559999999999997e-281	26476	955.456909	4.391672836398422e-288	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p07	120	29869	hypothetical protein	unknown function	29869	246	0.978	4.476e-78	29869	273.533173	3.446808388571651e-82	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p08	412	2921	hypothetical protein	unknown function	2921	382	0.502	3.174e-120	2921	540.82196	4.501127370941725e-162	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ033	289	26450	hypothetical protein	unknown function	26450	581	0.954	5.362e-191	26450	658.594116	2.009297243381444e-198	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p09	67	36306	hypothetical protein	unknown function	36306	145	1.0	2.738e-44	36306	173.163605	1.6912427841183174e-51	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ034	256	16168	hypothetical protein	unknown function	16168	437	0.826	7.75e-142	16168	476.743073	3.4747381238159274e-143	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ035	271	25388	virion structural protein	head and packaging	25388	533	0.934	1.588e-174	25388	609.106323	1.3885796231638271e-183	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ036	271	25830	hypothetical protein	unknown function	25830	573	0.997	1.256e-188	25830	641.915161	1.5639595400889332e-193	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ037	273	23014	hypothetical protein	unknown function	23014	563	0.975	5.009e-185	23014	631.407715	3.2851811447832894e-190	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ038	170	15678	hypothetical protein	unknown function	15678	258	0.742	4.0629999999999997e-81	15678	267.008881	8.870160398735727e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ039	327	4733	tubulin PhuZ	DNA, RNA and nucleotide metabolism	4733	292	0.489	2.57e-90	4733	395.008972	4.569886327490297e-118	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ040	160	5614	hypothetical protein	unknown function	5614	159	0.555	5.364e-47	5614	204.624863	1.6001333926665742e-60	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ041	157	14072	hypothetical protein	unknown function	14072	250	0.808	8.403e-79	14072	285.825897	1.4071077096966984e-85	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p10	105	37925	hypothetical protein	unknown function	37925	221	0.988	7.641e-70	37925	241.065079	2.3032327737490356e-72	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p11	95	35604	hypothetical protein	unknown function	35604	194	0.961	1.012e-60	35604	210.392532	5.772857555819482e-63	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p12	75	28361	hypothetical protein	unknown function	28361	161	1.0	1.298e-49	28361	185.576202	2.717040287792487e-55	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ042	266	3179	hypothetical protein	unknown function	3179	293	0.547	3.618e-91	3179	352.508575	2.9783653238451656e-105	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ043	357	14023	hypothetical protein	unknown function	14023	502	0.7	2.7620000000000005e-162	14023	511.940826	1.772952719458773e-153	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p13	119	23197	hypothetical protein	unknown function	23197	247	0.975	2.956e-78	23197	277.7659	2.2456313541487487e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p14	88	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ045	152	25526	hypothetical protein	unknown function	25526	210	0.689	6.221e-65	25526	225.516998	5.161252115594595e-67	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ046	144	26237	hypothetical protein	unknown function	26237	312	1.0	1.97e-100	26237	342.850708	2.979183240559226e-103	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ047	178	17816	hypothetical protein	unknown function	17816	302	0.82	1.413e-96	17816	295.402069	2.5501046970085534e-88	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ048	127	26533	hypothetical protein	unknown function	26533	274	1.0	6.714e-88	26533	296.521118	2.8552897234492245e-89	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ049	138	3235	hypothetical protein	unknown function	3235	113	0.452	1.744e-31	3235	164.171478	2.5030591521923964e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ050	731	2927	DNA polymerase	DNA, RNA and nucleotide metabolism	2927	672	0.497	1.413e-215	2927	1001.394287	4.892450048948979e-301	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p15	58	17259	hypothetical protein	unknown function	17259	77	0.645	1.125e-20	17259	92.870155	1.7328457992790612e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ051	239	22239	hypothetical protein	unknown function	22239	488	0.965	1.4310000000000001e-159	22239	556.091858	1.5323588114391814e-167	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p16	348	3938	hypothetical protein	unknown function	3938	364	0.552	1.463e-114	3938	457.259216	6.873555327966597e-137	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ053	121	24470	hypothetical protein	unknown function	24470	256	0.993	1.4039999999999999e-81	24470	275.868134	5.737776570948779e-83	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ054	626	4795	nuclear shell protein	DNA, RNA and nucleotide metabolism	4795	507	0.424	6.427e-158	4795	768.878418	1.0070444948483523e-230	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ055	420	2987	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	2987	404	0.518	1.022e-126	2987	556.019287	1.3050563499708958e-166	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ056	334	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	99	0.37	2.1040000000000002e-26	59	181.051086	9.524590165838017e-53	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p17	61	35368	hypothetical protein	unknown function	35368	139	1.0	2.332e-42	35368	160.380096	1.8971241936982556e-47	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ057	127	26652	hypothetical protein	unknown function	26652	283	1.0	8.844e-91	26652	300.333832	2.5965291349111203e-90	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ058	141	26219	hypothetical protein	unknown function	26219	306	1.0	1.942e-98	26219	334.171234	1.237317616884491e-100	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p18	60	31844	hypothetical protein	unknown function	31844	126	0.981	7.69e-38	31844	152.862503	3.391874637255267e-45	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ059	203	3254	hypothetical protein	unknown function	3254	177	0.492	9.107999999999999e-53	3254	240.967392	2.369290489240732e-71	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ060	111	26086	hypothetical protein	unknown function	26086	237	1.0	4.554e-75	26086	258.793549	9.241330534490301e-78	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ061	154	25720	hypothetical protein	unknown function	25720	319	0.977	5.780999999999999e-103	25720	350.095154	2.126604787748822e-105	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ062	136	3294	hypothetical protein	unknown function	3294	119	0.476	7.496e-34	3294	130.450592	9.858465230237874e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ063	185	16420	hypothetical protein	unknown function	16420	271	0.721	1.781e-85	16420	294.567322	4.303507490208763e-88	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ064	182	5171	hypothetical protein	unknown function	5171	126	0.407	1.12e-34	5171	208.016174	2.9086096192933905e-61	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p19	387	100	SbcD-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	100	211	0.352	3.199e-61	100	182.677292	2.6809528864051287e-53	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ066	276	3229	hypothetical protein	unknown function	3229	342	0.63	2.55e-108	3229	347.006714	1.402301990860547e-103	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ067	246	3284	hypothetical protein	unknown function	3284	125	0.332	2.7580000000000003e-34	3284	269.566071	6.109175821420938e-80	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ068	521	3209	hypothetical protein	unknown function	3209	407	0.431	4.38e-126	3209	610.455994	5.038242520532283e-183	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ069	557	3141	hypothetical protein	unknown function	3141	334	0.358	1.04e-100	3141	598.21875	2.7146052046152743e-179	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ070	433	3520	hypothetical protein	unknown function	3520	224	0.326	9.723e-65	3520	409.328186	4.0587879429352e-122	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p20	56	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ071	394	18919	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	18919	711	0.868	6.723e-234	18919	795.582031	1.7022529529015645e-239	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ072	316	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	97	0.431	1.383e-25	59	159.469696	3.385314647570376e-46	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p21	36	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p22	295	23982	RNA polymerase	DNA, RNA and nucleotide metabolism	23982	631	1.0	6.9540000000000005e-208	23982	715.001099	1.6445288443132773e-215	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ074	677	3015	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	3015	514	0.433	1.302e-161	3015	835.573669	5.6062949135763766e-251	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ075	537	16	DNA helicase	DNA, RNA and nucleotide metabolism	16	296	0.347	8.887999999999999e-88	16	172.74263	2.306419518964212e-50	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ076	85	24742	hypothetical protein	unknown function	24742	172	0.949	4.1669999999999994e-53	24742	187.645874	7.203356048876639e-56	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p23	63	38157	hypothetical protein	unknown function	38157	121	0.899	1.04e-35	38157	147.841751	1.5190436749432346e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p24	64	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p25	47	35523	hypothetical protein	unknown function	35523	92	0.909	5.197e-26	35523	119.687332	6.261930505596984e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p26	80	12109	hypothetical protein	unknown function	12109	47	0.344	1.34e-08	12109	47.249813	3.144732364445804e-12	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ077	533	4585	hypothetical protein	unknown function	4585	426	0.456	7.132999999999999e-133	4585	652.918518	8.7172111005989e-196	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ078	164	14050	hypothetical protein	unknown function	14050	227	0.687	1.097e-70	14050	250.849167	1.2788653808650828e-74	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p27	285	5038	hypothetical protein	unknown function	5038	211	0.43	1.852e-62	5038	305.458649	6.771372876949937e-91	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ080	449	2962	RNA polymerase beta subunit	DNA, RNA and nucleotide metabolism	2962	403	0.518	3.505e-127	2962	543.937439	4.5556016868518486e-163	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ081	473	18270	virion structural protein	head and packaging	18270	816	0.835	7.627999999999999e-269	18270	756.586182	1.5459981297264219e-227	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ082	638	3011	DNA polymerase	DNA, RNA and nucleotide metabolism	3011	495	0.445	4.029e-156	3011	805.283875	6.831478298770202e-242	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p28	38	33573	hypothetical protein	unknown function	33573	81	0.986	1.243e-22	33573	110.329948	7.009021217753999e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ083	504	16120	virion structural protein	head and packaging	16120	873	0.838	8.764e-288	16120	956.378601	7.965432277941785e-288	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ084	413	2767	hypothetical protein	unknown function	2767	280	0.391	2.583e-84	2767	401.337616	9.554699680934039e-120	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ085	149	14569	virion structural protein	head and packaging	14569	207	0.699	4.688e-64	14569	240.449738	1.0899634309740554e-71	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p29	422	14440	virion structural protein	head and packaging	14440	495	0.602	1.836e-158	14440	621.108948	1.865974870905575e-186	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ087	971	3248	hypothetical protein	unknown function	3248	1163	0.613	0.0	3248	1297.944824	0.0	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ088	349	3196	hypothetical protein	unknown function	3196	400	0.618	3.108e-126	3196	459.993988	1.026334420150793e-137	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ089	387	3239	hypothetical protein	unknown function	3239	356	0.499	1.681e-111	3239	482.79248	1.057065157257972e-144	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ090	309	3187	hypothetical protein	unknown function	3187	257	0.473	1.3140000000000002e-78	3187	334.91217	7.857668343630099e-100	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ_p30	176	8047	virion structural protein	head and packaging	8047	225	0.645	1.1990000000000002e-69	8047	249.875717	2.360908638287789e-74	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ092	440	2497	internal head protein	head and packaging	2497	131	0.269	3.816e-34	2497	280.340454	6.239370268030493e-83	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ093	435	6807	internal head protein	head and packaging	6807	313	0.384	7.912e-94	6807	463.248016	2.2702596631535508e-138	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ094	505	6807	internal head protein	head and packaging	6807	447	0.456	1.155e-139	6807	606.912598	6.01336528755082e-182	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ095	547	6807	internal head protein	head and packaging	6807	602	0.573	2.803e-193	6807	537.961243	4.940134540057027e-161	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ096	371	12254	internal head protein	head and packaging	12254	484	0.657	9.893e-156	12254	568.842224	9.870880736700219e-171	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-PHIKZ097	816	27812	virion structural protein	head and packaging	27812	1500	0.883	0.0	27812	1820.14856	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
