	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
27	CP053287.1	Genbank	gene	27404	28414	.	-	.	gene-HB27c_C0030	HB27c_C0030	Gene	protein_coding	HB27c_C0030	gene-HB27c_C0030	YjgP/YjgQ family permease	YjgP/YjgQ family permease	No_PHROG	protein_coding	None	None
28	CP053287.1	Genbank	gene	28470	28886	.	-	.	gene-HB27c_C0031	HB27c_C0031	Gene	protein_coding	HB27c_C0031	gene-HB27c_C0031	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
29	CP053287.1	Genbank	gene	29054	30088	.	-	.	gene-HB27c_C0032	HB27c_C0032	Gene	protein_coding	HB27c_C0032	gene-HB27c_C0032	zinc-binding dehydrogenase	zinc-binding dehydrogenase	No_PHROG	protein_coding	None	None
30	CP053287.1	Genbank	gene	30085	30477	.	-	.	gene-HB27c_C0033	HB27c_C0033	Gene	protein_coding	HB27c_C0033	gene-HB27c_C0033	Fis family transcriptional regulator	Fis family transcriptional regulator	No_PHROG	protein_coding	None	None
31	CP053287.1	Genbank	gene	30523	30951	.	+	.	gene-HB27c_C0034	HB27c_C0034	Gene	protein_coding	HB27c_C0034	gene-HB27c_C0034	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
32	CP053287.1	Genbank	gene	30937	32793	.	-	.	gene-HB27c_C0035	HB27c_C0035	Gene	protein_coding	HB27c_C0035	gene-HB27c_C0035	ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein	ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein	No_PHROG	protein_coding	None	None
33	CP053287.1	Genbank	gene	32845	34218	.	+	.	gene-HB27c_C0036	HB27c_C0036	Gene	protein_coding	HB27c_C0036	gene-HB27c_C0036	tetratricopeptide repeat protein	tetratricopeptide repeat protein	No_PHROG	protein_coding	None	None
34	CP053287.1	Genbank	gene	34239	35270	.	-	.	gene-HB27c_C0037	HB27c_C0037	Gene	protein_coding	HB27c_C0037	gene-HB27c_C0037	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
35	CP053287.1	Genbank	gene	35267	36241	.	-	.	gene-HB27c_C0038	HB27c_C0038	Gene	protein_coding	HB27c_C0038	gene-HB27c_C0038	Holliday junction branch migration DNA helicase RuvB	Holliday junction branch migration DNA helicase RuvB	No_PHROG	protein_coding	None	None
36	CP053287.1	Genbank	gene	36267	37052	.	+	.	gene-HB27c_C0039	HB27c_C0039	Gene	protein_coding	HB27c_C0039	gene-HB27c_C0039	3-methyl-2-oxobutanoate hydroxymethyltransferase	3-methyl-2-oxobutanoate hydroxymethyltransferase	No_PHROG	protein_coding	None	None
37	CP053287.1	Genbank	gene	37100	38026	.	+	.	gene-HB27c_C0040	HB27c_C0040	Gene	protein_coding	HB27c_C0040	gene-HB27c_C0040	RluA family pseudouridine synthase	RluA family pseudouridine synthase	No_PHROG	protein_coding	None	None
38	CP053287.1	Genbank	gene	38098	38949	.	+	.	gene-HB27c_C0041	HB27c_C0041	Gene	protein_coding	HB27c_C0041	gene-HB27c_C0041	site-specific DNA-methyltransferase	site-specific DNA-methyltransferase	No_PHROG	protein_coding	None	None
39	CP053287.1	Genbank	gene	39292	39609	.	+	.	gene-HB27c_C0042	HB27c_C0042	Gene	protein_coding	HB27c_C0042	gene-HB27c_C0042	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
40	CP053287.1	Genbank	gene	39583	40776	.	-	.	gene-HB27c_C0043	HB27c_C0043	Gene	protein_coding	HB27c_C0043	gene-HB27c_C0043	PLP-dependent aminotransferase family protein	PLP-dependent aminotransferase family protein	No_PHROG	protein_coding	None	None
41	CP053287.1	Genbank	gene	40872	42002	.	-	.	gene-HB27c_C0044	HB27c_C0044	Gene	protein_coding	HB27c_C0044	gene-HB27c_C0044	deoxyguanosinetriphosphate triphosphohydrolase	deoxyguanosinetriphosphate triphosphohydrolase	No_PHROG	protein_coding	None	None
42	CP053287.1	Genbank	gene	42002	43228	.	-	.	gene-HB27c_C0045	HB27c_C0045	Gene	protein_coding	HB27c_C0045	gene-HB27c_C0045	beta-ketoacyl-ACP synthase II	beta-ketoacyl-ACP synthase II	No_PHROG	protein_coding	None	None
43	CP053287.1	Genbank	gene	43348	43590	.	-	.	gene-HB27c_C0046	HB27c_C0046	Gene	protein_coding	HB27c_C0046	gene-HB27c_C0046	acyl carrier protein	acyl carrier protein	No_PHROG	protein_coding	None	None
44	CP053287.1	Genbank	gene	43623	44360	.	-	.	gene-HB27c_C0047	HB27c_C0047	Gene	protein_coding	HB27c_C0047	gene-HB27c_C0047	3-oxoacyl-[acyl-carrier-protein] reductase	3-oxoacyl-[acyl-carrier-protein] reductase	No_PHROG	protein_coding	None	None
45	CP053287.1	Genbank	gene	44353	45270	.	-	.	gene-HB27c_C0048	HB27c_C0048	Gene	protein_coding	HB27c_C0048	gene-HB27c_C0048	ACP S-malonyltransferase	ACP S-malonyltransferase	No_PHROG	protein_coding	None	None
46	CP053287.1	Genbank	gene	45270	46238	.	-	.	gene-HB27c_C0049	HB27c_C0049	Gene	protein_coding	HB27c_C0049	gene-HB27c_C0049	ketoacyl-ACP synthase III	ketoacyl-ACP synthase III	No_PHROG	protein_coding	None	None
47	CP053287.1	Genbank	gene	46403	46585	.	-	.	gene-HB27c_C0050	HB27c_C0050	Gene	protein_coding	HB27c_C0050	gene-HB27c_C0050	50S ribosomal protein L32	50S ribosomal protein L32	No_PHROG	protein_coding	None	None
48	CP053287.1	Genbank	gene	46645	47181	.	-	.	gene-HB27c_C0051	HB27c_C0051	Gene	protein_coding	HB27c_C0051	gene-HB27c_C0051	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
49	CP053287.1	Genbank	gene	47283	47762	.	-	.	gene-HB27c_C0052	HB27c_C0052	Gene	protein_coding	HB27c_C0052	gene-HB27c_C0052	flavin reductase	flavin reductase	No_PHROG	protein_coding	None	None
50	CP053287.1	Genbank	gene	47786	49672	.	-	.	gene-HB27c_C0053	HB27c_C0053	Gene	protein_coding	HB27c_C0053	gene-HB27c_C0053	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
51	CP053287.1	Genbank	gene	49682	50386	.	-	.	gene-HB27c_C0054	HB27c_C0054	Gene	protein_coding	HB27c_C0054	gene-HB27c_C0054	WecB/TagA/CpsF family glycosyltransferase	WecB/TagA/CpsF family glycosyltransferase	No_PHROG	protein_coding	None	None
52	CP053287.1	Genbank	gene	50374	51039	.	-	.	gene-HB27c_C0055	HB27c_C0055	Gene	protein_coding	HB27c_C0055	gene-HB27c_C0055	2-phosphosulfolactate phosphatase	2-phosphosulfolactate phosphatase	No_PHROG	protein_coding	None	None
53	CP053287.1	Genbank	gene	51118	52053	.	+	.	gene-HB27c_C0056	HB27c_C0056	Gene	protein_coding	HB27c_C0056	gene-HB27c_C0056	thiamine-monophosphate kinase	thiamine-monophosphate kinase	No_PHROG	protein_coding	None	None
54	CP053287.1	Genbank	gene	52190	52807	.	+	.	gene-HB27c_C0057	HB27c_C0057	Gene	protein_coding	HB27c_C0057	gene-HB27c_C0057	NADH dehydrogenase	NADH dehydrogenase	No_PHROG	protein_coding	None	None
55	CP053287.1	Genbank	gene	52804	53163	.	-	.	gene-HB27c_C0058	HB27c_C0058	Gene	protein_coding	HB27c_C0058	gene-HB27c_C0058	nucleotidyltransferase domain-containing protein	nucleotidyltransferase domain-containing protein	No_PHROG	protein_coding	None	None
56	CP053287.1	Genbank	gene	53120	53329	.	-	.	gene-HB27c_C0059	HB27c_C0059	Gene	protein_coding	HB27c_C0059	gene-HB27c_C0059	HEPN domain-containing protein	HEPN domain-containing protein	No_PHROG	protein_coding	None	None
57	CP053287.1	Genbank	gene	53528	54571	.	+	.	gene-HB27c_C0060	HB27c_C0060	Gene	protein_coding	HB27c_C0060	gene-HB27c_C0060	histidinol-phosphate aminotransferase family protein	histidinol-phosphate aminotransferase family protein	No_PHROG	protein_coding	None	None
58	CP053287.1	Genbank	gene	54564	55148	.	+	.	gene-HB27c_C0061	HB27c_C0061	Gene	protein_coding	HB27c_C0061	gene-HB27c_C0061	imidazoleglycerol-phosphate dehydratase HisB	imidazoleglycerol-phosphate dehydratase HisB	No_PHROG	protein_coding	None	None
59	CP053287.1	Genbank	gene	55240	55860	.	+	.	gene-HB27c_C0062	HB27c_C0062	Gene	protein_coding	HB27c_C0062	gene-HB27c_C0062	imidazole glycerol phosphate synthase subunit HisH	imidazole glycerol phosphate synthase subunit HisH	No_PHROG	protein_coding	None	None
60	CP053287.1	Genbank	gene	55831	56751	.	-	.	gene-HB27c_C0063	HB27c_C0063	Gene	protein_coding	HB27c_C0063	gene-HB27c_C0063	carbohydrate kinase family protein	carbohydrate kinase family protein	No_PHROG	protein_coding	None	None
61	CP053287.1	Genbank	gene	56896	58377	.	+	.	gene-HB27c_C0064	HB27c_C0064	Gene	protein_coding	HB27c_C0064	gene-HB27c_C0064	IMP dehydrogenase	IMP dehydrogenase	No_PHROG	protein_coding	None	None
62	CP053287.1	Genbank	gene	58374	58604	.	-	.	gene-HB27c_C0065	HB27c_C0065	Gene	protein_coding	HB27c_C0065	gene-HB27c_C0065	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
63	CP053287.1	Genbank	gene	58645	59130	.	+	.	gene-HB27c_C0066	HB27c_C0066	Gene	protein_coding	HB27c_C0066	gene-HB27c_C0066	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
64	CP053287.1	Genbank	gene	59075	59500	.	-	.	gene-HB27c_C0067	HB27c_C0067	Gene	protein_coding	HB27c_C0067	gene-HB27c_C0067	disulfide bond formation protein B	disulfide bond formation protein B	No_PHROG	protein_coding	None	None
65	CP053287.1	Genbank	gene	59634	60548	.	-	.	gene-HB27c_C0068	HB27c_C0068	Gene	protein_coding	HB27c_C0068	gene-HB27c_C0068	signal recognition particle-docking protein FtsY	signal recognition particle-docking protein FtsY	No_PHROG	protein_coding	None	None
66	CP053287.1	Genbank	gene	60548	60988	.	-	.	gene-HB27c_C0069	HB27c_C0069	Gene	protein_coding	HB27c_C0069	gene-HB27c_C0069	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
67	CP053287.1	Genbank	gene	61005	62411	.	-	.	gene-HB27c_C0070	HB27c_C0070	Gene	protein_coding	HB27c_C0070	gene-HB27c_C0070	glutamate--tRNA ligase	glutamate--tRNA ligase	No_PHROG	protein_coding	None	None
68	CP053287.1	Genbank	gene	62466	63194	.	+	.	gene-HB27c_C0071	HB27c_C0071	Gene	protein_coding	HB27c_C0071	gene-HB27c_C0071	LPS export ABC transporter ATP-binding protein	LPS export ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
69	CP053287.1	Genbank	gene	63197	64540	.	+	.	gene-HB27c_C0072	HB27c_C0072	Gene	protein_coding	HB27c_C0072	gene-HB27c_C0072	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
70	CP053287.1	Genbank	gene	65348	65917	.	-	.	gene-HB27c_C0073	HB27c_C0073	Gene	protein_coding	HB27c_C0073	gene-HB27c_C0073	DNA-binding protein	DNA-binding protein	No_PHROG	protein_coding	None	None
71	CP053287.1	Genbank	gene	65927	67219	.	-	.	gene-HB27c_C0074	HB27c_C0074	Gene	protein_coding	HB27c_C0074	gene-HB27c_C0074	membrane protein insertase YidC	membrane protein insertase YidC	No_PHROG	protein_coding	None	None
72	CP053287.1	Genbank	gene	67216	67464	.	-	.	gene-HB27c_C0075	HB27c_C0075	Gene	protein_coding	HB27c_C0075	gene-HB27c_C0075	membrane protein insertion efficiency factor YidD	membrane protein insertion efficiency factor YidD	No_PHROG	protein_coding	None	None
73	CP053287.1	Genbank	gene	67469	67702	.	-	.	gene-HB27c_C0076	HB27c_C0076	Gene	protein_coding	HB27c_C0076	gene-HB27c_C0076	ribonuclease P protein component	ribonuclease P protein component	No_PHROG	protein_coding	None	None
74	CP053287.1	Genbank	gene	68121	68882	.	+	.	gene-HB27c_C0077	HB27c_C0077	Gene	protein_coding	HB27c_C0077	gene-HB27c_C0077	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
75	CP053287.1	Genbank	gene	68879	70813	.	+	.	gene-HB27c_C0078	HB27c_C0078	Gene	protein_coding	HB27c_C0078	gene-HB27c_C0078	long-chain fatty acid--CoA ligase	long-chain fatty acid--CoA ligase	No_PHROG	protein_coding	None	None
76	CP053287.1	Genbank	gene	70810	71703	.	+	.	gene-HB27c_C0079	HB27c_C0079	Gene	protein_coding	HB27c_C0079	gene-HB27c_C0079	branched-chain amino acid ABC transporter permease	branched-chain amino acid ABC transporter permease	No_PHROG	protein_coding	None	None
77	CP053287.1	Genbank	gene	71700	72767	.	+	.	gene-HB27c_C0080	HB27c_C0080	Gene	protein_coding	HB27c_C0080	gene-HB27c_C0080	branched-chain amino acid ABC transporter permease	branched-chain amino acid ABC transporter permease	No_PHROG	protein_coding	None	None
78	CP053287.1	Genbank	gene	72807	74003	.	+	.	gene-HB27c_C0081	HB27c_C0081	Gene	protein_coding	HB27c_C0081	gene-HB27c_C0081	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein	No_PHROG	protein_coding	None	None
79	CP053287.1	Genbank	gene	74048	74881	.	+	.	gene-HB27c_C0082	HB27c_C0082	Gene	protein_coding	HB27c_C0082	gene-HB27c_C0082	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
80	CP053287.1	Genbank	gene	74948	75688	.	+	.	gene-HB27c_C0083	HB27c_C0083	Gene	protein_coding	HB27c_C0083	gene-HB27c_C0083	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
81	CP053287.1	Genbank	gene	75681	76487	.	+	.	gene-HB27c_C0084	HB27c_C0084	Gene	protein_coding	HB27c_C0084	gene-HB27c_C0084	metal ABC transporter permease	metal ABC transporter permease	No_PHROG	protein_coding	None	None
82	CP053287.1	Genbank	gene	76512	76961	.	+	.	gene-HB27c_C0085	HB27c_C0085	Gene	protein_coding	HB27c_C0085	gene-HB27c_C0085	Rrf2 family transcriptional regulator	Rrf2 family transcriptional regulator	No_PHROG	protein_coding	None	None
83	CP053287.1	Genbank	gene	76977	78101	.	+	.	gene-HB27c_C0086	HB27c_C0086	Gene	protein_coding	HB27c_C0086	gene-HB27c_C0086	cysteine desulfurase	cysteine desulfurase	No_PHROG	protein_coding	None	None
84	CP053287.1	Genbank	gene	78134	79417	.	+	.	gene-HB27c_C0087	HB27c_C0087	Gene	protein_coding	HB27c_C0087	gene-HB27c_C0087	3-phosphoshikimate 1-carboxyvinyltransferase	3-phosphoshikimate 1-carboxyvinyltransferase	No_PHROG	protein_coding	None	None
85	CP053287.1	Genbank	gene	79402	80028	.	+	.	gene-HB27c_C0088	HB27c_C0088	Gene	protein_coding	HB27c_C0088	gene-HB27c_C0088	(d)CMP kinase	(d)CMP kinase	No_PHROG	protein_coding	None	None
86	CP053287.1	Genbank	gene	80032	80805	.	+	.	gene-HB27c_C0089	HB27c_C0089	Gene	protein_coding	HB27c_C0089	gene-HB27c_C0089	CDP-alcohol phosphatidyltransferase family protein	CDP-alcohol phosphatidyltransferase family protein	No_PHROG	protein_coding	None	None
87	CP053287.1	Genbank	gene	80769	81179	.	+	.	gene-HB27c_C0090	HB27c_C0090	Gene	protein_coding	HB27c_C0090	gene-HB27c_C0090	NUDIX domain-containing protein	NUDIX domain-containing protein	No_PHROG	protein_coding	None	None
88	CP053287.1	Genbank	gene	81176	81880	.	+	.	gene-HB27c_C0091	HB27c_C0091	Gene	protein_coding	HB27c_C0091	gene-HB27c_C0091	bifunctional dihydropteridine reductase/dihydrofolate reductase TmpR	bifunctional dihydropteridine reductase/dihydrofolate reductase TmpR	No_PHROG	protein_coding	None	None
89	CP053287.1	Genbank	gene	81946	82021	.	-	.	gene-HB27c_C0092	HB27c_C0092	Gene	tRNA	HB27c_C0092	gene-HB27c_C0092	tRNA-Met	tRNA-Met	No_PHROG	tRNA	None	None
90	CP053287.1	Genbank	gene	82091	82282	.	+	.	gene-HB27c_C0093	HB27c_C0093	Gene	protein_coding	HB27c_C0093	gene-HB27c_C0093	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
91	CP053287.1	Genbank	gene	82279	82809	.	+	.	gene-HB27c_C0094	HB27c_C0094	Gene	protein_coding	HB27c_C0094	gene-HB27c_C0094	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
92	CP053287.1	Genbank	gene	82806	83816	.	-	.	gene-HB27c_C0095	HB27c_C0095	Gene	protein_coding	HB27c_C0095	gene-HB27c_C0095	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
93	CP053287.1	Genbank	gene	83848	84855	.	-	.	gene-HB27c_C0096	HB27c_C0096	Gene	protein_coding	HB27c_C0096	gene-HB27c_C0096	NAD(P)/FAD-dependent oxidoreductase	NAD(P)/FAD-dependent oxidoreductase	No_PHROG	protein_coding	None	None
94	CP053287.1	Genbank	gene	84888	85919	.	-	.	gene-HB27c_C0097	HB27c_C0097	Gene	protein_coding	HB27c_C0097	gene-HB27c_C0097	zinc-binding dehydrogenase	zinc-binding dehydrogenase	No_PHROG	protein_coding	None	None
95	CP053287.1	Genbank	gene	86033	87781	.	+	.	gene-HB27c_C0098	HB27c_C0098	Gene	protein_coding	HB27c_C0098	gene-HB27c_C0098	ABC transporter substrate-binding protein	ABC transporter substrate-binding protein	No_PHROG	protein_coding	None	None
96	CP053287.1	Genbank	gene	87838	88821	.	+	.	gene-HB27c_C0099	HB27c_C0099	Gene	protein_coding	HB27c_C0099	gene-HB27c_C0099	ABC transporter permease	ABC transporter permease	No_PHROG	protein_coding	None	None
97	CP053287.1	Genbank	gene	88829	90175	.	+	.	gene-HB27c_C0100	HB27c_C0100	Gene	protein_coding	HB27c_C0100	gene-HB27c_C0100	ABC transporter permease	ABC transporter permease	No_PHROG	protein_coding	None	None
98	CP053287.1	Genbank	gene	90249	91268	.	+	.	gene-HB27c_C0101	dppD	Gene	protein_coding	HB27c_C0101	dppD	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
99	CP053287.1	Genbank	gene	91265	92242	.	+	.	gene-HB27c_C0102	HB27c_C0102	Gene	protein_coding	HB27c_C0102	gene-HB27c_C0102	dipeptide ABC transporter ATP-binding protein	dipeptide ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
100	CP053287.1	Genbank	gene	92298	92924	.	+	.	gene-HB27c_C0103	HB27c_C0103	Gene	protein_coding	HB27c_C0103	gene-HB27c_C0103	CBS domain-containing protein	CBS domain-containing protein	No_PHROG	protein_coding	None	None
101	CP053287.1	Genbank	gene	92918	94045	.	+	.	gene-HB27c_C0104	HB27c_C0104	Gene	protein_coding	HB27c_C0104	gene-HB27c_C0104	acetoin utilization protein AcuC	acetoin utilization protein AcuC	No_PHROG	protein_coding	None	None
102	CP053287.1	Genbank	gene	94050	94247	.	+	.	gene-HB27c_C0105	HB27c_C0105	Gene	protein_coding	HB27c_C0105	gene-HB27c_C0105	MoaD/ThiS family protein	MoaD/ThiS family protein	No_PHROG	protein_coding	None	None
103	CP053287.1	Genbank	gene	94249	95211	.	+	.	gene-HB27c_C0106	HB27c_C0106	Gene	protein_coding	HB27c_C0106	gene-HB27c_C0106	TIGR00269 family protein	TIGR00269 family protein	No_PHROG	protein_coding	None	None
104	CP053287.1	Genbank	gene	95227	98124	.	-	.	gene-HB27c_C0107	glgB	Gene	protein_coding	HB27c_C0107	glgB	1%2C4-alpha-glucan branching enzyme GlgB	1%2C4-alpha-glucan branching enzyme GlgB	No_PHROG	protein_coding	None	None
105	CP053287.1	Genbank	gene	98128	98832	.	-	.	gene-HB27c_C0108	otsB	Gene	protein_coding	HB27c_C0108	otsB	Trehalose-phosphate phosphatase	Trehalose-phosphate phosphatase	No_PHROG	protein_coding	None	None
106	CP053287.1	Genbank	gene	98829	100178	.	-	.	gene-HB27c_C0109	otsA	Gene	protein_coding	HB27c_C0109	otsA	Trehalose-6-phosphate synthase	Trehalose-6-phosphate synthase	No_PHROG	protein_coding	None	None
107	CP053287.1	Genbank	gene	100394	101398	.	+	.	gene-HB27c_C0110	HB27c_C0110	Gene	protein_coding	HB27c_C0110	gene-HB27c_C0110	Substrate binding domain of ABC-type glycine betaine transport system	Substrate binding domain of ABC-type glycine betaine transport system	No_PHROG	protein_coding	None	None
