Geneid	0_R1	0_R2	0_R3	15_R1	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-VC_RS11855	47.933840381578236	58.27281376390398	60.01713457229212	49.94232256748353	64.85287826794695	67.47863700241699	60.63031619607834	55.34952006130266	47.34444811207686	63.05692795938916	62.45419971908245	62.103470790616	host	rnc	None	None	0.7090774299576835
gene-VC_RS14655	77.05049106176047	83.2909741146543	82.11694683443308	69.54893380491622	77.01042373399463	80.6485362051633	104.69894104014271	103.89805473696651	101.66956517907987	126.67272971178402	153.88585926313303	124.01287784039808	host	gene-VC_RS14655	None	None	6.051251499082882
gene-VC_RS15940	61.41358469621609	69.93549321399671	77.09749744207608	58.66460695767242	81.17505568915776	71.48024672682362	85.98281229683552	85.24591970820634	78.46613605473144	88.30606002046545	102.37884642812935	87.21240436119285	host	ylqF	None	None	1.7506688300985649
gene-VC_RS01845	1524.4363062543273	1714.9690391598504	2097.950907699385	1380.9853844351846	1890.2106949147876	1703.7322231509768	1515.1806812152981	1109.7262760546653	1683.4074914291612	1267.7230240737326	1667.0204746382035	1074.161249241684	host	priB	None	None	55.21544248734811
gene-VC_RS10215	52.84558282111625	54.51088065015305	72.97887276571605	48.034436039031405	59.40153298366403	67.5375214537477	52.94813411437903	48.43110200403517	47.568962388838344	58.28443956911449	62.11014567964914	53.426275543318106	host	fliO	None	None	1.021073985570346
gene-VC_RS07510	4.559676584376225	6.13106782898773	4.731744792847282	4.390077982166427	5.13172781704859	5.598431737620305	8.111807905176153	8.35492354652311	7.678644690177966	14.354091632601131	14.200967378866924	14.553111787279756	host	gene-VC_RS07510	None	None	1.787173266415701
gene-VC_RS19075	182.56405797398475	183.24627866727553	133.95394258743517	146.2582176107597	149.49975721475718	156.95172883870933	395.84859774239595	301.2015732417903	426.71121076209806	589.4627752759161	578.2372030209689	586.8536019348571	host	gene-VC_RS19075	None	None	100.7726413394882
gene-VC_RS10120	7.710354395897994	11.628618309587276	8.736739365054682	6.714276614102418	9.887720570039859	9.709324990334695	16.02795806471892	13.088221426277814	13.936303720267379	26.18595214251163	31.44695021948274	26.73781162449858	host	gene-VC_RS10120	None	None	4.210364376107095
gene-VC_RS06220	10.898982265229643	14.08192461414052	15.351981376602188	11.941341268825946	12.806206254401461	15.218562623975329	14.884930279136746	14.799987834289697	12.788789576812302	17.912723160169982	21.969433747831157	20.05532804832975	host	gene-VC_RS06220	None	None	0.6510031016807568
gene-VC_RS17255	73.13946345035443	53.94086094795715	89.05296177371919	60.82360162615741	65.58764140769959	70.9766451005487	49.47856124442281	38.05059459982252	40.57545894159042	79.04181049572799	83.22604158652257	70.66245903303695	host	groL	None	None	3.7999917988773424
gene-VC_RS13190	36.39434372245015	39.922779010820456	42.50923961086849	34.63016918583073	37.55377191180604	41.765393258756376	46.86214068685322	45.82063070332458	44.49853333798487	70.35189171421793	74.59254366175685	72.63204262043878	host	gene-VC_RS13190	None	None	4.046671688842671
gene-VC_RS04535	1599.8531821229758	1278.8686189170874	1639.1283526557102	1534.4753809386686	1418.3397393097023	1364.3792699733572	1221.2244439771107	1130.919015766247	1233.2113590593433	979.0429519347183	901.8196066157827	798.0769884256048	host	gene-VC_RS04535	None	None	53.66779237255413
gene-VC_RS00425	74.4095647122204	84.41157397407346	109.71212239740993	65.3446567531368	107.32206578744412	99.52855704769158	98.02473490307348	81.86280944208451	78.02073991807865	82.95481601588519	78.30332702308793	83.34797544669671	host	tatA	None	None	1.9686807296989592
gene-VC_RS02440	110.89834290474339	119.79411609635571	123.10001488275601	102.15158987974561	113.56245255505887	133.82402379953123	97.4687934816573	85.28169738407583	86.77394737519478	81.7090835550564	89.410279451196	82.98399036873712	host	epd	None	None	2.8122155505209903
gene-VC_RS15705	231.06968330206803	253.21759949050073	206.3684772722664	182.72097759696106	228.12359226474814	226.43506654069	392.1659403333289	320.32851233485314	422.50488121752943	606.5291210197113	622.85198129393	608.1110791911806	host	gene-VC_RS15705	None	None	73.52694920155453
gene-VC_RS04705	51.39549066570509	57.10039590151297	65.59969524252641	54.89713002159394	58.64263420029001	63.118164658850056	37.85565102377104	35.839199536686735	35.664002817728	50.50267740768603	48.58002599741056	50.92659533632324	host	mrdB	None	None	1.8268508998471964
gene-VC_RS17015	85.75527883344688	81.51364339629869	82.42454894525349	75.05326000821472	71.8060861080129	79.71191600151629	91.08757373648585	74.80778587791265	94.0685450030439	104.1538317625947	108.34083787631562	102.01134514249269	host	gene-VC_RS17015	None	None	1.585413409563774
gene-VC_RS18400	40.338498334693256	44.96530316370921	39.333700310517486	36.56142226679797	35.48632589520938	39.915340573464924	60.04575757309297	59.647696059538234	64.72428177342839	95.57441015142517	103.06254135201324	94.42922115665503	host	putA	None	None	9.688229824394114
gene-VC_RS03005	78.65085997720438	99.28001124875335	110.39292933199737	68.83795479111934	93.27048146654916	101.41831285358694	107.86186280713412	95.59619536768031	92.09609997185981	132.12795319828038	136.24682358055895	129.2639737117834	host	panC	None	None	3.822921907911051
gene-VC_RS00600	43.46712290687494	46.24627799212447	53.54705282296699	37.33819196800296	43.07027555847599	49.558012971500006	33.6036309621979	29.962134805795866	30.89339835141779	49.6111598713296	51.506028003002804	49.8764375292283	host	yigB	None	None	1.474242715908298
gene-VC_RS11445	54.59454758029684	52.3950259799965	55.43225071810469	52.18098496177785	44.60011823008086	57.7593332420586	27.15780767549974	23.409905750600593	22.23251433941178	38.4700962509099	38.1971764388061	40.730819423699614	host	gene-VC_RS11445	None	None	3.5298682701887745
gene-VC_RS14070	125.50997007760583	140.42048443462198	157.9206914197994	118.94406516466547	137.94532168251996	140.70530236934627	188.82068668742437	172.88447267508374	185.4345113714006	196.05007210548752	195.52518621015668	192.77774044867314	host	def	None	None	4.767532511465031
gene-VC_RS08355	108.94651273214218	114.52306370588133	138.22782648208369	112.77394126247405	125.5180722651334	146.37439848502962	68.96539768323909	68.83507028043297	64.61532458096227	68.60488581886253	61.014720027682586	69.5017037868089	host	glgA	None	None	9.681314418918975
gene-VC_RS15515	184.333111794716	182.26723691956116	208.85368665720839	170.7627572269908	195.63541075337918	173.44840078797526	264.69268934182105	209.3519225358372	251.15104403509014	324.13992731934184	369.32191676094374	332.74809991458744	host	gene-VC_RS15515	None	None	18.3686918733365
gene-VC_RS05330	13.914087817884885	15.109861789931909	17.733540070942354	13.052150285208722	14.840152371639478	15.252061070501519	10.45632659577902	8.507868715429668	9.66688798890416	10.704253521977071	12.86248539603119	11.250904271826874	host	gene-VC_RS05330	None	None	0.5326163993993887
gene-VC_RS01575	1946.9659369957685	1729.3647555132377	2125.6375626374574	2176.771802191318	1908.75380870428	1651.6049597613853	2486.952793067053	3199.5775281877677	2628.56071642323	1601.1365925008765	2362.984526588848	1410.476247648689	host	gene-VC_RS01575	None	None	112.43320725030975
gene-VC_RS00660	20.010205456020987	27.324523304922213	41.94198555830444	19.963339279356003	30.198976735423408	42.46799906378514	31.08261716538693	34.60769246901831	29.024617686141998	31.078934547842838	31.078904431728795	34.12231756702647	host	gene-VC_RS00660	None	None	1.4336046235430877
gene-VC_RS05440	48.60950093591691	47.956130738326415	50.21201394308394	45.66904701342652	45.85140411378371	53.49622306896853	61.453418670497825	60.15508902046601	56.871337255988955	78.21074369530749	71.42169216416389	75.76400079195484	host	gene-VC_RS05440	None	None	2.144189144492155
gene-VC_RS00725	94.75619744432535	108.64439648990601	127.37098005736509	91.73437280189903	289.60613143300947	119.8335110649203	133.1844564358584	125.98814860093252	123.0593558339823	157.16043008659435	172.78168192522116	228.21531823419267	host	murI	None	None	21.033423192998928
gene-VC_RS00880	93.71545918834444	96.10172467300036	131.2463133760941	95.44427491165351	127.66322089770608	142.1682209092935	118.98918523322175	100.67277294747412	104.31321153057996	104.33123381321613	129.524138271674	109.5747025520815	host	gene-VC_RS00880	None	None	2.2065954313110314
gene-VC_RS02160	96.06256606944144	116.69788509467833	127.97605163169025	88.95437557038456	107.9526152555201	111.44443026577315	76.30078824191763	60.81082044968104	72.24400406633623	100.32855132813852	125.19523886314073	99.90453129992966	host	gene-VC_RS02160	None	None	4.1172425266138815
gene-VC_RS06505	3.3656308870983307	4.904401618832192	4.625148402217119	3.5417993800463248	3.7592978579450107	5.148884464571428	5.178553084018785	5.258962356036693	3.909547878871017	10.14953756087551	9.475496687533031	11.818435319137679	host	prpC	None	None	1.2722434995330936
gene-VC_RS01065	6.408161209035222	5.956618693418008	9.979798884177299	7.861243470689682	7.109584108945605	7.573665788420267	5.599616527504822	5.823751239289508	5.158589699056248	6.461815766636869	5.996195762344038	6.63871922949897	host	radC	None	None	0.23064420923381868
gene-VC_RS02580	21.620463142783358	25.255393568145884	27.427725000229724	17.82939591982444	25.4871188324938	25.95037770144	31.988124161792502	28.515799373265747	26.224413006744623	35.26607265249403	41.5658799789963	36.32783582887215	host	gene-VC_RS02580	None	None	1.4074049308949408
gene-VC_RS15600	61.25448214518963	76.0628105611611	71.71829640935532	68.29726716938964	78.94525501684524	79.10059573438934	106.69325841248593	87.56933265907271	104.79266232918906	223.95742530403334	277.05772551642946	271.28498971236	host	gene-VC_RS15600	None	None	48.57820995982017
gene-VC_RS06815	23.591382853120727	22.558916537097872	24.115419730312222	22.899185750978234	23.63307847412595	21.732903381802984	37.644778451414275	36.09368942442806	40.86355309687938	39.09846774441173	49.43829107031517	41.47201829694229	host	vceR	None	None	2.7446069807933875
gene-VC_RS04895	120.76776714151579	137.76186994382593	143.63565133839103	107.81184210325428	138.39255608420183	136.7966757270504	54.82904410234336	46.88561231736504	48.51177065240091	51.36601138939285	54.232296012145795	48.184252472169945	host	asnB	None	None	18.623483816304486
gene-VC_RS11490	53.06035012186365	51.34169249706065	58.49077958817175	49.98124665561656	57.8612225573688	54.538963856815684	35.06448677699885	24.8469725679709	30.21200642662635	30.91155404419125	37.887988320712104	28.53902252312574	host	gene-VC_RS11490	None	None	3.413125162101666
gene-VPVV882_gp34	225.97269421824126	1071.9032740907787	49.07749522235927	55.877304312488285	77.24489567802087	125.75952270697846	2584.9859478178223	2813.9207793816577	2519.2847738991277	8706.86427905253	8082.0453913086	10482.457650456576	phage	gene-VPVV882_gp34	middle	late	4358.160379773853
gene-VC_RS11875	62.23357476689096	83.31944184404526	91.73576333307415	62.54855921975177	83.54607520274266	92.27696418679751	58.691632858163885	55.44297640585531	47.68714614632614	92.23430014401197	93.17716158269346	92.4137193598894	host	rseB	None	None	3.6538782992954575
gene-VC_RS14495	6.050095602620689	6.180131834215218	4.082425069449261	3.6021848988067715	3.6451469156891627	5.2090174218218985	10.313533471882721	7.768284878115834	9.236017514913138	22.69759798733062	21.720074408690913	22.93650808503189	host	gene-VC_RS14495	None	None	5.185462161148177
gene-VC_RS08645	9.059666415180143	10.499878011227104	11.807280506418252	11.319539113527616	9.676432686350458	15.209804708344	21.413787779970768	17.417987700435997	18.023351305104306	22.68396228651434	23.34178997587606	21.85500022844851	host	gene-VC_RS08645	None	None	1.699255078423695
gene-VC_RS00910	15.598745394187949	18.858940763905995	16.027083570458355	15.430804051153585	17.177654169511577	17.653631722293994	48.38576433172988	39.33927184448367	44.37516704550249	63.24111404069788	77.54680145893761	76.52505359637445	host	gene-VC_RS00910	None	None	14.52954470125895
gene-VC_RS07580	12.751739962446685	14.713204856496578	11.720527358297922	12.403258132144261	11.139088729849371	13.418785050744617	15.30099474866865	12.42873740092273	13.308467540125145	27.727123736035026	26.662116065479392	23.150797738460163	host	gene-VC_RS07580	None	None	2.033416998791051
gene-VC_RS04270	80.87798446168394	78.30002070465885	90.94870425904608	92.27370729404672	83.90044260174699	102.64665106512	71.90828882212631	53.66202656736466	52.6496264345572	163.35806188420761	158.57202396596765	163.95980300832997	host	dnaJ	None	None	15.049182976903989
gene-VC_RS12730	38.00751166919129	38.04976400321788	41.4290544084851	37.36453875815294	43.848450215070606	46.710679862592	31.068659995577597	24.740498449836778	28.130978542105186	43.779262300782825	48.422548340577634	42.677480761064814	host	gene-VC_RS12730	None	None	1.2962666010732915
gene-VC_RS14590	89.06369999041226	125.30974329462867	117.50193226721521	91.79772387087823	121.16187395386234	135.6094540776038	47.697254086213164	39.50912474129093	39.10393443617892	40.900476326513676	41.14460639915315	38.10295780420188	host	gene-VC_RS14590	None	None	18.907563857568775
gene-VC_RS07930	9.839332848496694	14.313931997432897	14.160079790362817	11.887156934425006	12.78610143087327	16.977485909151046	13.333263487260089	12.449937805870999	10.555103097224826	16.10780394849236	20.903095500784534	17.20866159720355	host	gene-VC_RS07930	None	None	0.6381231462450393
gene-VC_RS08515	32.37912616891251	36.90314696294487	43.18700579781261	31.224249416371396	39.54377235331555	41.68455296030461	48.196061750231785	37.112928129083876	39.2483188026719	56.12199871468428	75.17793023427234	59.51714192005958	host	zorA	None	None	3.3487468740239628
gene-VC_RS13070	10.2328777476424	14.614126035914108	16.82735666715012	10.194522303150372	14.686323631705175	14.363480661908149	14.456009396963953	11.323960743062933	10.766637577720614	14.90519177693404	13.739168237181419	13.129571440829377	host	greB	None	None	0.31851454756423914
gene-VC_RS04185	21.33098044935204	25.07542306282296	27.630116442079167	19.50650359232875	27.14066777255055	27.296700798790976	21.576046667510994	15.445072447750338	18.87951036444168	27.837567451447764	35.41473143524316	28.417727555848977	host	acfC	None	None	1.1079339572048263
gene-VC_RS06450	16.23484559136286	20.985632675048194	22.79884609063217	16.934544417574717	15.281896037688513	25.735467741179626	22.15028855890027	21.081432489444445	19.894265843779184	34.093075360542706	35.68849055826515	40.231926864518115	host	gene-VC_RS06450	None	None	2.5066794062448574
gene-VC_RS04815	26.844505929836036	31.24589026008665	31.528728906457406	27.340782687456144	34.71932706980332	33.80545526547883	32.947643981159196	24.698198965405066	24.55397911541509	33.46080665308326	39.10161063483624	32.11439936301663	host	gene-VC_RS04815	None	None	0.5657995186309226
gene-VC_RS07475	31.812351100112465	47.26059741783749	43.51585122313472	40.31963732204561	48.41975641033174	64.26723169023289	37.69986645165675	33.285342448947354	30.679044385097715	47.39613767158761	45.80850062095319	46.04273014007351	host	gene-VC_RS07475	None	None	1.826031130124316
gene-VC_RS15980	70.05987434167463	93.9814759972389	103.1988400415873	66.7526453268124	100.21892373717404	107.15099564692332	84.5883196290433	68.60502846760679	60.54014812293762	94.84524806359661	93.02044654981732	94.94523218066139	host	gene-VC_RS15980	None	None	2.6890757605158417
gene-VC_RS00945	26.382070824770377	27.22042716666633	31.25729403505853	27.530072041383068	25.966087502981974	30.372270419222687	28.127342695235924	23.444997822167036	25.157117920067243	33.291054748145186	37.89644331010203	33.92931637299387	host	gene-VC_RS00945	None	None	0.5592456179138934
gene-VC_RS18245	48.998058580384026	64.57701838286377	63.04937814280563	48.79126784294567	63.767393084574344	63.40325256803442	37.78491013866703	30.035160797437236	41.215067532121346	54.98098891962236	65.95618967340114	57.214173826401485	host	gene-VC_RS18245	None	None	2.468123439790826
gene-VC_RS18100	8.038454582957483	7.1147025418261975	7.1105185580520525	6.4455358185095255	11.345081024913199	9.631700470747234	8.73362476792584	7.117246584601344	9.1314414798432	12.946041054631461	15.299721879833447	11.374803268506177	host	gene-VC_RS18100	None	None	0.7149198862759656
gene-VC_RS17430	24.997977085005846	23.765242623150314	27.94705704165605	22.502234982419765	25.815180312253478	30.097411426125326	49.20662736290761	48.95314667479314	42.216974207236994	46.04382329263255	45.94926504009844	49.25093948642759	host	gene-VC_RS17430	None	None	3.230187189416252
gene-VC_RS12910	27.20343346721757	32.497155412876566	38.91997083163319	24.751814172654367	31.20323117808667	38.884955632439436	47.33741233713643	43.01793576874704	35.330562675653645	63.73310099919422	69.1435921941134	63.098425856413016	host	gene-VC_RS12910	None	None	4.776438457493663
gene-VC_RS13965	34.652282399955354	44.55472066261973	46.76244991854295	36.95488333763915	48.44049736403075	59.15890702052415	81.57243830979408	63.25798759917914	68.4555642653168	115.50876049506206	167.43271993487357	121.44963472049403	host	gene-VC_RS13965	None	None	20.615412270810992
gene-VC_RS09995	23.131063187693982	33.72906339003602	32.0423315914577	25.899916430207572	35.489874882697656	34.90295555648224	42.46005302206009	37.32346116600772	34.19642890610197	52.4483814150719	53.302947136594575	47.0289856796304	host	gene-VC_RS09995	None	None	2.201625494942707
gene-VC_RS09840	13.505018887876888	16.65762671042752	17.0703048257184	13.768637370970842	15.55096213903253	17.60727787458815	18.113950984493584	16.739339182036407	16.414228379852243	30.848211893773968	35.05601618671597	29.94519570525729	host	gene-VC_RS09840	None	None	2.47215483993523
gene-VC_RS10585	39.3460547187659	43.0104147449619	49.569134948041714	40.095746442407574	44.98689406487563	47.879968238084025	26.415872618786583	25.423147415785518	28.350145423699637	22.64238955042909	19.908676145093636	20.979001525033077	host	flgL	None	None	3.335152005505793
gene-VC_RS13740	22.78508574685241	25.979609973883814	28.30985384579815	19.85774155499864	26.077960063806238	25.2295338764	35.54515380480978	28.558780115746625	34.274047259650196	56.94598315184686	71.3379889238266	63.58379836300082	host	gene-VC_RS13740	None	None	7.554704871890892
gene-VC_RS14455	157.51982812323266	154.68021167773216	139.96358431570115	142.18889629392666	130.22736726353793	134.68550302832804	225.15194339736243	215.38207832792142	229.17562750883894	236.70711293337706	237.57916295186502	220.87619824913222	host	gene-VC_RS14455	None	None	10.016337900907988
gene-VC_RS08790	4.827209055551522	6.327706983738039	6.108129816635623	4.489394778469724	5.743050419906763	7.33782047540718	12.639290890798856	11.650234069216582	9.229191848090858	20.9253564621903	20.472173641935058	19.95910580120104	host	gene-VC_RS08790	None	None	3.404612930030646
gene-VC_RS11530	48.40294380168265	54.55308357391681	69.10036309415247	54.19066299367855	68.14941654001572	77.32485332055187	42.13413272275522	34.99294516905811	32.337071924801755	61.250240697631384	57.55271170134272	60.1008699056317	host	secA	None	None	3.1291577424558437
gene-VC_RS08170	18.998466290636994	23.797355926253204	17.12675053214297	24.515530736261677	30.72736264037436	33.11946467603136	34.46035615877289	28.755718989132394	31.051633678470818	34.18586685386123	34.14027269430494	30.010539380929668	host	gene-VC_RS08170	None	None	1.1509429541628127
gene-VC_RS03765	108.9759973048141	115.85482344190592	139.07637218290287	107.8926122298257	112.78418127024513	131.00917424854885	94.81219056351162	96.21329241823938	92.00353578306331	155.54185029401432	157.15593057619176	168.44478293634825	host	hscB	None	None	5.180165879268806
gene-VC_RS07390	68.61567483408383	83.28865392409445	97.96752866006476	72.01912195802227	94.09743673604477	100.23969425850353	112.9932590135658	87.39207767669221	101.85354299727739	103.39311885886873	135.8754892228474	105.10298528443312	host	gene-VC_RS07390	None	None	3.1190457806981313
gene-VC_RS12605	1059.9727486341856	1125.569680271357	1455.985829671471	922.5295084142926	1317.2622454025382	1206.3031024721517	457.41746624089006	380.7586197778687	418.1559783830207	285.06284672337597	309.4783959303977	256.12360606567785	host	crp	None	None	247.79323042833474
gene-VC_RS02425	78.82853315565983	85.32694806621807	96.60558783239843	77.84063127521421	86.0655683650827	94.12531892008793	91.28554886512956	79.4575420403392	76.04367661158642	72.77140121761695	72.07322008895143	65.28955874446537	host	tkt	None	None	1.0255987171271823
gene-VC_RS07730	1369.539182762297	942.0967558290854	1431.0779079959566	1782.9939830621263	920.3112675010129	966.2302970133569	612.6236857986097	758.8124654816415	880.4582493061351	471.8818690960275	299.64178869739857	366.07516488596644	host	gene-VC_RS07730	None	None	205.5642238687851
gene-VC_RS08070	9.964652926902069	12.616176429337973	14.219294097827513	10.310566659925776	12.696232053798694	14.111434202054237	14.568091691242612	14.92351301965516	13.303184396878521	21.358658009356073	26.668316672947785	20.854564477967017	host	gene-VC_RS08070	None	None	1.4604717404239138
gene-VC_RS16060	6.687986962187763	10.064984939501928	7.461807589594554	5.884954553239048	7.222836591596448	8.172218392166187	13.725064388747889	11.335950229286746	12.089349557384331	17.7992065468184	20.621014256876283	18.59676358239235	host	gene-VC_RS16060	None	None	2.010212805670939
gene-VC_RS04350	46.295360661577185	46.526474604987214	52.25060913759801	41.74273106489407	49.245505629473456	46.64356681681241	46.48278988440498	38.599495046363224	40.59764893530169	44.861791540266694	49.38556778050837	45.00955110854791	host	tsaA	None	None	0.3010138351540728
gene-VC_RS07700	7.402818892927705	8.66558607709744	7.3887715269833825	7.266555269337042	7.194717746590144	7.713645033761368	10.362900353306403	10.216148984494726	9.23370931840319	20.96641340750526	23.354960066138922	21.356390289862873	host	galM	None	None	3.026327523981373
gene-VC_RS13225	615.7948360826022	721.9943221824891	678.5021349018579	544.0655992352863	737.1135257785609	659.1948071861535	249.66555658830777	211.35502389418377	236.73824317372797	143.72831052968215	150.44726515169558	136.04362346929685	host	glnA	None	None	138.67408331017754
gene-VC_RS14375	13.514537843921207	16.07306166899096	15.581927685858007	15.879928972215	20.81899153729947	20.976555308664	18.52697982440684	15.216325646558257	15.83870266206136	19.268024436309826	20.259988854366753	17.87788732598369	host	gene-VC_RS14375	None	None	0.32044315803673795
gene-VC_RS01780	146.81799828855765	162.07675489647715	170.4168218841339	276.03513615804894	276.1088605957289	118.07976349405232	80.78651452043094	62.62854434278152	70.1947124481448	109.72468635422547	105.29487165156804	106.40689087604196	host	gene-VC_RS01780	None	None	33.58947927574526
gene-VC_RS17480	11.657079337333908	16.410746601753196	14.144906703055334	12.917953180563774	17.675643226538284	16.044956485586912	18.91288574928678	16.511059968266895	16.182651408973324	21.918558995952765	21.195852920143178	21.77644881799162	host	cydB	None	None	0.6043563392710801
gene-VC_RS06825	6.133236451282495	8.977892219597774	7.679021700966683	5.848551929160769	7.525430802904467	8.016657084535758	17.92121750745476	15.382580185817353	15.39184271234803	31.587720745499112	39.897391623580106	31.44491800943558	host	vceA	None	None	7.713475057491902
gene-VC_RS03560	78.9833411050873	97.00103126653453	95.90312512245185	79.10688075414923	92.91120190199763	103.98023241527405	64.68110070028945	58.66305357899515	59.04841446945057	60.05239913828026	61.77751926772103	58.16812060542358	host	gene-VC_RS03560	None	None	3.751596277516687
gene-VC_RS09095	54.73548459171337	58.05864075475496	62.1004263477188	54.51091002962264	56.62912310761916	67.263739424045	73.44306369827233	61.1560462647189	62.73156915028056	69.21944374193713	63.81183109236289	65.21365717773595	host	gene-VC_RS09095	None	None	0.5032884053780411
