Geneid	8	24	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA3828	1.0	0.6185412338144554	host	gene-PA3828			3.6436003618506585
gene-JG024_gp17	0.6174267373844898	1.0	phage	gene-JG024_gp17			127.68958501932303
gene-PA4008	0.891635262562495	1.0	host	gene-PA4008			0.057496758276064
gene-PA2048	0.8544296227664826	1.0	host	gene-PA2048			0.2498916074247051
gene-PA3201	1.0	0.8586658284531445	host	gene-PA3201			2.121087172839973
betA	0.9575925855363486	1.0	host	betA			0.16255428008906056
gene-PA4889	1.0	0.27199317388220773	host	gene-PA4889			11.121929325627802
gene-PA1274	1.0	0.45603339421069133	host	gene-PA1274			3.7007780427057653
gene-PA1377	1.0	0.8811535990186727	host	gene-PA1377			0.126765434759621
gene-PA3222	1.0	0.5543660607571796	host	gene-PA3222			0.5477300085989499
gene-PA0094	1.0	0.9846989365728555	host	gene-PA0094			0.8715864032957893
gene-PA3647	1.0	0.573421193001636	host	gene-PA3647			11.592253797806787
gene-PA2553	1.0	0.7803732013652255	host	gene-PA2553			0.38306277403152184
pstB	1.0	0.876041391543926	host	pstB			0.47374079954410947
gene-PA3205	1.0	0.7165318708503833	host	gene-PA3205			0.3376853775134949
gene-PA3858	1.0	0.6492226530182351	host	gene-PA3858			0.5162208061686494
morB	1.0	0.7577763152892762	host	morB			0.17120180286979708
gene-PA2783	1.0	0.8570389038363714	host	gene-PA2783			0.04090273521331073
gene-PA4955	1.0	0.9051633309860363	host	gene-PA4955			0.14633592727006664
gene-PA4348	0.9516828633889073	1.0	host	gene-PA4348			0.2365288035645977
gene-PA4861	1.0	0.546299306257883	host	gene-PA4861			0.17461949469934263
gene-PA2454	1.0	0.9830822060765255	host	gene-PA2454			0.3708260490661648
gene-PA4998	1.0	0.5095916486264997	host	gene-PA4998			3.8166270833713063
pvdT	1.0	0.7189340062330891	host	pvdT			0.09585345785029142
crcZ	1.0	0.43344574364567734	host	crcZ			184.3202708265884
gene-PA3026	1.0	0.4411077744938255	host	gene-PA3026			0.7814729940641497
gene-PA1035	0.9584645139212532	1.0	host	gene-PA1035			0.24305067589446505
gene-PA0720	1.0	0.5442440542668374	host	gene-PA0720			0.36357439601934183
gene-PA5228	1.0	0.7859469154721361	host	gene-PA5228			1.2321073733493684
gatB	1.0	0.6621721637064051	host	gatB			2.1759480865807226
pcoA	1.0	0.8452033321616284	host	pcoA			0.017956163426070544
gene-PA3835	1.0	0.7394104289731703	host	gene-PA3835			1.6077979677600345
hasAp	0.6282718231481642	1.0	host	hasAp			0.29823699324709857
ilvC	1.0	0.6982542245606825	host	ilvC			3.4324322226483237
gene-PA0677	1.0	0.6181004570041978	host	gene-PA0677			0.12360918647759957
gene-PA3532	1.0	0.7102128428643186	host	gene-PA3532			1.2296359355405484
gene-PA0277	0.8000351817189163	1.0	host	gene-PA0277			0.8024794771212218
gene-PA4199	1.0	0.6111626570055478	host	gene-PA4199			0.16970664430209878
gene-JG005_00055	0.5306736786428661	1.0	phage	gene-JG005_00055			159.6146379691562
gene-PA1383	0.9011194726084031	1.0	host	gene-PA1383			0.2270042784254416
gene-PA1406	1.0	0.9299454505360089	host	gene-PA1406			0.6085260312227055
hisJ	1.0	0.8962369175049326	host	hisJ			0.10047481726903132
gene-JG005_00004	1.0	0.6458794092506476	phage	gene-JG005_00004			33.66403384689697
gene-PA0754	1.0	0.23478680752352704	host	gene-PA0754			11.73494623979348
gene-PA3838	1.0	0.5871698146712251	host	gene-PA3838			1.3417849811537101
hasR	1.0	0.8639325040097966	host	hasR			0.07402305526844646
gene-PA1739	0.5661210505517904	1.0	host	gene-PA1739			0.16699510152256045
gene-PA0954	0.8795826715707129	1.0	host	gene-PA0954			0.32167710652434756
fppA	0.8262402436973447	1.0	host	fppA			0.05406230681585729
gene-PA5155	1.0	0.4395153899765582	host	gene-PA5155			1.6211492387903101
gene-PA1364	1.0	0.7142220777530779	host	gene-PA1364			0.07412430769183655
gdhA	1.0	0.9967379464655803	host	gdhA			0.033063552382158114
gene-PA5301	1.0	0.9567628027825111	host	gene-PA5301			3.6610100255333022
gene-PA0069	1.0	0.9381258013311055	host	gene-PA0069			0.08808222847212703
gene-PA3272	1.0	0.6056545707601729	host	gene-PA3272			0.2809474846252373
gene-PA0534	1.0	0.5729590895064399	host	gene-PA0534			0.9741421618888122
gapA	1.0	0.7280610670662955	host	gapA			0.8511445149333807
aguR	1.0	0.777432855898696	host	aguR			0.12074242580981452
gene-PA3776	0.694969661154631	1.0	host	gene-PA3776			0.20644154961590155
gene-PA0786	1.0	0.7256990597027206	host	gene-PA0786			0.6107506838423805
gene-PA2561	0.6902710057058624	1.0	host	gene-PA2561			0.28417058343643803
fdxA	1.0	0.9169959755977143	host	fdxA			4.573568591941895
sspA	1.0	0.7165823555591104	host	sspA			1.1434782285340566
minE	0.9399800067899174	1.0	host	minE			4.694470837878356
gene-PA2163	1.0	0.5641399783270962	host	gene-PA2163			0.14323563140710757
rpsA	1.0	0.6455934079857119	host	rpsA			13.386430382654186
gene-PA4104	0.7639187837351825	1.0	host	gene-PA4104			0.11550890037594323
gene-PA3268	1.0	0.754626041897969	host	gene-PA3268			0.19382268906313363
gene-PA2419	1.0	0.8871954021539392	host	gene-PA2419			0.15776927695231616
lipB	1.0	0.6276459930871693	host	lipB			11.067377032331356
arsR	1.0	0.741347238081672	host	arsR			0.4945818547395154
waaF	1.0	0.4595907244324081	host	waaF			10.12196619269773
gene-PA5486	0.9037312124825776	1.0	host	gene-PA5486			0.36566431061729165
gene-PA0453	0.8830153075194264	1.0	host	gene-PA0453			0.26461485482365005
gene-PA0249	0.8335564911427905	1.0	host	gene-PA0249			0.6478140472262123
pvdP	0.709063272141089	1.0	host	pvdP			0.1908685106457914
gene-PA2184	1.0	0.7948567182162811	host	gene-PA2184			0.10388590946602116
hom	1.0	0.6717005418882691	host	hom			2.6703096389516983
gene-PA5095	0.8187704759982006	1.0	host	gene-PA5095			0.2286240592866353
eutB	1.0	0.5773044099833243	host	eutB			0.16113728487983137
gene-PA0526	1.0	0.7864762622713125	host	gene-PA0526			0.3605231400232582
gene-PA4804	0.7396334670737916	1.0	host	gene-PA4804			0.22981773187556342
gene-PA2857	1.0	0.6066740190195644	host	gene-PA2857			0.9657145610283532
cobQ	1.0	0.5876458053144042	host	cobQ			1.8705642498233808
gene-PA5264	0.8068377524851024	1.0	host	gene-PA5264			1.3183917715938098
gene-PA5347	1.0	0.764084246338572	host	gene-PA5347			4.086931686049386
rpoB	1.0	0.6767324019763433	host	rpoB			15.158274014977964
msrA	1.0	0.6856698294387653	host	msrA			1.7517319861851306
wspD	1.0	0.6871736289601411	host	wspD			1.606587651982124
gene-PA4322	1.0	0.5561559993105789	host	gene-PA4322			5.345854525298713
gene-JG005_00027	0.21711734844751274	1.0	phage	gene-JG005_00027			177.1425687022795
dsbA	1.0	0.8719397233020506	host	dsbA			3.670069138897755
gene-PA3669	1.0	0.6943719295272905	host	gene-PA3669			0.3808403824370154
glpT	1.0	0.6568542126630746	host	glpT			3.0284111864739542
infB	1.0	0.6651752089782685	host	infB			9.067038922477497
gene-PA1126	0.8815019191869768	1.0	host	gene-PA1126			1.0153085813575418
gene-PA1730	1.0	0.629209616190804	host	gene-PA1730			0.2137473928997998
gene-PA3459	0.9565793276214805	1.0	host	gene-PA3459			0.3917127349472854
tpiA	1.0	0.7674237454151034	host	tpiA			28.141173678881934
gene-PA0910	1.0	0.5842508807089548	host	gene-PA0910			0.620642311141998
gene-PA3072	0.8058198643022676	1.0	host	gene-PA3072			0.23768248319227234
fleS	0.9757768579927134	1.0	host	fleS			0.5700687470079541
fliJ	1.0	0.6481840477441525	host	fliJ			2.79696649233879
gene-JG005_00023	1.0	0.9037674931651339	phage	gene-JG005_00023			13.178689389896864
gene-PA2301	1.0	0.6026957674232332	host	gene-PA2301			0.7103508392677066
gene-PA2814	0.8366044353695404	1.0	host	gene-PA2814			0.04673206269627666
gene-PA3467	1.0	0.7447487129901558	host	gene-PA3467			0.07044931424906462
gene-PA3573	0.9221508815769928	1.0	host	gene-PA3573			0.138657107088329
dipZ	1.0	0.9860718190767	host	dipZ			0.6205312948806752
gene-PA0485	1.0	0.7024884778184556	host	gene-PA0485			4.030871053612718
gene-JG005_00159	1.0	0.8603383272114371	phage	gene-JG005_00159			14.147718711058001
gene-PA1923	1.0	0.8023624120107226	host	gene-PA1923			0.009204376279487041
gene-PA3521	1.0	0.31854409564488667	host	gene-PA3521			0.17467797250627917
gene-PA0941	0.49260076597236574	1.0	host	gene-PA0941			0.836810675377538
ptxS	1.0	0.7010082362440314	host	ptxS			0.3523588984009205
gene-PA3488	1.0	0.9064118549273349	host	gene-PA3488			0.25603232644754653
gene-PA4803	1.0	0.9328828032150328	host	gene-PA4803			0.04566158429763955
gene-PA2854	1.0	0.7781759664207386	host	gene-PA2854			2.2105245478071707
gene-PA4685	1.0	0.5233631076093931	host	gene-PA4685			3.0429575781400993
gene-PA5205	1.0	0.848963209824297	host	gene-PA5205			0.38171464542451755
gene-PA1492	1.0	0.6553041019965318	host	gene-PA1492			1.5813425762751105
gene-PA2666	1.0	0.9222256305783512	host	gene-PA2666			0.3046955837772164
msuD	1.0	0.4598741939550593	host	msuD			0.22536651590265105
gene-PA2124	1.0	0.8004404460172863	host	gene-PA2124			0.13449413558771528
gene-PA1257	1.0	0.5141216276660147	host	gene-PA1257			0.2759285440867502
gene-PA0810	0.9590724639527235	1.0	host	gene-PA0810			0.010499286886797196
gene-PA1621	1.0	0.5992501613312347	host	gene-PA1621			0.7265352900918234
gene-PA2164	1.0	0.6413154934280466	host	gene-PA2164			0.21569785474317085
gene-PA3042	0.807359166414861	1.0	host	gene-PA3042			0.14222919329016753
gene-PA3767	1.0	0.9717070696818582	host	gene-PA3767			0.16953347629452542
gene-JG005_00122	1.0	0.8017461423768938	phage	gene-JG005_00122			66.7071169707903
gene-PA4133	1.0	0.7294538934689146	host	gene-PA4133			0.5109425861516882
gene-PA3907	1.0	0.9951520896810857	host	gene-PA3907			0.17617556880044752
gene-PA4178	1.0	0.5635581246438719	host	gene-PA4178			0.6380890070668878
gcvP2	0.8350846149392435	1.0	host	gcvP2			0.5140065111258745
aotM	1.0	0.5350708739158248	host	aotM			6.709703084889283
gene-PA4219	1.0	0.7590224000773041	host	gene-PA4219			0.05241974425787389
stp1	1.0	0.4452769825677721	host	stp1			1.6628309339508829
gene-PA0833	0.8680750767330196	1.0	host	gene-PA0833			2.1752905016155357
gene-PA1729	1.0	0.8219444519834711	host	gene-PA1729			0.25601759791805434
gene-PA2102	1.0	0.7029346826629878	host	gene-PA2102			1.1656537669741993
fleR	0.9281804524720775	1.0	host	fleR			0.584207823671735
flgD	1.0	0.5923684677366722	host	flgD			3.0009685644445088
gene-PA0132	1.0	0.3382369101646459	host	gene-PA0132			2.1724092756941196
gene-PA3142	0.8697144080017505	1.0	host	gene-PA3142			1.0088391821474616
gene-PA1499	0.8666796025155807	1.0	host	gene-PA1499			0.1855458019041855
gene-PA2843	1.0	0.8824361459358675	host	gene-PA2843			0.06360957813346113
gene-PA1501	0.935722319501006	1.0	host	gene-PA1501			0.11746009678106449
gene-JG005_00040	0.4022661048471532	1.0	phage	gene-JG005_00040			132.77388411813985
gene-PA1796.4	1.0	0.971507862218063	host	gene-PA1796.4			280.19837260447423
gene-PA3927	0.9234854442874564	1.0	host	gene-PA3927			0.2686558752588749
gene-PA3714	0.9399779992529498	1.0	host	gene-PA3714			0.06939137666020255
flgH	1.0	0.5839886874158225	host	flgH			2.150041499639445
gene-PA3720	0.9169963593671732	1.0	host	gene-PA3720			0.18070405466277073
gene-PA3519	1.0	0.6517784908701256	host	gene-PA3519			0.062467729747021916
gene-PA0984	0.8730185817682359	1.0	host	gene-PA0984			0.6412168222421454
gene-PA3116	1.0	0.7993254285495416	host	gene-PA3116			0.5266933581284848
pyrE	1.0	0.7128184027138117	host	pyrE			4.052618275310649
gene-PA4145	1.0	0.8529913317457279	host	gene-PA4145			0.2432624338418416
gene-PA3354	1.0	0.7968319656811657	host	gene-PA3354			0.7365534208023763
gene-PA3798	1.0	0.6960127582058814	host	gene-PA3798			0.533028695092652
gene-JG005_00074	1.0	0.9449406247701175	phage	gene-JG005_00074			5.535023271936839
gene-PA1141	0.7204160598675454	1.0	host	gene-PA1141			0.3055301142584951
gene-PA4474	1.0	0.7344432822144361	host	gene-PA4474			0.7986371174180564
gene-PA3314	1.0	0.8643810959703275	host	gene-PA3314			0.48542165062306997
gene-PA3778	1.0	0.6767503067434577	host	gene-PA3778			0.5572202245382566
gene-JG005_00054	0.17252803878616033	1.0	phage	gene-JG005_00054			1674.3073263259978
gene-PA0711	0.8283965131879404	1.0	host	gene-PA0711			0.008589268947371258
gene-PA0935	1.0	0.884265462543529	host	gene-PA0935			0.6264735852830717
gene-PA0825	0.8002415566676998	1.0	host	gene-PA0825			1.0955802354413369
def	1.0	0.7526020130964424	host	def			5.78354622129847
ygcA	1.0	0.6890085622898843	host	ygcA			2.6636484899516852
gene-PA1970	1.0	0.8190807705790569	host	gene-PA1970			0.36800292551520764
gene-PA2146	1.0	0.8944163397298024	host	gene-PA2146			0.4288307964445757
gene-PA4802.1	0.9919293175535034	1.0	host	gene-PA4802.1			1.3633369991053557
gene-PA0029	0.6244194703867856	1.0	host	gene-PA0029			0.10434520567040564
gene-PA4061	1.0	0.6643760624167949	host	gene-PA4061			1.964832567895132
gene-PA3039	0.632690852774877	1.0	host	gene-PA3039			0.0788351479432913
gene-PA2692	1.0	0.7239423411096771	host	gene-PA2692			0.7344287511899733
gene-PA2484	1.0	0.6724588458370124	host	gene-PA2484			1.925467863827558
gene-PA1592	0.7204886905279153	1.0	host	gene-PA1592			9.098010909413286
gene-PA3961	1.0	0.5422939822092508	host	gene-PA3961			0.8991514677083906
gene-PA3368.1	1.0	0.4100640822988639	host	gene-PA3368.1			30.269556513417168
gene-JG005_00045	0.31212527518752825	1.0	phage	gene-JG005_00045			350.6124544229424
oprG	0.9332846380240336	1.0	host	oprG			1.369573455063754
putP	1.0	0.5193925432438095	host	putP			2.6573795895862617
fadD1	1.0	0.6334135040651192	host	fadD1			2.2710714235987846
gene-JG005_00147	1.0	0.9471466860827782	phage	gene-JG005_00147			21.19846533584142
gene-PA3004	0.9234240778690344	1.0	host	gene-PA3004			0.30223198059855244
wbpL	0.8501052606081065	1.0	host	wbpL			2.0210664054183876
gene-PA2317	1.0	0.7084188578053622	host	gene-PA2317			0.2472310486402352
gene-PA4927	1.0	0.6288758232772486	host	gene-PA4927			0.144873968962065
gene-PA5523	1.0	0.7665394827569156	host	gene-PA5523			1.403439211269822
kup	1.0	0.8688058477631875	host	kup			0.5562889688810919
gene-PA1664	1.0	0.35990806116997265	host	gene-PA1664			1.233174171750823
gene-PA0497	1.0	0.48413543612969434	host	gene-PA0497			1.6787776331789082
gene-PA0606	1.0	0.4511560798259777	host	gene-PA0606			2.486092850655602
gene-PA1570	1.0	0.6947812999360296	host	gene-PA1570			0.5107961215531539
gene-PA1797	0.9916779871265138	1.0	host	gene-PA1797			0.16799233217261134
gene-PA4798	1.0	0.8415649379238482	host	gene-PA4798			0.2851789267010336
cysQ	1.0	0.8919190875615943	host	cysQ			1.630114135471908
gene-PA2404	0.6769445523506752	1.0	host	gene-PA2404			0.2206076095175288
epd	1.0	0.7792521136253076	host	epd			0.796491882515301
mexE	1.0	0.8400472763470475	host	mexE			0.0879024370200189
gene-PA2852	1.0	0.7931590874209936	host	gene-PA2852			0.22450753856390254
spuA	1.0	0.7308203392525081	host	spuA			8.85360783713858
gene-PA3526	0.7982609814256905	1.0	host	gene-PA3526			0.8372755834151985
gene-PA4469	1.0	0.7186576553108096	host	gene-PA4469			0.23658858871173674
gene-PA2034	1.0	0.8749463703098089	host	gene-PA2034			0.24346321623983083
ribF	1.0	0.7862542573306821	host	ribF			3.875281928499185
gene-PA3379	0.6025196017104181	1.0	host	gene-PA3379			0.17269204726420664
gene-PA3679	1.0	0.7822097887086368	host	gene-PA3679			0.4573486609662631
gene-PA5078	1.0	0.733942060591172	host	gene-PA5078			3.28849757519788
gene-PA5363	1.0	0.7716945777650924	host	gene-PA5363			0.8949222586400456
gene-PA4421	1.0	0.893774214358558	host	gene-PA4421			2.3774746523407972
gene-PA3075	1.0	0.8519601225026161	host	gene-PA3075			0.21064795696120886
gene-PA3084	1.0	0.5307846841478661	host	gene-PA3084			1.9814305551660047
glcE	0.5626484860954044	1.0	host	glcE			0.1585112196637905
gene-PA1068	1.0	0.8520281420075544	host	gene-PA1068			0.8444262507345865
gene-JG005_00039	0.3319966197676393	1.0	phage	gene-JG005_00039			124.49854925071365
gene-PA2094	1.0	0.9727298296258442	host	gene-PA2094			0.08409526104767334
gene-PA0068	1.0	0.9127120652047684	host	gene-PA0068			0.8895204470762991
gene-PA2307	1.0	0.3746443132130854	host	gene-PA2307			0.8432951140702197
wbpW	1.0	0.4077387109715634	host	wbpW			1.7339426638690074
algL	0.8947877051159213	1.0	host	algL			0.12003415328125551
gene-PA1750	1.0	0.6759446396690137	host	gene-PA1750			4.557919415452864
gene-PA1169	1.0	0.7614939682007543	host	gene-PA1169			0.3740382625459698
gene-PA1261	1.0	0.7580991188699379	host	gene-PA1261			0.3234419426157061
atpI	0.941532555922254	1.0	host	atpI			22.230365991993693
pslN	0.7308623514455946	1.0	host	pslN			0.04124605898475526
gene-PA2576	1.0	0.9420610097258421	host	gene-PA2576			0.02381283662398437
gene-PA4134	1.0	0.8683783383790469	host	gene-PA4134			0.7810528051842534
gene-PA2159	1.0	0.6860786064544455	host	gene-PA2159			0.058222810997171
arnT	1.0	0.6455614740710739	host	arnT			0.1757551177637202
lldD	1.0	0.20507617016889945	host	lldD			26.532921993698512
gene-PA1116	1.0	0.6672803904025713	host	gene-PA1116			1.857573986794921
gene-PA5546	1.0	0.9280161967513216	host	gene-PA5546			0.1401800948541792
gene-PA0343	1.0	0.8288178587674154	host	gene-PA0343			1.7802599003914332
gene-PA2315	0.7875148024254949	1.0	host	gene-PA2315			0.033936756915098114
azu	1.0	0.9374444885306852	host	azu			1.3795667543250008
gene-PA3598	0.6339965606566529	1.0	host	gene-PA3598			0.2435119761186114
gene-PA0817	0.9172256523521013	1.0	host	gene-PA0817			0.12112570471189456
gene-PA2677	1.0	0.8637989570944674	host	gene-PA2677			0.023535766886861424
gene-PA3119	1.0	0.48823311998970986	host	gene-PA3119			1.711323015147702
gene-PA1527	1.0	0.6206829572072347	host	gene-PA1527			2.3223401571783167
gene-PA1418	1.0	0.5219607118976637	host	gene-PA1418			0.740198724156245
gene-PA5381	1.0	0.732680041464737	host	gene-PA5381			0.7835498700101844
gene-PA0883	1.0	0.6773179660950308	host	gene-PA0883			0.14194815611336106
gene-PA2898	1.0	0.5883384405551195	host	gene-PA2898			0.2125302084093211
gene-PA4795	0.9954309431069556	1.0	host	gene-PA4795			0.13658460446466536
gene-PA2938	1.0	0.8765353095761865	host	gene-PA2938			0.0681652727036882
sth	1.0	0.6292115771847044	host	sth			4.959766569763474
gene-PA3023	1.0	0.7725742974977388	host	gene-PA3023			0.06507440361433497
gene-PA4130	1.0	0.8656784279906744	host	gene-PA4130			0.061196231388941175
kdpA	0.5737967300381182	1.0	host	kdpA			0.5437237573168956
ppk	1.0	0.7117326942339854	host	ppk			4.221797284926818
catB	1.0	0.5634221747155488	host	catB			0.2932160242610617
gene-PA2737	0.8302388638486193	1.0	host	gene-PA2737			4.25792160451797
gene-PA4392	1.0	0.853684819313368	host	gene-PA4392			0.13486440075582004
gene-PA5086	1.0	0.8350368635371205	host	gene-PA5086			0.7201583568880606
gene-JG005_00018	1.0	0.681731427524032	phage	gene-JG005_00018			23.179106411937777
hisC2	1.0	0.5519209098595881	host	hisC2			3.1942721341577007
pilB	1.0	0.8253131058797074	host	pilB			1.7231562005405203
kdsA	1.0	0.7509561244238124	host	kdsA			2.624957550878859
gene-PA2264	1.0	0.6313483269691432	host	gene-PA2264			0.4008513744855438
gene-PA0756	1.0	0.6934733277978745	host	gene-PA0756			0.9582275931289324
mexB	1.0	0.65816307089949	host	mexB			3.4062588401580403
gene-PA3275	1.0	0.7379904727216816	host	gene-PA3275			1.3835867758317513
gene-PA2228	0.7698134912699229	1.0	host	gene-PA2228			0.6715826095775745
gene-PA0506	0.7657481855007197	1.0	host	gene-PA0506			0.5769436205331597
gene-PA3181	0.8297072368473862	1.0	host	gene-PA3181			1.0213070076451147
gene-PA3502	1.0	0.5146266204653219	host	gene-PA3502			0.2188563758326694
gene-PA2971	1.0	0.7874563836053192	host	gene-PA2971			3.7042471107988635
gene-PA0646	1.0	0.7953612618451436	host	gene-PA0646			0.24343082684839834
gene-PA0598	1.0	0.8232907807336287	host	gene-PA0598			0.2732258029863755
gene-PA3945	0.820584000713683	1.0	host	gene-PA3945			1.403817323027117
nrdR	1.0	0.7315195602417836	host	nrdR			1.926429869537808
omlA	1.0	0.7646185925248377	host	omlA			6.007780217083581
pppA	1.0	0.7903745201387778	host	pppA			0.9989199776011574
pqsC	1.0	0.2348751510553067	host	pqsC			6.691589191326488
pvdO	1.0	0.9681672047967649	host	pvdO			0.6056139396346806
gene-PA1133	1.0	0.665050532870119	host	gene-PA1133			0.44287213717571955
gene-PA4620	1.0	0.6498835753963167	host	gene-PA4620			0.803781298511453
gene-JG024_gp61	0.47432149113302297	1.0	phage	gene-JG024_gp61			688.5951839523897
gene-PA2841	0.8532248191952385	1.0	host	gene-PA2841			0.044018718585820085
