Geneid	8	24	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA5503	1.0	0.8064985379912893	host	gene-PA5503			2.8567322379123636
gene-PA3872	0.3243374913227102	1.0	host	narI			1.3862351326076554
gene-PA4450	1.0	0.8837188939642984	host	murA			4.884189996945279
gene-PA0796	0.6481600477783444	1.0	host	prpB			1.1964017694385456
gene-PA0413	1.0	0.8829686900821994	host	chpA			1.268390471170763
gene-PA3278	0.440920053268219	1.0	host	gene-PA3278			61.011407101872344
gene-PA2373	0.8250002074107137	1.0	host	gene-PA2373			0.3573707450515026
gene-PA4452	0.5178287807929667	1.0	host	gene-PA4452			15.09138617418233
gene-F358_gp52	1.0	0.601692594492064	phage	gene-F358_gp52			123.32339780305587
gene-PA0133	0.9105299814460842	1.0	host	gene-PA0133			0.77117602982592
gene-PA2338	0.6461565545403287	1.0	host	gene-PA2338			0.27839165330308174
gene-PA3383	1.0	0.5081817567160042	host	gene-PA3383			0.24712373753677186
gene-F358_gp89	0.7905679115043657	1.0	phage	gene-F358_gp89			76.49958691510112
gene-F358_gp59	0.9542691591860131	1.0	phage	gene-F358_gp59			3.1403035685692244
gene-PA3296	0.7806379634114903	1.0	host	phoA			0.2057141250634792
gene-PA3936	0.7316330666692012	1.0	host	gene-PA3936			0.23279127056549673
gene-PA1107	0.763015215255514	1.0	host	gene-PA1107			2.889798924524892
gene-PA0099	0.755340130231905	1.0	host	gene-PA0099			0.3898746623677506
gene-PA0876	0.7914050022241109	1.0	host	gene-PA0876			1.075813207004393
gene-PA2472	1.0	0.6226914602220662	host	gene-PA2472			0.1013143979824205
gene-PA3255	0.6767238278777831	1.0	host	gene-PA3255			1.64033670812183
gene-PA5407	0.6984153636421717	1.0	host	gene-PA5407			0.9914893784332599
gene-PA3992	0.9026350846318619	1.0	host	gene-PA3992			0.6965409942669374
gene-PA4184	1.0	0.7487104503185508	host	gene-PA4184			0.0936514004352509
gene-PA4760	0.8914216756765456	1.0	host	dnaJ			2.1129117433027944
gene-PA4513	0.4549778791294782	1.0	host	gene-PA4513			1.2336854748545303
gene-PA0997	1.0	0.5342429176165545	host	pqsB			5.791203039828263
gene-PA2237	0.8605124648557602	1.0	host	pslG			1.4034119883694909
gene-PA1573	0.7504291573526684	1.0	host	gene-PA1573			1.3897378903633326
gene-PA4574	0.8025620891320273	1.0	host	gene-PA4574			1.167388959130898
gene-PA2431	0.9024800959811343	1.0	host	gene-PA2431			0.1544137332847149
gene-PA0926	0.9699062123625357	1.0	host	gene-PA0926			0.5147015175408551
gene-PA5544	0.8026936350220437	1.0	host	gene-PA5544			0.31169190235215827
gene-PA2305	0.5565196280179672	1.0	host	ambB			0.7926344723553851
gene-PA4178	0.5971468785409904	1.0	host	gene-PA4178			0.812856606877427
gene-PA3226	0.665071253207808	1.0	host	gene-PA3226			1.2995441905267104
gene-PA5465	1.0	0.7760099568747214	host	gene-PA5465			1.2356378720623198
gene-PA1273	0.9131436022400534	1.0	host	cobB			1.0071711672585875
gene-PA1221	0.8477376948967593	1.0	host	gene-PA1221			0.00955035811328371
gene-F358_gp58	0.9882146119411382	1.0	phage	gene-F358_gp58			7.328302345209073
gene-PA3235	1.0	0.4688595908582381	host	gene-PA3235			5.343800759849534
gene-PA0798	0.7508669444993183	1.0	host	pmtA			0.40524008114567867
gene-PA4606	1.0	0.8648395191720449	host	gene-PA4606			2.9248362374630936
gene-PA3893	0.6760002411889283	1.0	host	gene-PA3893			0.6849699181182479
gene-PA2019	1.0	0.8635702919806235	host	gene-PA2019			0.16017270219869068
gene-PA5469	1.0	0.5992574815319778	host	gene-PA5469			9.447866028554493
gene-PA0354	1.0	0.7709396686096933	host	gene-PA0354			1.545813963808086
gene-PA3944	0.597370564631535	1.0	host	gene-PA3944			1.6231041832999393
gene-F358_gp18	0.19781272260817906	1.0	phage	gene-F358_gp18			131.28220057247887
gene-PA3168	0.965198365177725	1.0	host	gyrA			2.103297927782149
gene-PA0344	0.5884715552363142	1.0	host	gene-PA0344			0.8787590750321072
gene-PA1150	0.6086868605679965	1.0	host	pys2			4.7154212541370075
gene-PA2902	1.0	0.6566571387522768	host	gene-PA2902			2.9987502924581375
gene-PA3557	0.6802678775239002	1.0	host	arnE			1.4157095235201658
gene-PA5421	1.0	0.80110894054101	host	fdhA			0.45517284953781073
gene-PA5252	0.9767446818220987	1.0	host	gene-PA5252			1.1851814006849026
gene-PA0869	0.6661423699545895	1.0	host	pbpG			5.104708919330106
gene-PA3474	0.6545714113297808	1.0	host	gene-PA3474			1.8714807761849077
gene-PA2307	0.5802006620678535	1.0	host	gene-PA2307			0.28103361550583195
gene-PA5562	0.7689626134229343	1.0	host	spoOJ			8.682880612253085
gene-PA4537	0.9228086589081513	1.0	host	gene-PA4537			4.164272472125655
gene-PA4376	0.9159218546053364	1.0	host	pncB2			0.842423689134348
gene-PA3657	0.9860451635534703	1.0	host	map			4.023867660049079
gene-PA4638	0.9806719143703063	1.0	host	gene-PA4638			0.28533459704287334
gene-F358_gp91	0.4246191329595434	1.0	phage	gene-F358_gp91			2571.8278085693287
gene-PA2583.1	1.0	0.5755676722393495	host	gene-PA2583.1			156.3233713905755
gene-PA3402	1.0	0.8449024228880367	host	gene-PA3402			0.243983843798894
gene-PA3696	1.0	0.6164191449935835	host	gene-PA3696			1.8556479616342971
gene-PA4512	0.9326785541202239	1.0	host	lpxO1			2.9130450444794658
gene-PA5392	0.6079735873134381	1.0	host	gene-PA5392			0.6351370371786372
gene-PA4295	0.5698210219296622	1.0	host	fppA			1.1605450068697485
gene-PA4812	1.0	0.7444665619846859	host	fdnG			2.9139918012003703
gene-PA2010	0.7170889283420865	1.0	host	gene-PA2010			0.5410798001627527
gene-PA4117	1.0	0.8830423572234909	host	bphP			0.5340516730338523
gene-PA5517	0.5977459028160916	1.0	host	gene-PA5517			3.572576899670166
gene-PA2609	1.0	0.746434357602696	host	gene-PA2609			0.5174348844576765
gene-PA0978	0.3934118724176307	1.0	host	gene-PA0978			4.44691185247306
gene-PA3186	1.0	0.7754728221611509	host	oprB			1.466835364718852
gene-PA0122	0.7158080935450777	1.0	host	gene-PA0122			4.094990840241756
gene-PA1927	0.872204346965729	1.0	host	metE			0.3774550249678271
gene-PA5367	0.5929871557843728	1.0	host	pstA			1.4361944170630674
gene-PA1896	0.5619149239383848	1.0	host	gene-PA1896			0.47533568312354374
gene-PA4071	0.6554967322334269	1.0	host	gene-PA4071			0.20333144080532997
gene-PA4483	0.911422698141561	1.0	host	gatA			3.457787468753768
gene-PA5385	0.18953553369370338	1.0	host	cdhB			1.196595313225281
gene-PA4019	1.0	0.991512347631134	host	gene-PA4019			0.4991681160644706
gene-PA3610	1.0	0.9772494634718079	host	potD			0.6953536906478193
gene-PA0819	0.7608121293063222	1.0	host	gene-PA0819			0.6631542224747606
gene-PA1546	0.5698516965266142	1.0	host	hemN			16.203388407538675
gene-PA2567	0.8877367616156748	1.0	host	gene-PA2567			1.1946173797077473
gene-PA4778	0.7909824452401567	1.0	host	cueR			2.057829648502291
gene-PA3306	0.603658164413745	1.0	host	gene-PA3306			1.4634912398972244
gene-PA1903	1.0	0.9443382315663148	host	phzE2			0.11468327448487087
gene-PA3348	1.0	0.8141904772335977	host	gene-PA3348			3.561909590416216
gene-PA2105	0.6471415587812361	1.0	host	gene-PA2105			1.4409171849222364
gene-PA1882	0.8692349220461983	1.0	host	gene-PA1882			1.2952426455645725
gene-PA0217	1.0	0.6543146676079414	host	gene-PA0217			1.128645699844412
gene-PA1748	0.8328623091961634	1.0	host	gene-PA1748			0.45344151307729774
gene-PA3271	1.0	0.6461512686946457	host	gene-PA3271			1.1141991422151771
gene-PA3072	0.7528066715153281	1.0	host	gene-PA3072			1.6979062144058858
gene-PA2899	0.5236231354218248	1.0	host	gene-PA2899			1.4648255752401524
gene-PA3759	1.0	0.7159694774315357	host	gene-PA3759			0.17663699380551284
gene-PA2538	0.7840320387496317	1.0	host	gene-PA2538			0.6372554675397801
gene-PA4166	0.5869482872881228	1.0	host	gene-PA4166			0.5841183241867474
gene-PA3930	0.5469818526742412	1.0	host	cioA			1.1652904462403377
gene-PA3110	0.8918114342341291	1.0	host	gene-PA3110			1.3193672487241428
gene-PA1198	0.6110121465793564	1.0	host	gene-PA1198			47.53805801846955
gene-PA2524	0.5986662108867173	1.0	host	gene-PA2524			0.3907371338314711
gene-PA1855	1.0	0.9222943793593747	host	gene-PA1855			0.022006372257684453
gene-PA4671	0.9771578766898957	1.0	host	gene-PA4671			0.5628942386408017
gene-PA0868	1.0	0.7520905895885722	host	gene-PA0868			3.2968672128212786
gene-PA1130	0.806126999569704	1.0	host	rhlC			0.16187585021151588
gene-PA3548	0.5540851993980561	1.0	host	algI			0.6349936421464829
gene-PA1745	0.912571855278305	1.0	host	gene-PA1745			0.47665014209633644
gene-PA1875	0.6461490850821674	1.0	host	gene-PA1875			0.38910848198377007
gene-PA1704	0.4967036837445961	1.0	host	pcrR			2.6486455114060177
gene-PA2164	0.5274213063891269	1.0	host	gene-PA2164			0.21791603241987578
gene-PA3510	1.0	0.459803568167476	host	gene-PA3510			0.3155069307478986
gene-PA1583	1.0	0.9917115281220751	host	sdhA			5.00834541933749
gene-PA1732	0.7109333410706308	1.0	host	gene-PA1732			0.10199125914163046
gene-PA1309	0.6561087030093466	1.0	host	gene-PA1309			0.8601247416798475
gene-PA5092	0.9767745433011041	1.0	host	hutI			0.07343601932155912
gene-PA4841	0.6884794704857105	1.0	host	gene-PA4841			1.3028673305717016
gene-PA5527	0.8733749816796044	1.0	host	gene-PA5527			0.9225393649380147
gene-PA0035	0.7121696806464147	1.0	host	trpA			0.8990583352234914
gene-PA0621	0.7367025290842198	1.0	host	gene-PA0621			2.462629991101425
gene-PA0055	0.8658632126303912	1.0	host	gene-PA0055			3.2763854248852304
gene-PA4492	1.0	0.10996010794480882	host	gene-PA4492			1066.4799099167183
gene-PA5341	1.0	0.744211639344854	host	gene-PA5341			0.5506281081095609
gene-PA1291	0.5552889411768511	1.0	host	gene-PA1291			1.2828824450244214
gene-PA4379	0.6397423860112558	1.0	host	gene-PA4379			5.831607864972985
gene-PA0245	0.9839074077583349	1.0	host	aroQ2			1.9951828894947552
gene-PA1216	0.8298763565659711	1.0	host	gene-PA1216			0.028464290813159817
gene-PA2005	1.0	0.9755726270595948	host	gene-PA2005			0.3930203618271703
gene-PA1758	0.9393896414937376	1.0	host	pabB			2.5012345104831204
gene-PA1423	0.9639114496704039	1.0	host	bdlA			1.3404582450453688
gene-PA0505	0.8790128841412854	1.0	host	gene-PA0505			12.2736545049112
gene-PA1351	1.0	0.8903760469053826	host	gene-PA1351			0.08470639189703205
gene-PA1863	0.7204914022352129	1.0	host	modA			1.5421721481623398
gene-PA4696	0.9843864332371101	1.0	host	ilvI			2.7312553617115967
gene-PA1921	0.7017351265373126	1.0	host	gene-PA1921			0.2237026157696666
gene-PA1543	0.7106076836525089	1.0	host	apt			0.8816103568837484
gene-PA4397	0.6162222452600362	1.0	host	panE			0.5078861838480346
gene-PA1464	1.0	0.9126091627699902	host	gene-PA1464			2.1573496877458362
gene-PA2287	0.6254115148457278	1.0	host	gene-PA2287			0.9665267350355037
gene-PA3134	0.9492886676650034	1.0	host	gltX			2.99279198470231
gene-PA5233	0.7408907526639715	1.0	host	gene-PA5233			0.8507978219731421
gene-PA4473	0.883581220031159	1.0	host	gene-PA4473			4.222178609527172
gene-PA5411	0.7117522920487691	1.0	host	gbcB			0.6010904385470478
gene-PA4809	1.0	0.623154678572154	host	fdhE			0.5222526207101341
gene-PA0557	0.8379660077352549	1.0	host	gene-PA0557			0.3886108198397532
gene-PA5380	0.7650806404899368	1.0	host	gbdR			1.107465562676607
gene-PA4264	0.8157730431920237	1.0	host	rpsJ			61.62758379831362
gene-PA0971	1.0	0.9430838518816362	host	tolA			1.928249018218409
gene-PA1086	0.952568614833593	1.0	host	flgK			1.2502470006605468
gene-PA3135	0.9911977433323697	1.0	host	gene-PA3135			0.641772660015437
gene-PA0694	0.2010382761968575	1.0	host	exbD2			0.8368573909779075
gene-PA4790	1.0	0.955445953794634	host	gene-PA4790			0.2265455789102973
gene-PA3487	0.7292664367777649	1.0	host	pldA			0.6026701773084375
gene-PA3277	0.6969950752214815	1.0	host	gene-PA3277			0.6074396986087006
gene-PA2445	0.4518979751318793	1.0	host	gcvP2			6.035029059420981
gene-PA2199	1.0	0.6494555226868675	host	gene-PA2199			1.5084823875189703
gene-PA0503	0.5221589922879611	1.0	host	gene-PA0503			1.4143688537244414
gene-PA0086	0.5524558902811626	1.0	host	gene-PA0086			12.117439604340516
gene-PA3266	1.0	0.48108903011324733	host	capB			24.581435376674843
gene-PA4048	1.0	0.5721579813183127	host	gene-PA4048			2.0817334556632936
gene-PA2274	0.2307211085031737	1.0	host	gene-PA2274			2.4464010154150198
gene-PA3674	1.0	0.4631065667363343	host	gene-PA3674			1.4385310222516792
gene-PA3501	1.0	0.6690608099921826	host	gene-PA3501			0.2876715713658343
gene-PA0284	0.41066000111856826	1.0	host	gene-PA0284			6.907686958422907
gene-PA0668.3	0.6788704019942083	1.0	host	gene-PA0668.3			96.0846632086889
gene-PA2937	0.7443839027063162	1.0	host	gene-PA2937			0.2004780588262721
gene-PA2160	0.6189538426990047	1.0	host	gene-PA2160			0.11829012907848582
gene-PA5181	1.0	0.5463056991842337	host	gene-PA5181			1.5456981319067256
gene-PA1247	0.33628385269846783	1.0	host	aprE			0.6697990984804542
gene-PA2797	0.8462034437755083	1.0	host	gene-PA2797			3.879814797667599
gene-PA4919	0.5216861279911978	1.0	host	pncB1			7.726785113592433
gene-PA2923	1.0	0.7486683924384825	host	hisJ			0.2253066382664841
gene-PA3614	0.5690153266643935	1.0	host	gene-PA3614			2.5306780978959744
gene-PA4261	1.0	0.8907325513621431	host	rplW			9.629657219004981
gene-PA0594	0.9770102257974453	1.0	host	surA			4.417313673732599
gene-PA0769	1.0	0.5210021004214259	host	gene-PA0769			14.296190172790388
gene-PA4260	0.8961793420791373	1.0	host	rplB			4.191340186381912
gene-PA2000	0.2555968653605457	1.0	host	dhcB			3.723769709428574
gene-PA2340	0.6700594627551034	1.0	host	gene-PA2340			0.250932222724645
gene-PA5131	0.8464765830028415	1.0	host	pgm			1.05364569513067
gene-PA1781.1	1.0	0.7120073340387781	host	gene-PA1781.1			2.1638605487614724
gene-PA2113	1.0	0.6921676976332178	host	opdO			0.6090286012894197
gene-PA1265	1.0	0.6230487026434357	host	gene-PA1265			0.14982975993595132
gene-PA4013	0.718384869575698	1.0	host	gene-PA4013			0.7843620494293612
gene-PA4129	0.7844046106471373	1.0	host	gene-PA4129			0.6546318518596815
gene-PA5363	1.0	0.8229596435681931	host	gene-PA5363			4.727817144928658
gene-PA3847	1.0	0.7430824400289223	host	gene-PA3847			2.40961444262124
gene-PA3407	0.9817417613470408	1.0	host	hasAp			0.4472852985084072
gene-PA4363	0.6700321562868897	1.0	host	iciA			0.4065680481970978
gene-PA2278	0.8459979605965622	1.0	host	arsB			0.9384874442294953
gene-PA4723	0.8599439655012273	1.0	host	dksA			16.144008660192863
gene-PA4308	0.5626138902557885	1.0	host	gene-PA4308			4.29369502448302
gene-PA3559	1.0	0.7466860114445398	host	gene-PA3559			0.9608475588482943
gene-PA3789	0.7120365295581844	1.0	host	gene-PA3789			0.8672135325981173
gene-PA0894	0.7927913417049679	1.0	host	gene-PA0894			1.9731058435060094
gene-PA0713	0.3089192696211094	1.0	host	gene-PA0713			11.718344330932643
gene-PA0898	1.0	0.7518307299575193	host	aruD			1.1611932354524022
gene-PA5190	0.9107621709958744	1.0	host	gene-PA5190			0.7190592771165666
gene-PA4139	0.5783901288447694	1.0	host	gene-PA4139			0.5306104357085961
gene-PA3566	0.9847309090219925	1.0	host	gene-PA3566			3.2194872769821674
gene-PA4233	0.9474331136767479	1.0	host	gene-PA4233			0.7979752119921031
gene-PA3158	0.8521866013417027	1.0	host	wbpB			5.2531376486740395
gene-PA3934	0.9349349752658861	1.0	host	gene-PA3934			0.5493687904384126
gene-PA1727	1.0	0.9599321288809792	host	mucR			1.2755711600484207
gene-PA1449	0.9695640555982584	1.0	host	flhB			0.9938655100943863
gene-PA4789	1.0	0.8687782757814476	host	gene-PA4789			1.073640610158597
gene-PA0066	0.7501567915494837	1.0	host	gene-PA0066			1.5267943596082347
gene-PA1711	0.6345647647018965	1.0	host	exsE			6.08642540092444
gene-PA1400	0.820801301165267	1.0	host	gene-PA1400			0.1317688113453214
gene-PA2619	1.0	0.8086640592386319	host	infA			5.723663751174468
gene-PA2227	0.3677375657128663	1.0	host	vqsM			9.162639943465912
gene-PA1475	1.0	0.9355898561345595	host	ccmA			2.1051077898013144
gene-PA1209	0.7612095985148801	1.0	host	gene-PA1209			1.067813822611337
gene-PA2232	0.8550035674497019	1.0	host	pslB			1.4787065299597635
gene-PA2220	0.9216758769929252	1.0	host	gene-PA2220			1.0605072731428737
gene-PA2013	0.7897640105605479	1.0	host	liuC			0.2610115059138323
gene-PA1036	0.962803098711145	1.0	host	gene-PA1036			1.0257795771361304
gene-PA4147	0.7661464581162617	1.0	host	acoR			0.4620995243779113
gene-PA4160	0.34439874757325634	1.0	host	fepD			0.29951741400765025
gene-PA1908	1.0	0.7005869339798411	host	gene-PA1908			0.06927256476390878
gene-PA5375	1.0	0.8518020254985592	host	betT1			0.7148944765050465
gene-PA1651	0.689639479400531	1.0	host	gene-PA1651			1.0470328701548455
gene-PA1567	0.36115080032829155	1.0	host	gene-PA1567			2.8342372568727057
gene-F358_gp07	0.4300788379262991	1.0	phage	gene-F358_gp07			125.38309753036295
gene-PA3116	0.839183014546323	1.0	host	gene-PA3116			0.5028760561238479
gene-PA0591	0.7498248044614484	1.0	host	gene-PA0591			3.4227113062493952
gene-PA1342	0.9919583186522467	1.0	host	gene-PA1342			0.4711506005616359
gene-PA2511	0.9679730594312668	1.0	host	gene-PA2511			0.02453586660118096
gene-PA3120	0.6801237731989338	1.0	host	leuD			1.0934122176782786
gene-PA2944	0.95421696552688	1.0	host	cobN			0.48005473206785243
gene-PA1792	0.8802884089119178	1.0	host	gene-PA1792			1.5018544128257434
gene-PA1854	0.768124109969879	1.0	host	gene-PA1854			0.34559492114621504
gene-PA0287	0.8941798084864707	1.0	host	gpuP			0.051059897946827325
gene-PA4743	1.0	0.8751254613420653	host	rbfA			1.929830499806151
gene-PA3083	1.0	0.9490966902444377	host	pepN			0.571417719290274
gene-PA2333	0.7811274377513837	1.0	host	gene-PA2333			0.32132297944479415
gene-PA5422	0.6818053852308027	1.0	host	gene-PA5422			0.9171626382068899
gene-PA2312	0.6037616844241458	1.0	host	gene-PA2312			0.3455290280586291
gene-PA4204	0.5309707575666297	1.0	host	ppgL			0.5720795279088141
gene-PA5242	0.8729520178725897	1.0	host	ppk			4.719187257080131
gene-PA2129	0.9423502423895739	1.0	host	cupA2			0.30886339660960727
gene-PA3742	0.6749310163551335	1.0	host	rplS			32.94750384683631
gene-PA3725	1.0	0.8678600118434209	host	recJ			0.8500685774425839
gene-PA4511	0.6400611601533642	1.0	host	gene-PA4511			1.2195335803137213
gene-PA3807	1.0	0.957672707813668	host	ndk			1.4570212378706289
gene-PA5444	0.5962060510644229	1.0	host	gene-PA5444			2.815028602929146
gene-PA3644	1.0	0.8403988646300414	host	lpxA			5.629186227289979
gene-PA5546	0.6288061694902352	1.0	host	gene-PA5546			1.4645569182070903
gene-PA3253	0.6810665939440053	1.0	host	gene-PA3253			0.09239873034445702
gene-PA1950	0.8097646926974319	1.0	host	rbsK			3.9344618998686385
gene-PA2448	0.8179667626846729	1.0	host	gene-PA2448			0.23596047693311045
gene-PA2335	1.0	0.8382489696934147	host	gene-PA2335			0.18411371638745785
gene-PA4213	0.8571859858171719	1.0	host	phzD1			0.07319212006701355
gene-PA2515	0.08130689561440305	1.0	host	xylL			1.3156482520506922
gene-PA5199	1.0	0.9333054462296819	host	amgS			0.5844864120821354
gene-PA0181	0.5836940860976361	1.0	host	gene-PA0181			1.4134030965492408
gene-PA1791	0.7441757678614032	1.0	host	gene-PA1791			1.171551988611746
gene-PA3029	0.9944713129674151	1.0	host	moaB2			0.5362936711380861
gene-PA4322	1.0	0.9958745851363823	host	gene-PA4322			2.0649698646932237
gene-PA2814	0.8369493670182816	1.0	host	gene-PA2814			0.3918946953517858
gene-PA0371	0.853934133258155	1.0	host	gene-PA0371			0.8623898113068913
gene-PA4579	0.9256404383012804	1.0	host	gene-PA4579			1.2416721372855872
gene-PA5079	0.7121032254458046	1.0	host	gene-PA5079			1.3624741541646985
gene-PA2332	0.8427363584348322	1.0	host	gene-PA2332			0.7754188827157196
gene-PA5296	1.0	0.8226677901500892	host	rep			3.5794314961356735
gene-PA2928	0.42416555780014503	1.0	host	gene-PA2928			0.5215476786383226
gene-PA1110	1.0	0.9344687959130041	host	gene-PA1110			0.22990344030998358
gene-PA3080	1.0	0.8504786446330496	host	gene-PA3080			0.5344044751065169
gene-PA2638	0.771267936090008	1.0	host	nuoB			17.960607282094706
gene-PA3344	0.9954950269911296	1.0	host	recQ			0.533285149116889
gene-PA0600	0.9499628800368545	1.0	host	gene-PA0600			0.3006652244378109
gene-PA3217	0.8105612533869175	1.0	host	cyaB			1.1344914478710992
gene-PA2891	1.0	0.7386607023921455	host	atuF			0.025998576442469463
gene-PA3805	0.8146322100134301	1.0	host	pilF			8.414656817378736
gene-PA0482	1.0	0.8588220146616807	host	glcB			1.382570356446778
gene-PA3914	0.4161402764162827	1.0	host	moeA1			1.8412055520733288
gene-PA4409	1.0	0.9814362610687478	host	ftsQ			1.0841941988816863
gene-PA2757	1.0	0.5895040875168265	host	gene-PA2757			4.020635941988247
gene-PA4102	0.661646596712148	1.0	host	bfmS			0.3105467209767659
gene-PA4371	0.4225204862073835	1.0	host	gene-PA4371			4.674278342240451
gene-PA1290	0.8686775859291281	1.0	host	gene-PA1290			0.35059349907204707
gene-PA3054	0.5450091909743751	1.0	host	gene-PA3054			1.1306971381722968
gene-PA2541	0.8031908753157644	1.0	host	gene-PA2541			1.985205775372568
gene-PA0805	1.0	0.6906940163580961	host	gene-PA0805			11.472637686643704
gene-PA3133.3	1.0	0.9675394012415408	host	gene-PA3133.3			4.835484111067344
gene-PA0116	0.7862366009599973	1.0	host	gene-PA0116			2.2052389674817867
gene-PA4965	1.0	0.8230234398784791	host	gene-PA4965			3.650402980474939
gene-PA4697	0.710266156071721	1.0	host	gene-PA4697			2.8779843425922316
gene-PA1073	1.0	0.5362031653801431	host	braD			6.036495729161526
gene-PA0642	1.0	0.7709766040330746	host	gene-PA0642			0.45046871774206404
gene-PA4053	1.0	0.9098025824763707	host	ribE			3.129820322181878
gene-PA3478	0.8285080391057984	1.0	host	rhlB			0.12526798179336052
