Geneid	10	15	20	25	35	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA5397	1.0	0.7996438983905115	0.7785126960676354	0.6960915606327056	0.7452283230961825	host	gene-PA5397	None	None	0.35237276754084723
gene-PA2477	1.0	0.5990736511718636	0.5928934360213115	0.40152241606663996	0.5356602525770192	host	gene-PA2477	None	None	0.5684710786999168
gene-PA2855	1.0	0.7255435666784396	0.45636030135869937	0.5443477979193442	0.5739597761920171	host	gene-PA2855	None	None	3.3527585722372297
gene-PA0209	1.0	0.9901367396248387	0.41163150305917406	0.6555501548731718	0.41795458338071195	host	gene-PA0209	None	None	0.15266508674191925
gene-PA4510	0.6966000835152302	1.0	0.3456896261813718	0.36980385612312583	0.32698148142853833	host	gene-PA4510	None	None	1.3218070583112287
gene-PA4852	0.4943784102812172	0.4347660618221452	0.48896150101684593	0.4810005893422655	1.0	host	gene-PA4852	None	None	36.14628080303907
gene-PA2467	0.6510639401315977	0.5758885644472918	0.640490319412958	0.6844248868996039	1.0	host	foxR	None	None	0.2520769129583601
gene-PA3926	0.948467347279588	0.9791379233515131	0.6159438330884262	0.7920533781710175	1.0	host	gene-PA3926	None	None	0.1237150297142455
gene-PHIKZ087	1.0	0.9623107748786244	0.9317455131457946	0.8230550982309717	0.8238723070263869	phage	gene-PHIKZ087	early	early	0.6831833000081645
gene-PA5172	1.0	0.8535646766545651	0.33333153141447003	0.3375921853484625	0.35991289575769386	host	arcB	None	None	12.572652705932354
gene-PA2985	0.8165091418797958	0.783991533373013	0.6773728831990277	0.7952566792382374	1.0	host	gene-PA2985	None	None	1.3094883599186318
gene-PA2160	0.6269820040549852	0.8508712738077243	0.8439246517002985	0.7254430019489803	1.0	host	gene-PA2160	None	None	0.08225218070412167
gene-PA0033	1.0	0.9555278148197677	0.42223318316216313	0.8191778604651307	0.8373167691852095	host	gene-PA0033	None	None	1.1347686929310958
gene-PA3359	1.0	0.86172568040468	0.3305578073166037	0.5794094297751041	0.6548788367961168	host	gene-PA3359	None	None	0.30729343403344384
gene-PA2584	1.0	0.790416654949233	0.6037884150624115	0.7163196194643884	0.8769058749861216	host	pgsA	None	None	1.5737668585163342
gene-PA5189	1.0	0.7661291190767712	0.5741170681572898	0.6007444140838547	0.6041958534467465	host	gene-PA5189	None	None	0.4786295038464522
gene-PA2818	0.6995255882023695	0.8394606262430951	0.7165848102689777	1.0	0.8669066540417781	host	arr	None	None	0.3932834659238613
gene-PA0494	0.7981045493559085	0.8313193274305622	0.49916630430872005	1.0	0.8633432726363066	host	gene-PA0494	None	None	0.37931605867031376
gene-PA2511	1.0	0.8356350062002821	0.7166474888267728	0.5787362751525786	0.773984598896672	host	gene-PA2511	None	None	0.09178521397175073
gene-PA3864	1.0	0.8160016367988634	0.6113120929465327	0.555046120951044	0.6463934725653575	host	dauR	None	None	1.0912636256576755
gene-PA0961	1.0	0.29671004863297634	0.18157706012432748	0.21011754270630453	0.2642601564151715	host	gene-PA0961	None	None	20.193764039865044
gene-PA1115	1.0	0.294693583058136	0.18640983575504735	0.2275598885799279	0.2892122341646687	host	gene-PA1115	None	None	15.355954795903326
gene-PA3557	1.0	0.4797611689370736	0.27067447184930465	0.16270400388133152	0.15344110758234303	host	arnE	None	None	10.109712073366845
gene-PA0773	1.0	0.7781061510362087	0.48326764929100297	0.616593892158902	0.5363125570985967	host	pdxJ	None	None	1.9730031128600904
gene-PA1537	1.0	0.5776334760894126	0.24225790958277915	0.34276697542846984	0.5469413452644627	host	gene-PA1537	None	None	0.4448837669362343
gene-PA5374	0.9548028400382115	1.0	0.5597041315780804	0.47993083452223945	0.4194130682740156	host	betI	None	None	7.123305537059655
gene-PA3312	0.9693710652714738	0.8249693555433784	0.8740214844448299	0.90600618959297	1.0	host	gene-PA3312	None	None	0.07278313061804859
gene-PHIKZ072	0.15515123602275277	0.3001820714499034	0.6030928140321458	0.8359271252008584	1.0	phage	gene-PHIKZ072	early	late	430.40921248533857
gene-PA2403	1.0	0.7216964674259818	0.48458820769391225	0.5237791149814827	0.6422275540358632	host	gene-PA2403	None	None	0.5465135090872344
gene-PA2605	1.0	0.6847526506505329	0.5282953090706975	0.7445562970312009	0.7790645402588592	host	gene-PA2605	None	None	1.1529773941406585
gene-PA2432	1.0	0.6601125669845125	0.6524485699043033	0.7270113209706732	0.9449132648749454	host	bexR	None	None	0.23926343236462078
gene-PA3407	1.0	0.660570984722578	0.657418740092065	0.8031008751756943	0.8717779148471855	host	hasAp	None	None	0.5222384052889689
gene-PA2468	0.3834514536506179	0.24367030792455546	0.37466888547166693	0.6422991664432738	1.0	host	foxI	None	None	2.8381337782593943
gene-PHIKZ_p71	0.1887729442275934	0.39805119669349565	0.546039986371637	1.0	0.8826312629605093	phage	gene-PHIKZ_p71	early	middle	258.71119091742537
gene-PA0778	1.0	0.6294677028384262	0.5256613881256581	0.4556526772515883	0.6183720461802235	host	icp	None	None	1.9912879651918525
gene-PA3718	1.0	0.5972582322061207	0.39693404585015046	0.6130117852654372	0.6511037107457655	host	gene-PA3718	None	None	0.4043665783606214
gene-PA4335	0.9412047129735025	0.8902128664716661	0.5930838781752023	0.6085238274787692	1.0	host	gene-PA4335	None	None	0.6690380207375479
gene-PA1229	0.7584306821441472	0.7440820436364649	0.7151103714165987	0.81732393644071	1.0	host	gene-PA1229	None	None	0.1956362345299177
gene-PA3585	0.6149785407950494	0.5049465777484453	0.5626180855773625	0.6647243413548599	1.0	host	glpM	None	None	0.798790931306565
gene-PA2199	1.0	0.8039499529816361	0.6324729474851762	0.7784935781694498	0.6877418736864008	host	gene-PA2199	None	None	0.25830369096957523
gene-PA4221	1.0	0.8053219178116829	0.6934532826196536	0.8032333622537234	0.8373033064081552	host	fptA	None	None	0.10889825121709605
gene-PA1084	1.0	0.8129134477132596	0.4007230469471822	0.4028282024564824	0.36299617945717166	host	flgI	None	None	3.4879725380995072
gene-PA4313	1.0	0.8814757418862272	0.49618025333136595	0.6738828224813018	0.8128327645081357	host	gene-PA4313	None	None	1.4085027063486086
gene-PA1872	1.0	0.670916735696034	0.5515197641116911	0.6735263335572133	0.7121433031208756	host	gene-PA1872	None	None	0.2900914080731845
gene-PA3287	0.7501223346546395	0.82083805395436	0.68155683761758	0.8138095714710775	1.0	host	gene-PA3287	None	None	0.7758994708559368
gene-PA1606	1.0	0.7581638219973231	0.7634665827375816	0.803546351314881	0.6957288489547985	host	gene-PA1606	None	None	0.19366830407309185
gene-PA1514	1.0	0.6356478136173968	0.43653258142956475	0.5681631238133484	0.4095346379259505	host	gene-PA1514	None	None	0.7416358075572185
gene-PA2351	0.7746881788854969	0.6447263569514903	1.0	0.6320395107867179	0.8206631955882844	host	gene-PA2351	None	None	0.08225782286843654
gene-PA1870	0.9687970344966321	0.7592181242810419	0.7505406166887203	0.7281128761580824	1.0	host	gene-PA1870	None	None	0.2913262700283161
gene-PA1198	0.5278069957106666	0.48046149199600385	0.5292400123539964	0.6641881694966442	1.0	host	gene-PA1198	None	None	16.325009623376918
gene-PA0799	1.0	0.7844932798116183	0.524998184718817	0.6631598608762541	0.7173482651932755	host	gene-PA0799	None	None	0.42753974012190793
gene-PA1552.1	1.0	0.8070858729944591	0.5184167706179248	0.5666575648740202	0.4139870286459815	host	ccoQ1	None	None	9.302291481937647
gene-PA4558	1.0	0.5354023020093827	0.33132754854728197	0.3174758190920093	0.34569514097136245	host	gene-PA4558	None	None	14.305572533855422
gene-PHIKZ253	0.838712105662073	0.9916751658231616	0.8531417001373953	1.0	0.7366811117488032	phage	gene-PHIKZ253	early	middle	39.79280114487895
gene-PA1288	1.0	0.1269473594283896	0.07829499930971162	0.08847520883342587	0.07987897395813343	host	gene-PA1288	None	None	369.20869133454636
gene-PA3770	0.5821332199698397	0.5292913306318828	0.49617629258005824	0.6656568211037637	1.0	host	guaB	None	None	10.809424298441213
gene-PA2268	1.0	0.49224872469817205	0.5654427311092266	0.6010629575790671	0.5497306150862425	host	gene-PA2268	None	None	0.16020109745863337
gene-PA3985	1.0	0.7709833210068122	0.517416411749542	0.717575992322942	0.7976826237349783	host	gene-PA3985	None	None	0.8399842131375105
gene-PA3392	0.716229977899844	0.6307979382405459	0.5706559551818293	0.758774049308789	1.0	host	nosZ	None	None	0.12754851323856992
gene-PA3809	1.0	0.7189691637483834	0.490691295177123	0.5482615119250833	0.6962682132035355	host	fdx2	None	None	3.108409371786457
gene-PA1440	0.7439034788016264	0.7202231963444898	0.6600372381476339	0.8019487427218949	1.0	host	gene-PA1440	None	None	4.912845576447451
gene-PA4167	0.6891450505520148	0.6830396892182823	0.9117575879135913	1.0	0.9247773001370566	host	gene-PA4167	None	None	0.08635125888928412
gene-PA3056	1.0	0.7233957032402732	0.5902497477089979	0.7282688923189946	0.7052697464452398	host	gene-PA3056	None	None	0.7849189575604124
gene-PA4895	0.3662648842058735	0.868662782536299	0.19680075829832602	1.0	0.9390526541922735	host	gene-PA4895	None	None	0.17025545038882334
gene-PA1410	0.6607088035672841	1.0	0.8811386150665662	0.57861931816365	0.7420382461990138	host	gene-PA1410	None	None	0.11470838666076479
gene-PA5307	0.8743236691806636	0.7570004584753067	0.637594390091296	0.7969201221630711	1.0	host	gene-PA5307	None	None	0.5632026047876557
gene-PA4945	0.6407803123835192	0.6769035874490622	0.570105482272795	0.7173569221332015	1.0	host	miaA	None	None	11.635925090024145
gene-PA2514	1.0	0.5017070372414034	0.6941567304875371	0.5484596872514933	0.4948048583096649	host	antC	None	None	0.12336150244338535
gene-PA1807	1.0	0.8055218721430355	0.2933774443328557	0.3638710376306832	0.3753596114008188	host	gene-PA1807	None	None	1.8064200148599863
gene-PA4430	0.9516623303721025	1.0	0.6013597675081106	0.6725094912194154	0.609719977000792	host	gene-PA4430	None	None	4.50054361697186
gene-PA4555	1.0	0.813655328400459	0.5838201375201839	0.7473710358968062	0.820091479133663	host	pilY2	None	None	0.7417658611095819
gene-PA1946	1.0	0.6552903888222004	0.5489068353265876	0.46556156142969685	0.49357634806981837	host	rbsB	None	None	1.1153069205226884
gene-PA3654	0.8260642612162715	1.0	0.523254975144824	0.5884387080753516	0.4943889342686049	host	pyrH	None	None	6.664862042685138
gene-PA1734	1.0	0.6678984602728272	0.3998882560151494	0.5189245852134665	0.5466690836902554	host	gene-PA1734	None	None	0.36517823621649204
gene-PA0237	0.7114717262249068	0.2451121961661586	0.49231369506107214	0.8332990801851192	1.0	host	gene-PA0237	None	None	0.32644489826940887
gene-PHIKZ023	0.8983529417871707	1.0	0.6241504686035682	0.7037732447685582	0.4357020069778952	phage	gene-PHIKZ023	early	early	40.08014103017503
gene-PA2494	0.8499794579353254	0.7463718805802604	0.6039613768936726	0.7324680874460806	1.0	host	mexF	None	None	0.07893735418756202
gene-PA3552	0.9581913823118942	1.0	0.47890316003807254	0.46726850318208485	0.3054861954820916	host	arnB	None	None	7.218974876798781
gene-PA3553	1.0	0.7936601221622238	0.42913983985171555	0.38718799764928685	0.25063333026129625	host	arnC	None	None	6.510098053807587
gene-PA1942	1.0	0.6095829181865885	0.5106163357075296	0.6649097181231366	0.6730304576501308	host	gene-PA1942	None	None	0.6083990994158253
gene-PA4683	1.0	0.766903087372006	0.6647574933835483	0.5973308644633384	0.73059895906237	host	gene-PA4683	None	None	0.4399093621247397
gene-PA4671	0.7438532660609067	0.7522398024564171	0.7170199671131001	0.5957780001515074	1.0	host	gene-PA4671	None	None	45.51853387194151
gene-PA5471	1.0	0.7297838439351687	0.6645311977297865	0.8777382207095302	0.9019103635767176	host	gene-PA5471	None	None	0.22237109314271802
gene-PA5340	1.0	0.7522635584097226	0.4581286925105245	0.6258433235963822	0.5880590755308036	host	gene-PA5340	None	None	1.5816377966323596
gene-PA3548	0.9428108346916465	0.6222617889718698	0.5204355053805898	0.6757445692935334	1.0	host	algI	None	None	0.3147851501907569
gene-PHIKZ_p46	0.9041945282113304	0.9228835838293229	0.8737972779530335	0.8671304885125919	1.0	phage	gene-PHIKZ_p46	early	late	1.2567979564691416
gene-PA4231	0.5645412528803543	0.7541697646749473	0.2976057407187413	0.729660982914984	1.0	host	pchA	None	None	0.35618989170946086
gene-PHIKZ167	0.23368274061964375	0.4803897755827282	0.5921911034028308	1.0	0.8206098208654599	phage	gene-PHIKZ167	early	middle	928.1712615169655
gene-PA3806	1.0	0.8387725460329863	0.5842265384810221	0.779162035299008	0.6739101217294857	host	gene-PA3806	None	None	6.563462224280967
gene-PA1631	1.0	0.6651759588521324	0.7199511559036598	0.6210226067964151	0.6942454890897825	host	gene-PA1631	None	None	0.15079975322200023
gene-PA2357	1.0	0.6006810351410277	0.4713297842359463	0.3555043780575504	0.4340302900847406	host	msuE	None	None	0.7713124865450968
gene-PA2559a	0.997989662965602	1.0	0.7449868754490149	0.8321442188308977	0.9734127190816521	host	gene-PA2559a	None	None	3.3115823905574238
gene-PA1255	0.8254866508785291	0.5922072753588643	0.32391352184206923	0.8017989958099263	1.0	host	gene-PA1255	None	None	0.16135036064206695
gene-PA5042	1.0	0.747607583436169	0.51280494481363	0.5992469055335097	0.6399213401049945	host	pilO	None	None	2.240185963200841
gene-PHIKZ_p25	1.0	0.9569896551323442	0.7179919930130405	0.8500317542094763	0.5829753137711179	phage	gene-PHIKZ_p25	early	early	92.06270553583319
gene-PHIKZ110	1.0	0.9005232655020474	0.4837450695380559	0.5257595492435236	0.3265094791640451	phage	gene-PHIKZ110	early	early	32.31270332357769
gene-PA5154	1.0	0.7564356900624706	0.3770887583459327	0.40481327174184206	0.34216642140481257	host	gene-PA5154	None	None	3.311727439897463
gene-PA5302	1.0	0.7336276347315828	0.4612489896495393	0.5210769072929275	0.4974842154903977	host	dadX	None	None	3.2834613985182854
gene-PA0266	1.0	0.9636696756936867	0.5745793412683078	0.563433239249183	0.6371158142623377	host	gene-PA0266	None	None	0.984467635916657
gene-PA1302	0.8811154793385095	0.7930326492036507	0.5767887001816834	0.8197471838861066	1.0	host	gene-PA1302	None	None	0.23137530823841523
gene-PA1900	0.988056049341087	0.8933637580764803	0.4812635932389978	0.5979831680255241	1.0	host	phzB2	None	None	0.21873369735175152
gene-PA2832	1.0	0.9258267498556695	0.5789986989188293	0.614066531115023	0.8048661818975811	host	tpm	None	None	0.9532228379408897
gene-PA0842	1.0	0.6405739091459925	0.4973600653050827	0.594234336629611	0.7596039839479402	host	gene-PA0842	None	None	0.15145489124624661
gene-PA2802	0.9568623097310756	0.7184819543008172	0.6360115886580741	0.8471599592227306	1.0	host	gene-PA2802	None	None	0.7580830234800119
gene-PA0724	1.0	0.772121882808462	0.7321904162057071	0.9243626079130081	0.8797537185575744	host	gene-PA0724	None	None	0.11616566409190415
gene-PA2080	1.0	0.5212301814617466	0.3834533050701824	0.35330291572614103	0.2891227150762466	host	kynU	None	None	0.936001619833225
gene-PA4710	0.5784137741290346	0.5604213667510136	0.6439545676458913	0.7945436924255775	1.0	host	phuR	None	None	0.4605965659890902
gene-PA4110	1.0	0.7709136736360831	0.5737556193461458	0.8779928633946579	0.9339381812564601	host	ampC	None	None	0.15797248191253316
gene-PA1194	1.0	0.9156128234113755	0.5034636599959279	0.8398707955110544	0.7940496401177124	host	gene-PA1194	None	None	0.32704187973539267
gene-PA2066	1.0	0.5453789235304876	0.5307683598931088	0.44884908945887164	0.5564106063848407	host	gene-PA2066	None	None	0.5288838987134576
gene-PA1800	0.8016904107975127	0.7336905463267694	0.612773675169136	0.8010763801214192	1.0	host	tig	None	None	5.549701304057783
gene-PA2679	1.0	0.710248713972406	0.5242044528554753	0.6392162046798497	0.5594848810147001	host	gene-PA2679	None	None	0.5871075685187294
gene-PA2844	1.0	0.7372452832345476	0.5343668216868549	0.7740073773321423	0.730701780188554	host	gene-PA2844	None	None	0.16655547818512736
gene-PA4045	1.0	0.6699983733035886	0.4250505123663008	0.6543541821144786	0.607867707809701	host	gene-PA4045	None	None	1.4731217551999531
gene-PHIKZ115	1.0	0.9445665928358475	0.6036132073202529	0.48883650043860766	0.32595070307501484	phage	gene-PHIKZ115	early	early	21.19758905817541
gene-PHIKZ233	0.3095069173826169	0.5460717156493908	0.5935228881475473	1.0	0.8785964825125868	phage	gene-PHIKZ233	early	middle	96.55592814462818
gene-PA3608	1.0	0.7619272398814605	0.459074605747669	0.5973893605744793	0.5247225863088375	host	potB	None	None	0.8116432221769688
gene-PA4421	0.8469952797098886	0.693921056461551	0.7624072394035094	0.8328814789796607	1.0	host	gene-PA4421	None	None	23.698261859339
gene-PHIKZ054	0.24824912159047186	0.42132004449953814	0.549153912076418	1.0	0.946969880414538	phage	gene-PHIKZ054	early	middle	233.41906096936387
gene-PA4636a	1.0	0.8671385943472719	0.635592382277415	0.6737795317616307	0.7823866682896738	host	gene-PA4636a	None	None	0.9232007582516611
gene-PA0077	1.0	0.7752950782470055	0.5914701837000251	0.6869533627432857	0.45138487789216675	host	icmF1	None	None	1.2004056614894991
gene-PA4018	1.0	0.7735214578316866	0.549922485330041	0.5829111227509896	0.5737192082527014	host	gene-PA4018	None	None	2.817023385884516
gene-PA3394	0.5573776991111233	0.3566395764335456	0.3653953999463342	1.0	0.9043656563686595	host	nosF	None	None	0.21356143237161232
gene-PA1114	0.8598647140750247	0.8192569910502752	0.4748332908899556	0.8603016189140488	1.0	host	gene-PA1114	None	None	1.1447669761603814
gene-PA3963a	1.0	0.8452760044125693	0.7203130497344519	0.3203758231558595	0.8050999818094896	host	gene-PA3963a	None	None	0.368684995214345
gene-PA0482	1.0	0.8428064010635836	0.6425993650295816	0.6687958970769095	0.7560911533233062	host	glcB	None	None	0.4063522945269258
gene-PA2172	0.47182843291850024	0.8260063220809486	0.5195803481489896	0.9279591593709806	1.0	host	gene-PA2172	None	None	0.10754191923252368
gene-PA2487	0.5212634683614801	0.4426542076374383	0.32308955889168367	0.49677900745037606	1.0	host	gene-PA2487	None	None	1.4292587191377353
gene-PA0062	0.5971227915685442	0.4933409645938809	0.5916210795359264	0.8695748183847665	1.0	host	gene-PA0062	None	None	1.4009419967648156
gene-PA1063	1.0	0.8484738463432285	0.3626534516257136	0.48143856506075544	0.41573897386092146	host	gene-PA1063	None	None	3.5753563804615447
gene-PA0213	1.0	0.8070751193838286	0.4261432925631322	0.664197059038003	0.5171264559722429	host	gene-PA0213	None	None	0.25007096385993616
gene-PA4116	1.0	0.6545444037651947	0.6666472887405982	0.6243293501553535	0.5526701069179144	host	bphO	None	None	1.6763655514338702
gene-PA2981	1.0	0.752786820567319	0.5570642195084863	0.6242262150984825	0.7762085058679568	host	lpxK	None	None	0.9597789371681428
gene-PHIKZ201	1.0	0.9681810169478118	0.905219284140258	0.8975546944965571	0.8783481291875164	phage	gene-PHIKZ201	early	early	0.3209785445575842
gene-PA2417	0.45851591867672287	0.49790269995997505	0.5198127520950382	0.6948214022247045	1.0	host	gene-PA2417	None	None	1.6102232622625174
gene-PA3867	1.0	0.707183367680872	0.6566880951385323	0.7626855619102068	0.8905777962425682	host	gene-PA3867	None	None	0.49665139776652184
gene-PA1862	0.9879902761909564	0.9113332276980531	0.6416604789118562	0.8826603683182825	1.0	host	modB	None	None	0.30859620721888337
gene-PA2902	0.9377440537473488	0.9557022342505885	0.7079407178111983	0.8397731249917815	1.0	host	gene-PA2902	None	None	0.6863050470328418
gene-PA5380	1.0	0.7437752486937745	0.5092976580604441	0.7391345145531635	0.7177586579410195	host	gbdR	None	None	0.6762915916132
gene-PA2586	0.6663005394861568	0.620435082432507	0.5826423576025235	0.7982010618686705	1.0	host	gacA	None	None	8.266372505315157
gene-PA3031.1	0.999892580321815	1.0	0.6971967698072746	0.5732660480584233	0.6573473492123822	host	gene-PA3031.1	None	None	8.553514618225151
gene-PA4561	0.5418065143843849	0.49117041404185535	0.5504095000266377	0.6994248901056419	1.0	host	ribF	None	None	10.34343023121673
gene-PA1449	1.0	0.7932176222766674	0.5549722359774327	0.4946549100265721	0.4715975802736253	host	flhB	None	None	0.639858910973124
gene-PA2232	1.0	0.6937174174716702	0.5047068508079285	0.5675855779601027	0.45328665494206016	host	pslB	None	None	1.2796625055591413
gene-PA3636	1.0	0.740347701744723	0.5816107081833872	0.7181403617941994	0.8432715305723772	host	kdsA	None	None	1.6735217307704022
