Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA2599	2.6244208558749262	3.118325491736571	2.2488928898372085	3.4090600227449412	1.8142390335487595	3.381253579010418	2.2519654519070427	2.7573834788057985	3.046883482706847	4.344744974385452	host	gene-PA2599	None	None	0.16437206495111562
gene-PA4550	16.98744279652662	22.95351514050804	14.799350082318401	16.81984887657833	11.347045316337509	13.477304320161235	13.917861847740662	17.71977469180464	16.756857549535027	16.1511452875778	host	fimU	None	None	0.5421991893564803
gene-PA5250	55.07323119078389	58.63233229304247	33.65720273581886	39.498648712729285	20.731087138298278	25.194399957679632	16.18351290537316	18.600260390776302	17.094394594457604	20.096616104166593	host	gene-PA5250	None	None	7.364104975539183
gene-PA1504	12.952786804802056	16.034910470083354	10.326548983946365	11.003436619903503	6.613193896484188	6.569532388002872	5.792406892426435	12.12744250307702	11.30295485520282	8.420928491532804	host	gene-PA1504	None	None	0.946978034291686
gene-PA3252	2.415660105975784	1.9621666759444103	2.1169425417090046	2.842554460141738	2.1317308644197928	1.931215986473258	2.8001412527002043	2.9168590158262835	2.4967517427736663	2.321040436735245	host	gene-PA3252	None	None	0.05022239156585172
gene-PA0202	5.22675062710444	9.283527083842241	4.194363723109079	4.809077047336274	4.520665575365325	5.5631736235855165	3.303321642417251	4.187900004432799	3.2913864782327047	4.9870624343892604	host	gene-PA0202	None	None	0.5276812138005073
gene-PA2662	2.9079638126654332	4.643226761714045	2.4337444590305752	3.6504049460223325	0.925353074900498	2.4290915255472987	1.9074105685618366	1.7263375526386715	2.94736216291994	2.554996921786004	host	gene-PA2662	None	None	0.36738756869564204
gene-PA2441	7.052109715771011	7.925231115375306	4.010378954724376	5.235145961600462	2.913966118953316	4.096518759185699	3.1112680585557824	2.0866419139092134	1.9883581327405793	3.5348641623123394	host	gene-PA2441	None	None	0.8525699027004281
gene-PA0514	1.8036928791285856	3.9005495133925248	2.5609841480186986	4.548087136226781	0.7982651747614542	0.6554430014697119	0.49780288936892525	1.4075002235098257	1.015627827568949	2.228198819265835	host	nirL	None	None	0.8912530242717723
gene-PHIKZ082	8.773832080268159	12.427893073416582	74.63880929147838	45.29502533948685	339.71129045875216	481.0941373463718	339.094135633895	228.90572266087955	151.774638446956	73.66990465459068	phage	gene-PHIKZ082	middle	middle	138.0990335415308
gene-PA4887	11.12756616774469	15.966052858447373	10.373594765194413	12.633575378407723	42.72760220469391	9.59275919007494	6.605243349826855	5.758415672853711	8.178233190105319	14.368493659006877	host	gene-PA4887	None	None	7.4837573547699066
gene-PA3225	8.388141615302294	11.117026445526689	7.881488676134548	6.479801565054284	3.727968594743742	5.444405576724219	4.857592710777415	4.0564204234430035	5.618715239615314	8.2623754446211	host	gene-PA3225	None	None	0.7301862719501171
gene-PA5163	50.153705057402	51.70153463599557	32.799086534724886	32.70119341145673	21.554887565257882	21.23501560884015	18.413627285330143	17.41737431974878	17.934697748737392	19.582559651110802	host	rmlA	None	None	5.502132743553769
gene-PA1027	1.559797301133211	2.2302957986149154	1.8276043296116395	1.9307917087755202	1.4137372091615805	1.5149390128309377	0.5870317091614684	1.5899021889199867	1.6767440549487367	1.8321020628258669	host	gene-PA1027	None	None	0.10427293527262636
gene-PA1331	11.447856936329686	16.035653900894065	7.816957428545446	7.369585637404506	4.257836181448736	5.493780971621131	2.918321202211238	6.557279958059087	3.7429953205948667	4.963830208977792	host	gene-PA1331	None	None	2.033767512284667
gene-PA1444	12.652486968570775	20.336687220566922	12.901650439436787	13.513128094625984	7.3143687618389865	9.437549546478445	5.749938437330941	9.43569020590781	5.924495660818868	11.275106336009484	host	fliN	None	None	1.5800047719777104
gene-PA4431	116.22280294384952	144.7090415984225	103.9017721505957	102.91897517864474	74.97938389661364	85.15793541822391	60.52830586644886	66.32498727344614	78.09562461988509	136.96758883826357	host	gene-PA4431	None	None	7.8153744033624895
gene-PA2153	0.6356807554909749	0.8403839250396498	0.6114218634423905	0.49982767527124694	0.29453539562387776	0.424741372030168	0.4584133019427347	0.33603347764559277	0.30713620069729475	0.90748005840415	host	glgB	None	None	0.07834446683611691
gene-PA4729	32.7074145684678	41.59054005213688	27.019202697321838	30.519311307389447	21.451507973458558	21.663986846330364	21.021451601627838	23.257186326771368	27.203863970651437	32.15809451099495	host	panB	None	None	1.385963600023616
gene-PA2958.1	161.8287900436434	168.09258039793278	119.10652081889812	118.31952575209264	95.73103935908303	147.47467533068516	88.50531066064266	102.85506241932276	92.20560251812515	53.20997329674086	host	rgsA	None	None	10.155660360496205
gene-PA4048	15.450237453000677	24.702005284757536	12.170918662939577	9.813056224158558	6.7928484744500075	9.221930602073853	6.4251303162733375	5.60760492965053	6.999171617897641	6.650050739669353	host	gene-PA4048	None	None	3.007945823705473
gene-PA3335	2.095924660341982	2.4541889125659893	5.011050463126164	3.573640844091428	3.8959156935568986	3.9822732161008387	2.3303521713485544	4.080245458172225	2.4075639737192214	3.198433974221523	host	gene-PA3335	None	None	0.25262345930847774
gene-PA0528	23.854300022605013	29.03576460793528	24.72027801139925	32.38162153305188	15.733724860912622	21.419340406390752	13.294565219494334	12.521366727020679	16.459179071353446	15.004517579376609	host	gene-PA0528	None	None	2.097247908761214
gene-PA2805	103.67817969991017	178.02743656261475	93.15016572109802	106.66757393360159	51.80889421940947	67.96497032285365	52.467293169281604	42.27972411829007	66.11198566959239	80.71511208603903	host	gene-PA2805	None	None	16.828385309265837
gene-PA0135	2.878233317758381	5.313410727895889	2.1531953200569016	6.182387951135696	2.4318523215653585	3.1377590495890457	0.794366312822753	2.482433204958539	5.798442561652511	3.0908473400329166	host	gene-PA0135	None	None	0.8086906806726191
gene-PA5543	3.729440163611737	4.881945796608102	2.9349139217531772	3.32462509958098	2.0052115633959975	2.587275005801494	1.5907235186600994	1.0721954611224433	2.049073687200511	2.8168664123845693	host	gene-PA5543	None	None	0.4104512881036655
gene-PA1381	4.307599863772537	3.756106201549167	1.8512228056586777	2.2339858900842926	3.329792372549858	2.6977074755613137	2.504191364203435	2.134287084750939	4.985246348737829	2.470892401804235	host	gene-PA1381	None	None	0.31704309377506795
gene-PHIKZ_p90	22.076449301834252	17.16895841451359	76.35192155005345	39.87472228809938	274.2335689148547	519.7458175716855	270.2914125870336	260.4917148855973	278.0810150796857	93.42187757859361	phage	gene-PHIKZ_p90	middle	middle	128.3218818649652
gene-PA0705	20.592160370051353	27.803307202169886	20.384607694310123	21.687637732933258	15.281940125925718	16.003733285885463	13.233260142390597	21.64957580635508	16.549091212554043	14.858299642849465	host	migA	None	None	0.9307880187658513
gene-PA0589	12.864175939730904	13.048970850670443	11.070804766573131	12.178311400807445	6.979099705633517	8.414470964813868	7.960361519187768	11.795906330268453	6.511607843422541	10.676540005756188	host	gene-PA0589	None	None	0.5400779587748288
gene-PA0889	28.16636343856596	31.922047581767558	22.314325413136274	26.640365471859766	14.521800264188114	17.739707322386767	13.689579457645443	13.1329111243966	9.118571582303826	10.604364798424147	host	aotQ	None	None	3.0465496471942917
gene-PA4188	0.24721667751214166	1.588197110114495	0.5231212314235987	0.45713595119238476	0.12532572271224984	0.4851140635877801	0.6140660641886413	0.21322068829139498	0.8964697381502236	0.6790660101284229	host	gene-PA4188	None	None	0.2756662164785037
gene-PA2339	1.594905278972222	1.9807119519423257	1.0691796697204918	2.071743872343389	1.4292236759467722	1.5279619809181384	1.5606360679572415	1.625687768734906	2.32407868366528	1.9913446985116459	host	gene-PA2339	None	None	0.0713290514539153
gene-PA5181.1	59.55802927949653	58.458171461948304	47.93692738863523	45.689847797098615	45.546948368566234	49.158225110228386	43.51096683393802	53.512300741474675	57.10679276067512	35.469521968189376	host	gene-PA5181.1	None	None	1.0499322903982378
gene-PHIKZ_p56	1240.8513286707805	1479.258333502727	1928.0783336701804	1542.8327120901433	775.1949189429491	1254.4204740965938	341.90313313750846	228.6186796188168	154.19700868563706	72.63491249077354	phage	gene-PHIKZ_p56	early	early	450.88060342309967
gene-PA2860	78.42587518660007	70.78523361992822	64.02460370046747	60.24582544397153	52.26736263319046	57.852877170540886	52.57408066294261	54.06000231901774	67.78912722107033	93.77783546069797	host	gene-PA2860	None	None	2.3936427353086174
gene-PA1087	28.25102293635114	34.243322016826	24.74147258835513	24.6067593165805	15.499373925249516	15.75297668305046	14.28354881427882	13.40576618384807	17.477262199415662	14.961401831233497	host	flgL	None	None	2.262653083738256
gene-PA2758	7.667725921971184	8.830553549807153	7.4727932174368625	7.298450640904463	5.363037683632314	6.698361754884724	3.9101071546714565	5.64977196759145	7.165437319503902	7.361646536227048	host	gene-PA2758	None	None	0.26316460882672976
gene-PA2295	0.16952000743689713	0.3129452433723142	0.7065533515331723	0.8074089527553808	0.5251744570799041	0.5544160726717486	0.2339299292147205	0.24368078661873713	0.31181556109572994	0.48864009194426206	host	gene-PA2295	None	None	0.09537722301299871
gene-PA0325	3.733450314325298	4.887195200690477	4.057334407240862	3.2195240480458396	2.8267014619485513	2.8014902482173167	2.609450629756463	2.5509448023713737	2.6373561328806576	2.5403721516297706	host	gene-PA0325	None	None	0.17840315435717005
gene-PA2081	2.8797277275806854	6.301605807196151	3.9858548881961204	3.4830885389068023	2.670492035363828	3.751951760749518	2.8495726143781934	3.81645104874467	2.8238250345959095	3.322698898987673	host	kynB	None	None	0.28298833164646175
gene-PA0734	7.763147007238418	6.403341133618122	10.326548983946365	5.692050445216667	3.768034915832039	6.662470069884433	4.239530101768319	7.265436376417116	6.1198087045821286	8.317936768752551	host	gene-PA0734	None	None	0.5001990079054274
gene-PA1002	23.854810466087017	35.69942325538541	15.032578272152767	18.667521827796488	7.8978067380853965	10.353390694857389	7.987135911516337	8.965028263125559	7.486676108696482	11.145341377217413	host	phnB	None	None	5.088189241926815
gene-PA5005	44.60497606377432	56.73622497264849	40.040929353793395	40.42312941043427	24.814207941797452	29.22090172934509	30.900307339240026	33.69265287147084	58.779893808875265	31.22244397169411	host	gene-PA5005	None	None	3.0516020276353104
gene-PA4078	1.2879191425229315	1.963605214563138	1.3553595541429604	1.1334558555224672	0.960156746585785	1.0736843522059292	1.2921798791582484	1.4767252185858872	1.421401176688398	2.4432584103963513	host	gene-PA4078	None	None	0.12444194725850218
gene-PA0499	7.38691884258502	8.608936412975476	8.217108635943646	9.448186714621162	6.241292401738255	5.952206744115973	5.2652228683251705	4.819880994812662	7.443597112310887	9.769608112794103	host	gene-PA0499	None	None	0.36256394362394107
gene-PA5453	19.25238026847642	31.29336528077449	17.446768252506914	18.98935558421161	10.308685372726131	11.581515998191668	7.566911204141841	9.322745551269191	12.031846125983998	10.925914387013695	host	gmd	None	None	3.0384636325392114
gene-PA0765	142.29791957598874	156.08144013194172	97.68100084946109	99.65563735993989	57.2320800385941	67.59255952656403	45.60463970040976	54.840361028546795	54.17795374038308	65.54244527387668	host	mucC	None	None	16.137448053417884
gene-PA0842	1.588017891124676	1.677140454161405	2.593054806288252	1.7693213674919908	1.092109491939671	1.1675581721512065	0.39750844974177074	1.0511203660635255	1.2518590339813827	2.8366408343739313	host	gene-PA0842	None	None	0.3131726432743242
gene-PA1675	21.576433634737114	28.195356927060445	16.40033639708471	19.7654324468637	11.812061664664235	15.417006082956933	12.110527281690251	21.536665134774708	18.537938035465494	21.00534254826558	host	gene-PA1675	None	None	1.1797155682205105
gene-PA0971	55.58794864555771	65.20735721067788	41.75130580578315	45.99637932311088	32.29658279550163	38.65795288840757	29.431880599901255	38.481677692829514	38.917807702965334	38.55846080499322	host	tolA	None	None	2.4332660070904955
gene-PA1804.1	3228.493130725939	3278.9264617847916	2552.159642523326	3741.343108491316	1748.1017742348458	1997.6115112974624	1342.6131824635265	1667.2816642844264	1570.0682916190888	6471.606864779448	host	gene-PA1804.1	None	None	778.8607103512336
gene-PA2950	66.1881451259174	73.98025553321509	48.58913048235816	44.10669298777434	27.468215543027714	39.05553223043208	28.040400848537832	30.963705286354198	38.813613176392295	41.52482663698886	host	gene-PA2950	None	None	4.9403136926079245
gene-PA3535	4.391521317155442	6.435486420433474	4.340053619156574	4.807354486361976	2.333373696763013	3.3397321611032003	2.0866737581478545	2.7203192070847533	1.8201763777214597	3.6770368931600643	host	gene-PA3535	None	None	0.5168436806513402
gene-PA0214	2.1748708349621206	1.7665809301107231	1.3480961052997507	2.8029475919939966	1.1025439785875097	1.6333386692573204	1.2405055924788329	0.7920017334862363	1.6382849737312628	3.859766884769486	host	gene-PA0214	None	None	0.4058507869681686
gene-PHIKZ296	98.68029882189	108.06135316795303	399.8619358740275	256.98732524400805	1255.8478110056435	1687.765728784508	1534.7634112453434	1215.9416976671555	1620.22076985003	720.8403639734892	phage	gene-PHIKZ296	early	middle	419.4445950759376
gene-PA4798	11.938022142380555	20.89650007802128	18.026839831234767	20.847998875479412	197.91630675038712	16.386075036742795	15.62035815406607	23.100136330183464	17.31025481144608	29.23016404761907	host	gene-PA4798	None	None	77.90898237750375
gene-PA0664	48.07715652996408	60.80903388591962	40.09044619724993	42.02231810264697	26.209963910204422	37.304468700669766	23.38967476644773	26.93899737232785	35.88311556269017	30.42044487295555	host	gene-PA0664	None	None	3.1570817604448598
gene-PA1526	39.14833408108635	47.60010949963217	42.12293208269758	41.63337340611636	38.15674549195505	43.721027484400096	32.64003035975794	34.35411729750956	37.324322663158874	24.223222012473286	host	gene-PA1526	None	None	1.0202237725364076
gene-PA4749	133.01897970703527	143.67891493401345	85.28432853692387	161.31886049334526	28.332230647235676	151.47934389347654	25.810968198781158	23.631354059459575	22.130515181444473	123.41249351453357	host	glmM	None	None	35.26411229391157
gene-PA2976	23.142845778989177	31.582150003257173	19.909352190410015	19.213065013098326	12.399586438176824	15.441320237837964	12.009847590871281	21.038634447274642	14.189671081772225	17.062086199454416	host	rne	None	None	1.6714980744314152
gene-PA4874	28.006981756253218	38.92678602811017	23.6099083963896	27.17582041830151	21.287941465597314	23.694971815721598	16.742651135249822	24.528662547156276	27.02251977668463	56.60077618554031	host	gene-PA4874	None	None	4.015682637721123
gene-PA1711	18.513514308128777	25.7851614917159	16.749158717864226	16.7934111737371	12.235051043322734	12.589301552619466	9.864996283225652	26.718112394289534	18.64048634745449	62.9378253289758	host	gene-PA1711	None	None	9.608066966884193
gene-PA1025	1.5499359273087365	2.116020163579322	1.698803981531704	1.726891598487387	2.0404750761016026	1.0609688872711163	1.7011249816563991	0.7772073050429745	1.3354978228224788	1.7785148331705247	host	gene-PA1025	None	None	0.09905705224013713
gene-PA4063	5.1119891244338085	8.704643429354991	8.439463890433323	6.3488526013318	5.092762363210477	3.9093681559741693	5.243355306804669	5.988362559282387	5.954569242853482	5.006627684376055	host	gene-PA4063	None	None	0.34996093852529647
gene-PA0219	0.6955891384969395	1.306436199092309	0.7853995001874701	0.7371703943135292	0.9965538353296004	1.1539489462494925	0.7762519904646218	0.5477669513288795	1.1682104119924532	1.8614475085001798	host	gene-PA0219	None	None	0.13464213914468995
gene-PA0533	4.748151945392152	8.475086112060364	3.810642019428095	6.278658186049714	3.2451881304322883	3.5937267183198487	3.680936858009658	3.99087350253898	5.173503253109435	8.045760718558629	host	gene-PA0533	None	None	0.6308954550525534
gene-PA1424a	21.338330936119426	20.06761373124965	16.651560236613516	13.648773399886917	10.091704624114975	11.85064355335863	13.445122681616061	17.940997914804523	17.03292502485425	11.400404498081938	host	gene-PA1424a	None	None	0.8560259147905157
