Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA3139.1	1088.2046211877762	1502.7160214590638	985.0966189617266	994.3243550903428	625.31806946332	701.1786187927734	670.3512133088705	475.8687961024018	834.5787443931491	532.1057023631172	host	gene-PA3139.1	None	None	103.1206146449449
gene-PA3103	6.992690325937749	9.528396619924056	5.643960745419957	5.4939793894079205	3.0005730211260784	3.353890717076547	3.7378150192820403	4.68474510211816	3.5324254300604343	2.9281153211550506	host	xcpR	None	None	0.8152000216153067
gene-PA0429	67.55431865209167	92.36351475922767	66.51659633235681	73.55802445719878	48.49822805226196	68.81771965691945	68.12125524187326	69.9922434142834	79.36286782937181	64.3201911353235	host	gene-PA0429	None	None	1.5991860911128886
gene-PA3019	26.525129147768563	31.592183685632307	22.17637883953002	26.747424140565197	18.47295437248066	23.6865261719275	22.677917226876474	29.427141958198803	38.828570357798014	29.170171528402648	host	gene-PA3019	None	None	1.1046315627880974
gene-PA1154	7.38212847489341	5.57920945925202	6.275938745571328	6.421385346105727	3.7914886557711225	5.336109482399996	5.066554139363895	6.843013248143665	6.577338614329495	5.437458451114411	host	gene-PA1154	None	None	0.16564022500476763
gene-PA4431	120.46178485615015	137.45796703010623	137.21978608945915	141.98068069889084	74.18157226175666	105.60798617549517	252.98334436019482	209.21868627296678	89.80744259629765	68.64761444628282	host	gene-PA4431	None	None	22.946038855122797
gene-PA0805	279.60449342346806	300.92196069293664	368.5515482029293	384.36547442607736	277.8653234046924	290.43232494289657	342.51668654815677	374.613742226033	547.5054043022158	385.92890171393617	host	gene-PA0805	None	None	16.419915834191976
gene-PA1647	7.2376712394011795	9.553371385839354	3.446018599005169	4.159045728732969	2.073609221746728	2.5438720487368434	3.275472046513704	2.8756744266271776	3.143479848512711	2.2726780588736037	host	gene-PA1647	None	None	1.3050107912744822
gene-PA5163	47.087256231631315	56.83664933600039	36.91652641258461	40.50178355689367	19.741533449845015	27.533328031890083	22.304404888164747	29.311102521913863	31.529639934573332	22.090244542548707	host	rmlA	None	None	3.8688595231157605
gene-PA2173	0.5672187121346054	0.86110429657228	0.4379820813579928	0.6183093106171262	0.3146316926467412	0.12116692025350163	0.9145192608499801	0.4864830889725906	0.5886205496986677	0.11988945922189585	host	gene-PA2173	None	None	0.1301989281009594
gene-PA3339	7.592327502423941	7.6011058277676575	6.284231789558756	7.442612072243186	4.830826523724244	6.942415764154334	6.3113119359893695	9.041378298016516	8.823494709186697	7.215569305021509	host	plpD	None	None	0.1901542645547499
gene-PA4394	38.391558122607385	43.797272448240804	47.93784522734418	38.84179198373521	20.363098473556292	25.558402952827326	23.503566441291884	33.74309477125369	32.237418363819295	25.892255790019117	host	gene-PA4394	None	None	2.300607988380857
gene-PA4546	10.9732786106854	13.633803862678304	7.469450343430719	8.909941964181028	4.090212004407635	7.502080672644771	24.612304078323316	7.224686145047184	6.822012404812695	5.732341770592681	host	pilS	None	None	3.2125897988459027
gene-PA0526	17.76529006405584	30.778327857483497	12.456210393821316	10.016610831997445	3.964359327348939	8.069716888883208	6.819700773766995	5.078883448873846	4.873778151504969	5.826627718184138	host	gene-PA0526	None	None	5.802791210942094
gene-PA5116	3.645378849958034	5.98008345999844	5.268739375885375	4.585068338590379	3.5429301164939377	3.0948761954890873	3.3369832586548065	4.248847372843711	6.498868294489939	2.0744253613253383	host	gene-PA5116	None	None	0.4012243458884088
gene-PA0780	9.677067605987279	15.080842521243957	10.493771477572498	9.97226992525996	7.675258382772894	7.963707902079747	8.586695643848675	8.934620492214535	14.871228501430805	10.226905224701243	host	pruR	None	None	0.5934814122291439
gene-PA4911	0.8412412730672386	0.6419298629376856	0.9863849973118739	0.9170136677180759	0.4896732681333084	1.0981818758187085	1.3276169953787942	0.5077238998995629	1.1316437328713824	1.0207489873188174	host	gene-PA4911	None	None	0.07702178747722135
gene-PA2156	0.3776846546652372	0.7605921225821358	0.4582788119575095	0.6469626689140174	0.3491644394006518	0.6339098632774658	0.5592269347706325	0.7866787511922624	1.0638239690895435	0.3991441752143605	host	gene-PA2156	None	None	0.07512825142000423
gene-PA2028	4.116284654009737	5.556692011425283	2.6594937269294827	1.739875439875787	3.3394768896745886	3.678719724405363	1.644646301835995	1.3689264642861634	2.5280880064906075	2.5745881970879276	host	gene-PA2028	None	None	0.5101783137252313
gene-PA4209	6.5374073061245115	6.65932896304405	5.29265391568187	4.275747310375029	2.6006422595188847	4.528025894488319	6.1598429531451755	4.791350160466166	5.715066268507125	3.8940812113237273	host	phzM	None	None	0.2935215837999327
gene-PA4073	1.79291430823515	3.0468508880732896	1.9629721106024556	2.1294273475729333	1.2122200900159725	1.6291576434891177	1.325157373656754	2.501660820027197	2.3048766766628073	2.0079067293473565	host	gene-PA4073	None	None	0.13630992004361817
gene-PA1820	11.948275362557574	14.622567486104646	8.530422262425194	8.808130838072714	5.4127955267909424	7.95130706022829	6.071500413564325	6.475759920874664	9.759822168356951	7.195521256174024	host	nhaB	None	None	0.8328643498302944
gene-PA1843	12.929004202697625	17.585951055260352	10.248780703777031	12.570553710799132	7.044438002732826	8.942118714708421	9.93869277919219	12.1026750787139	11.900048713171172	9.302160041311518	host	metH	None	None	0.6697099227069058
gene-PA2476	7.282028866991895	8.680448259220844	4.027730938060235	5.0104707015222845	2.5305202673183427	4.137119553402633	3.0333165255652204	3.499270966049537	4.769887769659321	3.9843419113393477	host	dsbG	None	None	0.6989456824407941
gene-PA0187	2.195887146609336	3.0161263413028023	1.4694942920856773	3.4575311082670916	1.578942134054418	2.4496209355661964	1.9668888514604352	1.5485185971781947	3.797900973239566	3.5583367805086956	host	gene-PA0187	None	None	0.2868520152252951
gene-PA4215	0.6184513700048277	1.9087150536924735	0.9918174874622934	0.5704402026983809	0.4837885166503655	0.35568354009898867	0.49308181345367597	0.6936307268576937	0.8392589773122939	0.05027622483498857	host	phzF1	None	None	0.31680630821170097
gene-PA0903	29.68582886828536	35.184088909888736	33.11234634237448	33.55024049721862	20.628692086229595	25.420542916224065	27.199519874249802	36.857181978044316	37.29136539922945	30.442742535198267	host	alaS	None	None	0.8323182650587606
gene-PA2565	4.767033880714353	8.615374476268938	7.000927663847691	5.400191598784225	4.2342335538586084	6.289587106961694	6.135743411074967	5.050516688474599	7.468848636951123	7.21109768460713	host	gene-PA2565	None	None	0.2733572509029251
gene-PA3436	3.068470258870107	3.017833260567829	2.6999476047584654	4.122726919501935	1.6492790340353367	1.7530117333450155	1.7257863470878658	2.9989328484729696	2.1475156184167523	2.0361871058170373	host	gene-PA3436	None	None	0.22716896572890524
gene-PHIKZ006	358.7546229622236	337.30900006602553	351.2590828416605	299.5471351716135	173.42974504735398	157.50783836464925	180.31600572338814	196.23653020934483	121.32085527539226	134.6435300553253	phage	gene-PHIKZ006	early	early	34.882840511717575
gene-PA2377	1.8425933034659674	2.5398958663602547	1.905067471996201	2.2128199092909386	1.0682671352688176	2.3683143683431482	2.6974475677171683	1.7410371254760244	2.8843791924763424	2.277335539525565	host	gene-PA2377	None	None	0.11842796091705414
gene-PA2787	3.4387462746794792	4.21676012679826	3.5982401986626384	4.659327449158886	3.297919122197924	2.780384753613644	4.404307045594699	4.492842125809335	6.70343315605984	6.079527710615411	host	cpg2	None	None	0.31209961817257803
gene-PA1298	13.994272095686167	10.794557432031082	7.909385108349666	9.278672111282656	5.7351885713976625	12.481509817852555	10.467269366032925	12.497327526932834	12.126862933683206	10.215363813483059	host	gene-PA1298	None	None	0.5101637712501338
gene-PA2004	5.4064255954450555	5.614410618383982	5.4557086936054455	4.2719310085697915	3.0941043395411207	4.919011372446574	3.1295817685799046	3.3120691337595125	4.838613147975558	3.47653593497976	host	gene-PA2004	None	None	0.2162964400775309
gene-PA2437	0.3442543538200228	0.2903435236281175	0.08860617323150172	0.3752620772794432	0.24753444407077907	0.12256365708639502	0.4845559031345922	0.2952545779182351	0.35724348059521455	0.2829667639848204	host	gene-PA2437	None	None	0.042598273651236924
gene-PA0907	9.523506037975256	10.326996563977005	8.74331009192278	10.054338179763914	6.585934583368227	8.730179288095517	8.722255129511069	10.869186574299473	16.10824982277066	10.698610217004772	host	gene-PA0907	None	None	0.5515824136384184
gene-PA0576	169.43373629239434	193.23072926334817	174.04685030119734	184.41405354321654	149.0544733839229	188.12576022795977	217.03977395588382	256.87015568270704	347.1735434986308	264.90274400277235	host	rpoD	None	None	14.899103197752435
gene-PA5397	5.474141265922785	6.098620018096657	4.921730846446597	4.332357101849491	2.8423507149273397	6.167190873241786	2.3316919653148407	5.724009497708007	5.058146079613976	3.5662034056682574	host	gene-PA5397	None	None	0.35237276754084723
gene-PA2477	3.5679886731047756	6.448361667879978	3.563196158660832	2.4373354115294457	2.330981034769943	3.6076473352897422	1.3696717040379887	2.652117485044123	3.505140434657228	1.8602203188945776	host	gene-PA2477	None	None	0.5684710786999168
gene-PA2855	50.09456097039105	60.201904531327465	40.66451698595403	39.360373986188286	23.353791121940368	26.981137113223284	26.133336113044827	33.90630200110256	35.1007725217083	28.20496213242859	host	gene-PA2855	None	None	3.3527585722372297
gene-PA0209	0.7674816451943742	1.028053088764865	0.9412145544285029	0.8366103529370503	0.20868428593916505	0.5304143753954307	0.36394133850152266	0.8131217344256157	0.702740860354532	0.047711111322999364	host	gene-PA0209	None	None	0.15266508674191925
gene-PA4510	3.1126754282714053	6.050046938306506	4.126721433821725	9.026768758628965	2.226088834257253	2.320936273351365	1.690877900117694	3.173333494528288	2.3768810338717	1.924066675211576	host	gene-PA4510	None	None	1.3218070583112287
gene-PA4852	94.10618341376997	142.15535292872966	96.2400518339663	111.5329729978601	64.44847563701761	169.22434065134317	96.71659101908033	133.15173627095743	331.6860888888487	146.21005590458395	host	gene-PA4852	None	None	36.14628080303907
gene-PA2467	1.896131123421395	2.493575577004141	1.4641115291110045	2.418735813873074	1.6037609378984345	2.714654617594409	1.8119632597735384	2.802674914403186	4.312137534601	2.430221287388521	host	foxR	None	None	0.2520769129583601
gene-PA3926	3.604574140717322	2.8858546095785296	2.9913953830821285	3.7089142759200913	1.5883310575491578	2.626615903261821	2.444133963642206	2.975942997567863	3.460909556933842	3.3821607595212493	host	gene-PA3926	None	None	0.1237150297142455
gene-PHIKZ087	59.441369816639224	62.264902608629214	57.11691879872446	60.002338526424566	48.16098394078743	65.23828931315617	48.04250323367322	52.1284647726315	46.91850800125881	53.35191944132904	phage	gene-PHIKZ087	early	early	0.6831833000081645
gene-PA5172	74.08414985783237	88.79084036080167	59.2117983093587	79.81254005172511	24.21356958098882	30.077800337705277	26.171378033370626	28.813945853147487	30.858039322036685	27.76277005405795	host	arcB	None	None	12.572652705932354
gene-PA2985	48.24481942682864	47.948858106325325	38.634448608058364	53.728300174378305	33.847653272429476	45.95425628872833	48.34694882138768	45.342956943307094	64.3031575118566	53.50774330879254	host	gene-PA2985	None	None	1.3094883599186318
gene-PA2160	0.7589813562370159	0.5018390251990276	0.8433445767403694	0.8677026894601847	0.5305295905298607	1.1665484665410346	0.4903310083577001	0.968488090933718	1.2870840973745765	0.7238514211598147	host	gene-PA2160	None	None	0.08225218070412167
gene-PA0033	10.770646463369074	18.04991570601919	13.18900467617208	14.349844115420746	6.939949876330987	5.229047828972837	9.146263474144824	14.462902981176937	13.209224106270597	10.922715895503051	host	gene-PA0033	None	None	1.1347686929310958
gene-PA3359	3.032684497104249	3.8864677599004094	2.828298532496332	3.1341126539945843	0.9831073363709746	1.304072462194215	1.678233946680612	2.330788117077581	2.574909241441472	1.956297140240965	host	gene-PA3359	None	None	0.30729343403344384
gene-PA2584	40.24462261422202	42.25463123126605	29.540603205004388	35.66818105535394	16.076501728554074	33.73559199464472	26.892734841786314	32.20309927890968	38.96416222727235	33.37991815180752	host	pgsA	None	None	1.5737668585163342
gene-PA5189	10.381787240119124	10.687680625773348	7.881075590693229	8.260857264819307	4.657172084226516	7.439169034573897	6.608598166453393	6.048766961700784	7.591456713242422	5.138628405659278	host	gene-PA5189	None	None	0.4786295038464522
gene-PA2818	10.673848396294204	12.504721790717882	14.749671088895843	13.065604538991174	10.241082147917977	13.502740236691075	14.500917437861052	18.633782104118577	15.737654446068905	12.987037066548295	host	arr	None	None	0.3932834659238613
gene-PA0494	4.71347627848325	6.177277600900866	4.75597013051091	6.588025086065616	3.074342356254105	3.7371679521325114	6.62706254291008	7.0187109189418075	7.472018507351323	4.30896821085755	host	gene-PA0494	None	None	0.37931605867031376
gene-PA2511	2.6625314277983065	3.1457193314900955	2.730962522862742	2.122615136388015	2.167567439461531	1.9949008816586988	1.418717433320307	1.9427279762623992	2.1856503165757117	2.3098463176434123	host	gene-PA2511	None	None	0.09178521397175073
gene-PA3864	21.32473533591929	24.897399448286542	18.311802489686926	19.405535150562716	12.735873397610504	15.520276557779093	9.200299050081147	16.45511756396862	16.515409375952856	13.362276836593955	host	dauR	None	None	1.0912636256576755
gene-PA0961	74.91105350531649	18.324419445594227	12.348530896745984	15.315370816837286	6.763813997532626	10.165609080194997	8.873067365027367	10.717341104478116	14.57998745004827	10.058433215401886	host	gene-PA0961	None	None	20.193764039865044
gene-PA1115	12.622116729975456	57.58954425243593	9.508223646471853	11.182702300898079	5.240749058550686	7.8473951332696865	7.120101386271081	8.857256363898125	11.889831299758404	8.416240037377088	host	gene-PA1115	None	None	15.355954795903326
gene-PA3557	37.18705436020409	44.046757337598095	18.642178693939258	20.33064976341244	7.933600870618258	14.054318206990212	4.87555896578764	8.34150744798692	6.055687620779224	6.408918419267036	host	arnE	None	None	10.109712073366845
gene-PA0773	21.481871081011068	28.380871213532856	17.82217688648777	20.97632960043017	9.806652878037582	14.290397377849729	9.760643608486621	20.984418736622516	16.20763137688356	10.534383447051644	host	pdxJ	None	None	1.9730031128600904
gene-PA1537	2.466251630125801	3.3550651477934443	2.04283128892853	1.3197561569185823	0.7876421765244432	0.6226178571134323	1.1877274763259154	0.8076276686524697	2.093977833894247	1.0899409958314923	host	gene-PA1537	None	None	0.4448837669362343
gene-PA5374	68.97895192931469	78.72394410026709	78.62574691432985	76.06890818710518	39.97252640671098	46.610711186608384	35.43465213955734	38.808082779404394	39.16467093858681	25.71628900309666	host	betI	None	None	7.123305537059655
gene-PA3312	4.156166199822653	3.7314519518132134	2.8641373683956015	3.8485070424472037	2.768123275710218	4.3436505048452245	3.654118085560743	3.7179101526935563	4.405735629562756	3.7311052915420313	host	gene-PA3312	None	None	0.07278313061804859
gene-PHIKZ072	367.16156703146845	349.3758966960218	627.6327438562256	758.7029737763112	1039.05578076638	1746.2175205400692	1810.3957642576217	2050.180003663406	2554.655893176897	2063.6602871879877	phage	gene-PHIKZ072	early	late	430.40921248533857
gene-PA2403	8.574830600224972	10.367050207000148	6.1137528455699615	7.556535619408413	4.161082014384995	5.0179300563399405	4.426751825238818	5.494609740054285	6.852767063001767	5.312230716661281	host	gene-PA2403	None	None	0.5465135090872344
gene-PA2605	8.748059501239618	17.990929053385138	8.773577420657611	9.536015867835951	5.856439915401841	8.269642307301487	6.368973423776648	13.53970888081442	11.373754348950166	9.457643476345465	host	gene-PA2605	None	None	1.1529773941406585
gene-PA2432	3.524938842557151	5.143636109689128	2.9234226925527924	2.7988125712721454	1.8908848938409066	3.7649144368604426	2.756408170290221	3.545743956675636	4.741772756097137	3.449278703843069	host	bexR	None	None	0.23926343236462078
gene-PA3407	8.182818294765147	10.969226646141616	6.119417604682402	6.531867581383446	5.777920841177775	6.812992414059755	5.268315880638547	10.112708172807901	10.363722008529457	6.3326077951138275	host	hasAp	None	None	0.5222384052889689
gene-PA2468	6.981708240574732	6.239628573428372	3.969180966202666	4.432527208250635	5.461496953862218	7.457018496757409	8.393791564283674	13.752567600747698	20.939240387026246	13.54057886552961	host	foxI	None	None	2.8381337782593943
gene-PHIKZ_p71	339.5924594947148	288.4399357176869	520.521406963375	803.7628939435419	1064.3529725615867	752.2781232021854	1671.8399896598485	1655.0795420672032	1457.2148747118135	1479.2283133444203	phage	gene-PHIKZ_p71	early	middle	258.71119091742537
gene-PA0778	28.020604379449505	31.450809308139945	16.3221322319412	21.11320192653947	13.724933614790064	17.53689225802347	12.341655167851638	14.756653698835247	22.956201438248044	13.819258332977194	host	icp	None	None	1.9912879651918525
gene-PA3718	3.6869216288749347	6.0143588912765775	3.2429716719680943	2.5511979816332726	2.104384437050305	1.7463840897406866	2.3999030292491716	3.547096261769715	2.8944775726486665	3.422062173007592	host	gene-PA3718	None	None	0.4043665783606214
gene-PA4335	15.334730347670117	14.672213985284966	13.631873363276247	14.749378409575526	9.411458689753491	9.496898516568143	8.458986061870343	10.941618678775763	14.041171753491522	17.840249917417452	host	gene-PA4335	None	None	0.6690380207375479
gene-PA1229	3.5032608488491945	2.835744951165538	2.400272060735885	3.8188070210382654	2.2351716157915327	3.741760619129509	2.5570599619623713	4.274178931144315	4.8643252118220754	3.4937303748715296	host	gene-PA1229	None	None	0.1956362345299177
gene-PA3585	5.671155814596718	8.766489066013122	6.987805025302522	4.866656373930072	4.573600695837628	8.634795344247266	6.8090115876012165	8.79649876333166	13.147642641905698	10.329021864053699	host	glpM	None	None	0.798790931306565
gene-PA2199	10.40924037960444	11.878942196892654	8.950133833777887	8.96844950064307	6.7656588977016705	7.331013630543197	7.799811288844278	9.551395716026926	7.594414585393017	7.734101860831685	host	gene-PA2199	None	None	0.25830369096957523
gene-PA4221	4.620669048337574	4.731040427908214	3.0561551335812234	4.4749814766467235	2.808120585550318	3.676853048857645	3.2012704143920345	4.310334631032876	3.725208832558975	4.1050084324701	host	fptA	None	None	0.10889825121709605
gene-PA1084	27.29916349855614	30.535955258178017	22.575016955616977	24.439928831825597	9.65068940499423	13.52517560375641	9.791005630930155	13.506611296702255	12.843064047884715	8.150863099261594	host	flgI	None	None	3.4879725380995072
gene-PA4313	18.95563419492227	27.966737618316056	20.95783599005902	20.40309651507663	9.147869363151207	14.134084970049932	13.317637841813205	18.30254251320892	22.475083444033267	15.66495775419987	host	gene-PA4313	None	None	1.4085027063486086
gene-PA1872	4.776239382860711	5.397278716015541	3.9209350419753037	2.9046485114672724	1.9056669565990119	3.7052293454792378	3.5318852622761407	3.320247082237931	4.747759842910391	2.497242940383353	host	gene-PA1872	None	None	0.2900914080731845
gene-PA3287	6.404954550626922	10.292484993331962	7.924929265129915	10.346615452431468	4.209113516163671	10.962083988748482	6.665204745812771	11.44988860917931	13.533481545571812	8.726140348830896	host	gene-PA3287	None	None	0.7758994708559368
gene-PA1606	4.591260896334824	4.435499489891178	2.384936390187108	4.45882676448803	2.7010833991371177	4.190546506125821	3.172469780900066	4.080950591645543	3.898222885740234	2.3819547275595534	host	gene-PA1606	None	None	0.19366830407309185
gene-PA1514	8.041826705804858	9.905593878804993	5.365538133153858	6.042700521525256	3.248109532911946	4.586524304889901	5.844469730053865	4.352592813690061	4.132116258884648	3.2179741319382984	host	gene-PA1514	None	None	0.7416358075572185
gene-PA2351	1.0350440536107615	1.254413401887404	1.1753188880478247	0.730058791526827	1.0694591020698863	1.8858686257804176	0.7712885247142361	1.096595366610693	1.074097498486835	1.3512311986614591	host	gene-PA2351	None	None	0.08225782286843654
gene-PA1870	3.645378849958034	6.588227540676248	5.268739375885375	2.7510410031542274	4.2342335538586084	3.6938844913902016	3.1216940161609483	4.569515099096066	5.722884020520991	4.840325843092456	host	gene-PA1870	None	None	0.2913262700283161
gene-PA1198	136.7883719668221	138.82709137505347	115.97042631312748	134.9216948799742	115.26058585236079	161.10318425569582	162.42737271433492	184.4049572276501	285.70441382223464	236.4854502411863	host	gene-PA1198	None	None	16.325009623376918
gene-PA0799	5.976810905603886	8.822057981599698	6.096789725891457	5.512823464932998	3.862293564402993	3.907085737270668	3.5221190379680496	6.291896794395804	6.285297321496226	4.330645601562006	host	gene-PA0799	None	None	0.42753974012190793
gene-PA1552.1	136.7966857268371	115.37408696170854	91.74311759026214	111.78035062876	71.05094078624231	59.678616835180314	67.79874934988044	75.09572663421089	56.205667392355686	48.18976150433656	host	ccoQ1	None	None	9.302291481937647
gene-PA4558	111.32998453231335	81.95051764725639	50.82558593913916	52.65723986133199	27.295904600842793	36.743250368301645	22.564362987094405	38.79752275687938	40.384174775040435	26.431955672941648	host	gene-PA4558	None	None	14.305572533855422
gene-PHIKZ253	2103.5915699627385	2023.799609215294	2112.1455932896492	2767.9930197060717	2108.2486500218606	2090.152093170451	2322.064020574728	2599.041983874678	1868.9217495913686	1756.364092800131	phage	gene-PHIKZ253	early	middle	39.79280114487895
gene-PA1288	258.05675367015743	827.2271510344259	59.780534975678265	77.99339095670062	36.63867553124675	48.333627038439744	45.20922123493974	50.811498877354126	45.53430073516024	41.157064025918544	host	gene-PA1288	None	None	369.20869133454636
gene-PA3770	124.08823823419158	84.38847211489878	88.24409344741898	101.30859250330658	76.4034907680471	101.28985790505833	106.59321888511741	131.7954171256148	195.78360369477258	162.34182738763764	host	guaB	None	None	10.809424298441213
gene-PA2268	2.490995789592813	2.459264251555167	0.7751178683528848	1.661641323826529	1.40923270740095	1.3898558499666365	1.4129487259470883	1.562469215170791	1.5818558974254955	1.139453599831632	host	gene-PA2268	None	None	0.16020109745863337
gene-PA3985	15.519907896035749	21.135800116260334	16.583656965560476	11.67728253161557	7.971082449534565	10.99518246032661	12.096034565471868	14.207221485751507	13.611039120473052	15.628582221638554	host	gene-PA3985	None	None	0.8399842131375105
gene-PA3392	1.3127061623686582	2.05610617752973	1.3997549783808505	1.5672248240540219	1.059474067075761	1.624625849113277	1.7997099156668706	1.7692099276513398	2.875831828527777	1.8277025722195142	host	nosZ	None	None	0.12754851323856992
gene-PA3809	58.37734671135428	64.06681284143521	41.8113973844355	46.222177615107185	28.34191149956795	31.740371738264617	29.353640346043168	37.77777969676533	48.63464269306709	36.61933349596225	host	fdx2	None	None	3.108409371786457
gene-PA1440	115.59627956001147	132.54541608718438	111.4293453048411	128.81338816545465	85.70663623521509	134.46004416274167	133.2805173212362	134.22316630411413	190.93469175832632	142.63236730010658	host	gene-PA1440	None	None	4.912845576447451
gene-PA4167	1.6044186428950267	1.4234581229051977	1.4641115291110045	1.536940286391142	2.2923166178548287	1.7136464435852374	2.183648031009136	2.2100231756183404	2.573112688682748	1.490054707472134	host	gene-PA4167	None	None	0.08635125888928412
gene-PA3056	10.935548680361128	19.280844721363696	10.119865223226379	11.738543930999102	6.868469214948671	10.966749367095233	10.478763821760824	11.52689553078829	11.694668657220701	9.616039455703381	host	gene-PA3056	None	None	0.7849189575604124
gene-PA4895	0.11677053839251993	0.29545220732831895	0.5109362814199693	0.46672380220776627	0.17992134916749128	0.04157340079079088	0.22412809702439815	0.9013490193926181	0.686666435982786	0.37021583742127956	host	gene-PA4895	None	None	0.17025545038882334
gene-PA1410	0.7657452613817173	1.5420796331472975	1.9427633751665252	1.550189771618652	1.2472899244210096	1.8304859738296855	1.3017901723323697	0.7192999958380447	1.5514355917057743	1.0404692353900247	host	gene-PA1410	None	None	0.11470838666076479
gene-PA5307	14.559894712907512	18.646673196452443	14.16391071561709	14.586754533252769	9.790706071298182	14.424950166207466	14.374832540580003	15.891970346893169	21.64211981386235	16.33759991679314	host	gene-PA5307	None	None	0.5632026047876557
gene-PA4945	184.46897883137592	200.03247784541549	203.93175678163743	202.24554045113632	145.24039848984518	196.85249069073748	202.25028939059618	228.2011089855594	343.36525743838786	256.68666245683517	host	miaA	None	None	11.635925090024145
gene-PA2514	0.6616997175576129	1.4772610366415948	0.6912667336858409	0.3818649290790815	0.6117325871694703	0.8730414166066085	0.6723842910731945	0.5007494552181212	0.6058821493965759	0.45248602351489725	host	antC	None	None	0.12336150244338535
