ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-T7p20	151	822	amidase	lysis	822	204	0.672	2.311e-62	822	269.1138	5.6465627486342256e-80	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p21	121	4578	HNH endonuclease	DNA, RNA and nucleotide metabolism	4578	132	0.645	8.354e-40	4578	206.074097	2.945879510124762e-61	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p22	566	239	DNA primase/helicase	DNA, RNA and nucleotide metabolism	239	322	0.382	6.384e-98	239	793.786316	5.966973487968877e-238	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p23	40	20075	hypothetical protein	unknown function	20075	85	0.976	1.747e-24	20075	115.239578	1.829454937692909e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p24	503	239	DNA primase/helicase	DNA, RNA and nucleotide metabolism	239	322	0.382	6.384e-98	239	746.98999	8.407990481766359e-224	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p25	112	5140	hypothetical protein	unknown function	5140	119	0.605	2.491e-35	5140	156.599991	4.7719600662342244e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p26	70	1950	hypothetical protein	unknown function	1950	92	0.644	2.684e-26	1950	107.912743	6.296933878591924e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p27	89	2254	hypothetical protein	unknown function	2254	119	0.76	1.634e-35	2254	137.613144	2.122877301477723e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p28	135	4023	hypothetical protein	unknown function	4023	170	0.633	1.85e-52	4023	209.456177	3.8125100627603425e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p29	704	15971	DNA polymerase I	DNA, RNA and nucleotide metabolism	15971	488	0.53	4.568e-157	17	569.78949	3.3185558682000266e-170	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p30	118	5018	hypothetical protein	unknown function	5018	130	0.562	2.29e-38	5018	158.897202	1.5086230943746156e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p31	169	17900	hypothetical protein	unknown function	17900	269	0.775	3.61e-86	17900	301.479553	3.587882714127932e-90	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p32	99	17900	hypothetical protein	unknown function	17900	128	0.643	3.9029999999999995e-37	17900	127.12883	1.347261113781131e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p33	69	17900	hypothetical protein	unknown function	17900	145	0.983	3.745e-43	17900	158.93338	2.2726214834700377e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p34	52	9014	Gp5.9-like inihibitor of recBCD nuclease	moron, auxiliary metabolic gene and host takeover	9014	101	0.909	5.311e-30	9014	136.339325	5.5920339324677e-40	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p35	300	107	exonuclease	DNA, RNA and nucleotide metabolism	107	128	0.305	5.235e-35	107	267.768158	5.212790445217077e-79	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p36	37	11345	hypothetical protein	unknown function	11345	76	0.951	1.178e-21	11345	99.900635	9.304194281786288e-29	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p37	84	1447	hypothetical protein	unknown function	1447	120	0.705	9.968000000000001e-36	1447	131.015411	2.2133536614736417e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p38	88	1391	hypothetical protein	unknown function	1391	70	0.521	1.728e-18	1391	115.982361	2.0913149049859876e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p39	133	2746	host range and adsorption protein	moron, auxiliary metabolic gene and host takeover	2746	131	0.521	1.64e-38	2746	174.02475	3.0707138602181706e-51	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p40	99	1320	host range and adsorption protein	moron, auxiliary metabolic gene and host takeover	1320	87	0.465	2.96e-24	1320	104.576775	9.731971611024764e-30	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p41	130	59	HNH endonuclease	DNA, RNA and nucleotide metabolism	59	91	0.372	1.778e-24	59	117.005173	2.6251703034437908e-33	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p42	536	449	head-tail adaptor	connector	449	513	0.516	1.387e-163	449	740.907715	1.3000749329513413e-222	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p43	307	1052	head assembly	head and packaging	1052	292	0.511	1.841e-91	1052	372.735992	3.381794440513468e-111	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p44	398	267	major head protein	head and packaging	267	316	0.498	5.618e-99	267	377.969666	1.287293809335624e-112	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p45	345	267	major head protein	head and packaging	267	317	0.498	4.105e-99	267	378.595886	8.3089760402826e-113	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p46	196	446	tail protein	tail	446	226	0.591	1.373e-70	446	258.99411	6.333634037032072e-77	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p47	794	457	tail protein	tail	457	638	0.386	2.6660000000000005e-199	457	1033.485107	1.4913655918291e-310	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p48	138	308	internal virion protein	head and packaging	308	122	0.459	2.008e-35	308	146.751236	1.1126653221400449e-42	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p49	196	805	internal virion protein	head and packaging	805	147	0.42	3.759e-43	805	215.619415	1.188596639392819e-63	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p50	747	1339	internal virion protein	head and packaging	1339	1017	0.683	0.0	1339	1198.935425	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p51	1318	342	internal virion protein with endolysin domain	head and packaging	342	1340	0.539	0.0	342	1354.675049	0.0	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p52	553	4242	tail fiber protein	tail	4242	441	0.429	1.0199999999999999e-137	4242	738.990417	1.5380250981591938e-221	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p53	67	920	holin	lysis	920	89	0.651	2.135e-25	920	105.76355	1.2439698178114372e-30	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p54	89	1351	terminase small subunit	head and packaging	1351	128	0.716	1.394e-38	1351	137.771469	2.372972302276221e-40	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p55	143	1327	Rz-like spanin	lysis	1327	132	0.417	6.197e-38	1327	215.900909	5.0710375349988406e-64	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p56	83	4306	Rz-like spanin	lysis	4306	101	0.683	3.5849999999999996e-29	4306	134.949921	1.8809405536052536e-39	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p57	586	15524	terminase large subunit	head and packaging	15524	209	0.566	6.337000000000001e-64	38	452.7435	5.977406655776532e-135	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p58	85	8982	hypothetical protein	unknown function	8982	147	0.827	2.208e-45	8982	146.962906	2.5383387540097358e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p59	57	8173	hypothetical protein	unknown function	8173	74	0.824	1.04e-20	8173	92.800537	1.9175293618638255e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T7p60	49	2193	hypothetical protein	unknown function	2193	71	0.697	2.003e-19	2193	88.582939	4.505268872570665e-25	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
