ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-M172_gp37	518	449	head-tail adaptor	connector	449	423	0.447	1.295e-132	449	574.460632	3.620438740472931e-172	#35d7ff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp38	286	1018	head scaffolding protein	head and packaging	1018	80	0.259	1.643e-19	1018	240.075104	8.779626825995247e-71	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp39	343	267	major head protein	head and packaging	267	153	0.304	5.513e-43	267	304.326233	2.944076488610231e-90	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp40	61	6633	tail protein	tail	6633	112	0.864	1.527e-33	6633	144.31868	1.6493152186089292e-42	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp41	97	7599	hypothetical protein	unknown function	7599	130	0.668	4.184e-39	7599	151.255264	1.6197675730534066e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp42	186	446	tail protein	tail	446	149	0.468	8.03e-44	446	197.306625	4.770138862176651e-58	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp43	763	457	tail protein	tail	457	361	0.267	4.764e-106	457	731.08667	4.056348024799461e-219	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp44	223	6056	internal virion protein	head and packaging	6056	361	0.786	1.2600000000000001e-116	6056	440.494171	2.5598674706350553e-132	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp45	961	2083	internal virion lysozyme motif	head and packaging	2083	416	0.294	4.7059999999999996e-125	2083	869.356262	8.785125590704834e-261	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp46	1032	342	internal virion protein with endolysin domain	head and packaging	342	214	0.203	2.8570000000000002e-58	342	669.890076	1.791701009467701e-200	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp47	777	3918	tail fiber protein	tail	3918	521	0.394	8.998e-164	3918	754.143921	3.110263551355987e-226	#07e9a2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp48	57	9175	hypothetical protein	unknown function	9175	63	0.814	1.774e-15	9175	58.469154	1.2682455939666676e-15	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp49	111	126	holin/anti-holin	lysis	126	43	0.265	1.614e-08	126	71.012589	1.4450643426781302e-19	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp50	185	181	endolysin	lysis	181	84	0.293	1.752e-21	181	110.75544	1.9567776815540208e-31	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp51	102	891	terminase small subunit	head and packaging	891	59	0.34	6.152e-14	891	100.680412	1.04154697004704e-28	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp52	645	17672	terminase large subunit	head and packaging	17672	338	0.489	2.337e-105	17672	383.564606	2.0342210754213227e-114	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp53	44	8403	DNA binding protein	DNA, RNA and nucleotide metabolism	8403	84	0.888	4.091e-24	8403	116.187241	8.235566746689566e-34	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-M172_gp54	67	6687	hypothetical protein	unknown function	6687	106	0.756	3.3040000000000003e-31	6687	134.280792	2.1528287449306176e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
