	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
18	contig_1	Infernal	gene	17833.0	20667.0	1.1e-05	-	.	FKEOJE_00019	23S ribosomal RNA		rRNA	FKEOJE_00019	rrl	23S ribosomal RNA	23S ribosomal RNA	No_PHROG	rRNA		
19	contig_1	tRNAscan-SE	gene	20903.0	20976.0	.	-	.	FKEOJE_00020	tRNA-Ala(tgc)		tRNA	FKEOJE_00020	trnA	tRNA-Ala(tgc)	tRNA-Ala(tgc)	No_PHROG	tRNA	None	None
20	contig_1	tRNAscan-SE	gene	21150.0	21223.0	.	-	.	FKEOJE_00021	tRNA-Ile(gat)		tRNA	FKEOJE_00021	trnI	tRNA-Ile(gat)	tRNA-Ile(gat)	No_PHROG	tRNA	None	None
21	contig_1	Infernal	gene	21358.0	22876.0	4.1e-46	-	.	FKEOJE_00022	16S ribosomal RNA		rRNA	FKEOJE_00022	rrs	16S ribosomal RNA	16S ribosomal RNA	No_PHROG	rRNA		
22	contig_1	Pyrodigal	gene	23269.0	23946.0	.	-	0	FKEOJE_00023	DUF4294 domain-containing protein		CDS	FKEOJE_00023	FKEOJE_00023	DUF4294 domain-containing protein	DUF4294 domain-containing protein	No_PHROG	CDS	None	None
23	contig_1	Pyrodigal	gene	24050.0	25138.0	.	+	0	FKEOJE_00024	Putative aminopeptidase FrvX		CDS	FKEOJE_00024	frvX	Putative aminopeptidase FrvX	Putative aminopeptidase FrvX	No_PHROG	CDS	None	None
24	contig_1	Pyrodigal	gene	25184.0	25732.0	.	+	0	FKEOJE_00025	Isopentenyldiphosphate isomerase		CDS	FKEOJE_00025	FKEOJE_00025	Isopentenyldiphosphate isomerase	Isopentenyldiphosphate isomerase	No_PHROG	CDS	None	None
25	contig_1	Pyrodigal	gene	25727.0	27103.0	.	-	0	FKEOJE_00026	histidine--tRNA ligase		CDS	FKEOJE_00026	hisS	histidine--tRNA ligase	histidine--tRNA ligase	No_PHROG	CDS	None	None
26	contig_1	Pyrodigal	gene	27244.0	27714.0	.	-	0	FKEOJE_00027	Histidyl-tRNA synthetase		CDS	FKEOJE_00027	FKEOJE_00027	Histidyl-tRNA synthetase	Histidyl-tRNA synthetase	No_PHROG	CDS	None	None
27	contig_1	Pyrodigal	gene	27827.0	30985.0	.	-	0	FKEOJE_00028	Carboxypeptidase regulatory-like domain-containing protein		CDS	FKEOJE_00028	FKEOJE_00028	Carboxypeptidase regulatory-like domain-containing protein	Carboxypeptidase regulatory-like domain-containing protein	No_PHROG	CDS	None	None
28	contig_1	Pyrodigal	gene	31095.0	31544.0	.	-	0	FKEOJE_00029	50S ribosomal protein L9		CDS	FKEOJE_00029	rplI	50S ribosomal protein L9	50S ribosomal protein L9	No_PHROG	CDS	None	None
29	contig_1	Pyrodigal	gene	31558.0	31854.0	.	-	0	FKEOJE_00030	30S ribosomal protein S18		CDS	FKEOJE_00030	rpsR	30S ribosomal protein S18	30S ribosomal protein S18	No_PHROG	CDS	None	None
30	contig_1	Pyrodigal	gene	31858.0	32196.0	.	-	0	FKEOJE_00031	30S ribosomal protein S6		CDS	FKEOJE_00031	rpsF	30S ribosomal protein S6	30S ribosomal protein S6	No_PHROG	CDS	None	None
31	contig_1	Pyrodigal	gene	32441.0	33133.0	.	+	0	FKEOJE_00032	Transcriptional regulatory protein YehT		CDS	FKEOJE_00032	lytT	Transcriptional regulatory protein YehT	Transcriptional regulatory protein YehT	No_PHROG	CDS	None	None
32	contig_1	Pyrodigal	gene	33135.0	35591.0	.	-	0	FKEOJE_00033	primosomal protein N'		CDS	FKEOJE_00033	priA	primosomal protein N'	primosomal protein N'	No_PHROG	CDS	None	None
33	contig_1	Pyrodigal	gene	35603.0	36040.0	.	-	0	FKEOJE_00034	Signal peptide protein		CDS	FKEOJE_00034	FKEOJE_00034	Signal peptide protein	Signal peptide protein	No_PHROG	CDS	None	None
34	contig_1	Pyrodigal	gene	36027.0	37007.0	.	-	0	FKEOJE_00035	Ribonuclease BN		CDS	FKEOJE_00035	brkB	Ribonuclease BN	Ribonuclease BN	No_PHROG	CDS	None	None
35	contig_1	Pyrodigal	gene	37008.0	37865.0	.	-	0	FKEOJE_00036	carboxylating nicotinate-nucleotide diphosphorylase		CDS	FKEOJE_00036	nadC	carboxylating nicotinate-nucleotide diphosphorylase	carboxylating nicotinate-nucleotide diphosphorylase	No_PHROG	CDS	None	None
36	contig_1	Pyrodigal	gene	37975.0	38448.0	.	+	0	FKEOJE_00037	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH		CDS	FKEOJE_00037	rlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	No_PHROG	CDS	None	None
37	contig_1	Pyrodigal	gene	38451.0	39299.0	.	-	0	FKEOJE_00038	NarX-like N-terminal domain-containing protein		CDS	FKEOJE_00038	FKEOJE_00038	NarX-like N-terminal domain-containing protein	NarX-like N-terminal domain-containing protein	No_PHROG	CDS	None	None
38	contig_1	Pyrodigal	gene	39472.0	41385.0	.	-	0	FKEOJE_00039	phosphoglycerate dehydrogenase		CDS	FKEOJE_00039	serA	phosphoglycerate dehydrogenase	phosphoglycerate dehydrogenase	No_PHROG	CDS	None	None
39	contig_1	Pyrodigal	gene	41535.0	42320.0	.	-	0	FKEOJE_00040	Alpha/beta hydrolase		CDS	FKEOJE_00040	FKEOJE_00040	Alpha/beta hydrolase	Alpha/beta hydrolase	No_PHROG	CDS	None	None
40	contig_1	Pyrodigal	gene	42325.0	43023.0	.	-	0	FKEOJE_00041	DUF3307 domain-containing protein		CDS	FKEOJE_00041	FKEOJE_00041	DUF3307 domain-containing protein	DUF3307 domain-containing protein	No_PHROG	CDS	None	None
41	contig_1	Pyrodigal	gene	43025.0	43630.0	.	-	0	FKEOJE_00042	SatD family (SatD)		CDS	FKEOJE_00042	satD	SatD family (SatD)	SatD family (SatD)	No_PHROG	CDS	None	None
42	contig_1	Pyrodigal	gene	43712.0	44164.0	.	-	0	FKEOJE_00043	Protein-S-isoprenylcysteine O-methyltransferase Ste14		CDS	FKEOJE_00043	FKEOJE_00043	Protein-S-isoprenylcysteine O-methyltransferase Ste14	Protein-S-isoprenylcysteine O-methyltransferase Ste14	No_PHROG	CDS	None	None
43	contig_1	Pyrodigal	gene	44222.0	44800.0	.	+	0	FKEOJE_00044	non-canonical purine NTP diphosphatase		CDS	FKEOJE_00044	FKEOJE_00044	non-canonical purine NTP diphosphatase	non-canonical purine NTP diphosphatase	No_PHROG	CDS	None	None
44	contig_1	Pyrodigal	gene	45014.0	46927.0	.	+	0	FKEOJE_00045	RNA helicase		CDS	FKEOJE_00045	srmB	RNA helicase	RNA helicase	No_PHROG	CDS	None	None
45	contig_1	Pyrodigal	gene	47094.0	47879.0	.	+	0	FKEOJE_00046	carboxypeptidase-like regulatory domain-containing protein		CDS	FKEOJE_00046	FKEOJE_00046	carboxypeptidase-like regulatory domain-containing protein	carboxypeptidase-like regulatory domain-containing protein	No_PHROG	CDS	None	None
46	contig_1	Pyrodigal	gene	47955.0	49646.0	.	+	0	FKEOJE_00047	Cyclomaltodextrin glucanotransferase		CDS	FKEOJE_00047	amyA	Cyclomaltodextrin glucanotransferase	Cyclomaltodextrin glucanotransferase	No_PHROG	CDS	None	None
47	contig_1	Pyrodigal	gene	49732.0	50556.0	.	+	0	FKEOJE_00048	Calcineurin-like phosphoesterase domain-containing protein		CDS	FKEOJE_00048	FKEOJE_00048	Calcineurin-like phosphoesterase domain-containing protein	Calcineurin-like phosphoesterase domain-containing protein	No_PHROG	CDS	None	None
48	contig_1	Pyrodigal	gene	50574.0	51230.0	.	-	0	FKEOJE_00049	tRNA (guanosine(18)-2'-O)-methyltransferase		CDS	FKEOJE_00049	FKEOJE_00049	tRNA (guanosine(18)-2'-O)-methyltransferase	tRNA (guanosine(18)-2'-O)-methyltransferase	No_PHROG	CDS	None	None
49	contig_1	Pyrodigal	gene	51290.0	51991.0	.	+	0	FKEOJE_00050	NAD-dependent protein deacylase		CDS	FKEOJE_00050	FKEOJE_00050	NAD-dependent protein deacylase	NAD-dependent protein deacylase	No_PHROG	CDS	None	None
50	contig_1	Pyrodigal	gene	51991.0	52551.0	.	+	0	FKEOJE_00051	Adenylosuccinate lyase		CDS	FKEOJE_00051	FKEOJE_00051	Adenylosuccinate lyase	Adenylosuccinate lyase	No_PHROG	CDS	None	None
51	contig_1	Pyrodigal	gene	52646.0	53989.0	.	+	0	FKEOJE_00052	adenylosuccinate lyase		CDS	FKEOJE_00052	purB	adenylosuccinate lyase	adenylosuccinate lyase	No_PHROG	CDS	None	None
52	contig_1	Pyrodigal	gene	54059.0	54901.0	.	-	0	FKEOJE_00053	MscS Mechanosensitive ion channel		CDS	FKEOJE_00053	mscK	MscS Mechanosensitive ion channel	MscS Mechanosensitive ion channel	No_PHROG	CDS	None	None
53	contig_1	Pyrodigal	gene	55068.0	55604.0	.	-	0	FKEOJE_00054	DUF4252 domain-containing protein		CDS	FKEOJE_00054	FKEOJE_00054	DUF4252 domain-containing protein	DUF4252 domain-containing protein	No_PHROG	CDS	None	None
54	contig_1	Pyrodigal	gene	55663.0	56208.0	.	-	0	FKEOJE_00055	DUF4252 domain-containing protein		CDS	FKEOJE_00055	FKEOJE_00055	DUF4252 domain-containing protein	DUF4252 domain-containing protein	No_PHROG	CDS	None	None
55	contig_1	Pyrodigal	gene	56237.0	56779.0	.	-	0	FKEOJE_00056	DUF4252 domain-containing protein		CDS	FKEOJE_00056	FKEOJE_00056	DUF4252 domain-containing protein	DUF4252 domain-containing protein	No_PHROG	CDS	None	None
56	contig_1	Pyrodigal	gene	56790.0	57224.0	.	-	0	FKEOJE_00057	Anti-sigma factor		CDS	FKEOJE_00057	FKEOJE_00057	Anti-sigma factor	Anti-sigma factor	No_PHROG	CDS	None	None
57	contig_1	Pyrodigal	gene	57211.0	57720.0	.	-	0	FKEOJE_00058	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily		CDS	FKEOJE_00058	rpoE	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily	No_PHROG	CDS	None	None
58	contig_1	Pyrodigal	gene	57949.0	59418.0	.	+	0	FKEOJE_00059	Tail specific protease domain-containing protein		CDS	FKEOJE_00059	ctpA	Tail specific protease domain-containing protein	Tail specific protease domain-containing protein	No_PHROG	CDS	None	None
59	contig_1	Pyrodigal	gene	59502.0	61364.0	.	-	0	FKEOJE_00060	PKD domain-containing protein		CDS	FKEOJE_00060	FKEOJE_00060	PKD domain-containing protein	PKD domain-containing protein	No_PHROG	CDS	None	None
60	contig_1	Pyrodigal	gene	61531.0	63465.0	.	-	0	FKEOJE_00061	TonB-dependent receptor plug		CDS	FKEOJE_00061	btuB	TonB-dependent receptor plug	TonB-dependent receptor plug	No_PHROG	CDS	None	None
61	contig_1	Pyrodigal	gene	63720.0	63839.0	.	-	0	FKEOJE_00062	CcmD family protein		CDS	FKEOJE_00062	ccmD	CcmD family protein	CcmD family protein	No_PHROG	CDS	None	None
62	contig_1	Pyrodigal	gene	63926.0	65071.0	.	+	0	FKEOJE_00063	Iron complex transport system substrate-binding protein		CDS	FKEOJE_00063	FKEOJE_00063	Iron complex transport system substrate-binding protein	Iron complex transport system substrate-binding protein	No_PHROG	CDS	None	None
63	contig_1	Pyrodigal	gene	65072.0	66103.0	.	+	0	FKEOJE_00064	Transport system permease protein		CDS	FKEOJE_00064	fepD	Transport system permease protein	Transport system permease protein	No_PHROG	CDS	None	None
64	contig_1	Pyrodigal	gene	66113.0	67156.0	.	+	0	FKEOJE_00065	CubicO group peptidase%2C beta-lactamase class C family		CDS	FKEOJE_00065	FKEOJE_00065	CubicO group peptidase%2C beta-lactamase class C family	CubicO group peptidase%2C beta-lactamase class C family	No_PHROG	CDS	None	None
65	contig_1	Pyrodigal	gene	67636.0	67953.0	.	+	0	FKEOJE_00066	hypothetical protein		CDS	FKEOJE_00066	FKEOJE_00066	hypothetical protein	hypothetical protein	No_PHROG	CDS	None	None
66	contig_1	Pyrodigal	gene	68038.0	68772.0	.	+	0	FKEOJE_00067	3-oxoacyl-[acyl-carrier protein] reductase		CDS	FKEOJE_00067	FKEOJE_00067	3-oxoacyl-[acyl-carrier protein] reductase	3-oxoacyl-[acyl-carrier protein] reductase	No_PHROG	CDS	None	None
67	contig_1	Pyrodigal	gene	68892.0	70286.0	.	+	0	FKEOJE_00068	RmuC-domain protein		CDS	FKEOJE_00068	rmuC	RmuC-domain protein	RmuC-domain protein	No_PHROG	CDS	None	None
68	contig_1	Pyrodigal	gene	70377.0	70742.0	.	+	0	FKEOJE_00069	6-phosphogluconate dehydrogenase		CDS	FKEOJE_00069	FKEOJE_00069	6-phosphogluconate dehydrogenase	6-phosphogluconate dehydrogenase	No_PHROG	CDS	None	None
69	contig_1	Pyrodigal	gene	70745.0	71290.0	.	+	0	FKEOJE_00070	Thioesterase superfamily protein		CDS	FKEOJE_00070	yciA	Thioesterase superfamily protein	Thioesterase superfamily protein	No_PHROG	CDS	None	None
70	contig_1	Pyrodigal	gene	71487.0	72002.0	.	+	0	FKEOJE_00071	GCN5-related N-acetyltransferase		CDS	FKEOJE_00071	FKEOJE_00071	GCN5-related N-acetyltransferase	GCN5-related N-acetyltransferase	No_PHROG	CDS	None	None
71	contig_1	Pyrodigal	gene	72004.0	72714.0	.	-	0	FKEOJE_00072	6-phosphogluconolactonase		CDS	FKEOJE_00072	nagB	6-phosphogluconolactonase	6-phosphogluconolactonase	No_PHROG	CDS	None	None
72	contig_1	Pyrodigal	gene	72729.0	74261.0	.	-	0	FKEOJE_00073	glucose-6-phosphate dehydrogenase		CDS	FKEOJE_00073	zwf	glucose-6-phosphate dehydrogenase	glucose-6-phosphate dehydrogenase	No_PHROG	CDS	None	None
73	contig_1	Pyrodigal	gene	74451.0	75890.0	.	+	0	FKEOJE_00074	NADP-dependent phosphogluconate dehydrogenase		CDS	FKEOJE_00074	gndA	NADP-dependent phosphogluconate dehydrogenase	NADP-dependent phosphogluconate dehydrogenase	No_PHROG	CDS	None	None
74	contig_1	Pyrodigal	gene	76025.0	76408.0	.	+	0	FKEOJE_00075	Membrane protein		CDS	FKEOJE_00075	FKEOJE_00075	Membrane protein	Membrane protein	No_PHROG	CDS	None	None
75	contig_1	Pyrodigal	gene	76486.0	76887.0	.	+	0	FKEOJE_00076	DUF4345 domain-containing protein		CDS	FKEOJE_00076	FKEOJE_00076	DUF4345 domain-containing protein	DUF4345 domain-containing protein	No_PHROG	CDS	None	None
76	contig_1	Pyrodigal	gene	76926.0	78497.0	.	-	0	FKEOJE_00077	Sulfatase N-terminal domain-containing protein		CDS	FKEOJE_00077	FKEOJE_00077	Sulfatase N-terminal domain-containing protein	Sulfatase N-terminal domain-containing protein	No_PHROG	CDS	None	None
77	contig_1	Pyrodigal	gene	78893.0	82159.0	.	+	0	FKEOJE_00078	two-component regulator propeller domain-containing protein		CDS	FKEOJE_00078	FKEOJE_00078	two-component regulator propeller domain-containing protein	two-component regulator propeller domain-containing protein	No_PHROG	CDS	None	None
78	contig_1	Pyrodigal	gene	82252.0	85104.0	.	-	0	FKEOJE_00079	carbamoyl-phosphate synthase large subunit		CDS	FKEOJE_00079	carB	carbamoyl-phosphate synthase large subunit	carbamoyl-phosphate synthase large subunit	No_PHROG	CDS	None	None
79	contig_1	Pyrodigal	gene	85212.0	85379.0	.	-	0	FKEOJE_00080	50S ribosomal protein L34		CDS	FKEOJE_00080	rpmH	50S ribosomal protein L34	50S ribosomal protein L34	No_PHROG	CDS	None	None
80	contig_1	Pyrodigal	gene	85574.0	86089.0	.	+	0	FKEOJE_00081	DUF2892 domain-containing protein		CDS	FKEOJE_00081	FKEOJE_00081	DUF2892 domain-containing protein	DUF2892 domain-containing protein	No_PHROG	CDS	None	None
81	contig_1	Pyrodigal	gene	86168.0	87115.0	.	-	0	FKEOJE_00082	Murein transglycosylase		CDS	FKEOJE_00082	FKEOJE_00082	Murein transglycosylase	Murein transglycosylase	No_PHROG	CDS	None	None
82	contig_1	Pyrodigal	gene	87145.0	87792.0	.	-	0	FKEOJE_00083	Pimeloyl-ACP methyl ester carboxylesterase		CDS	FKEOJE_00083	FKEOJE_00083	Pimeloyl-ACP methyl ester carboxylesterase	Pimeloyl-ACP methyl ester carboxylesterase	No_PHROG	CDS	None	None
83	contig_1	Pyrodigal	gene	87991.0	88287.0	.	+	0	FKEOJE_00084	N-acetyltransferase domain-containing protein		CDS	FKEOJE_00084	FKEOJE_00084	N-acetyltransferase domain-containing protein	N-acetyltransferase domain-containing protein	No_PHROG	CDS	None	None
84	contig_1	Pyrodigal	gene	88321.0	89649.0	.	-	0	FKEOJE_00085	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB		CDS	FKEOJE_00085	mtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	No_PHROG	CDS	None	None
85	contig_1	Pyrodigal	gene	89653.0	90828.0	.	-	0	FKEOJE_00086	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase		CDS	FKEOJE_00086	FKEOJE_00086	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase	No_PHROG	CDS	None	None
86	contig_1	Pyrodigal	gene	90917.0	91168.0	.	-	0	FKEOJE_00087	type B 50S ribosomal protein L31		CDS	FKEOJE_00087	rpmE	type B 50S ribosomal protein L31	type B 50S ribosomal protein L31	No_PHROG	CDS	None	None
87	contig_1	Pyrodigal	gene	91203.0	91841.0	.	+	0	FKEOJE_00088	DUF4199 domain-containing protein		CDS	FKEOJE_00088	FKEOJE_00088	DUF4199 domain-containing protein	DUF4199 domain-containing protein	No_PHROG	CDS	None	None
88	contig_1	Pyrodigal	gene	91873.0	92379.0	.	+	0	FKEOJE_00089	DUF4199 domain-containing protein		CDS	FKEOJE_00089	FKEOJE_00089	DUF4199 domain-containing protein	DUF4199 domain-containing protein	No_PHROG	CDS	None	None
89	contig_1	Pyrodigal	gene	92472.0	92993.0	.	+	0	FKEOJE_00090	DUF4199 domain-containing protein		CDS	FKEOJE_00090	FKEOJE_00090	DUF4199 domain-containing protein	DUF4199 domain-containing protein	No_PHROG	CDS	None	None
90	contig_1	Pyrodigal	gene	93028.0	93999.0	.	+	0	FKEOJE_00091	Glycosyl transferase family 2		CDS	FKEOJE_00091	wcaA	Glycosyl transferase family 2	Glycosyl transferase family 2	No_PHROG	CDS	None	None
91	contig_1	Pyrodigal	gene	94030.0	95739.0	.	+	0	FKEOJE_00092	Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I		CDS	FKEOJE_00092	manB	Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I	Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain I	No_PHROG	CDS	None	None
92	contig_1	Pyrodigal	gene	95739.0	97562.0	.	+	0	FKEOJE_00093	Xenobiotic-transporting ATPase		CDS	FKEOJE_00093	mdlB	Xenobiotic-transporting ATPase	Xenobiotic-transporting ATPase	No_PHROG	CDS	None	None
93	contig_1	Pyrodigal	gene	97813.0	98355.0	.	+	0	FKEOJE_00094	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily		CDS	FKEOJE_00094	rpoE	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily	RNA polymerase%2C sigma-24 subunit%2C ECF subfamily	No_PHROG	CDS	None	None
94	contig_1	Pyrodigal	gene	98389.0	98895.0	.	+	0	FKEOJE_00095	Conserved hypothetical membrane protein		CDS	FKEOJE_00095	FKEOJE_00095	Conserved hypothetical membrane protein	Conserved hypothetical membrane protein	No_PHROG	CDS	None	None
95	contig_1	Pyrodigal	gene	98888.0	99340.0	.	+	0	FKEOJE_00096	Sensor of ECF-type sigma factor		CDS	FKEOJE_00096	FKEOJE_00096	Sensor of ECF-type sigma factor	Sensor of ECF-type sigma factor	No_PHROG	CDS	None	None
96	contig_1	Pyrodigal	gene	99381.0	100409.0	.	-	0	FKEOJE_00097	oxidoreductase		CDS	FKEOJE_00097	FKEOJE_00097	oxidoreductase	oxidoreductase	No_PHROG	CDS	None	None
97	contig_1	Pyrodigal	gene	100574.0	101800.0	.	+	0	FKEOJE_00098	Fmu (Sun) domain protein		CDS	FKEOJE_00098	rsmB	Fmu (Sun) domain protein	Fmu (Sun) domain protein	No_PHROG	CDS	None	None
98	contig_1	Pyrodigal	gene	101915.0	105574.0	.	+	0	FKEOJE_00099	phosphoribosylformylglycinamidine synthase		CDS	FKEOJE_00099	purL	phosphoribosylformylglycinamidine synthase	phosphoribosylformylglycinamidine synthase	No_PHROG	CDS	None	None
99	contig_1	Pyrodigal	gene	105643.0	105924.0	.	-	0	FKEOJE_00100	STAS domain-containing protein		CDS	FKEOJE_00100	FKEOJE_00100	STAS domain-containing protein	STAS domain-containing protein	No_PHROG	CDS	None	None
100	contig_1	Pyrodigal	gene	106036.0	108633.0	.	-	0	FKEOJE_00101	Secretion system C-terminal sorting domain-containing protein		CDS	FKEOJE_00101	cTD-A	Secretion system C-terminal sorting domain-containing protein	Secretion system C-terminal sorting domain-containing protein	No_PHROG	CDS	None	None
101	contig_1	Pyrodigal	gene	108881.0	110650.0	.	+	0	FKEOJE_00102	Long-chain-fatty-acid--CoA ligase		CDS	FKEOJE_00102	fAA1	Long-chain-fatty-acid--CoA ligase	Long-chain-fatty-acid--CoA ligase	No_PHROG	CDS	None	None
102	contig_1	Pyrodigal	gene	111088.0	111540.0	.	+	0	FKEOJE_00103	Regulatory protein MarR		CDS	FKEOJE_00103	marR	Regulatory protein MarR	Regulatory protein MarR	No_PHROG	CDS	None	None
103	contig_1	Pyrodigal	gene	111546.0	113960.0	.	+	0	FKEOJE_00104	3-Hydroxyl-CoA dehydrogenase / Enoyl-CoA hydratase		CDS	FKEOJE_00104	fadB	3-Hydroxyl-CoA dehydrogenase / Enoyl-CoA hydratase	3-Hydroxyl-CoA dehydrogenase / Enoyl-CoA hydratase	No_PHROG	CDS	None	None
104	contig_1	Pyrodigal	gene	113965.0	115155.0	.	+	0	FKEOJE_00105	acetyl-CoA C-acyltransferase		CDS	FKEOJE_00105	paaJ	acetyl-CoA C-acyltransferase	acetyl-CoA C-acyltransferase	No_PHROG	CDS	None	None
105	contig_1	Pyrodigal	gene	115279.0	117078.0	.	+	0	FKEOJE_00106	Acyl-CoA dehydrogenase		CDS	FKEOJE_00106	caiA	Acyl-CoA dehydrogenase	Acyl-CoA dehydrogenase	No_PHROG	CDS	None	None
