ID	length	phrog	annot	category	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	color	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism
gene-T4p011	162	1671	MotB-like transcriptional regulator	transcription regulation	1671	149	0.503	3.8659999999999997e-44	1671	260.013885	1.9779790608454413e-77	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p012	119	2333	unknown function	unknown function	2333	145	0.629	8.128999999999999e-41	2333	160.010956	1.6613450598265695e-46	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p013	166	1106	unknown function	unknown function	1106	157	0.485	2.5860000000000003e-46	1106	186.730103	1.0289672759781599e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p014	227	255	exonuclease	DNA, RNA and nucleotide metabolism	255	175	0.447	2.25e-51	255	307.332886	3.6274240870385906e-91	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p015	80	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p016	81	1700	hypothetical protein	unknown function	1700	158	0.917	1.943e-48	1700	169.888947	9.245859995088156e-50	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p017	439	325	Dda-like helicase	DNA, RNA and nucleotide metabolism	325	285	0.382	1.5640000000000001e-86	325	598.049866	7.952669167152503e-179	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p018	103	1079	hypothetical protein	unknown function	1079	83	0.443	5.343e-22	1079	118.786552	2.571825807694532e-34	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p019	248	1400	Srd anti-sigma factor	moron, auxiliary metabolic gene and host takeover	1400	269	0.543	2.136e-83	1400	362.2677	3.3306903221249595e-108	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p020	200	832	RNA polymerase ADP-ribosylase	DNA, RNA and nucleotide metabolism	832	134	0.439	1.718e-38	832	116.411613	1.676179273389175e-33	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p021	207	832	RNA polymerase ADP-ribosylase	DNA, RNA and nucleotide metabolism	832	142	0.446	2.3119999999999996e-41	832	143.596069	1.050679651653775e-41	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p022	60	1647	hypothetical protein	unknown function	1647	87	0.681	3.267e-24	1647	110.052406	1.3465346082104023e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p023	156	1234	Mrh transcription modulator under heat shock	transcription regulation	1234	124	0.454	4.445e-35	1234	177.066589	5.1410953846374516e-52	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p024	54	2681	hypothetical protein	unknown function	2681	94	0.884	4.233e-27	2681	127.753777	2.2302815846198446e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p025	67	2441	decoy of host sigma32	moron, auxiliary metabolic gene and host takeover	2441	108	0.768	2.859e-31	2441	139.302994	6.439973972682487e-41	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p026	161	1234	Mrh transcription modulator under heat shock	transcription regulation	1234	134	0.482	1.695e-38	1234	197.86235	2.0763799550231242e-58	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p027	113	2031	hypothetical protein	unknown function	2031	78	0.391	4.7840000000000007e-20	2031	114.058487	6.283628232198658e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p028	68	1873	hypothetical protein	unknown function	1873	80	0.588	8.833999999999999e-22	1873	124.438072	2.6961524099499918e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p029	80	1715	virion structural protein	head and packaging	1715	119	0.756	4.901e-35	1715	145.809418	8.057608582102044e-43	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p030	224	314	homing endonuclease	DNA, RNA and nucleotide metabolism	314	55	0.24	1.348e-10	314	84.591469	1.4906437311788195e-23	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p031	171	173	nucleoside triphosphate pyrophosphohydrolase	DNA, RNA and nucleotide metabolism	173	62	0.26	1.162e-13	173	135.0112	5.7639964072061474e-39	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p032	259	56	DNA methyltransferase	other	56	156	0.344	2.102e-44	56	229.317169	3.035009565010095e-67	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p033	342	47	DNA primase	DNA, RNA and nucleotide metabolism	47	166	0.329	5.016999999999999e-47	47	356.424164	9.069017435675778e-106	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p034	54	1823	hypothetical protein	unknown function	1823	78	0.627	4.637e-21	1823	114.647728	3.0550244754607326e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p035	208	3781	hypothetical protein	unknown function	3781	396	0.899	1.903e-128	3781	442.387024	4.170497537365568e-133	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p036	97	1586	spackle periplasmic	other	1586	108	0.57	8.454e-31	1586	157.785385	1.7737420774686588e-46	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p037	85	2375	hypothetical protein	unknown function	2375	78	0.587	7.591e-21	2375	131.182968	2.426785301923136e-38	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p038	60	2102	Dmd discriminator of mRNA degradation	DNA, RNA and nucleotide metabolism	2102	107	0.843	2.756e-31	2102	133.811081	3.016153649680413e-39	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p039	475	19	DnaB-like replicative helicase	DNA, RNA and nucleotide metabolism	19	192	0.297	2.671e-54	19	438.072052	1.4038962834076866e-130	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p040	114	999	head vertex assembly chaperone	head and packaging	999	104	0.537	3.155e-29	999	148.225388	1.3082057677477788e-43	#3e83f6	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p041	391	18112	recombinase	other	18112	302	0.801	3.459e-96	97	352.672424	9.36696605714496e-105	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p042	221	314	homing endonuclease	DNA, RNA and nucleotide metabolism	314	91	0.325	9.91e-23	314	149.647079	2.9480052312225314e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p043	351	7922	beta-glucosyltransferase	moron, auxiliary metabolic gene and host takeover	7922	608	0.838	2.207e-199	7922	622.775085	3.7154335731010396e-187	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p044	246	160	thymidylate synthase	DNA, RNA and nucleotide metabolism	160	106	0.376	1.074e-28	160	227.703293	3.4367197750933556e-67	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p045	83	1039	immunity to superinfection	moron, auxiliary metabolic gene and host takeover	1039	78	0.567	1.539e-20	1039	111.906258	6.584151155359757e-32	#ff59f5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p046	125	1754	hypothetical protein	unknown function	1754	81	0.341	1.446e-20	1754	147.419388	6.052564978407023e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p047	898	262	DNA polymerase	DNA, RNA and nucleotide metabolism	262	902	0.533	6.566e-292	262	1173.456421	0.0	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p048	122	242	translation repressor	other	242	191	0.749	9.124e-59	242	198.445724	6.400108131582576e-59	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p049	187	225	clamp loader of DNA polymerase	DNA, RNA and nucleotide metabolism	225	120	0.51	2.707e-34	225	198.64035	1.1516963561245864e-58	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p050	319	168	clamp loader of DNA polymerase	DNA, RNA and nucleotide metabolism	168	231	0.415	2.466e-69	168	447.243622	7.947697748954124e-134	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p051	228	223	DNA polymerase processivity factor	DNA, RNA and nucleotide metabolism	223	187	0.44	9.848e-56	223	285.193665	6.591132922271155e-85	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p052	129	1285	RNA polymerase binding	DNA, RNA and nucleotide metabolism	1285	137	0.581	1.515e-40	1285	183.960007	1.6467128643200418e-54	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p053	62	1045	hypothetical protein	unknown function	1045	85	0.699	1.052e-23	1045	112.605103	1.0328226500460158e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p054	560	77	SbcC-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	77	186	0.224	2.212e-50	77	674.671509	6.423575501740727e-202	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p055	68	2327	hypothetical protein	unknown function	2327	110	0.774	4.484e-32	2327	135.025436	1.251801613696913e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p056	87	2192	hypothetical protein	unknown function	2192	138	0.763	2.675e-41	2192	163.66748	1.8950714612961805e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p057	339	100	SbcD-like subunit of palindrome specific endonuclease	DNA, RNA and nucleotide metabolism	100	182	0.327	2.2129999999999998e-51	100	474.303833	2.1283053300194346e-141	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p058	46	6693	hypothetical protein	unknown function	6693	89	0.905	2.245e-25	6693	109.157028	1.4551974429711424e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p059	400	2888	alpha-glucosyltransferase	other	2888	606	0.746	1.8460000000000002e-197	2888	712.804871	3.0444207569648207e-214	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p060	264	655	homing endonuclease	DNA, RNA and nucleotide metabolism	655	167	0.413	2.771e-48	655	182.330475	4.537890685367072e-53	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p061	63	2140	hypothetical protein	unknown function	2140	76	0.762	1.522e-20	2140	125.559753	1.06306338864524e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p062	67	1648	hypothetical protein	unknown function	1648	91	0.666	1.155e-25	1648	126.533386	8.707637559439011e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p063	105	951	hypothetical protein	unknown function	951	110	0.579	4.121e-31	951	135.255386	1.6814313506465336e-39	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p064	72	22589	hypothetical protein	unknown function	22589	106	1.0	3.6420000000000003e-31	22589	127.153427	4.0642151089719616e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p065	185	234	late sigma transcription factor	transcription regulation	234	193	0.63	4.475e-59	234	233.772934	2.93028236913993e-69	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p066	87	1662	hypothetical protein	unknown function	1662	93	0.654	7.179000000000001e-26	1662	115.944283	1.0870164164627218e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p067	108	1475	hypothetical protein	unknown function	1475	174	0.784	1.6899999999999998e-53	1475	192.385635	3.66307938537669e-57	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p068	79	2084	hypothetical protein	unknown function	2084	101	0.765	4.8849999999999997e-29	2084	138.290359	1.178350147733912e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p069	43	24953	hypothetical protein	unknown function	24953	99	1.0	2.468e-28	24953	107.58329	4.1441306521170214e-31	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p070	97	1774	hypothetical protein	unknown function	1774	125	0.631	8.682999999999999e-37	1774	163.0457	4.707169154439002e-48	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p071	60	2283	hypothetical protein	unknown function	2283	99	0.784	2.1570000000000003e-28	2283	128.666565	1.6421259576334058e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p072	102	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p073	70	1930	hypothetical protein	unknown function	1930	88	0.627	2.705e-24	1930	122.353203	1.196288871686904e-35	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p074	156	626	anaerobic ribonucleotide reductase small subunit	DNA, RNA and nucleotide metabolism	626	215	0.656	9.246999999999999e-66	626	239.565948	2.4859536111607357e-71	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p075	210	655	homing endonuclease	DNA, RNA and nucleotide metabolism	655	111	0.337	2.1569999999999998e-29	655	149.618118	4.029997029327351e-43	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p076	605	4218	anaerobic ribonucleoside reductase large subunit	DNA, RNA and nucleotide metabolism	4218	484	0.724	7.887e-157	487	1012.109558	2.4211756083657565e-304	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p077	258	7363	homing endonuclease	DNA, RNA and nucleotide metabolism	7363	45	0.258	4.034e-07	314	102.015671	7.870177558837305e-29	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p078	157	24351	endonuclease VII	DNA, RNA and nucleotide metabolism	24351	187	0.975	1.506e-58	423	206.192749	5.3638526105191344e-61	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p079	105	24351	endonuclease VII	DNA, RNA and nucleotide metabolism	24351	187	0.975	1.506e-58	24351	206.640991	8.641134992466878e-62	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p080	161	2167	inhibitor of host Lon protease	other	2167	163	0.568	9.694e-49	2167	222.088669	4.772820940015763e-66	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p081	51	2382	hypothetical protein	unknown function	2382	87	0.802	2.187e-24	2382	116.108253	1.1178480095773875e-33	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p082	106	2294	ribonucleotide reductase	DNA, RNA and nucleotide metabolism	2294	138	0.647	1.977e-40	2294	172.799347	4.7933546527806544e-51	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p083	102	4203	hypothetical protein	unknown function	4203	175	0.822	4.902e-54	4203	146.79393	3.3786252111993248e-43	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p084	87	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p085	80	2052	unknown function	unknown function	2052	90	0.536	1.309e-24	2052	124.358727	4.416408369520891e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p086	104	1474	unknown function	unknown function	1474	117	0.829	1.418e-34	1474	149.720367	4.196909237864354e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p087	308	1435	unknown function	unknown function	1435	271	0.448	4.896e-83	1435	338.974274	5.532399740689351e-101	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p088	333	1435	unknown function	unknown function	1435	479	0.708	5.9070000000000006e-155	1435	559.208374	5.56473345692471e-168	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p089	340	2351	hypothetical protein	unknown function	2351	344	0.566	5.892e-109	2351	561.960815	1.0304350427285945e-168	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p090	275	2257	unknown function	unknown function	2257	308	0.548	8.736e-96	2257	420.993927	6.437711847526395e-126	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p091	133	2547	hypothetical protein	unknown function	2547	194	0.741	4.4179999999999997e-60	2547	219.996796	1.6733500095041993e-65	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p092	175	2274	unknown function	unknown function	2274	298	0.864	5.045e-95	2274	365.809875	7.152595269041692e-110	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p093	100	1931	hypothetical protein	unknown function	1931	84	0.466	1.733e-22	1931	123.70108	6.906479845715868e-36	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p094	325	1250	unknown function	unknown function	1250	485	0.744	1.07e-156	1250	543.056458	3.9323405811378294e-163	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p095	336	388	nucleotidyltransferase	DNA, RNA and nucleotide metabolism	388	138	0.509	1.227e-38	388	453.750275	7.73957519967331e-136	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p096	259	655	homing endonuclease	DNA, RNA and nucleotide metabolism	655	256	0.523	6.295e-79	655	193.752563	1.5246821851536074e-56	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p097	181	1502	hypothetical protein	unknown function	1502	213	0.588	2.111e-65	1502	262.641998	3.7148528595638916e-78	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p098	34	3515	hypothetical protein	unknown function	3515	55	0.845	9.952e-14	3515	75.546631	4.224082957125243e-21	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p099	38	2758	hypothetical protein	unknown function	2758	50	0.679	2.028e-11	2758	72.680992	3.913241622754937e-20	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p100	64	653	hypothetical protein	unknown function	653	57	0.5	6.599e-14	653	91.676857	5.717652191161793e-26	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p101	60	653	hypothetical protein	unknown function	653	42	0.419	9.047e-09	653	60.120926	4.0697480325280203e-16	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p102	62	3024	hypothetical protein	unknown function	3024	120	0.909	8.717000000000001e-36	3024	150.606781	2.1902385116053848e-44	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p103	128	858	starvation-inducible transcriptional regulator	transcription regulation	858	148	0.552	1.098e-43	858	185.62439	9.06974047239542e-55	#a861e3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p104	97	1246	lysis inhibition	lysis	1246	123	0.633	3.8460000000000005e-36	1246	120.427116	4.945072546066114e-35	#f35f49	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p105	70	1826	hypothetical protein	unknown function	1826	100	0.694	1.3750000000000001e-28	1826	128.69136	1.602159114365957e-37	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p106	193	592	thymidine kinase	other	592	222	0.593	1.5e-68	592	292.56369	2.689537198873485e-87	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p107	62	653	hypothetical protein	unknown function	653	46	0.411	6.978e-10	653	80.577682	1.6695016987899363e-22	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p108	61	653	hypothetical protein	unknown function	653	48	0.422	1.023e-10	653	85.90062	3.6363587927845674e-24	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p109	70	2008	hypothetical protein	unknown function	2008	129	0.87	1.225e-38	2008	142.145401	9.680546295674801e-42	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p110	155	335	phosphatase	other	335	103	0.399	3.257e-28	335	223.196518	1.345467173938496e-65	#838383	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p111	115	1256	valyl tRNA synthetase modifier	DNA, RNA and nucleotide metabolism	1256	112	0.499	1.0120000000000001e-31	1256	135.250397	1.7220231489713832e-39	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p112	181	600	unknown function	unknown function	600	176	0.561	2.812e-52	600	230.558807	2.1357302121792483e-68	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p113	153	1323	endoribonuclease	DNA, RNA and nucleotide metabolism	1323	213	0.715	2.615e-66	1323	261.712616	3.762132830258288e-78	#ffdf59	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p114	92	2037	hypothetical protein	unknown function	2037	77	0.619	1.398e-20	2037	138.310257	1.4794969810487742e-40	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p115	88	717	hypothetical protein	unknown function	717	103	0.552	5.188e-29	717	113.568932	2.3203246622882885e-32	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p116	58	No_PHROG	hypothetical protein	unknown function	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p117	120	1209	hypothetical protein	unknown function	1209	202	0.809	5.386000000000001e-63	1209	208.099686	6.448385360031348e-62	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
gene-T4p118	109	2049	unknown function	unknown function	2049	180	0.794	1.5460000000000001e-55	2049	182.400864	3.587323668391529e-54	#c9c9c9	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
