Geneid	35_R1	35_R2	35_R3	35_R4	35_R5	60_R1	60_R2	60_R3	60_R4	60_R5	120_R1	120_R2	120_R3	120_R4	120_R5	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-R0792_RS21180	3.1289455865386726	4.299585166179712	4.32181933081455	3.0197787525962534	7.112434217794908	5.6458032226237265	4.892829515127191	5.175133687517746	7.491375866717207	6.525122395748658	5.882845010108623	8.410804134849805	6.928679594339278	9.271818412363185	8.409270155632067	host	gene-R0792_RS21180	None	None	0.5720661913734584
gene-R0792_RS18210	213.38272543266206	315.28326059614807	224.2508359791071	210.36505138883948	232.90719095155507	358.8719532190631	369.0336570825359	345.31310562716067	393.7487221731921	330.7145536008517	352.32283458036653	312.77758501512346	412.8570598434326	440.4100925327142	431.544473142931	host	rpmC	None	None	17.305373600178267
gene-R0792_RS25915	0.9952124226365977	1.524376962423803	1.9455081738395568	1.6922921197435379	3.052210040558641	2.657695557280726	1.5233082196611503	2.900158811461287	2.671573638862848	2.194017664610791	2.0257213128121268	4.250768532680609	2.606297008388265	3.7245319137624517	3.855745284903903	host	gene-R0792_RS25915	None	None	0.3291120152761645
gene-R0792_RS01665	7.706062040163114	20.724035677811354	23.110348584167664	15.009627170983078	26.858968512549644	17.107077161896278	12.623247611428122	18.056710487394877	21.747806716651894	11.392335401439025	11.731119406612347	15.795009101314331	11.54371248031466	15.289536848989705	11.341948969440717	host	phoQ	None	None	1.6331318701329287
gene-R0792_RS17495	1.3162063298537994	3.137439543202643	3.188941224029615	2.42508909671515	5.687268126544561	2.9449192225212126	2.972945109807202	4.7339923888176605	5.27942393590529	3.261497687037861	2.9516881597561793	4.5799246696806195	3.313841063356569	3.8312052319381285	3.823251365315355	host	gene-R0792_RS17495	None	None	0.3353650621515414
gene-R0792_RS07725	1.7481782708311389	6.295395181647816	6.1169598685502296	5.007422181324104	11.557783366033163	9.245413879222758	5.697933339256805	10.421845160280478	13.447591144935847	5.8187620587331494	5.200045505923306	12.23559339380177	6.347910833289626	8.747047351348987	8.986340548041944	host	gene-R0792_RS07725	None	None	1.2294333190020181
gene-R0792_RS09435	486.1635406324589	466.7099330160547	457.8770075892734	447.78091637657343	458.66379285069786	604.9733374282894	548.1107419104052	523.3591655568746	505.89910276161737	531.2375030253552	554.6972329080917	523.0524927551688	494.4066004623493	472.8335152120328	511.64364043214766	host	infA	None	None	3.4687136023652783
gene-R0792_RS28980	30.283893508540416	48.759631575212076	53.20173566556108	42.02525430696452	126.10988432947106	56.61521350844458	41.69542862737302	57.7227562234227	72.4845769280605	56.47096087624783	61.39177527921392	63.68842145081886	55.19783464402172	68.65774022598778	61.58632903031563	host	purU	None	None	7.126071153552413
gene-R0792_RS26805	17.217291926595227	29.985787930497853	27.790277944506613	26.743343649886516	48.12007511510508	37.44236289472949	24.21845140411894	43.059941718318946	54.91063202931064	32.24770456330324	31.966039234795577	39.28274894148902	29.597460798835996	31.42293511483766	27.5388129741258	host	gene-R0792_RS26805	None	None	2.6186213883168423
gene-R0792_RS22730	0.3444521509241651	0.42239012605892373	0.6033989331416046	0.7793435590084128	0.972789938060401	0.8083555064942116	0.5464029863618266	0.6995983702444536	0.3962812067601437	0.31268161839025144	0.7086193505885123	1.0508785654046966	0.6677611503459141	0.6988021608203402	0.8492328861059595	host	gene-R0792_RS22730	None	None	0.07001282877427323
gene-R0792_RS18445	44.11730956040213	84.42080558272707	81.56658090869828	69.377169620186	108.61673140272636	119.37193218468062	77.70451076706914	113.26629512372911	120.92187867519037	108.7993677299672	85.16043819889731	104.39781061522163	110.953786928529	108.52943370693583	101.30588447344041	host	gene-R0792_RS18445	None	None	4.4927176736500405
gene-R0792_RS04530	11.40012118781544	13.00588392166172	16.298514259555482	14.790925575726106	17.49068495058801	13.682041041300241	12.865705658792727	17.684923285954216	18.59656988350313	11.37834596077939	10.600620845863224	14.708079519820751	12.413074269112538	12.051683363377714	11.45081219074689	host	pscJ	None	None	0.4486757126473177
gene-R0792_RS27500	161.122469014736	146.21124467830083	130.04535426247227	146.63842270502852	125.7925477682994	117.49995482006965	155.3503573704211	144.07170588373475	129.3303346382405	171.44541590749742	129.36053290153342	128.7218819478512	170.69271474782587	164.73568890890397	188.0660125701381	host	gene-R0792_RS27500	None	None	2.7170572426493003
gene-R0792_RS14490	0.8131158350603774	1.4653688219428815	2.0436859518143917	0.8798675832863095	4.312702058734445	2.628549112496695	1.7686201926974914	3.034634669770507	5.071198594388141	2.2920510148061157	3.1205496587027453	4.5175040390397045	2.0653735229120116	4.609055991149809	2.7081093145823374	host	cra	None	None	0.6214354676077815
gene-R0792_RS09755	0.44346134406420284	1.3096291403837346	1.74334258030442	1.2919489685935515	3.6961318177995426	3.9171510088561337	2.286959766080653	3.678071204873723	3.728297826885893	1.7650650777246801	2.7733020871529477	4.8914082017750005	2.4120388462723694	3.9386697300007176	3.0495042776352754	host	gene-R0792_RS09755	None	None	0.5373329052727491
gene-R0792_RS05595	0.6217469642467633	0.27648468338544935	0.22324275541170116	0.6727885194940004	0.47109952975252123	0.07906491724764464	0.08157158121455935	0.2588341796392523	0.9196714798395786	0.24188578026415675	0.22333146548946128	0.5961587836446769	0.4984446852135175	0.9479785397401442	0.0892159402827365	host	gene-R0792_RS05595	None	None	0.18835111640520752
gene-R0792_RS12915	0.9977880241444564	5.176574642733005	4.565557003338214	2.2424542812016646	6.571618983744991	5.53411450669791	4.017843698627996	7.679216231797166	8.741877273040343	4.5287853967935865	5.853954663346042	9.881685292734815	5.4270874041128305	7.521535261703052	5.782065694954524	host	gene-R0792_RS12915	None	None	0.882975037931028
gene-R0792_RS10955	1.3502168293332257	2.688402748267302	2.2318506994518654	2.8826343099914595	3.7880993195271944	3.1509514695359773	2.1784038549159455	3.0130438740951724	3.7365119469451273	2.6832445857209946	2.783275602211038	3.228668253917789	3.7271297934647984	3.080429208415649	2.4558589453023045	host	atuD	None	None	0.140598181672871
gene-R0792_RS25165	3.729543535534533	9.029561402817052	11.04029753435684	9.09381303185276	15.109071890086017	7.480821800568519	7.992004391884204	11.930979738230466	14.70286998461843	11.33030470019041	6.293386332085065	13.259571307292921	8.204329315137706	10.083954818855549	8.641066441398706	host	gene-R0792_RS25165	None	None	0.9154448937961722
gene-R0792_RS02255	0.4058200628704243	1.2632489844335184	1.2919853718366843	0.7904436546764487	2.39843036452823	1.806224402640158	0.819935031863588	0.7095626648731227	1.2138958804779112	1.1051677891379574	1.29249876866602	1.832394004274626	1.5486160737151007	1.653761935314703	1.5489733080123387	host	cobU	None	None	0.18688859239153507
gene-R0792_RS01910	0.658860807954336	2.0509218806097125	2.1359758159776763	1.7048784708707718	3.755008625007998	1.5554779561559946	1.1838634149902072	2.420860856625948	3.0649497796682104	1.4302171388844156	0.7442872166312066	1.4857248683307778	0.8037799690562807	1.473098866750912	0.8919784374312538	host	gene-R0792_RS01910	None	None	0.42699942955541415
gene-R0792_RS24315	1.6396954450360066	5.872451833254244	6.780058066043013	5.093970219026002	11.66254903270166	5.508781481490387	4.420446474132806	5.908592977158213	12.474694916925122	4.081256329925191	5.807454550162284	8.939945968015834	5.164783019145009	7.133562719372465	5.259730771500206	host	hutG	None	None	1.1475809537538346
gene-R0792_RS29510	7.645960165418567	18.013769594584467	15.59997623962913	14.308540551531639	19.28850367631865	15.614062160912244	14.952538444419131	17.912314406245073	26.38929946928218	17.55597749114692	18.018724034108317	21.2411340092692	17.263965027095956	18.76470548987657	17.438022671696398	host	gene-R0792_RS29510	None	None	0.8427042984580473
gene-R0792_RS10975	2.1566437626828265	8.349474239970114	8.295906071793446	5.194344016445235	12.949766876610298	9.887788444167263	6.282619075318401	11.91614761009149	14.806861838796502	8.020360526886892	6.822061169951474	13.258325729770846	8.250610006179613	11.092580055920388	9.107497194478562	host	gene-R0792_RS10975	None	None	1.150292382507362
gene-R0792_RS17990	653.5356168788961	642.3349836062508	673.6904827467971	614.7453262482239	542.7153288183969	352.8453829991896	461.2662733240938	451.5227288927804	427.12063686905424	411.8899328582798	345.8746737220498	280.77283250974	340.057311909786	337.1848107868027	356.89605401730597	host	phzB	None	None	35.8868302708515
gene-R0792_RS03480	33.0595780307443	39.23191982383442	46.52074600840654	41.74740138592674	60.069778675229756	53.42811783009587	37.90742613014957	66.658036890096	73.77855430767602	54.48477200450131	44.171918444740584	62.31805427264887	48.92053332757869	67.70329543756543	52.80813163435558	host	gene-R0792_RS03480	None	None	2.608487456238064
gene-R0792_RS05115	2.176418556353029	10.488427526919939	9.441180775955814	6.960596292436216	23.92996618180774	17.866775906115862	10.971098318628046	22.22162345676855	28.989598827409004	12.42481102117153	21.767934381149168	42.053137112170816	19.813176237237318	25.481202735225665	20.937942368615236	host	gene-R0792_RS05115	None	None	5.134941717676482
gene-R0792_RS10340	0.9963753936241952	2.741947795659993	2.213938123454079	2.2032202481063385	4.43126704914017	2.6608012488463477	2.347309826299943	4.165959940390052	3.638250465745736	2.4774742954049676	2.5779027749596404	4.5729335364512345	2.7714136086442385	3.4886984910626557	2.132151505346012	host	gene-R0792_RS10340	None	None	0.31076537525838493
gene-R0792_RS18340	4009.9701078205135	2582.3246569273438	2029.0954261026764	2263.7004362737553	1464.2319701810088	1727.2996211423933	2205.947948110619	2047.564112534227	1883.7576823231748	2347.8600575614446	2466.044433937672	1938.8709531716652	1883.603700445498	1660.2713646466477	2121.291610499815	host	gene-R0792_RS18340	None	None	149.94297900048156
gene-R0792_RS18295	258.0111617440403	374.23940272972396	298.2055338262039	262.90376836997075	342.22983024542884	374.20383759550066	368.82614868792115	420.33585839727465	497.25223447781354	349.0556650996371	414.8468896887442	426.2678095582469	414.8665548884518	421.8267120173375	451.8071510889592	host	rplJ	None	None	11.395546095951985
gene-R0792_RS25790	80.76326526200033	88.38005707343004	82.45331644409049	89.30366540229961	67.21370478286083	56.963802098263976	70.11842138965262	79.30841035508965	79.71444149734515	86.13401456593957	79.52693903913786	81.055577347871	59.9348581176429	70.65402554000762	58.95779653621964	host	gene-R0792_RS25790	None	None	1.4199788731000231
gene-R0792_RS16810	8.04200091254891	15.535623158561105	18.24079347343108	15.211161070702646	24.918734848556475	18.100375430457316	16.992946481071883	22.165073244385415	23.844753908618458	16.915206994861517	17.700052582009665	26.92876323849535	18.71244422405747	22.901102778848713	20.161563393616742	host	gene-R0792_RS16810	None	None	1.0678347804780663
gene-R0792_RS20225	20.895592216777157	30.254383500657447	27.486954092340714	23.44265886510946	24.93187817443919	19.370097940803063	19.984205034493424	28.50961646006091	25.587095741251044	18.968287972755554	23.47183317060838	27.874017784826204	26.79496214940666	25.49429113692627	25.137956724767374	host	gene-R0792_RS20225	None	None	0.46161540361847764
gene-R0792_RS17160	2.945943475499507	10.103578023905536	10.15505699657017	7.859963602286937	16.88596037387967	15.554008075677965	8.98391467309713	16.973010114210272	19.636743428612917	10.104894021067121	16.228160453313034	23.121001812415113	11.736467452631024	18.56833066498251	15.969795374209008	host	dxs	None	None	1.942093333003993
gene-R0792_RS19695	1.266158596155724	3.334977318904489	5.14074179530807	3.6887370551567606	5.8300307322378515	7.195998020118389	3.130661030751881	8.420143623161056	9.524413831442073	4.15543088715872	6.938677600207056	9.805784130983133	4.919133410624438	7.087551151348728	8.706860489248305	host	ruvX	None	None	1.0315724253855636
gene-R0792_RS04540	1.3794107067242145	7.701705901374215	6.328672531322412	4.477955215794951	11.397478390577442	11.40189655471266	4.283077117819351	10.783152311761782	11.411055586288603	4.352818994614058	6.000864540151711	8.216404039280441	4.792024020169026	6.309568792409984	5.872068702051182	host	pscL	None	None	1.288003991103634
gene-R0792_RS15320	1.3338401837446918	2.8435033236327234	2.7429340268529856	2.440556996751439	3.9997424871710705	3.3317241059071874	2.204954081107691	3.227352567304999	3.729398580620219	2.3262295330384073	2.947285023960807	3.783283142104349	2.440638538210344	3.427610598780478	3.33724812909934	host	gene-R0792_RS15320	None	None	0.16167863437658755
gene-R0792_RS23125	1.694704582546892	6.187112803758834	6.2577424816959955	5.501487836548083	11.081158272216923	6.537087358035259	5.015020813071109	8.596745886418368	11.626009981438704	8.489653363315758	8.469721755651436	12.830059640740895	7.115131733194557	8.099758456519124	7.2502820803103845	host	radC	None	None	0.9557830548851146
gene-R0792_RS25980	32.43313942460431	63.97092857171338	73.19437127605299	51.32614131032407	104.42396817869063	87.30566272601466	54.831291767168665	89.97254590591197	112.61218706587393	85.14212647518825	64.89704343723069	88.72748913671406	69.19580997611709	75.69504629640441	83.2532390601158	host	gene-R0792_RS25980	None	None	5.317779469517815
gene-R0792_RS20605	0.43980222730455676	2.484535372844332	1.9242135077181577	1.0046930881815992	1.8883569385878372	2.3054673274944686	1.7502608135345417	2.8955394559643697	2.529892133122716	1.8187467145813585	1.8430641702157962	3.6078951992890658	1.5905387152384283	2.13362266493889	2.2087891097680954	host	gene-R0792_RS20605	None	None	0.2555804365316271
gene-R0792_RS22515	4.278650340822838	13.380804285114023	14.514089905336597	10.8462713350024	17.297936335044376	16.96595765591778	12.997359975430859	21.420173497645838	23.166498597738652	14.368117841665597	22.193564383015215	37.663754956620956	21.928820479518592	35.04033233766377	26.83793159517988	host	gene-R0792_RS22515	None	None	3.770275121306942
gene-R0792_RS12045	7.548253169389893	21.763975360383192	18.155794435810247	9.899365770471716	29.387361059878863	19.723970476830523	15.110231301486122	24.834693270559296	28.773334221877523	13.356742137295887	19.32917331486251	30.754504774447103	16.826559523643912	21.026401749001224	19.11176840938532	host	xcpS	None	None	2.1884205149045663
gene-R0792_RS21995	0.46128893578537683	1.951370541783234	1.2783171848825803	1.113506052902669	3.575858490910469	2.937519927992265	1.6619697288162354	3.6880618912919596	3.959825023329375	2.0292879907085912	3.3606335347145317	5.391165464430426	2.986910990538289	3.3395781220676666	1.8890018310618601	host	gene-R0792_RS21995	None	None	0.6006801903390023
gene-R0792_RS27805	5.453825722965947	7.088572756552963	6.300709149688784	6.2742803917271495	5.263347185196722	6.796690264373745	6.274048325856412	6.189924710641145	8.123764738582944	7.243790826040824	6.495677380394697	5.990007822806771	7.796404307986067	6.517089717215781	7.553978943695602	host	gene-R0792_RS27805	None	None	0.09366459424658545
gene-R0792_RS14475	0.3614984177787739	0.8252076983637388	0.9893539860139725	0.5998019541173962	2.3556124950643498	1.4802409677882413	0.42052516527164474	1.8025636298767727	2.134914282835791	0.8094505377099169	0.7877579166667517	1.5146280483631513	0.45982798093247024	1.00548080611284	0.9924892742374729	host	gene-R0792_RS14475	None	None	0.3273919547218362
gene-R0792_RS10555	0.20079438181835216	0.48614131533650096	0.6168271393602928	0.07242611685818962	0.4564275064833161	0.29789862185723925	0.6761549551860867	0.19504566143431812	1.1550376405568168	0.42530627714692965	0.39268233979426603	0.7759567795737048	0.5258473314148293	0.19482368093754798	0.4706035143823967	host	gene-R0792_RS10555	None	None	0.15113616821024325
gene-R0792_RS15125	10.344534341448652	38.54760022053567	36.09849574290992	21.316805311465505	84.5831556972136	71.18410903103069	44.69239391398204	78.55205195714304	109.8001832819937	52.83124389196305	44.707545406804314	97.09448594934679	53.003401398978816	73.22599026049507	58.45803455226719	host	cadR	None	None	12.151172395363762
gene-R0792_RS26930	1.5944801179876673	2.599847909898661	4.7709137245242585	4.190201309198809	6.385895238557794	3.4469753438771527	2.7194912640402285	3.7614450944349413	4.454967759868067	3.9286932375162236	4.390984781155698	5.420499438974548	4.857423851709795	3.315144893372792	6.177484381190125	host	gene-R0792_RS26930	None	None	0.38910698007980576
gene-R0792_RS16470	0.1989089885618418	1.3321534744935286	0.9847263667007816	0.8805198201901541	1.6030482077896748	1.3360047540552704	0.7473043067735878	1.9145775362048152	1.768297062175545	1.1654496685454825	1.8035231150346123	2.6590860703620502	1.522139019506068	2.0176682108192923	1.6528366708718492	host	gene-R0792_RS16470	None	None	0.23171664063658182
gene-R0792_RS19320	1.5396752159730536	3.14007604702046	4.937357631906157	4.653514147456085	8.327228153998245	8.837733776406834	5.31472584221627	10.366016976304342	10.444840378178071	4.964114565646735	10.635111553966189	15.06390966123349	5.899261496199983	9.220921811190788	9.545770211981063	host	pcaD	None	None	1.5635605420741092
gene-R0792_RS25280	0.3306279843318909	0.7351348605064623	0.9101435412938585	0.5622107599593916	0.82312994758957	1.4715594129870984	0.910928126004728	0.9634864278879192	1.2498099597819914	0.3858846728628855	0.7521564740732024	2.276786403575794	0.9012013271786874	1.8789516876150807	1.1860647579393897	host	gene-R0792_RS25280	None	None	0.2556601300443043
gene-R0792_RS08035	0.39969447701577643	0.414727025078174	0.4836926367253525	0.3363942597470002	0.5720494289852043	0.8301816311002687	0.7749300215383138	0.6470854490981308	1.1751357797950173	0.36282867039623506	1.5260983475113186	1.4362007060530853	1.0467338389483867	0.21544966812276006	1.3828470743824155	host	gene-R0792_RS08035	None	None	0.23234954561614957
gene-R0792_RS14610	0.3004795359125695	0.9353418012401371	1.7621928139944922	0.5109453411181096	2.8296655645100417	2.4072743953484994	1.537463146235509	3.127251866462091	3.8026132818898892	1.0520928618784446	1.6909382387059209	3.902624410977077	1.8789395094279766	1.9575141275153627	1.6815442118335833	host	gene-R0792_RS14610	None	None	0.5647294006876917
gene-R0792_RS10725	0.31539167168986826	0.4726996199815747	0.675267788701895	0.7963278506169682	1.6728124741336423	1.1541908391262865	0.8689498713501321	1.1233274942656386	1.0079112578887028	0.858904594436745	1.2629588333758865	2.0313508745663986	1.0619469149487	1.8700817347231133	1.443172989337864	host	gene-R0792_RS10725	None	None	0.20093788032196147
gene-R0792_RS27245	205.28330825858097	144.49649522702592	141.43323410258023	158.4289218752771	111.47680138304823	122.05321333040514	151.53418410512768	130.87289556417943	131.28278037456826	176.0714151150675	131.20111085047756	116.75039157307485	150.8142191222621	152.23182651576224	176.8677783212756	host	gene-R0792_RS27245	None	None	4.052779959154819
gene-R0792_RS06610	0.1780151872423206	0.06157011856902864	0.14914116853134657	0.19262912592955472	0.13488263847055978	0.05282068000998109	0.05449530005510477	0.5187558978484175	0.06826693057632727	0.05386532081512734	0.14920043282699302	0.03620674048873324	0.06659891172180611	0.5181655043423019	0.17880673745741724	host	gene-R0792_RS06610	None	None	0.13906394071922595
gene-R0792_RS27390	2305.4247207999274	1888.1773072215137	1939.8477809464814	2017.8441654456801	1509.0787910190152	2293.9826725829485	2929.1940823040595	2692.8436637698073	2126.288528682789	2388.221058946531	2353.296546156911	2266.097945619234	2645.312278796019	3130.8377928421373	2631.699520620411	host	gene-R0792_RS27390	None	None	70.92584319879406
gene-R0792_RS26850	779.7302554796631	1332.4512499760624	1340.8984180316306	1140.0305350180195	1215.7241970628495	1547.159974036354	2033.8299924165765	2079.1966943941393	1856.2324559147996	1544.5773013096136	2596.107424580722	2931.978396689032	2707.4588780089284	2723.9154528045838	2831.5596534773317	host	gene-R0792_RS26850	None	None	243.70198726000964
gene-R0792_RS23215	110.51133029545292	180.66050581016086	155.96550684899302	140.95692417262865	197.9253373976739	177.66882128280335	147.02222217244275	199.05796437641104	218.4895047873427	173.2934007152629	253.53431311953605	308.2307669144698	181.67158519066834	232.75253643457145	230.04049452441177	host	gene-R0792_RS23215	None	None	11.863664411607958
gene-R0792_RS11365	44.714386488069586	58.91913215823752	50.66285665024182	47.47822094350348	64.61692214683109	59.723104657694876	54.381134827096155	54.18082947861061	62.82056649479868	61.132503830499985	59.95555197120787	56.53601948516389	57.61695166911743	66.3986468594306	70.08481291023811	host	plsX	None	None	0.773143437313807
gene-R0792_RS05750	0.4012084712468968	1.0823746980259918	0.7394916273012601	0.08682903782430687	2.4927742162797775	1.928555055364423	0.9580026043778077	2.260387125599607	2.4925187266106765	1.0926090642613897	1.4123177334646044	2.692876323849535	1.1707785958367507	1.479257834997405	1.6925683216139609	host	gene-R0792_RS05750	None	None	0.3961388019799458
gene-R0792_RS21720	1.689506102232331	5.888445266089493	6.206285559190943	4.453317522768131	11.324349125580435	6.594159616706166	5.291393337252413	8.963125932354354	10.615717112381393	6.409973177000153	9.186047916405478	13.13727148911135	7.536300163857139	9.9617053299018	7.614826804807186	host	gene-R0792_RS21720	None	None	1.053311986634017
gene-R0792_RS27755	4.433820128756404	3.9190096400797994	6.191092693684968	5.153202430875143	7.590023819052663	5.116235633524911	5.580065259130845	5.902021235727602	7.745915215858157	3.130452016674494	5.367745804264144	3.7074018226021503	4.607715404008679	5.5766390842007425	2.804077750979497	host	gene-R0792_RS27755	None	None	0.37397470172581965
gene-R0792_RS04175	0.55992442154633	0.882233798820237	0.9208353890623621	0.8751755001850842	1.4927540165537723	1.864469171923532	0.9332220106352892	1.8331237127754978	2.695992409573782	1.0730351573832857	1.6512098806746511	2.416866386397703	1.4197988258108387	1.5895819567048393	1.3539599747754503	host	gene-R0792_RS04175	None	None	0.23233594560827953
gene-R0792_RS14640	0.03566297522194638	0.1110127895411274	0.0896353487637891	0.3473161512972275	0.24319748451510026	0.15872881114110476	0.22926558053486	0.034641948285051447	0.28720380388929606	0.16186800952020589	0.44835483602050935	0.15232431730866056	0.20013309330542747	0.24221765719255753	0.03582155178018965	host	gene-R0792_RS14640	None	None	0.07165792119610252
gene-R0792_RS26605	5.215185670691689	9.05080742964721	11.019875230371719	6.242610562531866	14.512372768776897	12.530239091256625	10.977775444433885	16.63221070015235	18.21210003486242	12.107727112111402	23.479727373403456	23.17633688395469	19.217485971281164	19.56874417016175	20.628999525179804	host	gene-R0792_RS26605	None	None	2.1397238349510803
gene-R0792_RS14285	0.468964740584608	0.8202728699680266	0.9092800274975645	0.5944576251804539	1.6954602620654238	1.6340332945023182	0.9229042751267744	2.0434148090874937	1.957719396204998	1.3014556545332379	1.8529731173674941	2.3137275131671142	1.4286540740322924	1.547067616907303	1.1439785891092824	host	mexQ	None	None	0.20917605748656615
gene-R0792_RS04755	30.83420837689484	25.80677314199408	31.7488405321341	28.101735708293447	26.09779228274265	27.726748730128183	24.85893937513696	30.56112677707239	32.765851112284544	30.554205477034063	37.81125783772963	32.027275744983804	32.493609029069205	34.33262278092222	37.433521610298186	host	gene-R0792_RS04755	None	None	0.4617783363321937
gene-R0792_RS23050	5.4724835478076725	17.6454828975622	18.980285100732342	18.656665927182736	26.082930214244502	24.671219115661916	17.6714634253691	21.549023930716253	31.07340012507976	19.28333597414213	23.22926405422259	29.621639562344882	17.633726851141216	26.662973678532172	21.69174068049384	host	rph	None	None	1.6835360876638774
gene-R0792_RS29710	47.53548342737996	123.74739231359916	153.06776850788478	117.38628533118282	305.3240848180429	216.8850446559987	172.86356142085364	225.0738741958953	291.2766877562579	187.28445288761964	210.78051893521916	294.15383924669595	242.65828209290274	264.7584170890258	262.09307317199375	host	mucB	None	None	24.81441919700975
gene-R0792_RS27750	1.6262316701207549	2.753117180619959	4.087371903628783	3.797323254183021	4.734244365227285	8.152311740207141	3.5372403853949828	4.406455821858544	4.628084154101799	4.428708740472834	4.0889961045070455	4.125812937388863	3.3622359675311815	3.2387961018890548	3.352897246625751	host	gene-R0792_RS27750	None	None	0.4542203305897083
gene-R0792_RS01305	1.0184522731651997	2.324863996351687	2.559778709888977	1.5428852105703759	2.2121617341469695	4.653806643571699	2.3071423667560222	3.891223460249721	4.608674226696094	3.020083516086611	4.267993150579849	4.432888717721542	3.429203579521843	4.545573671105386	4.16012213847241	host	hcuA	None	None	0.4174433608435888
gene-R0792_RS27130	9.997860367935369	20.60820279748243	20.39588335870904	14.408658619530694	30.947072918423103	22.947650982114006	18.07548552494431	25.737977805842224	31.618208157151397	20.796801863156055	22.8840308304868	28.3136710621894	21.68756560825215	26.05668805292672	20.76012446598191	host	ispH	None	None	1.3941768834294697
gene-R0792_RS16060	15.678411039099071	19.000121165869565	19.7532000784201	18.51960359289962	24.938047140955195	22.6923012917456	21.43327860641875	36.15562527960844	39.79267812627917	27.486834131882016	32.1994764607814	36.58660442708114	27.26830356718085	34.72099210923436	28.731313107493808	host	gene-R0792_RS16060	None	None	1.9748814106990684
gene-R0792_RS10090	1331.1975701980734	1937.3653508930552	1827.7747340744959	1590.9881607608359	2620.2301349290947	2197.868495215313	1845.3198504659579	2293.7080221088804	2872.808972513004	2065.088669410352	2072.791879787805	2223.3111064511536	2172.0569068949844	2465.2011738809647	2481.0030844674834	host	rplT	None	None	69.22544594583674
