Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-PA1064	53.00894113186527	35.182901012393856	24.26786844739819	22.476165278849688	4.64065060310591	4.545558593856115	2.44156710214067	0.9629931540054104	host	gene-PA1064	None	None	16.745885222272026
gene-PA1137	3.6641364601787516	3.6604199197447915	1.8194754459042208	1.9339561646271595	0.3030368959376935	0.4647296711043831	0.2353573150999691	0.09282869309127274	host	gene-PA1137	None	None	1.2914026395328817
gene-PA3682	6.053597569968046	3.127995204145549	2.8465248025013445	2.3137148296812198	0.3625423227763679	0.7783799509479232	0.09385764444592708	0.555284364127795	host	gene-PA3682	None	None	1.7611740745019415
gene-PA2952	1694.8194493216401	747.2029823854722	447.38997763549077	351.6237668791854	76.4360063853509	56.87733498712324	30.869779258265414	42.14608323729965	host	etfB	None	None	661.6032241058988
gene-PA0585	5.774447794246198	2.6467651727385415	4.08698740352177	2.5759982921552043	0.9832262205473488	1.2665945947377446	0.7636346811428978	0.5421415389413383	host	gene-PA0585	None	None	1.2718299017070938
gene-PA2879	12.176776721200094	4.74991864333213	3.5659079769897017	2.8188533500014863	0.11189577863468145	0.5148015548597374	0.43452613169410675	0.5141521890072176	host	gene-PA2879	None	None	4.613228974414381
gene-PA0182	5.2602012130853	0.9595841861322999	1.2841716064717807	2.5349465265431688	0.39720772415737515	0.6091476565471795	0.10283208056824679	0.12167585668138935	host	gene-PA0182	None	None	1.893901461383961
gene-PA2868	26.310535415450204	11.182582854820337	11.895403892805865	16.46492241735868	2.4924784690875295	2.8030944662112707	1.0754521759429143	1.7815373349100092	host	gene-PA2868	None	None	7.616650126713171
gene-PA4332	26.106972278773608	12.90298021710039	7.715275688882321	8.995440844680274	2.032872510248694	3.3344353901739487	0.4805211849957703	0.8934761710035001	host	gene-PA4332	None	None	8.278593371981424
gene-PA2190	27.454471737861077	5.684791284055824	15.615845783543183	3.7855974902106917	2.600847098178291	0.7977185832696106	0.6733265797207811	0.2655707828437281	host	gene-PA2190	None	None	11.388976727320177
gene-PA5462	22.844769154787933	15.799567612775988	11.746613455700327	20.161129490643283	3.052014451943913	5.304557245891459	0.790128129264182	1.558195919746364	host	gene-PA5462	None	None	6.536451432467927
gene-PA0123	8.525466021207986	11.92354607520828	1.6716632746197957	9.39431720406436	0.7677601444934083	1.7156653798592836	0.5962903153742891	0.5039709575417283	host	gene-PA0123	None	None	4.446179429028869
gene-PA4992	18.428848690862132	8.25282867514416	13.76304318986704	13.469334243483114	3.0657791747694083	3.04663739366807	1.8096169454980404	1.4650491525880938	host	gene-PA4992	None	None	4.76766790312506
gene-PA2626	89.92401562688687	39.624045631237365	77.27522158229753	72.94322823557569	11.048220164395076	12.280481558933324	7.6196930763615	5.117181706656409	host	trmU	None	None	27.979893640024635
gene-PA5152	80.32222651143782	56.67975805961412	37.65836791270874	34.65616307004153	6.311702583219065	3.9112946040157266	1.7007150689329806	3.669611786193374	host	gene-PA5152	None	None	26.819178622228872
gene-PA2189	10.239775945472513	4.649722600756897	5.226925511747303	4.1633702127265195	0.5389142635864929	1.157051278436102	0.4185543603669721	0.49525362205992535	host	gene-PA2189	None	None	3.0791081233694824
gene-PA1891	3.0910279369200238	1.3233825863692708	1.771027874859434	0.25759982921552044	0.766916452026932	0.23522471045129545	0.5956350512914603	0.2349280002079133	host	gene-PA1891	None	None	0.8459866049320981
gene-PA5512	19.97960090199336	10.223074308964655	7.114179884409882	8.244069237202988	1.184879408055192	0.9864262051183359	0.7449651745071462	0.3629617660258083	host	mifS	None	None	6.698698960917728
gene-PA4072	5.890633866565036	1.869244618976314	2.130934948020003	1.2802245033447395	0.33433648143360556	0.5537483123300114	0.259666521354426	0.061449979933659415	host	gene-PA4072	None	None	2.076238697335401
gene-PA3408	109.46813063599053	32.90356390190323	18.73874560865845	7.245717169302027	2.6452312601676318	0.7199141923004895	0.20255153089507805	0.6505293279299841	host	hasR	None	None	56.525174516056715
gene-PA3969a	28.85426683368276	10.376999962959044	10.476238963454216	8.32769818257582	2.6375433535317767	1.1325634206914226	1.2290882010776163	0.4847720639210909	host	gene-PA3969a	None	None	9.83958597450053
gene-PA1972	2.122360731335932	1.272124810136658	0.8917499510735882	0.8843656108631424	0.058508884250880966	0.37685649033570223	0.13632492371107366	0.16130619732585597	host	gene-PA1972	None	None	0.5985379690393695
gene-PA1866a	23.7819904534459	10.322384173680312	11.182776009826712	11.95999207072059	3.3233046254500387	3.057921235866841	1.8436323016164244	1.3088845725869456	host	gene-PA1866a	None	None	6.113682591943014
gene-PA5250	58.76618330666132	43.927932649522276	61.33496537359036	66.31413785299148	6.173727960322206	6.8893877646011825	2.5504794686393226	2.7764218206389755	host	gene-PA5250	None	None	23.75611200948288
gene-PA1623	70.39231688280054	33.47379483169332	37.712475923477356	29.24515708152673	4.962400571938971	3.1824519649292915	1.9854501709715342	1.520122354286498	host	gene-PA1623	None	None	23.19225043874324
gene-PA5172	33.557111260924884	20.318045999627913	47.139822069700664	38.05903708202007	8.184993587903657	8.620252742057861	2.2211119123331406	3.1718765606706394	host	arcB	None	None	13.112984172848268
gene-PA4154	6.435516204349826	3.548801733851228	4.7492137630759705	3.754257600674625	1.9373524722354485	0.41137953845742253	0.578718659700223	0.13695354272210192	host	gene-PA4154	None	None	1.7108909429055
gene-PA1159	3054.755670313309	2034.4927664220386	1009.738892652	1149.5944378376632	92.57777170896537	116.63785285377807	20.279955317780672	12.652550868340475	host	gene-PA1159	None	None	1177.5488157404118
gene-PA4655	30.806683962851853	20.281517291395332	19.85005436279401	16.596681078782943	2.4364403412390314	3.8560297109171304	1.7409079211744538	1.7016778900690495	host	hemH	None	None	8.98444033573187
gene-PA2074	11.650421586177211	1.650565735028832	4.587681063289013	2.3478656020750384	0.6131558349538817	0.11283842198770631	0.09524299713147581	0.11269608866062261	host	gene-PA2074	None	None	5.167711107181197
gene-PA1211	1.35388689959435	1.4607147415585346	0.6516045954671502	0.47388647827383473	0.4702789564316093	0.14424156772956798	0.6087465146846684	0.14405962276900344	host	gene-PA1211	None	None	0.3255932835987955
gene-PA3352	107.13125943337917	47.99579902411865	58.364956844093705	48.41892331305738	6.985289977060591	9.933374715236235	3.4524069851925403	3.3069482831814545	host	gene-PA3352	None	None	33.2882385022808
gene-PA5102	3.4846366974862892	4.067393124879356	1.6182555022677256	2.2467972324548584	0.5308793331389838	0.29309149225560777	0.24738835996130937	0.2927217893964415	host	gene-PA5102	None	None	1.2869003093151132
gene-PA1457	465.5682436874271	225.41784450254974	218.6781718942405	212.51496176764815	18.575124712591474	15.696553872320285	5.20142649353379	8.012563353098791	host	cheZ	None	None	162.6260018523688
gene-PA3176	4.110467485780773	1.9540315719724046	3.069781649756352	2.232531853201177	0.5743983303246981	0.9815549645992329	0.573574493836221	0.22622696316317575	host	gltS	None	None	0.9660643748118825
gene-PA3811	471.44520512449327	275.06583114155774	522.6567895059306	503.66688446788623	36.86194210987687	45.16584813895276	14.685484885289451	11.40885978021188	host	hscB	None	None	205.35664840652333
gene-PA1182	17.015196556099532	5.459943724601363	6.47962893137194	7.118701867243274	2.4875034621632026	2.1057541444592016	0.540946004665897	0.822951377973828	host	gene-PA1182	None	None	4.824088533150226
gene-PA2247	137.0173071933996	86.31287983020601	186.9877946512172	177.70627634422507	12.209707991312795	5.87775614680001	2.0724041930578787	2.8980169368713393	host	bkdA1	None	None	75.74473795635288
gene-PA0083	180.8417252937933	114.75945410816068	117.91155527532347	137.62978158607257	28.238484389662183	37.29603357039904	18.64945969843204	10.415593997657195	host	gene-PA0083	None	None	45.281841869361344
gene-PA4030	15.957292237529364	13.042723685155627	7.148047523800892	9.792513363319241	0.35992468867689953	1.8767025635283863	0.27953991576855536	0.771785127036827	host	gene-PA4030	None	None	5.548206831151327
gene-PA2829	9.504106712384178	7.063883209361803	5.793958742917618	7.318564684334984	0.2200863990364264	1.0125567006181593	0.5127983885290718	1.4157912595311333	host	gene-PA2829	None	None	2.9193465354948938
gene-PA0686	1.0992409380536254	0.6588755855540624	0.2939152643383741	0.6412591493237423	1.2020463538861843	0.45543507768229546	0.3844169479966162	0.19494025549167274	host	gene-PA0686	None	None	0.19064196641241665
gene-PA2231	10.905714432974614	8.69177790546498	9.132440189776203	10.556752917537924	1.5957412606545072	0.9575953765762549	0.48496382046695097	0.9563874747503777	host	pslA	None	None	3.691696444897924
gene-PA2581	35.23695494990344	23.500528810396098	16.58743686828	21.9071209226225	6.033665458309869	8.37183047283429	4.091057268716562	3.960601732611795	host	gene-PA2581	None	None	7.496170869818205
gene-PA5399	2.8965727062880955	2.051850065104649	1.7601959000896512	1.2801214754593904	0.7622258315252383	0.23378602720694502	0.5919920234548153	0.6070769424332928	host	dgcB	None	None	0.5624693957336526
gene-PA1913	18.966345113260058	14.096647990488533	13.590883515441119	13.12964768292322	6.295246647328268	3.637175038255714	1.932971311826912	3.0944260820337477	host	gene-PA1913	None	None	3.7914760393014335
gene-PA4404	1582.173330402055	53.957917271510716	28.853954143002078	25.76834655237073	3.3448845256152993	4.070609437355211	2.4302425794034686	2.280632209810587	host	gene-PA4404	None	None	1259.7742829755257
gene-PA2583.1	133.69276847467998	134.4626359466251	45.44084678915653	40.97870967389002	19.67746159805944	49.49004105416071	25.471235746016394	20.494376860242962	host	gene-PA2583.1	None	None	34.1172383829697
gene-PA3711	141.2310257460289	52.75125686991152	17.22940363025502	15.191566087180194	1.2104751947003451	2.3288804114217663	1.2819959713226794	0.9101515239842999	host	gene-PA3711	None	None	71.20896856587456
gene-PA3624	203.8953670789091	145.9091725179025	92.31065102451295	130.950630163003	14.578647649379887	20.915027320787356	10.105192143765498	5.330206042453128	host	pcm	None	None	65.1310282347306
gene-PA2974	273.1077064612021	105.90498048321359	131.36273423308026	121.62949511920696	12.516342095850796	19.194743688341642	6.5923821694163065	4.362948575289818	host	gene-PA2974	None	None	91.21997506640206
gene-PA0330	37.67190298121279	25.65235352685435	34.74060929523372	32.441478491829606	7.269728868171961	6.143145339911064	3.111129508977717	4.771975004223239	host	rpiA	None	None	10.402475079784422
gene-PA0638	39.83695487668479	19.725245619245424	34.733520821596656	40.27218019675399	20.484162131006705	25.175127415972696	12.571665091194758	8.819926214702262	host	gene-PA0638	None	None	5.0208287540550405
gene-PA2337	14.25616006857627	7.177816809512799	3.8118149624458013	5.877029216208396	2.0908207908460508	2.531391751545398	0.42733199044089315	0.10112794710936665	host	mtlR	None	None	4.144350838921167
gene-PA1830	535.231463308587	212.67388345138164	324.95831463849385	214.64199102919886	55.38841042416732	39.31613017543081	11.061793809698546	17.742657539511928	host	gene-PA1830	None	None	169.77321956768495
gene-PA0339	16.629169569938224	7.509671025825623	6.760828633391966	4.119552824359315	1.1868945090892995	0.8494225655185669	0.7169681172952762	0.12119301598027273	host	gene-PA0339	None	None	5.773291091574674
gene-PA1334	2.3209489707331716	1.9476196554113796	2.1099577377031533	0.9929050020975586	0.6270386085754791	0.5769662709182719	0.347855151248382	0.2469593533182916	host	gene-PA1334	None	None	0.5467877435726944
gene-PPLUZ19_gp27	0.6833905302714338	0.40961841959048856	77.29271653850815	105.64659662469856	709.3672849323714	1140.5318133298586	20578.9310226928	20829.080077481536	phage	gp27	late	late	14347.052577945504
gene-PA0795	409.9252664824978	123.0816198014186	128.46546345456437	70.98382527930869	8.219875802309936	4.635678469266221	2.2653141578372025	3.8175800033785907	host	prpC	None	None	178.6869511902813
gene-PA2034	515.6227110266652	143.90168159160257	50.54907116598793	44.79947252090362	8.123633528877873	4.756766366903975	1.9501532790431513	3.121932091651826	host	gene-PA2034	None	None	280.2462854575673
gene-PA5114	13.801987115531887	7.07051827759023	4.941786599233396	8.107322411999283	2.018313125273318	2.8238706920234553	1.4816545785037156	0.6860210322211112	host	gene-PA5114	None	None	3.3208570508461164
gene-PA0449	88.339615879754	43.77455510690354	43.23275823406862	34.04611076131795	2.0309083822194682	4.247112827592835	1.0037553642133867	3.5630746698200184	host	gene-PA0449	None	None	30.51737784258671
gene-PA4333	27.45938485019785	21.200172220222687	28.19002243329406	28.543886587680404	7.392390210154614	7.5244124898298255	5.84300788504418	3.6672815780487253	host	gene-PA4333	None	None	6.663641721586751
gene-PA0606	13.055966376160388	6.831902882700567	10.80518811737344	6.165656562089893	2.759422613189563	2.759856711071156	0.46589985961425895	1.4333152359255361	host	gene-PA0606	None	None	3.2600146086449917
gene-PA5469	10.130259625200077	7.421321954933557	11.737400425538993	11.687960878523809	2.4761877601392444	3.4776359152995444	1.113409311564429	1.5569738052995037	host	gene-PA5469	None	None	2.952113565705587
gene-PA0465	6.9696782557483985	5.089034140077858	3.5576939649494146	3.326620311061357	0.5135349310849949	0.4725264602884743	0.6267535859799767	0.2022558942187333	host	creD	None	None	2.1801936616678756
gene-PA1612	16.56344162697404	5.575991450868153	8.91814036589296	9.662539048439877	2.7584741950375817	1.812996780158206	1.5302876811835935	1.3278539142186403	host	gene-PA1612	None	None	4.227205410519629
gene-PA2164	2.4573974547431696	1.0016012040671536	0.7096241827347731	1.2041909824629635	0.2845295056035992	0.3665316549840391	0.0441966647647773	0.05229561648463823	host	gene-PA2164	None	None	0.7406873093340066
gene-PA1630	24.82906770882372	14.406095559576906	4.939268052376137	4.519138872396846	1.034939156714545	0.5290521169319794	0.0893109073447403	0.10567695511082606	host	gene-PA1630	None	None	10.941465941178828
gene-PA3948	15.581304090188691	19.170142036834864	15.5681783666215	18.01972138655236	3.0067994230262256	1.8929988602985206	2.335267582047471	1.8906110492922545	host	rocA1	None	None	5.794852384602332
gene-PA5067	208.60495936535517	173.57580530146953	117.17246922061075	149.7989006857754	29.969086354504814	27.57589685915633	13.135880149017026	13.361530011825069	host	hisE	None	None	60.86593233614159
gene-PA5177	52.49178073057878	20.61377019668891	22.193691657022274	24.889713228256365	4.341253790002303	4.270070194228471	2.209036901936797	2.063556758583022	host	gene-PA5177	None	None	15.969007604039955
gene-PA5170	7.962985309249751	8.47732033587272	4.671406858324883	6.586662299817137	1.7201369696946371	1.8360189614935485	0.5878247918197296	0.5690802489508459	host	arcD	None	None	2.349998899742085
gene-PA0002	159.8910996097023	96.77235162825292	105.73228915940696	102.37493212709202	19.235431663610278	22.35273946870055	13.396393409028041	10.705822183387788	host	dnaN	None	None	42.56693858075013
gene-PA4741	2276.419415702831	3789.844233840479	1667.4030660926585	2661.5500576580034	772.8529534518813	1333.59342786415	479.79506409399886	293.5294847042206	host	rpsO	None	None	758.7999519824493
gene-PA0488	14.48532451080011	8.039240010654447	1.2910296657853817	2.816745796094943	1.5529460866588967	1.4289351569471218	2.1710062617165375	0.8562796269260391	host	gene-PA0488	None	None	4.925363951860537
gene-PA0985	55.33409015047498	50.129414123350614	44.01660862526392	45.29936876485354	6.460131235844766	7.414999389576909	0.982777940340619	1.4076848108650515	host	pyoS5	None	None	19.41042365421775
gene-PA1615	45.82313345083193	24.447751990295473	41.603619726961085	39.0693074310206	7.870984639223776	3.487103163707801	4.301808703771657	1.3395017555714355	host	gene-PA1615	None	None	15.026037269694394
gene-PA3392	1.892466083828586	1.5664528573350551	1.9517450049471312	1.7348559926759537	0.46954068491444817	0.5280554724416837	0.5267520861761213	0.04794448983834965	host	nosZ	None	None	0.47411910712007865
gene-PA1536	20.729512751566826	16.630507835373837	5.883748162033008	7.999905807304218	0.9231401737361219	2.208498670348274	0.43018087037716574	0.16967022237238183	host	gene-PA1536	None	None	7.877436802146102
gene-PA3655	420.2427587736736	465.6937687551175	565.422023523226	704.0558642569436	187.8240096935384	244.31736218977483	117.92889377580923	76.14097496393714	host	tsf	None	None	128.11383494459008
gene-PA2253	0.8724134428997028	0.9412508365058034	0.6997982484247003	0.9160844990339175	0.10101229864589785	0.27883780266262986	0.3922621918332818	0.09282869309127274	host	ansA	None	None	0.21448403951279763
gene-PA3304	15.45513968460012	7.338757978956864	9.82115457876595	9.484357348389615	1.7429919364248456	0.7484422605268491	0.8122296153974459	0.32035636391988176	host	gene-PA3304	None	None	4.858742054066234
gene-PA0722	189.2991768851872	219.14585448091137	212.14383900994792	143.12123844628974	115.12876738166204	124.86511713122934	74.66710821546519	109.43729343018627	host	gene-PA0722	None	None	16.319393103286064
gene-PA3102	20.218933619754836	16.017492683297036	14.630609586892959	20.043297056448992	0.5729835561120756	1.7323199119442696	0.8264558593452939	0.6770092616829029	host	xcpS	None	None	7.866213950052525
gene-PA1928	12.387352559235886	8.149250663431825	9.93639849789556	5.463827956518671	0.5247323092815851	1.1266025605825203	0.6792329532271038	1.1251814746800057	host	rimJ	None	None	4.004365371603051
gene-PA4894	65.21907112977851	34.768239886916234	14.22385738237891	12.79907004845701	1.9139450722487135	1.4409052943875165	0.40540605585282635	1.11929047219477	host	gene-PA4894	None	None	27.760179999089473
gene-PA4729	17.844939239896767	17.655014129765327	12.589553956865938	16.17958477881752	5.60107521143265	3.550395442392212	2.8034258968399564	1.4869974544995264	host	panB	None	None	4.498594980833557
gene-PA3555	0.9696757524121696	0.5812153250946122	0.4666897778345806	0.11313506012843802	0.11227380491385267	0.10330814986036624	0.08719882507645252	0.10317783792915111	host	arnD	None	None	0.2940340872300252
gene-PA1718	926.0745674037072	356.7294530610108	607.4104720216429	301.8842704438944	123.6464809174794	82.2940567887694	13.284997467530118	22.007225901829525	host	pscE	None	None	298.9873673682634
gene-PA3359	11.412824642040444	10.10797263298072	5.875398113035155	5.465396970002882	0.8875294251943724	0.9981345280277522	0.07659006594252209	0.09062504459058969	host	gene-PA3359	None	None	4.1883797391389805
gene-PA3758	0.7885275349285775	0.8507459483802455	0.6325099553069407	1.195999207072059	0.2738987328667615	0.25202647548353085	0.35454467338777396	0.0839028572171119	host	gene-PA3758	None	None	0.22377523094674295
gene-PA2220	8.414385030703649	9.526630344873253	2.8497972970050824	3.599684909884634	0.32475289499511784	1.2948852138849813	0.252223311621791	0.4974045607007936	host	gene-PA2220	None	None	3.5583363372640804
gene-PA1469	15.482623631875638	4.14037539469888	2.8659787186521957	4.863399265272274	0.41368937246266047	0.8881928900858045	0.32129691563439766	0.6336232370752848	host	gene-PA1469	None	None	6.099379658781358
gene-PA5302	13.629632363514071	7.208368836368932	25.853049368758104	78.85576894896336	12.532014649043443	19.560445894232025	5.118912032979682	3.3270529638383257	host	dadX	None	None	25.608754797573926
gene-PA5062	282.6562658466152	109.58183198870766	49.550279890088945	50.59596645570059	9.753176618168593	7.644803089667102	5.330502089456184	0.9958904356639803	host	gene-PA5062	None	None	123.62680609297198
gene-PA5431	2.9169107999390467	1.328762190378902	1.0294999435158498	0.8848449418175396	0.33773420990345926	0.4350700945339001	0.15738324525993871	0.18622341479895568	host	gene-PA5431	None	None	0.805518112455045
gene-PA3040	58.97039012124045	23.459964031091616	30.55828096802914	26.48594607661396	9.365676671722836	3.6139069151153573	3.0503734444926294	4.164632730958463	host	gene-PA3040	None	None	16.30769002140481
gene-PA3932	4.769014531248037	2.435023958919458	2.6919623697863395	2.782078155527621	0.5112776346846214	0.4704494209025909	0.2382540205165841	0.4698560004158266	host	gene-PA3932	None	None	1.295601389777548
gene-PA1120	11.981278012373485	6.865805987080941	8.554552074435707	8.525609026559541	0.838448414677762	0.7714938897829186	0.1775976070364446	0.3502366975576689	host	tpbB	None	None	4.121654174522403
gene-PA5484	21.671276882768627	14.144206501966869	18.465045661705574	17.362055603334657	1.5055239075025344	1.5905295018770482	0.5629883874063578	0.7686402691366291	host	gene-PA5484	None	None	7.81475070843669
gene-PA0947	91.6034115044688	59.005969106286045	48.78993388017011	55.148286841841845	15.697311209572524	12.622057867195046	7.798172373645643	5.328366983439055	host	gene-PA0947	None	None	23.102147636747677
gene-PA0568	49.15051892226705	27.661290922934167	16.552744189862683	15.540172703655251	1.9548850737941406	1.79877719756873	2.867872469181105	2.1957322895249414	host	gene-PA0568	None	None	16.855010698812485
